task,send_elapsed_s,latency_ms,server_exec_ms,worker_id,has_adapter
ecgclass__app7,1.9569,308.206,282.718,0,1
ecgclass__app2,1.9552,309.995,282.850,0,1
ecgclass__app6,1.9561,309.432,283.116,0,1
ecgclass__app8,1.9568,308.963,283.146,0,0
ecgclass__app1,1.9569,309.104,283.642,0,1
ecgclass__app5,1.9545,312.228,284.706,0,1
ecgclass__app3,1.9565,311.048,285.640,0,1
ecgclass,1.9929,309.872,52.862,0,1
ecgclass__app2,2.2652,311.171,284.288,0,1
ecgclass__app8,2.2657,311.581,284.695,0,0
ecgclass__app9,2.2648,312.836,284.787,0,0
ecgclass__app3,2.2676,310.128,284.895,0,1
ecgclass__app5,2.2668,311.255,285.335,0,1
ecgclass__app6,2.2656,312.948,286.303,0,1
ecgclass__app1,2.2660,312.734,286.393,0,1
ecgclass__app7,2.2651,313.932,287.089,0,1
ecgclass__app4,2.2627,318.213,289.048,0,1
ecgclass,2.3028,313.365,53.363,0,1
ecgclass__app9,2.5776,309.738,281.672,0,0
ecgclass__app7,2.5791,309.193,282.258,0,1
ecgclass__app3,2.5777,310.681,282.433,0,1
ecgclass__app6,2.5785,310.117,282.474,0,1
ecgclass__app2,2.5764,312.721,283.225,0,1
ecgclass__app4,2.5809,308.464,283.512,0,1
ecgclass__app1,2.5787,310.842,283.726,0,1
ecgclass__app8,2.5773,313.347,285.156,0,0
ecgclass__app5,2.5780,312.842,285.233,0,1
ecgclass,2.6162,310.476,53.327,0,1
ecgclass__app5,2.8909,307.580,282.588,0,1
ecgclass__app3,2.8884,310.684,282.877,0,1
ecgclass__app4,2.8894,309.947,283.173,0,1
ecgclass__app8,2.8907,308.975,283.279,0,0
ecgclass__app2,2.8891,310.860,283.964,0,1
ecgclass__app7,2.8883,311.784,283.992,0,1
ecgclass__app1,2.8896,310.885,284.526,0,1
ecgclass__app9,2.8874,313.305,284.608,0,0
ecgclass__app6,2.8886,312.973,285.938,0,1
ecgclass,2.9267,310.841,53.421,0,1
ecgclass__app6,3.2016,310.553,285.340,0,1
ecgclass__app2,3.2000,313.634,286.127,0,1
ecgclass__app8,3.1997,314.071,286.352,0,0
ecgclass__app1,3.2005,313.726,286.701,0,1
ecgclass__app5,3.1985,315.807,286.733,0,1
ecgclass__app9,3.2007,313.665,286.834,0,0
ecgclass__app7,3.2001,314.304,286.905,0,1
ecgclass__app3,3.1991,315.585,286.952,0,1
ecgclass__app4,3.1994,315.761,288.492,0,1
ecgclass,3.2375,313.182,51.297,0,1
ecgclass__app7,3.5144,308.303,282.801,0,1
ecgclass__app3,3.5147,308.428,283.232,0,1
ecgclass__app2,3.5137,309.763,283.375,0,1
ecgclass__app4,3.5151,309.136,284.238,0,1
ecgclass__app9,3.5144,310.242,284.274,0,0
ecgclass__app8,3.5138,310.915,284.306,0,0
ecgclass__app1,3.5142,310.616,284.416,0,1
ecgclass__app6,3.5122,312.734,284.473,0,1
ecgclass__app5,3.5143,311.256,285.849,0,1
ecgclass,3.5507,310.621,51.534,0,1
ecgclass__app8,3.8247,309.368,283.404,0,0
ecgclass__app3,3.8232,312.583,284.516,0,1
ecgclass__app6,3.8249,310.905,284.883,0,1
ecgclass__app2,3.8234,312.730,285.179,0,1
ecgclass__app1,3.8249,312.727,286.955,0,1
ecgclass__app5,3.8256,312.128,287.147,0,1
ecgclass__app9,3.8246,313.462,287.501,0,0
ecgclass__app4,3.8243,313.979,287.539,0,1
ecgclass__app7,3.8227,316.622,288.996,0,1
ecgclass,3.8614,314.187,54.244,0,1
ecgclass__app4,4.1383,310.231,283.553,0,1
ecgclass__app6,4.1359,312.778,283.748,0,1
ecgclass__app8,4.1341,315.060,284.011,0,0
ecgclass__app9,4.1381,311.140,284.162,0,0
ecgclass__app1,4.1376,311.893,284.599,0,1
ecgclass__app2,4.1362,313.507,284.714,0,1
ecgclass__app3,4.1357,314.161,285.592,0,1
ecgclass__app7,4.1394,311.389,286.478,0,1
ecgclass__app5,4.1377,313.333,286.676,0,1
ecgclass,4.1756,311.310,53.535,0,1
ecgclass__app2,4.4497,313.332,286.771,0,1
ecgclass__app8,4.4491,314.583,287.170,0,0
ecgclass__app7,4.4508,313.066,287.386,0,1
ecgclass__app9,4.4492,314.981,287.576,0,0
ecgclass__app1,4.4495,314.773,287.614,0,1
ecgclass__app6,4.4487,315.686,287.680,0,1
ecgclass__app5,4.4510,313.622,288.429,0,1
ecgclass__app3,4.4499,315.168,288.741,0,1
ecgclass__app4,4.4485,316.787,289.116,0,1
ecgclass,4.4869,315.211,53.317,0,1
ecgclass__app5,4.7647,311.111,284.528,0,1
ecgclass__app7,4.7638,312.728,285.348,0,1
ecgclass__app3,4.7651,312.475,286.246,0,1
ecgclass__app1,4.7643,313.369,286.442,0,1
ecgclass__app4,4.7653,312.560,286.471,0,1
ecgclass__app8,4.7637,314.770,287.169,0,0
ecgclass__app6,4.7643,314.244,287.240,0,1
ecgclass__app2,4.7630,315.812,287.409,0,1
ecgclass__app9,4.7642,314.909,288.090,0,0
ecgclass,4.8021,313.315,52.743,0,1
ecgclass__app4,5.0779,314.019,287.331,0,1
ecgclass__app2,5.0789,313.848,287.700,0,1
ecgclass__app1,5.0777,315.140,287.825,0,1
ecgclass__app9,5.0791,314.045,288.161,0,0
ecgclass__app7,5.0766,316.805,288.204,0,1
ecgclass__app6,5.0786,314.851,288.314,0,1
ecgclass__app8,5.0785,315.279,289.110,0,0
ecgclass__app5,5.0758,318.081,289.240,0,1
ecgclass__app3,5.0776,316.560,289.444,0,1
ecgclass,5.1155,315.205,51.471,0,1
ecgclass__app6,5.3935,311.457,284.584,0,1
ecgclass__app7,5.3934,311.686,284.874,0,1
ecgclass__app1,5.3928,312.313,284.975,0,1
ecgclass__app4,5.3919,313.629,285.217,0,1
ecgclass__app2,5.3927,312.963,285.738,0,1
ecgclass__app8,5.3938,311.952,285.825,0,0
ecgclass__app9,5.3932,312.939,286.173,0,0
ecgclass__app3,5.3942,312.210,286.686,0,1
ecgclass__app5,5.3939,312.649,286.882,0,1
ecgclass,5.4307,311.859,52.430,0,1
ecgclass__app8,5.7058,311.450,285.546,0,0
ecgclass__app2,5.7057,312.020,285.970,0,1
ecgclass__app3,5.7064,312.538,286.473,0,1
ecgclass__app9,5.7061,313.260,286.876,0,0
ecgclass__app1,5.7051,314.354,287.007,0,1
ecgclass__app7,5.7051,314.452,287.159,0,1
ecgclass__app6,5.7049,314.881,287.263,0,1
ecgclass__app5,5.7066,313.459,287.410,0,1
ecgclass__app4,5.7056,314.679,288.768,0,1
ecgclass,5.7426,313.951,53.014,0,1
ecgclass__app3,6.0189,312.187,285.471,0,1
ecgclass__app6,6.0198,312.062,286.331,0,1
ecgclass__app8,6.0172,315.204,286.788,0,0
ecgclass__app2,6.0177,315.500,287.316,0,1
ecgclass__app7,6.0195,314.233,287.600,0,1
ecgclass__app5,6.0200,314.046,287.731,0,1
ecgclass__app4,6.0203,314.124,288.037,0,1
ecgclass__app1,6.0195,315.000,288.078,0,1
ecgclass__app9,6.0194,315.421,288.313,0,0
ecgclass,6.0565,314.411,53.385,0,1
ecgclass__app8,6.3324,313.519,285.787,0,0
ecgclass__app6,6.3319,314.719,286.169,0,1
ecgclass__app7,6.3338,312.934,286.678,0,1
ecgclass__app4,6.3344,312.679,286.928,0,1
ecgclass__app5,6.3341,313.933,287.912,0,1
ecgclass__app3,6.3311,317.159,288.186,0,1
ecgclass__app1,6.3345,314.325,288.790,0,1
ecgclass__app2,6.3333,315.827,289.081,0,1
ecgclass__app9,6.3348,314.692,289.674,0,0
ecgclass,6.3710,314.359,52.547,0,1
ecgclass__app5,6.6480,310.697,283.553,0,1
ecgclass__app4,6.6471,311.813,283.819,0,1
ecgclass__app6,6.6466,312.757,284.550,0,1
ecgclass__app8,6.6460,313.754,284.705,0,0
ecgclass__app7,6.6467,313.095,284.852,0,1
ecgclass__app9,6.6495,310.341,284.885,0,0
ecgclass__app1,6.6488,311.717,285.689,0,1
ecgclass__app3,6.6483,312.618,286.099,0,1
ecgclass__app2,6.6491,313.337,287.980,0,1
ecgclass,6.6853,311.923,51.898,0,1
ecgclass__app9,6.9599,309.572,282.690,0,0
ecgclass__app8,6.9597,310.408,283.377,0,0
ecgclass__app1,6.9606,309.843,283.483,0,1
ecgclass__app4,6.9589,312.253,284.148,0,1
ecgclass__app5,6.9587,312.680,284.455,0,1
ecgclass__app6,6.9594,312.178,284.546,0,1
ecgclass__app3,6.9609,311.527,285.670,0,1
ecgclass__app7,6.9598,312.928,285.963,0,1
ecgclass__app2,6.9624,311.305,287.070,0,1
ecgclass,6.9973,312.419,53.447,0,1
ecgclass__app1,7.2704,311.595,283.341,0,1
ecgclass__app9,7.2695,313.674,283.759,0,0
ecgclass__app7,7.2728,310.518,283.928,0,1
ecgclass__app6,7.2716,312.098,284.079,0,1
ecgclass__app4,7.2712,312.772,284.209,0,1
ecgclass__app2,7.2738,310.278,284.316,0,1
ecgclass__app8,7.2702,313.904,284.420,0,0
ecgclass__app5,7.2714,312.684,284.504,0,1
ecgclass__app3,7.2725,311.682,284.525,0,1
ecgclass,7.3097,309.879,50.581,0,1
ecgclass__app5,7.5841,305.948,280.043,0,1
ecgclass__app1,7.5820,308.184,280.483,0,1
ecgclass__app9,7.5832,307.411,280.761,0,0
ecgclass__app4,7.5840,306.825,280.795,0,1
ecgclass__app3,7.5841,306.832,280.965,0,1
ecgclass__app8,7.5841,307.089,280.987,0,0
ecgclass__app2,7.5840,307.376,282.022,0,1
ecgclass__app7,7.5833,308.181,282.233,0,1
ecgclass__app6,7.5837,308.481,283.365,0,1
ecgclass,7.6196,308.660,52.054,0,1
ecgclass__app1,7.8902,306.181,278.869,0,1
ecgclass__app8,7.8912,306.416,279.150,0,0
ecgclass__app5,7.8901,307.621,279.310,0,1
ecgclass__app4,7.8908,307.337,279.541,0,1
ecgclass__app6,7.8922,306.026,279.585,0,1
ecgclass__app7,7.8915,306.931,279.904,0,1
ecgclass__app3,7.8910,307.500,279.938,0,1
ecgclass__app2,7.8914,307.122,279.975,0,1
ecgclass__app9,7.8906,308.300,281.045,0,0
ecgclass,7.9283,305.776,51.238,0,1
ecgclass__app6,8.1982,308.466,282.569,0,1
ecgclass__app4,8.1982,308.733,282.614,0,1
ecgclass__app9,8.1989,308.229,282.699,0,0
ecgclass__app8,8.1976,310.005,283.558,0,0
ecgclass__app1,8.1964,311.271,283.873,0,1
ecgclass__app3,8.1985,309.256,283.909,0,1
ecgclass__app7,8.1984,309.852,284.663,0,1
ecgclass__app2,8.1985,309.948,284.696,0,1
ecgclass__app5,8.1977,310.963,284.793,0,1
ecgclass,8.2341,311.033,52.802,0,1
ecgclass__app6,8.5067,308.768,280.791,0,1
ecgclass__app8,8.5076,308.937,281.645,0,0
ecgclass__app1,8.5077,309.101,281.782,0,1
ecgclass__app5,8.5087,308.511,281.984,0,1
ecgclass__app2,8.5085,308.761,282.075,0,1
ecgclass__app9,8.5072,310.319,282.221,0,0
ecgclass__app7,8.5083,309.261,282.329,0,1
ecgclass__app4,8.5069,310.889,283.152,0,1
ecgclass__app3,8.5078,310.926,284.461,0,1
ecgclass,8.5451,308.267,50.117,0,1
ecgclass__app8,8.8166,307.883,281.451,0,0
ecgclass__app3,8.8187,307.091,282.488,0,1
ecgclass__app2,8.8173,308.637,282.531,0,1
ecgclass__app6,8.8155,310.706,282.593,0,1
ecgclass__app4,8.8178,308.666,282.827,0,1
ecgclass__app1,8.8168,309.710,282.856,0,1
ecgclass__app9,8.8175,309.296,282.885,0,0
ecgclass__app5,8.8172,309.746,282.957,0,1
ecgclass__app7,8.8175,309.516,283.020,0,1
ecgclass,8.8534,309.080,51.276,0,1
ecgclass__app3,9.1258,308.421,282.435,0,1
ecgclass__app4,9.1265,309.068,283.380,0,1
ecgclass__app2,9.1259,309.861,283.572,0,1
ecgclass__app9,9.1268,309.824,284.305,0,0
ecgclass__app5,9.1270,309.720,284.408,0,1
ecgclass__app8,9.1245,312.497,284.526,0,0
ecgclass__app7,9.1271,310.108,284.704,0,1
ecgclass__app6,9.1262,311.155,285.021,0,1
ecgclass__app1,9.1265,311.235,286.075,0,1
ecgclass,9.1625,310.908,52.521,0,1
ecgclass__app3,9.4342,311.582,283.144,0,1
ecgclass__app8,9.4370,309.940,284.104,0,0
ecgclass__app6,9.4374,309.676,284.247,0,1
ecgclass__app7,9.4372,311.318,285.315,0,1
ecgclass__app4,9.4356,313.363,285.591,0,1
ecgclass__app2,9.4358,313.217,285.865,0,1
ecgclass__app1,9.4378,311.819,286.898,0,1
ecgclass__app5,9.4367,313.226,287.083,0,1
ecgclass__app9,9.4366,313.385,287.154,0,0
ecgclass,9.4734,312.051,52.700,0,1
ecgclass__app9,9.7500,307.163,281.768,0,0
ecgclass__app1,9.7496,307.685,281.939,0,1
ecgclass__app8,9.7469,310.569,282.054,0,0
ecgclass__app7,9.7485,309.882,282.263,0,1
ecgclass__app4,9.7489,309.729,283.524,0,1
ecgclass__app5,9.7499,309.000,283.721,0,1
ecgclass__app3,9.7458,313.384,284.097,0,1
ecgclass__app2,9.7490,310.412,284.641,0,1
ecgclass__app6,9.7471,313.062,285.444,0,1
ecgclass,9.7855,309.837,52.525,0,1
ecgclass__app4,10.0587,309.100,282.310,0,1
ecgclass__app1,10.0573,310.611,282.422,0,1
ecgclass__app2,10.0594,308.707,282.787,0,1
ecgclass__app9,10.0572,311.354,283.567,0,0
ecgclass__app3,10.0592,309.575,283.665,0,1
ecgclass__app8,10.0575,311.460,283.924,0,0
ecgclass__app7,10.0584,310.637,283.998,0,1
ecgclass__app5,10.0589,310.579,284.731,0,1
ecgclass__app6,10.0601,310.999,286.639,0,1
ecgclass,10.0954,311.595,53.305,0,1
ecgclass__app5,10.3695,311.857,284.670,0,1
ecgclass__app3,10.3688,312.701,284.922,0,1
ecgclass__app2,10.3682,313.620,285.100,0,1
ecgclass__app7,10.3691,313.201,286.051,0,1
ecgclass__app8,10.3690,313.496,286.189,0,0
ecgclass__app1,10.3679,314.748,286.266,0,1
ecgclass__app9,10.3686,314.343,286.475,0,0
ecgclass__app6,10.3711,311.979,286.974,0,1
ecgclass__app4,10.3678,315.397,287.091,0,1
ecgclass,10.4070,312.485,51.430,0,1
ecgclass__app1,10.6827,309.962,283.912,0,1
ecgclass__app6,10.6831,310.191,284.257,0,1
ecgclass__app5,10.6814,312.280,284.309,0,1
ecgclass__app8,10.6825,311.244,284.502,0,0
ecgclass__app3,10.6815,312.436,284.573,0,1
ecgclass__app9,10.6829,311.139,284.604,0,0
ecgclass__app4,10.6832,311.283,285.812,0,1
ecgclass__app2,10.6818,313.020,286.064,0,1
ecgclass__app7,10.6823,313.527,287.237,0,1
ecgclass,10.7195,311.256,52.343,0,1
ecgclass__app9,10.9940,307.565,281.480,0,0
ecgclass__app6,10.9933,308.799,281.786,0,1
ecgclass__app4,10.9945,307.910,282.143,0,1
ecgclass__app8,10.9938,309.433,282.989,0,0
ecgclass__app5,10.9937,310.210,283.589,0,1
ecgclass__app1,10.9927,311.417,283.642,0,1
ecgclass__app2,10.9948,309.517,283.685,0,1
ecgclass__app7,10.9958,308.608,283.769,0,1
ecgclass__app3,10.9940,310.694,283.977,0,1
ecgclass,11.0307,309.959,52.525,0,1
ecgclass__app5,11.3039,309.507,283.718,0,1
ecgclass__app8,11.3032,310.980,284.523,0,0
ecgclass__app1,11.3041,310.347,284.624,0,1
ecgclass__app2,11.3044,310.154,284.847,0,1
ecgclass__app4,11.3024,312.428,285.383,0,1
ecgclass__app6,11.3021,312.933,285.774,0,1
ecgclass__app9,11.3016,314.155,286.333,0,0
ecgclass__app7,11.3044,311.713,286.685,0,1
ecgclass__app3,11.3047,312.701,288.240,0,1
ecgclass,11.3407,312.170,53.578,0,1
ecgclass__app8,11.6142,313.901,285.834,0,0
ecgclass__app4,11.6148,313.417,286.028,0,1
ecgclass__app2,11.6145,314.394,286.571,0,1
ecgclass__app9,11.6158,313.215,286.605,0,0
ecgclass__app1,11.6144,314.800,286.741,0,1
ecgclass__app3,11.6174,312.131,287.044,0,1
ecgclass__app6,11.6151,314.502,287.069,0,1
ecgclass__app7,11.6161,314.417,288.768,0,1
ecgclass__app5,11.6134,317.472,289.057,0,1
ecgclass,11.6529,312.841,51.555,0,1
ecgclass__app8,11.9281,307.336,280.096,0,0
ecgclass__app6,11.9296,306.008,280.376,0,1
ecgclass__app2,11.9289,307.758,281.452,0,1
ecgclass__app3,11.9295,307.265,281.491,0,1
ecgclass__app1,11.9293,307.876,281.702,0,1
ecgclass__app5,11.9309,306.405,281.781,0,1
ecgclass__app4,11.9283,309.397,282.627,0,1
ecgclass__app9,11.9290,309.166,283.264,0,0
ecgclass__app7,11.9306,309.052,284.822,0,1
ecgclass,11.9658,310.243,52.709,0,1
ecgclass__app1,12.2371,313.686,286.218,0,1
ecgclass__app3,12.2368,314.607,286.968,0,1
ecgclass__app8,12.2355,317.019,287.503,0,0
ecgclass__app2,12.2367,316.188,287.745,0,1
ecgclass__app6,12.2356,317.351,287.909,0,1
ecgclass__app7,12.2396,313.547,288.002,0,1
ecgclass__app9,12.2382,315.218,288.106,0,0
ecgclass__app5,12.2373,316.406,289.231,0,1
ecgclass__app4,12.2377,317.274,290.617,0,1
ecgclass,12.2760,314.140,50.535,0,1
ecgclass__app2,12.5529,309.290,282.563,0,1
ecgclass__app9,12.5534,309.252,283.063,0,0
ecgclass__app8,12.5525,310.482,283.277,0,0
ecgclass__app6,12.5530,310.640,284.016,0,1
ecgclass__app1,12.5509,312.995,284.229,0,1
ecgclass__app3,12.5514,312.779,284.638,0,1
ecgclass__app5,12.5537,311.447,285.685,0,1
ecgclass__app7,12.5532,312.606,286.396,0,1
ecgclass__app4,12.5550,311.087,286.620,0,1
ecgclass,12.5902,311.247,52.735,0,1
ecgclass__app4,12.8660,307.130,281.781,0,1
ecgclass__app6,12.8636,309.726,282.169,0,1
ecgclass__app7,12.8658,307.805,282.261,0,1
ecgclass__app2,12.8622,311.734,283.183,0,1
ecgclass__app8,12.8630,311.755,283.814,0,0
ecgclass__app5,12.8652,309.954,283.998,0,1
ecgclass__app9,12.8627,312.531,284.206,0,0
ecgclass__app3,12.8642,311.265,284.237,0,1
ecgclass__app1,12.8639,311.657,284.273,0,1
ecgclass,12.9014,310.526,52.646,0,1
ecgclass__app9,13.1752,309.951,283.989,0,0
ecgclass__app2,13.1739,312.167,284.880,0,1
ecgclass__app4,13.1732,313.242,284.995,0,1
ecgclass__app1,13.1755,311.590,285.733,0,1
ecgclass__app5,13.1752,312.195,286.003,0,1
ecgclass__app8,13.1748,312.886,286.040,0,0
ecgclass__app6,13.1734,314.815,286.978,0,1
ecgclass__app3,13.1755,312.894,287.037,0,1
ecgclass__app7,13.1736,314.976,287.639,0,1
ecgclass,13.2120,312.659,52.182,0,1
ecgclass__app7,13.4886,308.264,282.689,0,1
ecgclass__app1,13.4871,309.866,282.807,0,1
ecgclass__app4,13.4865,310.845,282.910,0,1
ecgclass__app3,13.4884,309.020,282.987,0,1
ecgclass__app9,13.4852,312.425,283.167,0,0
ecgclass__app6,13.4882,309.620,283.197,0,1
ecgclass__app5,13.4874,310.730,284.011,0,1
ecgclass__app2,13.4861,312.030,284.097,0,1
ecgclass__app8,13.4876,310.562,284.217,0,0
ecgclass,13.5247,309.449,52.123,0,1
ecgclass__app5,13.7981,309.969,284.997,0,1
ecgclass__app1,13.7970,311.615,285.415,0,1
ecgclass__app2,13.7982,310.893,285.621,0,1
ecgclass__app4,13.7973,312.781,286.751,0,1
ecgclass__app9,13.7976,312.547,286.844,0,0
ecgclass__app7,13.7969,313.635,286.930,0,1
ecgclass__app3,13.7974,313.346,286.998,0,1
ecgclass__app6,13.7978,313.012,287.026,0,1
ecgclass__app8,13.7982,312.666,287.098,0,0
ecgclass,13.8341,312.669,51.489,0,1
ecgclass__app5,14.1081,310.162,282.221,0,1
ecgclass__app4,14.1101,309.318,282.949,0,1
ecgclass__app6,14.1108,308.699,283.017,0,1
ecgclass__app9,14.1102,309.566,283.085,0,0
ecgclass__app8,14.1109,309.097,283.148,0,0
ecgclass__app7,14.1105,309.599,283.240,0,1
ecgclass__app1,14.1087,311.756,284.134,0,1
ecgclass__app3,14.1108,309.850,284.192,0,1
ecgclass__app2,14.1091,311.736,284.536,0,1
ecgclass,14.1468,310.046,51.969,0,1
ecgclass__app8,14.4200,309.286,283.186,0,0
ecgclass__app5,14.4183,311.953,284.142,0,1
ecgclass__app3,14.4206,309.864,284.225,0,1
ecgclass__app7,14.4202,311.349,285.122,0,1
ecgclass__app2,14.4208,310.885,285.252,0,1
ecgclass__app4,14.4194,312.343,285.284,0,1
ecgclass__app9,14.4198,312.787,286.334,0,0
ecgclass__app6,14.4195,313.214,286.639,0,1
ecgclass__app1,14.4204,312.605,287.038,0,1
ecgclass,14.4569,311.844,52.750,0,1
ecgclass__app6,14.7328,309.976,284.572,0,1
ecgclass__app2,14.7317,311.187,284.658,0,1
ecgclass__app3,14.7305,312.857,285.145,0,1
ecgclass__app9,14.7326,311.822,286.034,0,0
ecgclass__app8,14.7293,315.180,286.195,0,0
ecgclass__app7,14.7315,313.302,286.404,0,1
ecgclass__app5,14.7303,314.650,286.633,0,1
ecgclass__app1,14.7330,312.652,287.770,0,1
ecgclass__app4,14.7318,313.980,287.799,0,1
ecgclass,14.7687,312.426,52.981,0,1
ecgclass__app2,15.0429,306.991,279.545,0,1
ecgclass__app3,15.0434,307.544,279.883,0,1
ecgclass__app7,15.0448,306.351,280.161,0,1
ecgclass__app1,15.0457,305.554,280.195,0,1
ecgclass__app4,15.0458,305.751,280.307,0,1
ecgclass__app9,15.0444,307.188,280.522,0,0
ecgclass__app6,15.0427,310.529,282.862,0,1
ecgclass__app8,15.0445,308.874,282.967,0,0
ecgclass__app5,15.0449,308.657,283.055,0,1
ecgclass,15.0812,307.436,51.128,0,1
ecgclass__app2,15.3499,313.151,285.108,0,1
ecgclass__app1,15.3513,313.069,285.752,0,1
ecgclass__app7,15.3512,313.252,285.821,0,1
ecgclass__app5,15.3536,311.213,285.982,0,1
ecgclass__app8,15.3534,311.534,286.008,0,0
ecgclass__app6,15.3533,311.866,286.313,0,1
ecgclass__app4,15.3515,313.685,286.487,0,1
ecgclass__app3,15.3509,314.629,287.723,0,1
ecgclass__app9,15.3516,314.991,288.793,0,0
ecgclass,15.3886,313.159,53.005,0,1
ecgclass__app3,15.6656,311.467,285.223,0,1
ecgclass__app9,15.6666,310.595,285.369,0,0
ecgclass__app7,15.6644,313.059,285.480,0,1
ecgclass__app6,15.6652,312.537,285.518,0,1
ecgclass__app5,15.6648,313.268,285.574,0,1
ecgclass__app4,15.6652,312.913,285.649,0,1
ecgclass__app2,15.6631,315.076,285.799,0,1
ecgclass__app1,15.6643,313.875,286.344,0,1
ecgclass__app8,15.6649,313.601,286.733,0,0
ecgclass,15.7018,312.184,52.006,0,1
ecgclass__app6,15.9777,306.925,281.307,0,1
ecgclass__app8,15.9785,307.309,282.195,0,0
ecgclass__app2,15.9782,307.787,282.255,0,1
ecgclass__app5,15.9781,308.829,283.395,0,1
ecgclass__app3,15.9771,309.955,283.435,0,1
ecgclass__app1,15.9782,309.109,283.513,0,1
ecgclass__app4,15.9781,309.287,283.556,0,1
ecgclass__app7,15.9775,310.164,284.187,0,1
ecgclass__app9,15.9772,311.716,285.819,0,0
ecgclass,16.0140,310.308,53.321,0,1
ecgclass__app8,16.2859,309.354,281.176,0,0
ecgclass__app3,16.2870,308.346,281.270,0,1
ecgclass__app2,16.2860,309.429,281.366,0,1
ecgclass__app7,16.2877,308.050,282.038,0,1
ecgclass__app4,16.2874,308.400,282.149,0,1
ecgclass__app6,16.2847,311.496,282.378,0,1
ecgclass__app5,16.2869,309.807,282.998,0,1
ecgclass__app1,16.2873,309.473,283.075,0,1
ecgclass__app9,16.2889,308.354,283.669,0,0
ecgclass,16.3243,309.240,52.026,0,1
ecgclass__app6,16.5962,308.267,281.587,0,1
ecgclass__app3,16.5954,310.000,282.361,0,1
ecgclass__app5,16.5967,309.990,283.013,0,1
ecgclass__app8,16.5952,311.942,283.598,0,0
ecgclass__app9,16.5973,309.960,283.724,0,0
ecgclass__app2,16.5954,312.133,283.991,0,1
ecgclass__app4,16.5959,311.893,284.316,0,1
ecgclass__app7,16.5958,313.005,285.983,0,1
ecgclass__app1,16.5968,312.761,286.979,0,1
ecgclass,16.6336,311.676,52.718,0,1
ecgclass__app3,16.9054,310.406,281.499,0,1
ecgclass__app1,16.9096,306.351,281.954,0,1
ecgclass__app4,16.9078,309.334,282.612,0,1
ecgclass__app7,16.9088,308.694,283.398,0,1
ecgclass__app2,16.9076,309.990,283.429,0,1
ecgclass__app6,16.9045,313.908,284.329,0,1
ecgclass__app8,16.9072,311.275,284.406,0,0
ecgclass__app9,16.9073,312.757,286.301,0,0
ecgclass__app5,16.9067,313.550,286.413,0,1
ecgclass,16.9453,310.323,52.774,0,1
ecgclass__app8,17.2185,312.283,285.620,0,0
