task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,357.5039,355.6223,338.9257,0.0027,15.3629,1.008,0.0,1.8816,1777780747453469048,1
ecgclass,fifo,0.121,267.9069,46.9178,40.3566,0.0022,0.9857,220.4616,0.0,220.9891,1777780747793824003,1
ecgclass,fifo,0.2381,191.1547,45.9391,44.2512,0.0019,0.9147,144.8231,0.0,145.2156,1777780747835300736,1
ecgclass,fifo,0.3574,114.7101,43.6234,41.9783,0.0019,0.4679,70.5974,0.0,71.0867,1777780747880342212,1
ecgclass,fifo,0.3718,100.3358,43.6234,41.9783,0.0019,0.4679,56.2072,0.0,56.7124,1777780747880342212,1
ecgclass,fifo,0.3752,139.1582,43.2072,41.573,0.0015,0.3202,95.5255,0.0,95.9511,1777780747923075339,1
ecgclass,fifo,0.4487,65.6774,43.2072,41.573,0.0015,0.3202,21.9986,0.0,22.4702,1777780747923075339,1
ecgclass,fifo,0.5185,47.713,29.2561,27.6079,0.0014,0.9696,18.0833,0.0,18.4569,1777780747988953250,1
ecgclass,fifo,0.6758,23.2413,22.3962,21.3099,0.0016,0.443,0.5164,0.0,0.8451,1777780748128697934,1
ecgclass,fifo,0.6781,42.814,22.4338,21.5389,0.0014,0.3471,20.045,0.0,20.3802,1777780748150494804,1
ecgclass,fifo,0.731,23.7632,22.9442,21.9002,0.0015,0.4358,0.5069,0.0,0.819,1777780748183894957,1
ecgclass,fifo,0.7343,42.4435,22.5284,21.6802,0.0013,0.335,19.593,0.0,19.9151,1777780748206253621,1
ecgclass,fifo,0.7889,23.2069,22.3785,21.2993,0.0015,0.4364,0.4826,0.0,0.8284,1777780748241708459,1
ecgclass,fifo,0.8767,23.0317,22.2596,21.209,0.0015,0.4317,0.4609,0.0,0.7722,1777780748329533513,1
ecgclass,fifo,0.896,25.4643,22.2468,21.4173,0.0014,0.3112,2.8863,0.0,3.2175,1777780748351219110,1
ecgclass,fifo,0.9566,23.4354,22.6323,21.6075,0.0015,0.4095,0.4818,0.0,0.803,1777780748409410955,1
ecgclass,fifo,0.9639,41.2538,25.5835,24.3997,0.0014,0.2306,15.2819,0.0,15.6703,1777780748431479211,1
ecgclass,fifo,0.9681,37.0286,25.5835,24.3997,0.0014,0.2306,11.0188,0.0,11.4451,1777780748431479211,1
ecgclass,fifo,0.9844,50.3759,30.3278,28.6991,0.0014,0.8081,19.6764,0.0,20.0482,1777780748456421164,1
ecgclass,fifo,1.0293,29.7709,25.387,24.3872,0.0014,0.4718,4.0379,0.0,4.3839,1777780748485657200,1
ecgclass,fifo,1.0499,31.8272,23.1631,22.2909,0.0014,0.336,8.3551,0.0,8.6641,1777780748510594702,1
ecgclass,fifo,1.1129,23.3808,22.5854,21.4861,0.0015,0.4228,0.4697,0.0,0.7954,1777780748565671925,1
ecgclass,fifo,1.1231,35.2511,22.6942,21.6752,0.0021,0.4771,12.157,0.0,12.557,1777780748587618340,1
ecgclass,fifo,1.2152,31.2121,30.0529,28.9569,0.002,0.3968,0.6576,0.0,1.1592,1777780748668198819,1
ecgclass,fifo,1.2769,37.344,26.9195,25.098,0.0016,0.8363,10.0231,0.0,10.4245,1777780748739262077,1
ecgclass,fifo,1.31,28.8486,25.8266,24.6877,0.0016,0.5705,2.6481,0.0,3.0221,1777780748765015421,1
ecgclass,fifo,1.3318,46.9022,40.1177,38.5341,0.0014,0.716,6.2637,0.0,6.7845,1777780748790441892,1
ecgclass,fifo,1.353,68.2683,43.5752,42.1065,0.0017,0.1967,24.2946,0.0,24.6931,1777780748829641255,1
ecgclass,fifo,1.3574,64.0063,43.5752,42.1065,0.0017,0.1967,19.9442,0.0,20.4311,1777780748829641255,1
ecgclass,fifo,1.3656,55.7702,43.5752,42.1065,0.0017,0.1967,11.6942,0.0,12.1949,1777780748829641255,1
ecgclass,fifo,1.4,52.1386,31.5015,30.3807,0.0015,0.1898,20.2637,0.0,20.6371,1777780748872645313,1
ecgclass,fifo,1.4194,32.8193,31.5015,30.3807,0.0015,0.1898,0.8934,0.0,1.3178,1777780748872645313,1
ecgclass,fifo,1.4826,26.3488,25.5737,24.4594,0.0014,0.4451,0.468,0.0,0.7751,1777780748935455936,1
ecgclass,fifo,1.5191,42.1872,27.2789,26.1605,0.0016,0.2213,14.5142,0.0,14.9084,1777780748985971604,1
ecgclass,fifo,1.5304,30.9918,27.2789,26.1605,0.0016,0.2213,3.2506,0.0,3.7129,1777780748985971604,1
ecgclass,fifo,1.5538,31.9819,25.0496,24.2276,0.0014,0.3159,6.4652,0.0,6.9324,1777780749012586584,1
ecgclass,fifo,1.5855,25.733,24.8722,23.786,0.0015,0.3915,0.484,0.0,0.8608,1777780749038351196,1
