task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,4398,15.1655,34.877,32.155,52.509,62.423,24.405,23.088,0.002,0.608,9.4,10.472
gestureclass,sharing,4446,15.331,35.127,32.318,52.546,60.085,24.44,23.137,0.002,0.621,9.646,10.686
