task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,1424,4.9103,63.681,55.872,104.459,133.596,47.522,42.88,0.001,1.978,15.156,16.158
gestureclass,sharing,1471,5.0724,64.14,56.905,103.525,143.809,47.459,42.949,0.002,1.595,15.688,16.681
heartrate,sharing,1467,5.0586,64.773,58.043,105.044,141.283,47.273,42.847,0.002,1.594,16.251,17.5
