task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0001,381.4423,379.6115,342.4713,0.0031,35.7229,1.2524,0.0,1.8308,1778103435735309359,1
ecgclass,stfq,0.4812,546.3827,315.787,312.7185,0.0026,2.0498,229.7468,0.0,230.5957,1778103436444922903,1
ecgclass,stfq,0.9494,309.2244,232.2823,229.6487,0.0033,1.3583,75.9997,0.0,76.9421,1778103436759373922,1
ecgclass,stfq,1.4261,316.7591,266.9279,264.5638,0.0036,1.138,49.1498,0.0,49.8312,1778103437209183621,1
ecgclass,stfq,1.4818,484.9885,224.8097,217.6801,0.0029,3.0115,259.4769,0.0,260.1788,1778103437475193485,1
ecgclass,stfq,1.4985,468.2961,224.8097,217.6801,0.0029,3.0115,242.7633,0.0,243.4864,1778103437475193485,1
ecgclass,stfq,1.7891,391.3798,219.2727,216.7695,0.0031,1.3054,171.5045,0.0,172.1072,1778103437694577545,1
ecgclass,stfq,2.073,280.4441,173.9682,171.4708,0.0037,1.3332,105.8993,0.0,106.476,1778103437912898625,1
ecgclass,stfq,2.6961,182.3075,114.0723,111.849,0.0031,0.485,67.548,0.0,68.2352,1778103438497606040,1
ecgclass,stfq,2.7119,166.5707,114.0723,111.849,0.0031,0.485,51.7931,0.0,52.4984,1778103438497606040,1
ecgclass,stfq,2.9211,104.5027,82.7792,80.3268,0.0028,0.4897,20.9806,0.0,21.7234,1778103438676070152,1
ecgclass,stfq,2.9356,90.0249,82.7792,80.3268,0.0028,0.4897,6.4847,0.0,7.2457,1778103438676070152,1
ecgclass,stfq,3.153,97.1673,37.1147,34.7353,0.0025,1.0733,59.6845,0.0,60.0526,1778103438946661849,1
ecgclass,stfq,3.5,96.8802,56.7195,53.8041,0.0033,1.504,39.7532,0.0,40.1607,1778103439273735720,1
ecgclass,stfq,3.5773,66.4792,48.3671,46.1551,0.0034,1.0122,17.4866,0.0,18.1121,1778103439328755347,1
ecgclass,stfq,3.8233,41.5664,32.4204,30.068,0.0028,0.9056,8.7662,0.0,9.1459,1778103439565980183,1
ecgclass,stfq,3.8545,53.081,43.7548,41.6882,0.0024,0.9316,8.528,0.0,9.3263,1778103439596954445,1
ecgclass,stfq,3.872,79.5264,45.5371,42.449,0.0022,1.5214,33.5293,0.0,33.9894,1778103439639463834,1
ecgclass,stfq,3.935,68.4867,53.9241,50.9772,0.002,1.3961,14.2319,0.0,14.5626,1778103439683164808,1
ecgclass,stfq,4.1161,121.1541,68.1947,65.6285,0.0032,1.5328,52.4178,0.0,52.9594,1778103439902507829,1
ecgclass,stfq,4.1993,143.048,105.6282,102.9806,0.0035,1.2322,36.3777,0.0,37.4198,1778103439969585494,1
ecgclass,stfq,4.4479,178.0272,122.7698,120.1812,0.003,0.6975,54.3349,0.0,55.2574,1778103440236169648,1
ecgclass,stfq,4.4926,133.3518,122.7698,120.1812,0.003,0.6975,9.6371,0.0,10.582,1778103440236169648,1
ecgclass,stfq,4.8599,145.6997,114.5102,111.7601,0.0033,1.2396,30.534,0.0,31.1895,1778103440624356447,1
ecgclass,stfq,5.1056,198.447,146.6678,144.1366,0.0027,1.331,50.6225,0.0,51.7792,1778103440890146833,1
ecgclass,stfq,5.2373,245.8885,179.7432,177.2917,0.0036,1.3519,64.7349,0.0,66.1453,1778103441035953507,1
ecgclass,stfq,5.3205,359.9911,198.9263,195.7393,0.0028,0.4792,160.3532,0.0,161.0648,1778103441214806313,1
ecgclass,stfq,5.411,269.6345,198.9263,195.7393,0.0028,0.4792,69.8593,0.0,70.7082,1778103441214806313,1
ecgclass,stfq,5.4269,253.7496,198.9263,195.7393,0.0028,0.4792,53.9637,0.0,54.8234,1778103441214806313,1
ecgclass,stfq,5.4618,218.9503,198.9263,195.7393,0.0028,0.4792,19.0997,0.0,20.024,1778103441214806313,1
ecgclass,stfq,5.5994,233.938,154.5855,152.3507,0.0034,1.0897,78.8207,0.0,79.3525,1778103441412162374,1
ecgclass,stfq,5.6777,326.4725,171.4818,169.1472,0.0039,1.1396,154.3951,0.0,154.9907,1778103441566025724,1
ecgclass,stfq,5.9294,178.5486,104.6907,102.5668,0.0031,0.9816,73.2033,0.0,73.8579,1778103441736507207,1
ecgclass,stfq,6.0717,92.0541,56.8856,54.8389,0.0033,1.0273,34.6067,0.0,35.1685,1778103441840259295,1
ecgclass,stfq,6.1194,112.232,68.9754,65.9755,0.002,1.4618,42.9788,0.0,43.2565,1778103441896326997,1
ecgclass,stfq,6.2108,54.0729,34.8906,33.1825,0.0026,0.8246,18.6338,0.0,19.1823,1778103441963433789,1
ecgclass,stfq,6.3396,72.8724,46.8743,44.7328,0.0023,0.8282,25.3692,0.0,25.9981,1778103442098934742,1
ecgclass,stfq,6.4086,28.97,26.534,24.9575,0.0029,0.7788,1.9436,0.0,2.436,1778103442144517282,1
ecgclass,stfq,6.4732,105.4554,57.1188,54.9242,0.0023,0.8493,47.6599,0.0,48.3366,1778103442254858395,1
ecgclass,stfq,6.6484,112.9415,82.7679,80.1528,0.0033,1.2926,29.5718,0.0,30.1736,1778103442411944360,1
ecgclass,stfq,6.7083,205.1723,153.1373,150.9096,0.0031,1.136,51.132,0.0,52.035,1778103442493421063,1
ecgclass,stfq,6.9749,51.0688,46.6013,44.9536,0.0029,0.7362,3.7775,0.0,4.4675,1778103442712582448,1
ecgclass,stfq,7.2523,104.9891,57.0027,54.7316,0.0024,0.8237,47.2417,0.0,47.9863,1778103443033499229,1
ecgclass,stfq,7.47,63.061,55.5704,53.3088,0.0021,0.763,6.9327,0.0,7.4906,1778103443210900480,1
ecgclass,stfq,7.4837,116.3332,67.9981,64.6462,0.0037,1.9197,47.8699,0.0,48.3351,1778103443265535143,1
ecgclass,stfq,7.7109,90.1656,47.2523,45.0131,0.0026,0.9463,41.9893,0.0,42.9133,1778103443486888579,1
ecgclass,stfq,7.9822,42.9912,41.036,38.7718,0.0024,0.7993,1.2877,0.0,1.9551,1778103443717445728,1
ecgclass,stfq,8.2067,73.3624,48.1634,45.962,0.0025,0.8016,24.5135,0.0,25.199,1778103443965213904,1
ecgclass,stfq,8.2625,50.4155,34.1804,32.3107,0.0032,0.9463,15.6662,0.0,16.2351,1778103444012095588,1
ecgclass,stfq,8.3267,72.2332,54.4153,51.6233,0.0032,1.7292,17.4613,0.0,17.818,1778103444078136952,1
ecgclass,stfq,8.3597,85.4876,47.5281,45.506,0.0031,1.0944,37.4346,0.0,37.9595,1778103444131122407,1
ecgclass,stfq,8.4309,81.3296,65.843,63.2013,0.0031,0.7218,12.8284,0.0,15.4866,1778103444177634193,1
ecgclass,stfq,8.4352,77.0113,65.843,63.2013,0.0031,0.7218,8.4937,0.0,11.1683,1778103444177634193,1
ecgclass,stfq,8.4677,136.987,96.0102,93.9508,0.0036,0.9671,40.4208,0.0,40.9767,1778103444242089311,1
ecgclass,stfq,8.7308,92.9265,70.5253,68.2051,0.0041,1.1221,21.8379,0.0,22.4012,1778103444486586948,1
ecgclass,stfq,9.5304,135.5481,67.6581,65.3262,0.0025,1.0035,67.363,0.0,67.89,1778103445331715663,1
ecgclass,stfq,9.6432,118.2175,96.8923,94.6203,0.0031,1.121,20.7889,0.0,21.3252,1778103445397958780,1
ecgclass,stfq,9.6995,156.6634,95.7847,93.5523,0.004,1.1414,60.3023,0.0,60.8787,1778103445493749179,1
ecgclass,stfq,9.7798,190.7732,115.3742,111.9695,0.0026,0.3589,74.8196,0.0,75.3991,1778103445588529300,1
ecgclass,stfq,9.8518,118.7747,115.3742,111.9695,0.0026,0.3589,2.8048,0.0,3.4005,1778103445588529300,1
ecgclass,stfq,9.8777,187.2265,96.555,94.2921,0.0036,1.2463,90.0764,0.0,90.6716,1778103445701723079,1
ecgclass,stfq,10.094,107.609,81.885,79.7099,0.0021,0.7235,24.915,0.0,25.7241,1778103445852837715,1
ecgclass,stfq,10.3699,117.3832,85.6448,82.7939,0.0021,1.374,30.8504,0.0,31.7385,1778103446134737989,1
ecgclass,stfq,10.6709,95.2234,83.9193,80.8657,0.0024,1.5585,10.9148,0.0,11.3041,1778103446415731968,1
ecgclass,stfq,11.7325,77.1008,67.0412,64.8916,0.0031,1.0373,9.5208,0.0,10.0596,1778103447475992226,1
ecgclass,stfq,12.1539,144.34,68.6248,66.2608,0.0023,0.9034,75.1135,0.0,75.7153,1778103447962965625,1
ecgclass,stfq,12.4834,93.7068,68.7107,65.2858,0.0028,1.5556,24.6263,0.0,24.9962,1778103448242026677,1
ecgclass,stfq,12.6922,43.9086,31.0868,28.6448,0.002,1.2183,12.4319,0.0,12.8218,1778103448438580787,1
ecgclass,stfq,12.8101,71.4984,57.2277,54.773,0.0034,0.6409,13.5865,0.0,14.2707,1778103448557678625,1
ecgclass,stfq,12.819,62.6931,57.2277,54.773,0.0034,0.6409,4.7724,0.0,5.4654,1778103448557678625,1
ecgclass,stfq,13.0108,234.5736,146.6571,144.0258,0.0027,1.3421,86.7693,0.0,87.9165,1778103448831547111,1
ecgclass,stfq,13.1347,289.6905,180.5008,178.0675,0.0032,1.2711,108.4898,0.0,109.1897,1778103448977129895,1
ecgclass,stfq,13.4361,238.9417,147.6048,144.042,0.0034,2.3674,91.0382,0.0,91.3368,1778103449261050070,1
ecgclass,stfq,13.8421,24.9968,23.7795,22.6007,0.003,0.4228,0.7012,0.0,1.2173,1778103449576755338,1
ecgclass,stfq,13.9083,72.9148,52.638,50.5068,0.0022,0.3848,19.5487,0.0,20.2768,1778103449661785463,1
ecgclass,stfq,13.92,61.2063,52.638,50.5068,0.0022,0.3848,7.8251,0.0,8.5683,1778103449661785463,1
ecgclass,stfq,14.104,52.6359,49.428,46.7781,0.0025,1.1177,2.6989,0.0,3.2079,1778103449840660648,1
ecgclass,stfq,14.6141,123.3737,69.0087,65.943,0.0022,1.5396,53.9875,0.0,54.365,1778103450402009420,1
ecgclass,stfq,14.7786,51.2776,27.2411,25.5294,0.0025,0.7065,23.4799,0.0,24.0365,1778103450536060491,1
ecgclass,stfq,15.2051,51.2829,41.657,39.0141,0.0032,0.8437,8.9338,0.0,9.6259,1778103450947972315,1
ecgclass,stfq,15.3548,42.1598,31.4948,29.0433,0.0024,1.118,10.196,0.0,10.665,1778103451098928680,1
ecgclass,stfq,15.6177,26.6092,25.0971,23.4195,0.0023,0.6433,0.9882,0.0,1.5121,1778103451352651155,1
ecgclass,stfq,15.6758,45.1901,28.684,25.6322,0.0025,1.2829,16.1295,0.0,16.5061,1778103451425918525,1
ecgclass,stfq,15.7034,43.0393,26.9333,24.96,0.002,0.7498,15.6758,0.0,16.106,1778103451453067970,1
ecgclass,stfq,15.7316,57.4453,43.2239,40.9565,0.0034,1.1609,13.6001,0.0,14.2214,1778103451479127246,1
ecgclass,stfq,15.755,87.2736,54.2856,52.0426,0.0035,0.5308,32.3701,0.0,32.988,1778103451521315801,1
ecgclass,stfq,15.7654,76.9293,54.2856,52.0426,0.0035,0.5308,22.0098,0.0,22.6437,1778103451521315801,1
ecgclass,stfq,16.1087,67.6103,45.4082,43.7632,0.0027,0.6057,21.5104,0.0,22.2021,1778103451864165633,1
ecgclass,stfq,16.1982,57.7323,39.281,36.9466,0.0024,1.0999,17.8111,0.0,18.4514,1778103451950005502,1
ecgclass,stfq,16.2757,131.1891,97.9172,94.5625,0.0025,1.8405,32.6302,0.0,33.2719,1778103452042297661,1
ecgclass,stfq,16.463,161.5162,124.0573,121.7798,0.0033,1.1429,36.5617,0.0,37.4589,1778103452233544728,1
ecgclass,stfq,16.5003,219.1167,95.9924,93.7799,0.0033,1.1265,122.6335,0.0,123.1243,1778103452356869720,1
ecgclass,stfq,16.884,52.1379,49.8527,47.6032,0.0023,1.0904,1.6019,0.0,2.2852,1778103452619514911,1
ecgclass,stfq,17.1421,77.8699,52.8313,50.026,0.0024,1.4152,24.4594,0.0,25.0386,1778103452900466668,1
ecgclass,stfq,17.208,67.5473,57.4919,55.3123,0.0033,1.0927,9.5282,0.0,10.0554,1778103452951505341,1
