task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,4114,24.2,2584.747,2134.114,5533.652,6091.176,362.299,357.835,0.003,0.2,2220.257,0.0,2222.448
gestureclass,stfq,10170,59.8235,14726.392,16563.773,32139.797,33655.051,287.658,284.348,0.002,0.119,14436.6,0.0,14438.734
