task,n_requests,throughput_rps,avg_latency_ms
gestureclass,3217,17.872222222222224,55.96877563999399
eclfore,3217,17.872222222222224,55.968718104987104
etth1fore,3217,17.872222222222224,55.9686066586852
sysbp,3217,17.872222222222224,55.968676939269976
heartrate,3217,17.872222222222224,55.96865230250205
ecgclass,3217,17.872222222222224,55.9689584084305
diasbp,3217,17.872222222222224,55.96883723578588
exchangefore,3217,17.872222222222224,55.9687701994504
