task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0,239.9828
gestureclass,single_gestureclass,0.0175,232.5776
gestureclass,single_gestureclass,0.0258,245.5776
gestureclass,single_gestureclass,0.031,240.3498
gestureclass,single_gestureclass,0.1513,120.0452
gestureclass,single_gestureclass,0.3055,11.2066
gestureclass,single_gestureclass,0.3458,10.9148
gestureclass,single_gestureclass,0.4799,11.6355
gestureclass,single_gestureclass,0.4926,10.4458
gestureclass,single_gestureclass,0.5992,11.5368
gestureclass,single_gestureclass,0.6528,11.1084
gestureclass,single_gestureclass,0.7581,11.5545
gestureclass,single_gestureclass,1.1,11.4758
gestureclass,single_gestureclass,1.1716,11.5192
gestureclass,single_gestureclass,1.2974,11.436
gestureclass,single_gestureclass,1.404,11.6465
gestureclass,single_gestureclass,1.4043,21.1058
gestureclass,single_gestureclass,1.4265,10.3841
gestureclass,single_gestureclass,1.4649,10.7114
gestureclass,single_gestureclass,1.5578,11.4238
gestureclass,single_gestureclass,1.6264,11.1837
gestureclass,single_gestureclass,1.9519,11.6162
gestureclass,single_gestureclass,2.0437,11.7583
gestureclass,single_gestureclass,2.2016,11.3943
gestureclass,single_gestureclass,2.2231,10.2787
gestureclass,single_gestureclass,2.4317,11.276
gestureclass,single_gestureclass,2.435,17.5986
gestureclass,single_gestureclass,2.4907,10.7646
gestureclass,single_gestureclass,2.5236,10.4198
gestureclass,single_gestureclass,2.6792,11.4012
gestureclass,single_gestureclass,2.7147,10.4275
gestureclass,single_gestureclass,2.7722,10.7439
gestureclass,single_gestureclass,2.824,10.7758
gestureclass,single_gestureclass,2.8419,10.5507
gestureclass,single_gestureclass,3.0517,11.3573
gestureclass,single_gestureclass,3.1892,11.2472
gestureclass,single_gestureclass,3.1936,16.5024
gestureclass,single_gestureclass,3.2702,11.2431
gestureclass,single_gestureclass,3.3266,11.066
gestureclass,single_gestureclass,3.3627,10.4384
gestureclass,single_gestureclass,3.4243,11.0037
gestureclass,single_gestureclass,3.4306,14.272
gestureclass,single_gestureclass,3.519,11.3485
gestureclass,single_gestureclass,3.5234,16.8896
gestureclass,single_gestureclass,3.6144,11.3199
gestureclass,single_gestureclass,3.845,11.3466
gestureclass,single_gestureclass,3.8584,10.0756
gestureclass,single_gestureclass,3.8695,9.9752
gestureclass,single_gestureclass,3.9136,10.8025
gestureclass,single_gestureclass,4.0456,11.2851
gestureclass,single_gestureclass,4.177,11.2617
gestureclass,single_gestureclass,4.1934,10.184
gestureclass,single_gestureclass,4.1934,19.84
gestureclass,single_gestureclass,4.5786,11.8506
gestureclass,single_gestureclass,4.7177,11.3604
gestureclass,single_gestureclass,4.8092,13.4206
gestureclass,single_gestureclass,4.8857,11.2801
gestureclass,single_gestureclass,5.0162,11.3721
gestureclass,single_gestureclass,5.1087,11.374
gestureclass,single_gestureclass,5.2723,11.2877
gestureclass,single_gestureclass,5.3467,11.1449
gestureclass,single_gestureclass,5.352,15.4805
gestureclass,single_gestureclass,5.3609,16.1922
gestureclass,single_gestureclass,5.5323,11.4629
gestureclass,single_gestureclass,5.6279,11.6618
gestureclass,single_gestureclass,5.7778,11.4846
gestureclass,single_gestureclass,5.8124,10.5603
gestureclass,single_gestureclass,5.9791,11.4453
gestureclass,single_gestureclass,5.9967,10.2835
gestureclass,single_gestureclass,6.2012,11.3065
gestureclass,single_gestureclass,6.2476,10.613
gestureclass,single_gestureclass,6.5315,11.4315
gestureclass,single_gestureclass,6.571,10.6375
gestureclass,single_gestureclass,6.6638,11.5695
gestureclass,single_gestureclass,7.0418,11.7543
gestureclass,single_gestureclass,7.1217,11.2355
gestureclass,single_gestureclass,7.5544,11.4806
gestureclass,single_gestureclass,7.624,11.9894
gestureclass,single_gestureclass,7.7281,11.7445
gestureclass,single_gestureclass,7.8981,11.5595
gestureclass,single_gestureclass,8.0949,11.5635
gestureclass,single_gestureclass,8.2067,11.4996
gestureclass,single_gestureclass,8.3203,11.4062
gestureclass,single_gestureclass,8.3608,10.7284
gestureclass,single_gestureclass,8.5308,11.7891
gestureclass,single_gestureclass,8.5896,10.9646
gestureclass,single_gestureclass,8.7518,11.6966
gestureclass,single_gestureclass,8.7736,11.1644
gestureclass,single_gestureclass,8.8809,11.517
gestureclass,single_gestureclass,8.9946,11.4133
gestureclass,single_gestureclass,9.0692,11.2386
gestureclass,single_gestureclass,9.1015,10.556
gestureclass,single_gestureclass,9.1471,10.7915
gestureclass,single_gestureclass,9.183,10.6041
gestureclass,single_gestureclass,9.2167,10.536
gestureclass,single_gestureclass,9.4255,11.8842
gestureclass,single_gestureclass,9.7017,11.6963
gestureclass,single_gestureclass,9.8466,11.4255
gestureclass,single_gestureclass,9.9502,11.5225
gestureclass,single_gestureclass,9.9728,10.4444
gestureclass,single_gestureclass,10.0383,11.2333
gestureclass,single_gestureclass,10.5391,11.4458
gestureclass,single_gestureclass,10.6737,11.4911
gestureclass,single_gestureclass,10.7273,10.9935
gestureclass,single_gestureclass,10.8505,11.4145
gestureclass,single_gestureclass,10.955,11.8632
gestureclass,single_gestureclass,11.1151,11.6754
gestureclass,single_gestureclass,11.31,11.6017
