task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,14,1,5.4078,5.447,39.1934,39.1934,28.6213,27.9473,0.0009,0.3996,5.7371,10.5721,1775522158778130586,0
nyudepth,14,1,5.4471,5.4865,39.4173,39.4173,30.7706,30.1104,0.0009,0.3894,3.7599,8.6466,1775522158815364580,0
nyudepth,14,1,5.4865,5.5266,40.0722,40.0722,29.9458,28.971,0.001,0.3863,5.0759,10.1264,1775522158856103459,0
nyudepth,14,1,5.5266,5.5653,38.7216,38.7216,29.1317,28.4973,0.0009,0.3815,4.7758,9.5898,1775522158895882105,0
nyudepth,14,1,5.5653,5.6047,39.438,39.438,28.7769,28.1559,0.001,0.3638,5.7323,10.6612,1775522158935565448,0
nyudepth,14,1,5.6047,5.645,40.2498,40.2498,29.0177,28.3183,0.0014,0.4042,6.1021,11.2321,1775522158975378665,0
nyudepth,14,1,5.645,5.6834,38.4455,38.4455,29.9925,29.3353,0.0011,0.415,3.8371,8.453,1775522159013371848,0
nyudepth,14,1,5.6834,5.7227,39.2833,39.2833,30.5011,29.8911,0.001,0.4009,3.8946,8.7822,1775522159051883473,0
nyudepth,14,1,5.7227,5.7614,38.6288,38.6288,30.7897,30.1876,0.001,0.3997,3.0463,7.8391,1775522159090326997,0
nyudepth,14,1,5.7614,5.8004,39.0675,39.0675,29.538,28.9727,0.001,0.3752,4.9212,9.5295,1775522159130837950,0
nyudepth,14,1,5.8004,5.8397,39.2892,39.2892,30.9607,30.3762,0.001,0.3797,3.6013,8.3285,1775522159168592177,0
nyudepth,14,1,5.8397,5.8789,39.1154,39.1154,28.9351,28.317,0.001,0.4011,5.6052,10.1803,1775522159209892339,0
nyudepth,14,1,5.8789,5.9179,39.0456,39.0456,30.632,29.6143,0.001,0.7522,3.8483,8.4136,1775522159247256967,0
nyudepth,14,1,5.9179,5.9566,38.656,38.656,32.6025,32.0386,0.001,0.3634,1.1699,6.0535,1775522159283630131,0
nyudepth,14,1,5.9566,5.9949,38.3699,38.3699,26.9147,26.2911,0.0009,0.3834,6.928,11.4552,1775522159328050008,0
nyudepth,14,1,5.995,6.033,38.0561,38.0561,29.6046,29.0084,0.001,0.3885,3.9084,8.4516,1775522159363405918,0
nyudepth,14,1,6.033,6.0716,38.5561,38.5561,32.5521,31.9685,0.0009,0.3876,1.0064,6.004,1775522159398565812,0
nyudepth,14,1,6.0716,6.1099,38.3246,38.3246,30.0011,29.436,0.0008,0.3872,3.7541,8.3235,1775522159439876145,0
nyudepth,14,1,6.1099,6.1488,38.9254,38.9254,29.6726,29.0684,0.0014,0.3897,4.7545,9.2529,1775522159479206640,0
nyudepth,14,1,6.1488,6.1886,39.789,39.789,33.8515,33.234,0.001,0.4268,0.9816,5.9374,1775522159514365145,0
nyudepth,14,1,6.1886,6.227,38.4011,38.4011,29.2199,28.5181,0.0011,0.4003,4.5326,9.1812,1775522159557710756,0
nyudepth,14,1,6.227,6.266,38.9972,38.9972,30.0092,29.428,0.001,0.3954,4.3769,8.988,1775522159595961595,0
nyudepth,14,1,6.266,6.3057,39.6593,39.6593,30.2874,29.3618,0.0011,0.7329,4.4198,9.3719,1775522159635006873,0
