task,n_requests,throughput_rps,avg_latency_ms
gestureclass,1109,18.483333333333334,54.14626377360094
eclfore,1109,18.483333333333334,54.14597487591066
ecgclass,1109,18.483333333333334,54.14664396063851
diasbp,1109,18.483333333333334,54.14601562379266
heartrate,1109,18.483333333333334,54.14605185152699
etth1fore,1109,18.483333333333334,54.145961111609644
exchangefore,1109,18.483333333333334,54.1459795671647
sysbp,1109,18.483333333333334,54.146530100575255
