task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,283,0.9759,35131.454,35638.023,55325.907,58649.948,15969.476,11959.516,0.01,65.662,19152.691,19161.978
gestureclass,no_sharing_tpc,258,0.8897,30048.013,32988.963,56964.843,58750.497,12549.326,12532.612,0.013,3.138,17489.024,17498.688
heartrate,no_sharing_tpc,273,0.9414,38014.837,42059.271,58557.394,59601.652,18379.528,8648.523,0.003,100.117,19626.691,19635.308
diasbp,no_sharing_tpc,210,0.7241,22805.788,17193.908,56992.067,58860.315,822.494,814.996,0.004,0.115,21974.228,21983.294
sysbp,no_sharing_tpc,274,0.9448,30055.912,29720.387,56793.391,59563.618,9982.919,7595.616,0.003,56.113,20061.828,20072.994
