task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,1,1,9.1915,9.5863,394.8259,394.8259,376.9308,376.0674,0.0014,0.5983,3.6972,17.8951,1775527275518935966,0
nyudepth,1,1,9.5863,9.9805,394.1767,394.1767,374.4895,373.6078,0.0013,0.5985,5.8854,19.6872,1775527275915969964,0
nyudepth,1,1,9.9805,10.3789,398.3843,398.3843,379.5009,378.5073,0.0068,0.6493,3.6883,18.8834,1775527276307966717,0
nyudepth,1,1,10.3789,10.7707,391.7675,391.7675,371.3019,370.4429,0.0013,0.5977,5.9216,20.4656,1775527276708605302,0
nyudepth,1,1,10.7707,11.1648,394.0599,394.0599,374.8068,373.9354,0.0013,0.5887,5.4579,19.2531,1775527277099925701,0
nyudepth,1,1,11.1648,11.5596,394.8226,394.8226,377.1044,376.2579,0.0013,0.5866,3.6645,17.7182,1775527277492209868,0
nyudepth,1,1,11.5596,11.9554,395.7975,395.7975,375.6674,374.3018,0.0014,1.0637,5.5151,20.1301,1775527277888902003,0
nyudepth,1,1,11.9554,12.3496,394.1293,394.1293,374.9481,373.8908,0.0014,0.6975,5.4379,19.1811,1775527278284640074,0
nyudepth,1,1,12.3496,12.7445,394.8994,394.8994,376.7426,375.8876,0.0013,0.582,3.7003,18.1568,1775527278677049906,0
nyudepth,1,1,12.7445,13.139,394.4662,394.4662,374.5333,373.6564,0.0013,0.6044,5.7497,19.9328,1775527279074018323,0
nyudepth,1,1,13.139,13.5346,395.6518,395.6518,377.3045,376.3479,0.0013,0.6664,3.4528,18.3473,1775527279466203501,0
nyudepth,1,1,13.5346,13.9281,393.4395,393.4395,373.6337,372.7387,0.0012,0.6031,5.94,19.8058,1775527279864363298,0
nyudepth,1,1,13.9281,14.3235,395.4024,395.4024,377.679,376.8308,0.0013,0.5823,3.2177,17.7234,1775527280255097270,0
nyudepth,1,1,14.3235,14.7194,395.8611,395.8611,375.3041,374.2305,0.0027,0.7752,5.7015,20.557,1775527280653004101,0
nyudepth,1,1,14.7194,15.1133,393.8556,393.8556,373.893,373.0146,0.0014,0.6052,5.3084,19.9626,1775527281048488808,0
nyudepth,1,1,15.1133,15.5072,393.9466,393.9466,374.3288,373.4278,0.0015,0.6257,5.7671,19.6178,1775527281442822349,0
nyudepth,1,1,15.5072,15.903,395.8056,395.8056,378.3281,376.9904,0.0014,1.0663,3.0978,17.4775,1775527281834115580,0
nyudepth,1,1,15.9031,16.2966,393.5182,393.5182,374.0484,373.1906,0.0015,0.5909,5.6047,19.4698,1775527282232447894,0
nyudepth,1,1,16.2966,16.6919,395.3128,395.3128,377.5763,376.7067,0.0013,0.597,3.3767,17.7365,1775527282623754416,0
nyudepth,1,1,16.6919,17.0867,394.7585,394.7585,374.6276,373.7747,0.0016,0.582,5.8813,20.1309,1775527283021592481,0
nyudepth,1,1,17.0867,17.4815,394.8066,394.8066,374.8513,373.9951,0.0013,0.59,5.3616,19.9553,1775527283415848009,0
nyudepth,1,1,17.4815,17.8769,395.3898,395.3898,375.2912,374.4283,0.0013,0.577,5.8022,20.0986,1775527283811112201,0
nyudepth,1,1,17.8769,18.2702,393.2424,393.2424,373.7612,372.9027,0.0013,0.5816,5.5928,19.4812,1775527284206309546,0
nyudepth,1,1,18.2702,18.666,395.8049,395.8049,377.7381,376.866,0.0013,0.5964,3.8536,18.0667,1775527284597829323,0
nyudepth,1,1,18.666,19.06,393.965,393.965,374.3423,373.4643,0.0014,0.5855,5.4607,19.6227,1775527284995261282,0
nyudepth,1,1,19.06,19.4545,394.5386,394.5386,374.6046,373.7437,0.0021,0.5897,6.0356,19.934,1775527285389817572,0
nyudepth,1,1,19.4546,19.852,397.4595,397.4595,378.6102,377.6256,0.0069,0.6536,3.6259,18.8493,1775527285781965364,0
nyudepth,1,1,19.852,20.245,393.0068,393.0068,372.7092,371.2726,0.0014,0.5762,6.1605,20.2976,1775527286181979635,0
nyudepth,1,1,20.2451,20.6416,396.5693,396.5693,378.8485,377.9021,0.0016,0.6569,3.6149,17.7207,1775527286572457873,0
nyudepth,1,1,20.6417,21.0347,393.0714,393.0714,372.9212,371.8469,0.0015,0.7304,5.9149,20.1502,1775527286971346724,0
nyudepth,1,1,21.0347,21.4288,394.0234,394.0234,375.8101,374.9573,0.0013,0.5763,4.1199,18.2133,1775527287362641423,0
nyudepth,1,1,21.4288,21.8232,394.3915,394.3915,375.1275,374.2692,0.0012,0.5878,5.4605,19.264,1775527287758025553,0
nyudepth,1,1,21.8232,22.2184,395.1888,395.1888,377.4884,376.6141,0.0013,0.602,3.4065,17.7004,1775527288150380160,0
nyudepth,1,1,22.2184,22.6142,395.8437,395.8437,375.3315,374.2562,0.0025,0.7715,5.8069,20.5123,1775527288547989010,0
nyudepth,1,1,22.6143,23.0084,394.0959,394.0959,374.2306,373.3666,0.0081,0.5791,5.249,19.8653,1775527288943292052,0
nyudepth,1,1,23.0084,23.4022,393.8582,393.8582,373.8227,372.9708,0.0014,0.5748,6.191,20.0355,1775527289338348689,0
nyudepth,1,1,23.4023,23.7972,394.9101,394.9101,377.4152,376.5756,0.0013,0.5762,3.3793,17.4949,1775527289729411733,0
nyudepth,1,1,23.7972,24.1929,395.7546,395.7546,376.0593,374.404,0.0013,0.5747,5.5008,19.6953,1775527290126462995,0
nyudepth,1,1,24.193,24.5895,396.5521,396.5521,373.9363,373.1036,0.0014,0.5705,5.7051,22.6158,1775527290522439073,0
nyudepth,1,1,24.5895,24.9823,392.776,392.776,371.2142,370.3626,0.0017,0.5802,6.6123,21.5618,1775527290919926816,0
nyudepth,1,1,24.9823,25.3773,395.01,395.01,374.9072,374.0656,0.0013,0.5767,5.7926,20.1028,1775527291311899986,0
nyudepth,1,1,25.3774,25.7712,393.8439,393.8439,375.9609,375.1052,0.0013,0.5898,3.5508,17.883,1775527291704685516,0
nyudepth,1,1,25.7712,26.1654,394.1481,394.1481,374.3945,373.5539,0.0013,0.5775,5.7836,19.7536,1775527292100781718,0
nyudepth,1,1,26.1654,26.5607,395.2515,395.2515,377.0575,376.2223,0.0014,0.5731,3.634,18.194,1775527292492814061,0
nyudepth,1,1,26.5607,26.9556,394.8867,394.8867,375.0335,374.1144,0.0013,0.6461,5.7976,19.8532,1775527292890249523,0
nyudepth,1,1,26.9556,27.3499,394.341,394.341,376.3939,375.5346,0.0013,0.5795,3.7117,17.9471,1775527293283074388,0
nyudepth,1,1,27.3499,27.7445,394.5966,394.5966,374.4956,373.6282,0.0012,0.576,5.9192,20.101,1775527293679643267,0
nyudepth,1,1,27.7446,28.1396,394.9909,394.9909,377.2775,375.9391,0.0013,1.0693,3.5441,17.7134,1775527294071881553,0
nyudepth,1,1,28.1396,28.5361,396.565,396.565,375.5992,374.6091,0.0068,0.6694,5.9767,20.9658,1775527294469324743,0
nyudepth,1,1,28.5362,28.9293,393.0995,393.0995,374.9662,374.0883,0.0013,0.5877,3.5222,18.1334,1775527294863453107,0
nyudepth,1,1,28.9293,29.3235,394.2647,394.2647,374.2865,373.412,0.0012,0.6076,5.8293,19.9782,1775527295258880253,0
nyudepth,1,1,29.3236,29.7183,394.7566,394.7566,374.7973,373.9139,0.0013,0.6107,5.8484,19.9593,1775527295653181012,0
nyudepth,1,1,29.7183,30.114,395.7043,395.7043,375.3877,374.2877,0.0013,0.7531,5.7044,20.3166,1775527296047810079,0
nyudepth,1,1,30.114,30.5075,393.4326,393.4326,373.2864,372.371,0.0014,0.6112,6.35,20.1462,1775527296444176590,0
nyudepth,1,1,30.5075,30.9026,395.0748,395.0748,377.2112,376.3499,0.0013,0.5837,3.6864,17.8636,1775527296834962177,0
nyudepth,1,1,30.9026,31.2972,394.5839,394.5839,374.6102,373.7338,0.0016,0.6023,5.8646,19.9737,1775527297232237343,0
nyudepth,1,1,31.2972,31.6917,394.5498,394.5498,374.8733,373.9816,0.0014,0.5949,5.8138,19.6765,1775527297626787686,0
nyudepth,1,1,31.6918,32.0886,396.8494,396.8494,377.9048,376.8129,0.0025,0.7831,3.6151,18.9446,1775527298019156034,0
nyudepth,1,1,32.0886,32.482,393.3997,393.3997,370.3181,369.4652,0.0014,0.5724,8.4422,23.0816,1775527298420852474,0
nyudepth,1,1,32.4821,32.8772,395.1013,395.1013,376.9056,376.0744,0.0012,0.5733,4.0104,18.1957,1775527298809837878,0
nyudepth,1,1,32.8772,33.2703,393.1277,393.1277,374.0594,373.2052,0.0014,0.5885,5.6133,19.0682,1775527299206572925,0
nyudepth,1,1,33.2703,33.6658,395.4942,395.4942,377.9429,377.078,0.0015,0.59,3.4029,17.5513,1775527299597508841,0
nyudepth,1,1,33.6658,34.0605,394.6242,394.6242,375.1344,374.2858,0.0013,0.582,5.3577,19.4898,1775527299994977561,0
nyudepth,1,1,34.0605,34.4551,394.5985,394.5985,377.0981,376.2492,0.0015,0.5877,3.3886,17.5004,1775527300387649725,0
nyudepth,1,1,34.4551,34.8497,394.619,394.619,374.8339,373.9731,0.0014,0.5921,5.8377,19.785,1775527300784716875,0
nyudepth,1,1,34.8497,35.2449,395.1688,395.1688,377.1556,376.3099,0.0013,0.5794,3.5784,18.0132,1775527301177095429,0
nyudepth,1,1,35.2449,35.6396,394.6598,394.6598,374.5488,373.6393,0.0014,0.6176,5.9011,20.111,1775527301574606114,0
nyudepth,1,1,35.6396,36.0339,394.3183,394.3183,376.7952,375.9439,0.0013,0.5848,3.4707,17.5231,1775527301966852932,0
nyudepth,1,1,36.0339,36.4289,394.9983,394.9983,375.4581,374.1065,0.0012,0.573,5.7092,19.5403,1775527302363429766,0
nyudepth,1,1,36.429,36.8234,394.3996,394.3996,376.7465,375.9085,0.0013,0.5807,3.5148,17.6531,1775527302756251006,0
nyudepth,1,1,36.8234,37.2176,394.2139,394.2139,374.5944,373.7443,0.0013,0.5769,5.9762,19.6196,1775527303153130878,0
nyudepth,1,1,37.2176,37.6138,396.1775,396.1775,378.5813,377.6802,0.0014,0.6106,3.4416,17.5962,1775527303544828126,0
nyudepth,1,1,37.6138,38.0074,393.5676,393.5676,373.8227,372.9708,0.0012,0.5858,5.9426,19.7448,1775527303943526205,0
nyudepth,1,1,38.0074,38.4026,395.2229,395.2229,377.4654,376.6153,0.0014,0.5827,3.5679,17.7575,1775527304334736401,0
nyudepth,1,1,38.4026,38.797,394.3188,394.3188,374.7658,373.8889,0.0014,0.5908,5.6441,19.553,1775527304732054936,0
nyudepth,1,1,38.797,39.1947,397.7246,397.7246,378.7548,377.7582,0.0066,0.66,3.6206,18.9698,1775527305124368875,0
nyudepth,1,1,39.1947,39.5872,392.4894,392.4894,372.1083,371.2101,0.0013,0.6067,5.9948,20.3811,1775527305524487687,0
nyudepth,1,1,39.5872,39.9818,394.5513,394.5513,376.6653,375.7791,0.0016,0.6011,3.5203,17.886,1775527305914520411,0
nyudepth,1,1,39.9818,40.3774,395.6125,395.6125,376.06,374.6402,0.0012,1.1321,5.6968,19.5525,1775527306311267202,0
nyudepth,1,1,40.3774,40.7712,393.7969,393.7969,375.9094,375.058,0.0014,0.5875,3.5076,17.8875,1775527306704707745,0
nyudepth,1,1,40.7712,41.167,395.731,395.731,375.0622,374.0064,0.0013,0.7103,5.9834,20.6688,1775527307101000455,0
nyudepth,1,1,41.167,41.5606,393.6605,393.6605,375.4653,374.6089,0.0013,0.5827,4.1301,18.1952,1775527307494895881,0
nyudepth,1,1,41.5607,41.9553,394.67,394.67,374.69,373.8328,0.0012,0.5917,5.8465,19.9801,1775527307890291949,0
nyudepth,1,1,41.9554,42.3495,394.1689,394.1689,374.8414,373.9781,0.0014,0.5828,5.7511,19.3274,1775527308284884197,0
nyudepth,1,1,42.3495,42.7451,395.541,395.541,377.5987,376.7465,0.0014,0.5813,3.6554,17.9422,1775527308676973740,0
nyudepth,1,1,42.7451,43.141,395.8716,395.8716,375.5111,374.4404,0.0027,0.7737,5.5871,20.3605,1775527309074482601,0
nyudepth,1,1,43.141,43.5351,394.0454,394.0454,374.2622,373.3611,0.0014,0.6168,5.223,19.7832,1775527309470008570,0
nyudepth,1,1,43.5351,43.9292,394.1467,394.1467,374.1142,373.227,0.0013,0.5847,6.0198,20.0325,1775527309864872904,0
nyudepth,1,1,43.9292,44.3246,395.3393,395.3393,377.5555,376.1795,0.0013,1.0939,3.6001,17.7838,1775527310256617767,0
nyudepth,1,1,44.3246,44.7187,394.0773,394.0773,374.5517,373.6785,0.0018,0.6076,5.4593,19.5256,1775527310653836535,0
nyudepth,1,1,44.7187,45.1136,394.8686,394.8686,377.0769,376.2412,0.0012,0.575,3.5591,17.7917,1775527311046030082,0
nyudepth,1,1,45.1136,45.5083,394.6991,394.6991,375.058,374.1685,0.0012,0.6162,5.579,19.6411,1775527311442938456,0
nyudepth,1,1,45.5083,45.9032,394.9478,394.9478,376.7935,375.9395,0.0012,0.5877,3.6795,18.1543,1775527311835755394,0
nyudepth,1,1,45.9033,46.2974,394.1295,394.1295,374.4183,373.5626,0.0013,0.5918,5.7826,19.7112,1775527312232826542,0
nyudepth,1,1,46.2974,46.6924,395.0336,395.0336,377.168,376.2987,0.0013,0.6011,3.6485,17.8656,1775527312624838565,0
nyudepth,1,1,46.6925,47.0869,394.4805,394.4805,375.0327,374.1671,0.0014,0.5887,5.4719,19.4478,1775527313021714722,0
nyudepth,1,1,47.087,47.4823,395.2928,395.2928,377.5871,376.7124,0.0013,0.6051,3.3998,17.7057,1775527313414139685,0
nyudepth,1,1,47.4823,47.8776,395.3733,395.3733,375.6157,374.7473,0.0014,0.5939,5.5575,19.7576,1775527313811610048,0
nyudepth,1,1,47.8777,48.2713,393.6152,393.6152,373.8873,372.9946,0.0012,0.6191,5.5308,19.728,1775527314206974328,0
nyudepth,1,1,48.2713,48.6666,395.3168,395.3168,375.6818,374.8558,0.0014,0.5655,5.2261,19.635,1775527314600302050,0
nyudepth,1,1,48.6666,49.0608,394.1505,394.1505,374.3633,373.4924,0.0014,0.6018,5.5172,19.7872,1775527314995927875,0
nyudepth,1,1,49.0608,49.4555,394.6586,394.6586,374.7869,373.9331,0.0013,0.5902,5.625,19.8716,1775527315390204120,0
nyudepth,1,1,49.4555,49.851,395.4835,395.4835,375.7937,374.8937,0.0014,0.6075,5.5673,19.6898,1775527315784822623,0
nyudepth,1,1,49.851,50.245,394.0036,394.0036,375.8696,375.0062,0.0018,0.5961,3.783,18.134,1775527316178539593,0
nyudepth,1,1,50.245,50.6395,394.5396,394.5396,374.4948,373.6302,0.0014,0.5951,5.9946,20.0447,1775527316574774203,0
nyudepth,1,1,50.6396,51.0345,394.933,394.933,377.1598,376.3047,0.0014,0.5846,3.4914,17.7732,1775527316966828144,0
nyudepth,1,1,51.0345,51.4291,394.6023,394.6023,374.7152,373.8422,0.0018,0.59,5.7414,19.8871,1775527317364031357,0
nyudepth,1,1,51.4291,51.8239,394.7687,394.7687,376.7924,375.9183,0.0014,0.6024,3.6266,17.9763,1775527317756537847,0
nyudepth,1,1,51.8239,52.2204,396.4641,396.4641,375.9253,374.8921,0.0071,0.676,5.913,20.5388,1775527318153613436,0
nyudepth,1,1,52.2204,52.6146,394.1624,394.1624,375.7363,374.2153,0.0013,0.5775,3.7992,18.4261,1775527318547980564,0
nyudepth,1,1,52.6146,53.0081,393.47,393.47,373.5089,372.6682,0.0015,0.5814,5.8546,19.9611,1775527318944218359,0
nyudepth,1,1,53.0081,53.4065,398.3943,398.3943,376.8813,376.033,0.0013,0.5808,3.6623,21.513,1775527319335514317,0
nyudepth,1,1,53.4065,53.7978,391.2463,391.2463,370.9001,369.9882,0.0014,0.6095,6.2294,20.3462,1775527319736513161,0
nyudepth,1,1,53.7978,54.1937,395.9262,395.9262,377.5849,376.4738,0.0014,0.7594,3.5889,18.3413,1775527320125137104,0
nyudepth,1,1,54.1937,54.5872,393.4343,393.4343,373.2281,372.3329,0.0016,0.5951,6.2151,20.2062,1775527320523709124,0
nyudepth,1,1,54.5872,54.9821,394.9778,394.9778,377.153,376.294,0.0014,0.5851,3.4721,17.8248,1775527320914420074,0
nyudepth,1,1,54.9822,55.3777,395.5271,395.5271,375.3704,374.5147,0.0012,0.5862,5.8272,20.1567,1775527321311772894,0
nyudepth,1,1,55.3777,55.7711,393.3768,393.3768,373.7842,372.9234,0.0012,0.5878,5.6045,19.5926,1775527321707094459,0
nyudepth,1,1,55.7711,56.1663,395.2322,395.2322,377.1088,376.2442,0.0015,0.5927,3.6616,18.1234,1775527322098545438,0
nyudepth,1,1,56.1664,56.5616,395.22,395.22,375.3471,373.9643,0.0013,1.1077,5.3413,19.8729,1775527322495477169,0
nyudepth,1,1,56.5616,56.957,395.4406,395.4406,374.7996,373.7288,0.0028,0.781,5.5666,20.641,1775527322890940227,0
nyudepth,1,1,56.9571,57.3511,394.0942,394.0942,372.0905,371.2295,0.0014,0.5782,7.0558,22.0037,1775527323287887952,0
nyudepth,1,1,57.3512,57.7452,394.0578,394.0578,373.1854,372.3273,0.0015,0.5886,6.5792,20.8723,1775527323681522383,0
nyudepth,1,1,57.7452,58.14,394.7594,394.7594,374.8363,373.9615,0.0015,0.5937,5.5513,19.9231,1775527324074569264,0
nyudepth,1,1,58.14,58.5342,394.2316,394.2316,374.9533,374.1005,0.0013,0.5857,5.3186,19.2782,1775527324469113598,0
nyudepth,1,1,58.5343,58.9294,395.124,395.124,377.6669,376.79,0.0013,0.5912,3.1054,17.457,1775527324861149306,0
nyudepth,1,1,58.9294,59.3241,394.7296,394.7296,375.087,374.1855,0.0013,0.6233,5.6725,19.6426,1775527325258859501,0
nyudepth,1,1,59.3242,59.7188,394.6438,394.6438,376.5735,375.7148,0.0013,0.5818,3.6924,18.0703,1775527325651629094,0
nyudepth,1,1,59.7188,60.1136,394.7363,394.7363,374.7706,373.8987,0.0014,0.5979,5.661,19.9657,1775527326048261479,0
