req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776734227.1310642,1776734227.13107,1776734227.1396267,1776734227.171247,1776734227.172204,0.0057220458984375,-9.291887283325195,31.620264053344727,18.805742263793945,41.139841079711914,28.755735,0.0046700000000000005,1.513736
6,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776734227.132834,1776734227.1328382,1776734227.1411335,1776734227.1768568,1776734227.1785812,0.004291534423828125,-9.46962833404541,35.723209381103516,19.489407539367676,45.74728012084961,33.045863000000004,0.005667,1.263587
2,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore,1776734227.131448,1776734227.1314523,1776734227.1697714,1776734227.2023175,1776734227.2032185,0.004291534423828125,20.470380783081055,32.546043395996094,18.749713897705078,71.77042961120605,29.712444,0.004182999999999999,1.3812099999999998
3,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app15,1776734227.131615,1776734227.1316197,1776734227.1697714,1776734227.2029321,1776734227.2037704,0.00476837158203125,20.303010940551758,33.16068649291992,18.687009811401367,72.15547561645508,29.712444,0.003557,1.220154
10,0.0,site2,192.168.245.191:8000,dinosmall,nyudepth,1776734227.134393,1776734227.1343973,1776734227.1572242,1776734227.191326,1776734227.212841,0.004291534423828125,-12.897372245788574,34.10172462463379,57.239413261413574,78.44805717468262,31.280390999999998,0.003784,1.5839649999999998
1,0.0,site2,192.168.245.195:8000,papageissvri,diasbp__app11,1776734227.1312873,1776734227.1312923,1776734227.1697714,1776734227.2035344,1776734227.2159884,0.0050067901611328125,20.630359649658203,33.76293182373047,30.302762985229492,84.7010612487793,29.712444,0.004083,2.7469259999999998
4,0.0,site2,192.168.245.194:8000,swinsmall,eurosatclass,1776734227.131757,1776734227.1317608,1776734227.147536,1776734227.2095623,1776734227.2164187,0.003814697265625,-28.632760047912598,62.026262283325195,51.264405250549316,84.66172218322754,60.283019,0.003663,0.828419
7,0.0,site2,192.168.245.193:8000,momentbase,heartrate__app9,1776734227.1329892,1776734227.132993,1776734227.1753535,1776734227.2135603,1776734227.2165296,0.003814697265625,24.59561824798584,38.20681571960449,20.734190940856934,83.54043960571289,35.267629,0.003733,1.521871
12,0.0,site2,192.168.245.193:8000,momentbase,sysbp,1776734227.1355474,1776734227.1355512,1776734227.1753535,1776734227.2136774,1776734227.2166283,0.003814697265625,22.037386894226074,38.32387924194336,20.715832710266113,81.08091354370117,35.267629,0.004686,2.082036
13,0.0,site2,192.168.245.193:8000,momentbase,sysbp__app13,1776734227.1357243,1776734227.135728,1776734227.1753535,1776734227.2144635,1776734227.2167225,0.0035762786865234375,21.860718727111816,39.10994529724121,20.02394199371338,80.99818229675293,35.267629,0.0030299999999999997,2.288786
