task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0,242.6236
ecgclass,single_ecgclass,0.0306,222.2984
ecgclass,single_ecgclass,0.0599,226.0103
ecgclass,single_ecgclass,0.0892,196.8093
ecgclass,single_ecgclass,0.0935,192.4992
ecgclass,single_ecgclass,0.0937,192.3475
ecgclass,single_ecgclass,0.1129,173.1253
ecgclass,single_ecgclass,0.1302,189.4419
ecgclass,single_ecgclass,0.1695,150.1629
ecgclass,single_ecgclass,0.1695,150.2659
ecgclass,single_ecgclass,0.1838,135.9076
ecgclass,single_ecgclass,0.1838,135.8988
ecgclass,single_ecgclass,0.1982,155.04
ecgclass,single_ecgclass,0.2194,133.878
ecgclass,single_ecgclass,0.2237,129.581
ecgclass,single_ecgclass,0.2399,113.353
ecgclass,single_ecgclass,0.2412,112.1342
ecgclass,single_ecgclass,0.2423,145.3686
ecgclass,single_ecgclass,0.2467,140.9693
ecgclass,single_ecgclass,0.258,129.8556
ecgclass,single_ecgclass,0.2632,124.6686
ecgclass,single_ecgclass,0.2784,109.4816
ecgclass,single_ecgclass,0.2816,140.7955
ecgclass,single_ecgclass,0.3051,117.301
ecgclass,single_ecgclass,0.3194,103.0531
ecgclass,single_ecgclass,0.3278,94.6548
ecgclass,single_ecgclass,0.3331,89.4454
ecgclass,single_ecgclass,0.3383,119.1893
ecgclass,single_ecgclass,0.3395,117.9824
ecgclass,single_ecgclass,0.3417,115.7966
ecgclass,single_ecgclass,0.3519,105.6452
ecgclass,single_ecgclass,0.3554,102.2117
ecgclass,single_ecgclass,0.3716,121.0151
ecgclass,single_ecgclass,0.3799,112.7617
ecgclass,single_ecgclass,0.3831,109.6177
ecgclass,single_ecgclass,0.3889,103.7743
ecgclass,single_ecgclass,0.3972,95.6087
ecgclass,single_ecgclass,0.4014,126.8582
ecgclass,single_ecgclass,0.4046,123.6641
ecgclass,single_ecgclass,0.4158,112.8898
ecgclass,single_ecgclass,0.42,108.6771
ecgclass,single_ecgclass,0.4366,92.0811
ecgclass,single_ecgclass,0.4539,104.1267
ecgclass,single_ecgclass,0.4677,90.3485
ecgclass,single_ecgclass,0.4679,90.1589
ecgclass,single_ecgclass,0.482,76.2215
ecgclass,single_ecgclass,0.4999,93.1034
ecgclass,single_ecgclass,0.5141,78.8798
ecgclass,single_ecgclass,0.5173,75.6578
ecgclass,single_ecgclass,0.5205,72.4909
ecgclass,single_ecgclass,0.5227,70.3089
ecgclass,single_ecgclass,0.5279,94.0766
ecgclass,single_ecgclass,0.5279,94.1246
ecgclass,single_ecgclass,0.5298,92.2406
ecgclass,single_ecgclass,0.5461,75.9237
ecgclass,single_ecgclass,0.5961,36.3708
ecgclass,single_ecgclass,0.6034,63.7126
ecgclass,single_ecgclass,0.6066,60.4897
ecgclass,single_ecgclass,0.6118,55.279
ecgclass,single_ecgclass,0.616,51.065
ecgclass,single_ecgclass,0.6182,48.8873
ecgclass,single_ecgclass,0.6321,45.687
ecgclass,single_ecgclass,0.6485,39.444
ecgclass,single_ecgclass,0.6671,31.004
ecgclass,single_ecgclass,0.7352,10.7429
ecgclass,single_ecgclass,0.76,10.2923
ecgclass,single_ecgclass,0.7804,10.1731
ecgclass,single_ecgclass,0.7936,10.0415
ecgclass,single_ecgclass,0.8008,12.634
ecgclass,single_ecgclass,0.8021,21.2138
ecgclass,single_ecgclass,0.8133,19.8765
ecgclass,single_ecgclass,0.8216,21.2598
ecgclass,single_ecgclass,0.8403,13.3684
ecgclass,single_ecgclass,0.8658,10.4101
ecgclass,single_ecgclass,0.87,15.9252
ecgclass,single_ecgclass,0.87,25.6124
ecgclass,single_ecgclass,0.8822,23.0668
ecgclass,single_ecgclass,0.9154,10.3264
ecgclass,single_ecgclass,0.9256,10.0818
ecgclass,single_ecgclass,0.9508,10.4594
ecgclass,single_ecgclass,0.961,10.3288
ecgclass,single_ecgclass,0.9764,10.2801
ecgclass,single_ecgclass,0.9806,15.9836
ecgclass,single_ecgclass,0.9818,42.0237
ecgclass,single_ecgclass,0.984,39.8824
ecgclass,single_ecgclass,0.9852,38.8341
ecgclass,single_ecgclass,0.9853,38.7964
