task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass__app3,13.0396,168.008,88.878,0
ecgclass__app5,13.0397,168.035,88.979,0
ecgclass__app4,13.0390,169.023,89.653,0
ecgclass__app1,13.1230,168.249,88.393,0
ecgclass__app2,13.1233,168.041,88.472,0
ecgclass,13.1236,168.162,89.110,0
ecgclass__app5,13.2077,167.469,88.438,0
ecgclass__app3,13.2076,168.034,88.796,0
ecgclass__app4,13.2080,167.826,89.158,0
ecgclass__app2,13.2914,167.473,88.424,0
ecgclass,13.2918,167.428,88.765,0
ecgclass__app1,13.2913,168.178,88.919,0
ecgclass__app3,13.3756,167.218,88.366,0
ecgclass__app4,13.3759,167.425,88.814,0
ecgclass__app5,13.3752,168.436,88.983,0
ecgclass__app2,13.4589,168.023,88.255,0
ecgclass__app1,13.4595,168.078,89.012,0
ecgclass,13.4593,168.654,89.301,0
ecgclass__app5,13.5436,167.637,89.011,0
ecgclass__app4,13.5433,168.448,89.791,0
ecgclass__app3,13.5429,169.228,90.094,0
ecgclass__app1,13.6276,168.724,89.528,0
ecgclass,13.6279,168.746,89.873,0
ecgclass__app2,13.6269,169.969,90.019,0
ecgclass__app4,13.7118,169.810,89.937,0
ecgclass__app5,13.7113,170.439,90.030,0
ecgclass__app3,13.7121,169.980,90.367,0
ecgclass__app1,13.7963,173.223,92.779,0
ecgclass__app2,13.7969,173.078,93.187,0
ecgclass,13.7967,173.603,93.715,0
ecgclass__app3,13.8821,173.047,90.156,0
ecgclass__app4,13.8816,174.000,90.306,0
ecgclass__app5,13.8817,174.168,90.598,0
ecgclass__app1,13.9695,173.225,92.011,0
ecgclass__app2,13.9700,173.163,92.323,0
ecgclass,13.9703,173.141,92.782,0
ecgclass__app4,14.0556,173.869,91.815,0
ecgclass__app5,14.0559,174.061,92.117,0
ecgclass__app3,14.0552,175.096,92.527,0
ecgclass__app1,14.1428,176.568,94.302,0
ecgclass,14.1435,176.077,94.400,0
ecgclass__app2,14.1432,176.737,95.124,0
ecgclass__app4,14.2295,176.887,91.339,0
ecgclass__app5,14.2300,176.583,91.389,0
ecgclass__app3,14.2303,176.743,92.000,0
ecgclass__app2,14.3199,180.127,98.871,0
ecgclass,14.3195,181.030,99.535,0
ecgclass__app1,14.3194,181.543,99.822,0
ecgclass__app3,14.4070,178.213,89.718,0
ecgclass__app4,14.4064,179.327,90.395,0
ecgclass__app5,14.4066,179.550,90.645,0
ecgclass__app2,14.5001,170.121,89.126,0
ecgclass__app1,14.5009,169.890,89.655,0
ecgclass,14.5006,170.352,89.787,0
ecgclass__app4,14.5858,172.973,92.740,0
ecgclass__app5,14.5862,172.729,92.837,0
ecgclass__app3,14.5853,173.964,93.483,0
ecgclass,14.6710,175.433,92.294,0
ecgclass__app2,14.6703,176.583,92.670,0
ecgclass__app1,14.6708,176.280,93.249,0
ecgclass__app4,14.7588,172.590,89.305,0
ecgclass__app5,14.7589,172.580,89.454,0
ecgclass__app3,14.7593,172.642,90.096,0
ecgclass__app2,14.8469,174.202,94.138,0
ecgclass__app1,14.8471,174.426,94.508,0
ecgclass,14.8464,175.259,94.617,0
ecgclass__app5,14.9315,174.714,89.192,0
ecgclass__app3,14.9319,174.753,89.591,0
ecgclass__app4,14.9314,175.671,90.205,0
ecgclass__app1,15.0216,169.140,88.953,0
ecgclass,15.0217,169.713,89.606,0
ecgclass__app2,15.0211,170.421,89.717,0
ecgclass__app4,15.1070,168.213,89.005,0
ecgclass__app3,15.1067,168.717,89.137,0
ecgclass__app5,15.1062,169.485,89.685,0
ecgclass__app1,15.1907,168.483,89.418,0
ecgclass__app2,15.1915,168.060,89.842,0
ecgclass,15.1914,168.441,90.347,0
ecgclass__app4,15.2753,168.219,88.632,0
ecgclass__app3,15.2754,168.638,89.296,0
ecgclass__app5,15.2757,168.566,89.386,0
ecgclass__app1,15.3592,168.492,88.548,0
ecgclass,15.3599,168.307,89.035,0
ecgclass__app2,15.3596,168.831,89.210,0
ecgclass__app3,15.4441,168.414,89.199,0
ecgclass__app5,15.4443,168.622,89.541,0
ecgclass__app4,15.4435,169.707,90.094,0
ecgclass__app1,15.5277,169.223,88.720,0
ecgclass,15.5282,168.956,88.819,0
ecgclass__app2,15.5284,169.186,89.258,0
ecgclass__app4,15.6132,168.081,89.294,0
ecgclass__app3,15.6125,168.976,89.409,0
ecgclass__app5,15.6129,169.002,90.063,0
ecgclass__app1,15.6970,168.880,89.197,0
ecgclass__app2,15.6976,168.805,89.948,0
ecgclass,15.6971,169.528,89.990,0
ecgclass__app4,15.7813,169.219,88.922,0
ecgclass__app3,15.7815,169.205,89.015,0
ecgclass__app5,15.7819,169.079,89.576,0
ecgclass__app1,15.8659,167.975,87.820,0
ecgclass__app2,15.8664,168.086,88.512,0
ecgclass,15.8667,168.084,88.631,0
ecgclass__app4,15.9506,167.436,88.629,0
ecgclass__app5,15.9510,167.395,89.235,0
ecgclass__app3,15.9507,168.031,89.490,0
ecgclass__app1,16.0339,168.145,88.295,0
ecgclass__app2,16.0345,167.961,88.947,0
ecgclass,16.0348,168.074,89.321,0
ecgclass__app5,16.1184,167.693,88.424,0
ecgclass__app4,16.1180,168.564,88.867,0
ecgclass__app3,16.1187,168.131,89.302,0
ecgclass__app1,16.2020,167.952,88.187,0
ecgclass,16.2029,167.650,88.797,0
ecgclass__app2,16.2025,168.242,88.879,0
ecgclass__app3,16.2869,168.645,89.839,0
ecgclass__app4,16.2866,169.322,90.319,0
ecgclass__app5,16.2862,169.847,90.445,0
ecgclass__app2,16.3708,169.501,89.094,0
ecgclass__app1,16.3700,170.622,89.543,0
ecgclass,16.3705,170.488,90.124,0
ecgclass__app3,16.4555,170.091,89.943,0
ecgclass__app5,16.4560,169.999,90.277,0
ecgclass__app4,16.4559,170.295,90.529,0
ecgclass__app2,16.5403,169.706,89.751,0
ecgclass,16.5410,169.392,90.205,0
ecgclass__app1,16.5406,169.881,90.313,0
ecgclass__app4,16.6262,168.811,89.379,0
ecgclass__app3,16.6256,169.739,89.781,0
ecgclass__app5,16.6260,169.630,89.974,0
ecgclass__app2,16.7100,169.494,89.113,0
ecgclass__app1,16.7105,169.354,89.459,0
ecgclass,16.7104,169.722,89.864,0
ecgclass__app4,16.7951,169.780,89.663,0
ecgclass__app3,16.7954,169.580,89.776,0
ecgclass__app5,16.7957,169.701,90.551,0
ecgclass,16.8802,168.706,88.895,0
ecgclass__app1,16.8799,169.487,89.323,0
