task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,589,0.9983,69.697,61.574,108.203,119.37,65.589,63.075,0.003,1.531,3.161,4.108
gestureclass,no_sharing_tpc,621,1.0525,71.157,61.683,111.301,144.066,65.811,63.329,0.003,1.505,4.41,5.346
