req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
4,0.0,site2,192.168.245.195:8080,papageissvri,diasbp__app35,1776740447.009273,1776740447.0092769,1776740447.029416,1776740447.0630658,1776740447.0874028,0.003814697265625,17.981410026550293,33.64968299865723,26.494860649108887,78.12976837158203,28.892899999999997,0.00268,3.9243230000000002
5,0.0,site2,192.168.245.195:8010,papageissvri,etth1fore,1776740447.0094068,1776740447.0094101,1776740447.0294297,1776740447.0633352,1776740447.0875397,0.003337860107421875,17.695069313049316,33.9055061340332,26.52895450592041,78.13286781311035,31.069834,0.00362,1.882145
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776740447.0086026,1776740447.008608,1776740447.028779,1776740447.0632439,1776740447.087664,0.0054836273193359375,17.803668975830078,34.46483612060547,26.787281036376953,79.06126976013184,30.998622,0.00251,2.607775
2,0.0,site2,192.168.245.195:8040,papageissvri,diasbp__app19,1776740447.0089715,1776740447.008976,1776740447.0290225,1776740447.0636706,1776740447.0877464,0.0045299530029296875,17.798185348510742,34.64818000793457,26.324033737182617,78.77492904663086,32.216152,0.0030139999999999998,1.5975659999999998
7,0.0,site2,192.168.245.195:8050,papageissvri,etth1fore__app23,1776740447.0096688,1776740447.0096726,1776740447.0300212,1776740447.0637538,1776740447.08786,0.003814697265625,18.13960075378418,33.73265266418457,26.31521224975586,78.19128036499023,31.65678,0.00315,1.175406
3,0.0,site2,192.168.245.195:8060,papageissvri,diasbp__app27,1776740447.0091162,1776740447.0091197,1776740447.0290334,1776740447.0641418,1776740447.0879638,0.0035762786865234375,17.69423484802246,35.108327865600586,26.041507720947266,78.84764671325684,33.120022999999996,0.002713,1.127433
8,0.0,site2,192.168.245.195:8070,papageissvri,etth1fore__app31,1776740447.009829,1776740447.009833,1776740447.0301223,1776740447.0642977,1776740447.0880637,0.0040531158447265625,18.07117462158203,34.17539596557617,25.98404884338379,78.23467254638672,32.449153,0.0029000000000000002,0.748306
9,0.0,site2,192.168.245.195:8090,papageissvri,etth1fore__app39,1776740447.010952,1776740447.0109568,1776740447.0302455,1776740447.0643826,1776740447.0881903,0.00476837158203125,17.100214958190918,34.13701057434082,25.99632740020752,77.23832130432129,32.570186,0.00314,0.6749660000000001
1,0.0,site2,192.168.245.195:8020,papageissvri,diasbp__app11,1776740447.008789,1776740447.0087938,1776740447.0287287,1776740447.0812085,1776740447.0882964,0.00476837158203125,17.66347885131836,52.47974395751953,9.359359741210938,79.50735092163086,50.00686,0.0040609999999999995,1.299518
6,0.0,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776740447.0095391,1776740447.0095427,1776740447.0296588,1776740447.0817206,1776740447.0884042,0.0035762786865234375,17.865657806396484,52.06179618835449,8.93402099609375,78.86505126953125,50.019690999999995,0.003948999999999999,0.838842
