task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,1424,4.9103,60.617,53.088,96.374,135.026,51.313,47.51,0.002,2.822,8.385,9.304
gestureclass,no_sharing,1471,5.0724,65.552,56.895,104.878,136.018,54.831,51.643,0.002,2.446,9.799,10.722
