req_idx,send_time,latency_ms
0,1773543957.224861,363.441
1,1773543957.254994,333.409
2,1773543957.398408,319.427
3,1773543957.490044,228.037
4,1773543957.582400,135.808
5,1773543957.582877,135.384
6,1773543957.768887,68.529
7,1773543957.903823,72.582
8,1773543957.915087,61.361
9,1773543958.191826,53.265
10,1773543958.260180,49.564
11,1773543958.297513,67.468
12,1773543958.319830,45.156
13,1773543958.379083,72.609
14,1773543958.521765,50.869
15,1773543958.719944,44.861
16,1773543958.759868,67.182
17,1773543958.817188,72.784
18,1773543958.887761,83.533
19,1773543959.019670,67.024
20,1773543959.194839,72.855
21,1773543959.217883,49.815
22,1773543959.281829,60.497
23,1773543959.293641,48.746
24,1773543959.299871,42.547
25,1773543959.423658,53.812
26,1773543959.591777,73.507
27,1773543959.773607,51.837
28,1773543959.875015,69.484
29,1773543959.884687,59.833
30,1773543960.006850,95.555
31,1773543960.029407,73.008
32,1773543960.044617,57.801
33,1773543960.158588,85.645
34,1773543960.211240,78.487
35,1773543960.291879,71.307
36,1773543960.296136,67.077
37,1773543960.400335,67.848
38,1773543960.440839,27.348
39,1773543960.938086,25.837
40,1773543960.962477,72.798
41,1773543960.968986,66.294
42,1773543961.091256,53.137
43,1773543961.158497,97.594
44,1773543961.160877,95.341
45,1773543961.174366,81.862
46,1773543961.244309,73.581
47,1773543961.555580,17.509
48,1773543961.563994,85.104
49,1773543961.821864,62.059
50,1773543961.915349,40.916
51,1773543962.268769,67.480
52,1773543962.285260,50.994
53,1773543962.387851,68.041
54,1773543962.438832,85.731
55,1773543962.590483,78.879
56,1773543962.714314,84.144
57,1773543962.952078,27.194
58,1773543962.972695,78.860
59,1773543962.977983,73.703
60,1773543963.030905,72.514
61,1773543963.135567,23.184
62,1773543963.358313,49.959
63,1773543963.636878,84.467
64,1773543963.640260,81.090
65,1773543963.769863,26.447
66,1773543963.907370,58.616
67,1773543963.936956,29.036
68,1773543964.034874,73.241
69,1773543964.084528,23.594
70,1773543964.257354,47.086
71,1773543964.345926,44.493
72,1773543964.399838,71.692
73,1773543964.474616,72.391
74,1773543964.554395,77.781
75,1773543964.555688,76.522
76,1773543964.741582,24.697
77,1773543964.780807,85.630
78,1773543964.792053,74.598
79,1773543964.809570,57.152
80,1773543965.065965,48.282
81,1773543965.224216,108.680
82,1773543965.263126,69.814
83,1773543965.269626,63.328
84,1773543965.581684,67.080
85,1773543965.628073,20.695
86,1773543965.745985,59.060
87,1773543965.800694,54.091
88,1773543966.019959,23.841
89,1773543966.071224,55.139
90,1773543966.078452,48.233
91,1773543966.098927,72.241
92,1773543966.502707,57.387
93,1773543966.507989,52.110
94,1773543966.541242,72.902
95,1773543966.720227,63.590
96,1773543966.818344,43.273
97,1773543966.859082,64.445
98,1773543967.009555,109.888
99,1773543967.029220,90.683
100,1773543967.057286,62.630
101,1773543967.069713,67.743
102,1773543967.130025,78.971
103,1773543967.132309,76.693
104,1773543967.151544,57.462
105,1773543967.152827,56.183
106,1773543967.563158,91.740
107,1773543967.569584,85.318
108,1773543967.575848,79.058
