task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0001,2566.8755,2558.0487,1836.1304,0.0049,720.4855,4.3428,0.0,8.8268,1778632680660115561,1
nyudepth,fifo,0.4818,2443.9063,701.246,699.0028,0.0027,1.0544,1733.6507,0.0,1742.6603,1778632682871057166,1
nyudepth,fifo,0.9497,2313.8165,331.0299,329.1376,0.0023,0.8636,1971.812,0.0,1982.7867,1778632683577164599,1
nyudepth,fifo,1.4259,2725.0772,869.7457,441.7931,0.0048,142.1748,1833.5373,0.0,1855.3314,1778632683915029174,1
nyudepth,fifo,1.4822,2670.783,869.7457,441.7931,0.0048,142.1748,1777.2145,0.0,1801.0373,1778632683915029174,1
nyudepth,fifo,1.4999,2655.9989,869.7457,441.7931,0.0048,142.1748,1759.5174,0.0,1786.2532,1778632683915029174,1
nyudepth,fifo,1.7897,2432.9302,451.3566,327.1727,0.003,13.9354,1920.6402,0.0,1981.5737,1778632684365941180,1
nyudepth,fifo,2.0715,2152.8008,451.3566,327.1727,0.003,13.9354,1638.7551,0.0,1701.4442,1778632684365941180,1
nyudepth,fifo,2.6964,2592.5701,724.3636,338.7714,0.003,95.3752,1806.5317,0.0,1868.2065,1778632685158544209,1
nyudepth,fifo,2.7122,2578.6369,724.3636,338.7714,0.003,95.3752,1790.6637,0.0,1854.2733,1778632685158544209,1
nyudepth,fifo,2.9219,2371.8338,724.3636,338.7714,0.003,95.3752,1580.9646,0.0,1647.4702,1778632685158544209,1
nyudepth,fifo,2.936,2359.019,724.3636,338.7714,0.003,95.3752,1566.9541,0.0,1634.6555,1778632685158544209,1
nyudepth,fifo,3.1535,2143.4679,409.2862,329.9676,0.0033,8.1605,1693.5155,0.0,1734.1817,1778632685502696568,1
nyudepth,fifo,3.4995,1799.4139,409.2862,329.9676,0.0033,8.1605,1347.5535,0.0,1390.1277,1778632685502696568,1
nyudepth,fifo,3.5769,1724.6406,409.2862,329.9676,0.0033,8.1605,1270.191,0.0,1315.3544,1778632685502696568,1
nyudepth,fifo,3.8237,1831.0335,466.6689,463.7432,0.025,0.4685,1358.5248,0.0,1364.3646,1778632685837816529,1
nyudepth,fifo,3.8543,1802.3751,466.6689,463.7432,0.025,0.4685,1327.9042,0.0,1335.7062,1778632685837816529,1
nyudepth,fifo,3.8732,1785.7072,466.6689,463.7432,0.025,0.4685,1309.0122,0.0,1319.0383,1778632685837816529,1
nyudepth,fifo,3.9359,1725.2431,466.6689,463.7432,0.025,0.4685,1246.2606,0.0,1258.5742,1778632685837816529,1
nyudepth,fifo,4.1156,1914.7749,372.3986,369.6231,0.0029,0.5948,1536.026,0.0,1542.3763,1778632686307242213,1
nyudepth,fifo,4.198,1834.3072,372.3986,369.6231,0.0029,0.5948,1453.5978,0.0,1461.9086,1778632686307242213,1
nyudepth,fifo,4.4478,1955.2698,369.8989,367.5366,0.0031,0.4962,1578.9397,0.0,1585.3709,1778632686682363483,1
nyudepth,fifo,4.4925,1912.6053,369.8989,367.5366,0.0031,0.4962,1534.1969,0.0,1542.7064,1778632686682363483,1
nyudepth,fifo,4.86,1918.8735,372.3632,369.7252,0.003,0.6703,1540.0009,0.0,1546.5103,1778632687055606847,1
nyudepth,fifo,5.1056,1675.0572,372.3632,369.7252,0.003,0.6703,1294.332,0.0,1302.6939,1778632687055606847,1
nyudepth,fifo,5.2365,2355.3493,755.3028,371.0618,0.0032,76.3643,1538.9013,0.0,1600.0465,1778632687431004097,1
nyudepth,fifo,5.3216,2272.228,755.3028,371.0618,0.0032,76.3643,1453.7895,0.0,1516.9252,1778632687431004097,1
nyudepth,fifo,5.411,2184.7866,755.3028,371.0618,0.0032,76.3643,1364.3675,0.0,1429.4838,1778632687431004097,1
nyudepth,fifo,5.4257,2172.035,755.3028,371.0618,0.0032,76.3643,1349.6222,0.0,1416.7322,1778632687431004097,1
nyudepth,fifo,5.4624,2137.3799,755.3028,371.0618,0.0032,76.3643,1313.0083,0.0,1382.0771,1778632687431004097,1
nyudepth,fifo,5.5988,2003.6469,394.9243,329.1237,0.0032,3.5281,1553.2682,0.0,1608.7226,1778632687807753819,1
