task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,8310,14.0847,29316.396,29076.52,57187.494,59566.837,900.585,887.028,0.004,0.539,28339.735,0.0,28415.811
vocseg,sharing,9467,16.0458,33611.018,35252.181,58355.923,59749.274,906.615,882.631,0.004,0.955,32631.815,0.0,32704.403
