task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,248.5642
ecgclass,sharing,0.1205,171.5097
ecgclass,sharing,0.2375,54.5633
ecgclass,sharing,0.3568,10.5548
ecgclass,sharing,0.3704,10.3829
ecgclass,sharing,0.3756,15.136
ecgclass,sharing,0.4479,11.1513
ecgclass,sharing,0.5191,11.4694
ecgclass,sharing,0.6742,10.4327
ecgclass,sharing,0.6784,16.0079
ecgclass,sharing,0.7304,12.6824
ecgclass,sharing,0.734,28.7209
ecgclass,sharing,0.7901,9.9878
ecgclass,sharing,0.8756,10.8807
ecgclass,sharing,0.8945,10.1786
ecgclass,sharing,0.9558,10.8788
ecgclass,sharing,0.9641,12.2135
ecgclass,sharing,0.9688,17.39
ecgclass,sharing,0.9844,21.4324
ecgclass,sharing,1.0292,12.7318
ecgclass,sharing,1.05,10.1438
ecgclass,sharing,1.1121,19.6917
ecgclass,sharing,1.123,18.4793
ecgclass,sharing,1.2156,11.585
ecgclass,sharing,1.2773,10.107
ecgclass,sharing,1.3095,10.3543
ecgclass,sharing,1.3309,10.4189
ecgclass,sharing,1.3533,10.0276
ecgclass,sharing,1.3565,16.5446
ecgclass,sharing,1.3664,26.0468
ecgclass,sharing,1.4005,11.4272
ecgclass,sharing,1.4201,11.735
ecgclass,sharing,1.4827,10.7348
ecgclass,sharing,1.5185,10.458
ecgclass,sharing,1.53,18.4579
ecgclass,sharing,1.5535,10.5474
ecgclass,sharing,1.5852,10.5362
ecgclass,sharing,1.603,22.095
ecgclass,sharing,1.6184,16.506
ecgclass,sharing,1.6621,10.6864
ecgclass,sharing,1.6779,14.3471
ecgclass,sharing,1.7444,10.4666
ecgclass,sharing,1.814,13.9031
ecgclass,sharing,1.868,10.7384
ecgclass,sharing,1.8713,17.0972
ecgclass,sharing,1.9278,15.5282
ecgclass,sharing,1.9954,10.4048
ecgclass,sharing,2.0523,10.3638
ecgclass,sharing,2.0657,10.1438
ecgclass,sharing,2.0819,10.1006
ecgclass,sharing,2.0904,21.4844
ecgclass,sharing,2.1079,34.3716
ecgclass,sharing,2.1091,33.1981
ecgclass,sharing,2.1179,34.2453
ecgclass,sharing,2.1833,10.7951
ecgclass,sharing,2.3839,10.5488
ecgclass,sharing,2.4108,14.5588
ecgclass,sharing,2.4252,10.2417
ecgclass,sharing,2.4458,17.7011
ecgclass,sharing,2.4633,10.0777
ecgclass,sharing,2.4696,13.5083
ecgclass,sharing,2.5238,10.1573
ecgclass,sharing,2.5926,10.5827
ecgclass,sharing,2.6684,10.4365
ecgclass,sharing,2.9335,10.4203
ecgclass,sharing,3.039,10.5124
ecgclass,sharing,3.1215,10.1767
ecgclass,sharing,3.1735,10.6201
ecgclass,sharing,3.2032,10.4065
ecgclass,sharing,3.2055,17.8325
ecgclass,sharing,3.2534,10.5836
ecgclass,sharing,3.2842,10.8583
ecgclass,sharing,3.3594,10.3374
ecgclass,sharing,3.4609,11.236
ecgclass,sharing,3.4772,10.0975
ecgclass,sharing,3.4804,16.5248
ecgclass,sharing,3.5263,14.8978
ecgclass,sharing,3.6539,11.6596
ecgclass,sharing,3.6946,10.5026
ecgclass,sharing,3.8017,10.3929
ecgclass,sharing,3.8391,10.4041
ecgclass,sharing,3.905,10.6113
ecgclass,sharing,3.9197,10.1616
ecgclass,sharing,3.926,13.6211
ecgclass,sharing,3.933,16.9315
ecgclass,sharing,3.9392,20.4976
ecgclass,sharing,3.9417,27.7646
ecgclass,sharing,4.0272,10.9575
ecgclass,sharing,4.0505,17.9191
ecgclass,sharing,4.0695,10.252
ecgclass,sharing,4.1165,10.2305
ecgclass,sharing,4.1266,10.469
ecgclass,sharing,4.2211,10.6373
ecgclass,sharing,4.2866,10.3371
ecgclass,sharing,4.302,14.2977
ecgclass,sharing,4.3127,13.2153
ecgclass,sharing,4.34,10.3464
ecgclass,sharing,4.3544,10.082
ecgclass,sharing,4.3576,16.8221
ecgclass,sharing,4.3837,12.8994
ecgclass,sharing,4.4961,11.2679
ecgclass,sharing,4.5464,10.1185
ecgclass,sharing,4.7004,11.3108
ecgclass,sharing,4.803,11.3347
ecgclass,sharing,4.8587,13.124
ecgclass,sharing,4.951,10.3641
ecgclass,sharing,4.988,19.1917
ecgclass,sharing,5.0407,10.3011
ecgclass,sharing,5.0611,10.4973
ecgclass,sharing,5.0713,10.1116
ecgclass,sharing,5.1786,11.524
ecgclass,sharing,5.185,14.801
ecgclass,sharing,5.1942,15.6214
ecgclass,sharing,5.2096,10.4251
ecgclass,sharing,5.2581,11.4663
ecgclass,sharing,5.2797,10.1769
ecgclass,sharing,5.313,10.515
ecgclass,sharing,5.4215,10.8209
ecgclass,sharing,5.4979,10.2189
ecgclass,sharing,5.5573,11.4341
ecgclass,sharing,5.5657,22.4922
ecgclass,sharing,5.6253,10.8581
ecgclass,sharing,5.6472,10.3219
ecgclass,sharing,5.6535,13.8125
ecgclass,sharing,5.6734,13.6046
ecgclass,sharing,5.677,19.6424
ecgclass,sharing,5.7237,10.643
ecgclass,sharing,5.7727,10.4432
ecgclass,sharing,5.7862,10.2105
ecgclass,sharing,5.7885,17.5881
ecgclass,sharing,5.9262,11.3971
ecgclass,sharing,5.9651,21.462
ecgclass,sharing,6.0401,10.4849
ecgclass,sharing,6.0576,10.4027
ecgclass,sharing,6.142,10.5479
ecgclass,sharing,6.2235,11.1144
ecgclass,sharing,6.2284,15.7974
ecgclass,sharing,6.5,11.4117
ecgclass,sharing,6.5333,14.5783
ecgclass,sharing,6.603,10.9236
ecgclass,sharing,6.616,10.1161
ecgclass,sharing,6.6652,10.752
ecgclass,sharing,6.679,10.0484
ecgclass,sharing,6.7595,11.21
ecgclass,sharing,6.7828,10.2668
ecgclass,sharing,6.8233,10.3269
ecgclass,sharing,6.8487,10.2477
ecgclass,sharing,6.886,10.6442
ecgclass,sharing,6.9107,10.4985
ecgclass,sharing,6.9406,10.5634
ecgclass,sharing,6.9418,19.1035
ecgclass,sharing,7.021,11.5545
ecgclass,sharing,7.1462,10.9034
ecgclass,sharing,7.1765,19.9869
ecgclass,sharing,7.3458,11.4207
ecgclass,sharing,7.3542,12.6431
ecgclass,sharing,7.4937,10.838
ecgclass,sharing,7.5118,13.5241
ecgclass,sharing,7.5454,10.8781
ecgclass,sharing,7.6669,11.2422
ecgclass,sharing,7.6735,24.0169
ecgclass,sharing,7.6822,25.1079
ecgclass,sharing,7.7497,11.8966
ecgclass,sharing,7.7988,10.5884
ecgclass,sharing,7.8135,10.4792
ecgclass,sharing,7.836,10.2701
ecgclass,sharing,7.8734,10.4885
ecgclass,sharing,7.9676,10.1562
ecgclass,sharing,7.9859,10.1447
ecgclass,sharing,8.024,12.2333
ecgclass,sharing,8.0423,13.3832
ecgclass,sharing,8.0567,10.1018
ecgclass,sharing,8.1643,11.3266
ecgclass,sharing,8.1917,11.0407
ecgclass,sharing,8.2587,10.5131
ecgclass,sharing,8.2733,10.1845
ecgclass,sharing,8.2833,10.0429
ecgclass,sharing,8.3401,10.0329
ecgclass,sharing,8.4113,10.9904
ecgclass,sharing,8.4589,9.9957
ecgclass,sharing,8.518,10.8089
ecgclass,sharing,8.5686,10.1395
ecgclass,sharing,8.6238,11.2276
ecgclass,sharing,8.7367,10.371
ecgclass,sharing,8.8778,10.4468
ecgclass,sharing,8.912,10.2808
ecgclass,sharing,8.9152,16.6502
ecgclass,sharing,8.985,11.0483
ecgclass,sharing,9.0284,10.0744
ecgclass,sharing,9.1495,10.4599
ecgclass,sharing,9.2019,10.1056
ecgclass,sharing,9.2091,12.6133
ecgclass,sharing,9.2611,10.3457
ecgclass,sharing,9.2905,10.36
ecgclass,sharing,9.2958,14.7762
ecgclass,sharing,9.3092,20.9391
ecgclass,sharing,9.4828,10.8387
ecgclass,sharing,9.5037,10.1488
ecgclass,sharing,9.516,10.0589
ecgclass,sharing,9.5381,10.3252
ecgclass,sharing,9.6421,20.2618
ecgclass,sharing,9.6959,10.3495
ecgclass,sharing,9.7061,10.1368
ecgclass,sharing,9.7061,19.8138
ecgclass,sharing,9.728,17.3039
ecgclass,sharing,9.7355,29.1328
ecgclass,sharing,9.8396,10.7071
ecgclass,sharing,9.8449,15.0459
ecgclass,sharing,9.879,10.4771
ecgclass,sharing,9.9299,17.9958
ecgclass,sharing,10.0731,11.3606
ecgclass,sharing,10.0875,10.0796
ecgclass,sharing,10.1746,10.4671
ecgclass,sharing,10.2131,10.9076
ecgclass,sharing,10.2989,10.1492
ecgclass,sharing,10.3171,20.9894
ecgclass,sharing,10.3334,14.3247
ecgclass,sharing,10.3461,11.3583
ecgclass,sharing,10.3986,10.7157
ecgclass,sharing,10.4325,10.5054
ecgclass,sharing,10.4744,13.7374
ecgclass,sharing,10.5382,10.8366
ecgclass,sharing,10.5967,10.1869
ecgclass,sharing,10.648,10.7496
ecgclass,sharing,10.7183,20.2043
ecgclass,sharing,10.7201,28.3933
ecgclass,sharing,10.7949,19.321
ecgclass,sharing,10.8604,10.7923
ecgclass,sharing,10.8822,10.2293
ecgclass,sharing,10.8945,17.2257
ecgclass,sharing,10.9295,11.2309
ecgclass,sharing,11.0308,10.8292
ecgclass,sharing,11.0477,13.236
ecgclass,sharing,11.1195,10.1159
ecgclass,sharing,11.2672,14.4899
ecgclass,sharing,11.2878,10.1256
ecgclass,sharing,11.5025,10.4771
ecgclass,sharing,11.5057,16.83
ecgclass,sharing,11.5079,35.5356
ecgclass,sharing,11.6003,10.4251
ecgclass,sharing,11.633,11.9803
ecgclass,sharing,11.6641,10.3877
ecgclass,sharing,11.7606,17.6911
ecgclass,sharing,11.8845,10.5877
ecgclass,sharing,11.926,10.1004
ecgclass,sharing,12.0308,16.917
ecgclass,sharing,12.0814,10.4959
ecgclass,sharing,12.107,10.3054
ecgclass,sharing,12.1193,10.4342
ecgclass,sharing,12.1876,10.3064
ecgclass,sharing,12.2949,15.2328
ecgclass,sharing,12.4283,11.4207
ecgclass,sharing,12.4438,10.0772
ecgclass,sharing,12.4951,10.5278
ecgclass,sharing,12.5206,10.1149
ecgclass,sharing,12.6058,11.2469
ecgclass,sharing,12.6169,10.2205
ecgclass,sharing,12.6204,26.2482
ecgclass,sharing,12.6379,18.7132
ecgclass,sharing,12.6412,25.0528
ecgclass,sharing,12.6647,11.0655
ecgclass,sharing,12.6899,10.2792
ecgclass,sharing,12.6952,24.2853
ecgclass,sharing,12.8491,10.4308
ecgclass,sharing,12.8646,10.1185
ecgclass,sharing,12.9241,10.6337
ecgclass,sharing,12.9346,19.4609
ecgclass,sharing,12.9601,10.2317
ecgclass,sharing,12.9644,15.7845
ecgclass,sharing,12.9702,19.5758
ecgclass,sharing,12.9704,29.4046
ecgclass,sharing,13.0519,10.1078
ecgclass,sharing,13.0691,12.3813
ecgclass,sharing,13.1038,10.0398
ecgclass,sharing,13.1474,13.8633
ecgclass,sharing,13.1567,14.2162
ecgclass,sharing,13.303,15.1458
ecgclass,sharing,13.3305,14.6403
ecgclass,sharing,13.3347,20.0925
ecgclass,sharing,13.3395,25.3537
ecgclass,sharing,13.3647,10.0446
ecgclass,sharing,13.371,13.4146
ecgclass,sharing,13.3875,10.0274
ecgclass,sharing,13.4238,14.7004
ecgclass,sharing,13.426,22.1496
ecgclass,sharing,13.4446,13.2637
ecgclass,sharing,13.5226,10.0894
ecgclass,sharing,13.5269,15.4741
ecgclass,sharing,13.5747,10.2115
ecgclass,sharing,13.5779,16.573
ecgclass,sharing,13.712,10.4766
ecgclass,sharing,13.7246,17.0963
ecgclass,sharing,13.7361,24.766
ecgclass,sharing,13.791,10.5965
ecgclass,sharing,13.9041,10.1347
ecgclass,sharing,14.0633,10.7846
ecgclass,sharing,14.1322,10.998
ecgclass,sharing,14.2192,10.3838
ecgclass,sharing,14.2732,10.3209
ecgclass,sharing,14.2834,10.0515
ecgclass,sharing,14.342,10.5755
ecgclass,sharing,14.3503,11.9455
ecgclass,sharing,14.3993,10.6361
ecgclass,sharing,14.4386,10.3703
ecgclass,sharing,14.4561,10.1225
ecgclass,sharing,14.4909,10.2453
ecgclass,sharing,14.5363,10.5565
ecgclass,sharing,14.5479,10.0586
ecgclass,sharing,14.5691,10.2446
ecgclass,sharing,14.5901,18.4054
ecgclass,sharing,14.5957,33.8662
ecgclass,sharing,14.6096,45.66
ecgclass,sharing,14.6613,10.2987
ecgclass,sharing,14.7212,20.4952
ecgclass,sharing,14.7498,11.2627
ecgclass,sharing,14.7794,11.6088
ecgclass,sharing,14.7993,12.4595
ecgclass,sharing,14.8585,10.5214
ecgclass,sharing,14.8791,10.1974
ecgclass,sharing,14.9264,10.6654
ecgclass,sharing,14.9581,10.4229
ecgclass,sharing,14.9877,10.103
ecgclass,sharing,15.1323,10.7384
ecgclass,sharing,15.24,10.9615
ecgclass,sharing,15.288,10.6537
ecgclass,sharing,15.3463,10.1297
ecgclass,sharing,15.3536,12.5635
ecgclass,sharing,15.3772,10.2174
ecgclass,sharing,15.4425,10.9437
ecgclass,sharing,15.4947,10.4258
ecgclass,sharing,15.505,10.1295
ecgclass,sharing,15.6601,11.5225
ecgclass,sharing,15.6626,18.7666
ecgclass,sharing,15.7181,10.4804
ecgclass,sharing,15.7223,15.8014
ecgclass,sharing,15.8466,10.2694
ecgclass,sharing,15.85,31.5983
ecgclass,sharing,15.9273,10.2386
ecgclass,sharing,15.9367,20.3905
ecgclass,sharing,16.1642,11.0927
ecgclass,sharing,16.1924,10.3631
ecgclass,sharing,16.2509,10.808
ecgclass,sharing,16.3001,15.8925
ecgclass,sharing,16.3337,10.1793
ecgclass,sharing,16.4063,14.5874
ecgclass,sharing,16.4429,10.6134
ecgclass,sharing,16.5802,11.59
ecgclass,sharing,16.5827,18.851
ecgclass,sharing,16.8511,10.6902
ecgclass,sharing,16.8919,10.4058
ecgclass,sharing,16.9074,14.4258
ecgclass,sharing,16.9366,14.2453
ecgclass,sharing,16.9989,11.26
ecgclass,sharing,17.0479,10.5557
ecgclass,sharing,17.1532,11.0786
ecgclass,sharing,17.2668,28.5959
ecgclass,sharing,17.3144,10.4227
ecgclass,sharing,17.3923,13.3629
ecgclass,sharing,17.4256,19.9225
ecgclass,sharing,17.4319,28.6202
ecgclass,sharing,17.4588,27.1327
ecgclass,sharing,17.4735,22.3007
ecgclass,sharing,17.5719,10.3211
ecgclass,sharing,17.5833,18.4939
ecgclass,sharing,17.6479,10.814
ecgclass,sharing,17.7608,11.2066
ecgclass,sharing,17.7682,13.5281
ecgclass,sharing,17.8153,10.5186
ecgclass,sharing,17.946,10.3142
ecgclass,sharing,17.9714,10.3505
ecgclass,sharing,17.9958,10.2611
ecgclass,sharing,18.0292,10.4625
ecgclass,sharing,18.0394,10.1902
ecgclass,sharing,18.0495,10.1266
ecgclass,sharing,18.2045,12.0699
ecgclass,sharing,18.3237,11.2567
ecgclass,sharing,18.3533,11.6768
ecgclass,sharing,18.37,14.3354
ecgclass,sharing,18.4371,11.2143
ecgclass,sharing,18.6543,10.3998
ecgclass,sharing,18.7626,10.2632
ecgclass,sharing,18.787,10.3519
ecgclass,sharing,18.8204,10.8705
ecgclass,sharing,18.8744,10.5293
ecgclass,sharing,18.9123,12.7666
ecgclass,sharing,18.9282,10.1335
ecgclass,sharing,18.9446,16.6202
ecgclass,sharing,18.9985,10.3345
ecgclass,sharing,19.1737,14.2355
ecgclass,sharing,19.1834,14.2233
ecgclass,sharing,19.2421,10.7992
ecgclass,sharing,19.3741,11.518
ecgclass,sharing,19.3741,21.5068
