task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,5890,20.3103,461.201,355.922,1231.825,1648.082,306.033,44.414,0.001,16.766,152.864,155.168
gestureclass,sharing,5839,20.1345,455.189,353.155,1196.072,1658.184,301.703,44.453,0.002,18.574,151.221,153.486
