task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,5993,10.1576,29.265,23.112,53.06,75.107,20.623,19.153,0.002,0.68,5.482,0.0,8.642
vocseg,sharing,5925,10.0424,29.373,23.238,52.956,75.743,20.745,19.042,0.002,0.89,5.443,0.0,8.628
