task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,40,1,0.0,0.3188,318.7547,318.7547,316.982,306.9077,0.0019,1.0302,1.7727,1775519052076137659,0
ecgclass,40,1,0.3188,0.3542,35.3713,35.3713,24.1242,23.29,0.0012,10.7369,11.2471,1775519052404608881,0
ecgclass,40,1,0.3542,0.3847,30.494,30.494,23.9444,23.2383,0.0012,6.0449,6.5495,1775519052435294948,0
ecgclass,40,1,0.3847,0.4158,31.1549,31.1549,23.8071,23.1223,0.001,6.8855,7.3477,1775519052466635946,0
ecgclass,40,1,0.4158,0.4468,30.9863,30.9863,23.5191,22.8215,0.0012,6.9954,7.4672,1775519052497907754,0
ecgclass,40,1,0.4468,0.4797,32.8979,32.8979,23.7809,22.9596,0.0012,8.6172,9.117,1775519052530522038,0
ecgclass,40,1,0.4797,0.5078,28.0797,28.0797,23.555,22.9065,0.0011,4.0317,4.5247,1775519052558841588,0
ecgclass,40,1,0.5078,0.536,28.2023,28.2023,23.6767,23.006,0.0016,4.0071,4.5256,1775519052586903523,0
ecgclass,40,1,0.536,0.5667,30.617,30.617,23.5817,22.8975,0.0011,6.5773,7.0353,1775519052617683611,0
ecgclass,40,1,0.5667,0.5979,31.2335,31.2335,24.7152,23.8453,0.0018,5.9636,6.5184,1775519052647693784,0
ecgclass,40,1,0.5979,0.6295,31.5804,31.5804,23.9608,23.2603,0.0011,7.1285,7.6197,1775519052680101324,0
ecgclass,40,1,0.6295,0.6585,29.0029,29.0029,22.6291,21.9428,0.0011,5.8765,6.3738,1775519052710437294,0
ecgclass,40,1,0.6585,0.6857,27.2276,27.2276,24.0095,23.0786,0.001,2.7559,3.2182,1775519052736326707,0
ecgclass,40,1,0.6857,0.7167,30.9637,30.9637,23.6503,23.0023,0.0011,6.8076,7.3133,1775519052767612805,0
ecgclass,40,1,0.7167,0.7475,30.8061,30.8061,23.6863,23.0398,0.0011,6.6283,7.1197,1775519052798403893,0
ecgclass,40,1,0.7475,0.7787,31.1553,31.1553,23.5903,22.9406,0.0013,7.0705,7.565,1775519052829659030,0
ecgclass,40,1,0.7787,0.8087,29.9757,29.9757,23.6081,22.9562,0.0011,5.8768,6.3675,1775519052859627412,0
ecgclass,40,1,0.8087,0.839,30.3078,30.3078,24.1075,23.3196,0.0015,5.6889,6.2003,1775519052889422691,0
ecgclass,40,1,0.839,0.8716,32.5954,32.5954,23.9278,23.2602,0.0011,8.178,8.6676,1775519052922229239,0
ecgclass,40,1,0.8716,0.9029,31.3179,31.3179,23.8928,23.1648,0.0009,6.9752,7.4252,1775519052953628859,0
ecgclass,40,1,0.9029,0.9341,31.2335,31.2335,23.9431,23.2289,0.0011,6.8164,7.2904,1775519052984794894,0
ecgclass,40,1,0.9342,0.9676,33.4055,33.4055,23.8351,23.1174,0.0013,9.0783,9.5704,1775519053018296895,0
ecgclass,40,1,0.9676,0.9979,30.2873,30.2873,23.9543,23.2846,0.001,5.8396,6.3329,1775519053048470772,0
ecgclass,40,1,0.9979,1.0315,33.6001,33.6001,23.7849,23.132,0.0013,9.3255,9.8152,1775519053082250618,0
ecgclass,40,1,1.0315,1.0647,33.2103,33.2103,23.7634,23.1011,0.0012,8.9574,9.4469,1775519053115489784,0
ecgclass,40,1,1.0647,1.0948,30.0727,30.0727,23.6912,23.0408,0.0011,5.9054,6.3815,1775519053145655260,0
ecgclass,40,1,1.0948,1.1261,31.2934,31.2934,23.8081,23.0989,0.0013,6.9633,7.4853,1775519053176793215,0
ecgclass,40,1,1.1261,1.1596,33.5267,33.5267,23.9774,23.2829,0.0014,8.9891,9.5492,1775519053210120242,0
ecgclass,40,1,1.1596,1.1904,30.8268,30.8268,23.7857,23.1056,0.0015,6.5696,7.0412,1775519053241234837,0
ecgclass,40,1,1.1904,1.2218,31.3373,31.3373,23.5539,22.8977,0.0014,7.2961,7.7834,1775519053272795480,0
ecgclass,40,1,1.2218,1.2607,38.8749,38.8749,23.6481,22.9422,0.0015,14.7359,15.2268,1775519053311579463,0
ecgclass,40,1,1.2607,1.2956,34.9474,34.9474,23.7055,23.0147,0.0012,10.7634,11.2419,1775519053346489442,0
ecgclass,40,1,1.2956,1.33,34.3757,34.3757,23.7168,22.725,0.0014,10.1702,10.6589,1775519053380850589,0
ecgclass,40,1,1.33,1.357,27.0472,27.0472,23.8597,23.1862,0.0012,2.7246,3.1875,1775519053407787943,0
ecgclass,40,1,1.3571,1.3868,29.7284,29.7284,23.654,23.0059,0.001,5.6007,6.0744,1775519053437718404,0
ecgclass,40,1,1.3868,1.4185,31.7593,31.7593,23.8181,23.1441,0.0012,7.4325,7.9411,1775519053469285808,0
ecgclass,40,1,1.4186,1.4482,29.6607,29.6607,23.7721,23.0654,0.0015,5.4338,5.8886,1775519053499053456,0
ecgclass,40,1,1.4482,1.4789,30.6644,30.6644,23.8296,23.1463,0.0012,6.3577,6.8349,1775519053529645291,0
ecgclass,40,1,1.4789,1.5111,32.176,32.176,23.6272,22.9811,0.001,8.0855,8.5488,1775519053562045040,0
ecgclass,40,1,1.5111,1.5422,31.1069,31.1069,23.7141,23.0459,0.0011,6.9561,7.3929,1775519053593098393,0
ecgclass,40,1,1.5422,1.5741,31.9338,31.9338,24.1376,23.3828,0.0013,7.3364,7.7962,1775519053624592645,0
ecgclass,40,1,1.5741,1.6075,33.3381,33.3381,23.7411,22.976,0.0013,9.0528,9.597,1775519053658250189,0
ecgclass,40,1,1.6075,1.6395,32.0098,32.0098,24.3565,23.1518,0.0012,7.1337,7.6533,1775519053689677290,0
ecgclass,40,1,1.6395,1.6738,34.3475,34.3475,24.1367,23.4461,0.0013,9.6686,10.2108,1775519053724229801,0
ecgclass,40,1,1.6739,1.7042,30.349,30.349,23.5086,22.8071,0.0014,6.1586,6.8404,1775519053755074911,0
ecgclass,40,1,1.7042,1.7401,35.9144,35.9144,23.6419,22.9646,0.001,11.8229,12.2725,1775519053791099860,0
ecgclass,40,1,1.7401,1.7749,34.7183,34.7183,23.703,23.0335,0.001,10.5743,11.0153,1775519053825772594,0
ecgclass,40,1,1.7749,1.8064,31.5359,31.5359,23.4783,22.7809,0.0012,7.5345,8.0576,1775519053857459260,0
ecgclass,40,1,1.8064,1.836,29.5832,29.5832,23.4305,22.7544,0.0014,5.7135,6.1527,1775519053887180827,0
ecgclass,40,1,1.836,1.866,30.0543,30.0543,23.8577,23.1754,0.001,5.7364,6.1966,1775519053916793752,0
ecgclass,40,1,1.8661,1.897,30.9615,30.9615,23.4274,22.7595,0.001,7.0868,7.5341,1775519053948205663,0
ecgclass,40,1,1.897,1.9281,31.105,31.105,23.5403,22.8341,0.0015,7.1146,7.5647,1775519053979201205,0
ecgclass,40,1,1.9281,1.9569,28.7242,28.7242,22.3788,21.7405,0.0013,5.8405,6.3454,1775519054009039295,0
ecgclass,40,1,1.9569,1.9866,29.7439,29.7439,23.6684,23.0384,0.0015,5.5683,6.0755,1775519054037497788,0
ecgclass,40,1,1.9866,2.0192,32.578,32.578,23.3517,22.6967,0.0009,8.7552,9.2263,1775519054070435088,0
ecgclass,40,1,2.0192,2.0503,31.136,31.136,23.6119,22.8943,0.0013,7.0291,7.5241,1775519054101293357,0
ecgclass,40,1,2.0503,2.0796,29.2335,29.2335,23.565,22.9198,0.001,5.1634,5.6684,1775519054130571206,0
ecgclass,40,1,2.0796,2.1062,26.6583,26.6583,23.4485,22.76,0.0012,2.7831,3.2098,1775519054157431818,0
ecgclass,40,1,2.1062,2.1378,31.5108,31.5108,23.705,23.016,0.0013,7.1964,7.8058,1775519054188510352,0
ecgclass,40,1,2.1378,2.1691,31.3113,31.3113,23.8166,23.1221,0.0015,7.0176,7.4947,1775519054219849861,0
ecgclass,40,1,2.1691,2.1977,28.5923,28.5923,23.8972,23.2191,0.0013,4.1044,4.6952,1775519054248254903,0
ecgclass,40,1,2.1977,2.2291,31.3702,31.3702,23.7047,23.0169,0.001,7.2176,7.6655,1775519054279968229,0
ecgclass,40,1,2.2291,2.2609,31.8255,31.8255,23.891,23.1651,0.0016,7.441,7.9345,1775519054311568583,0
ecgclass,40,1,2.2609,2.2881,27.24,27.24,23.9402,22.9522,0.0013,2.8446,3.2999,1775519054338805292,0
ecgclass,40,1,2.2881,2.3197,31.5616,31.5616,23.5892,22.8776,0.0011,7.5028,7.9724,1775519054370710262,0
ecgclass,40,1,2.3197,2.3525,32.7892,32.7892,23.8687,23.2111,0.0014,8.4457,8.9205,1775519054403221673,0
ecgclass,40,1,2.3525,2.3846,32.1112,32.1112,23.6705,23.0265,0.0011,7.9813,8.4406,1775519054435553172,0
