task,send_time_s,latency_ms
gestureclass,2.6885,2226.354
gestureclass,2.7382,2318.158
gestureclass,2.7547,2301.664
gestureclass,2.7970,2259.374
gestureclass,2.8168,2335.381
gestureclass,2.8273,2324.935
gestureclass,2.8317,2320.495
gestureclass,2.8594,2388.599
gestureclass,2.9022,2345.807
gestureclass,2.9558,2292.230
gestureclass,2.9613,2358.021
gestureclass,2.9819,2337.428
gestureclass,2.9923,2327.051
gestureclass,3.0263,2388.373
gestureclass,3.0307,2384.042
gestureclass,3.0320,2382.741
gestureclass,3.0395,2445.923
gestureclass,3.0408,2444.689
gestureclass,3.0510,2434.434
gestureclass,3.0596,2497.010
gestureclass,3.0619,2494.781
gestureclass,3.1250,2431.674
gestureclass,3.1304,2496.723
gestureclass,3.1556,2471.578
gestureclass,3.1580,2469.226
gestureclass,3.1683,2530.173
gestureclass,3.1696,2528.824
gestureclass,3.1723,2526.202
gestureclass,3.1723,2596.490
gestureclass,3.2052,2563.613
gestureclass,3.2117,2557.150
gestureclass,3.2263,2613.547
gestureclass,3.2436,2596.248
gestureclass,3.2469,2592.918
gestureclass,3.3060,2630.128
gestureclass,3.3164,2619.726
gestureclass,3.3178,2618.370
gestureclass,3.3201,2686.981
gestureclass,3.3297,2677.414
gestureclass,3.3330,2674.167
gestureclass,3.3394,2737.966
gestureclass,3.3538,2723.592
gestureclass,3.3544,2722.975
gestureclass,3.3617,2812.026
gestureclass,3.3934,2780.336
gestureclass,3.3948,2778.910
gestureclass,3.4142,2829.488
gestureclass,3.4157,2828.091
gestureclass,3.4687,2775.048
gestureclass,3.4745,2865.486
gestureclass,3.4790,2861.003
gestureclass,3.5020,2837.956
gestureclass,3.5457,2916.811
gestureclass,3.6097,2852.878
gestureclass,3.6377,2824.914
gestureclass,3.6722,2922.824
gestureclass,3.6938,2901.224
gestureclass,3.6973,2897.735
gestureclass,3.7207,2956.083
gestureclass,3.7242,2952.636
gestureclass,3.7446,2932.266
gestureclass,3.7590,3013.573
gestureclass,3.7666,3006.119
gestureclass,3.7810,2991.698
gestureclass,3.7990,3044.712
gestureclass,3.8035,3040.173
gestureclass,3.8120,3031.695
gestureclass,3.8206,3093.942
gestureclass,3.8230,3091.525
gestureclass,3.8286,3085.890
gestureclass,3.8486,3200.192
gestureclass,3.8727,3176.172
gestureclass,3.8840,3164.809
gestureclass,3.8965,3251.768
gestureclass,3.9039,3244.391
gestureclass,3.9276,3220.683
gestureclass,3.9360,3283.112
gestureclass,3.9545,3264.627
gestureclass,3.9688,3250.283
gestureclass,3.9792,3310.606
gestureclass,4.0370,3252.852
gestureclass,4.0803,3209.600
gestureclass,4.0997,3286.412
gestureclass,4.1233,3262.788
gestureclass,4.1257,3260.429
gestureclass,4.1356,3346.489
gestureclass,4.1607,3321.383
gestureclass,4.1816,3300.439
gestureclass,4.1859,3366.596
gestureclass,4.2489,3303.691
gestureclass,4.2490,3303.601
gestureclass,4.2714,3366.965
gestureclass,4.2730,3365.369
gestureclass,4.3227,3315.675
gestureclass,4.3241,3418.763
gestureclass,4.3555,3387.378
gestureclass,4.3589,3383.968
gestureclass,4.4495,3364.344
gestureclass,4.4609,3352.993
gestureclass,4.4843,3329.617
gestureclass,4.5041,3452.091
gestureclass,4.5186,3437.778
gestureclass,4.5469,3409.415
gestureclass,4.5613,3528.919
gestureclass,4.6166,3473.636
gestureclass,4.6170,3473.339
gestureclass,4.7248,3494.220
gestureclass,4.7411,3477.849
gestureclass,4.7475,3471.486
gestureclass,4.7588,3582.738
gestureclass,4.7846,3557.066
gestureclass,4.8038,3537.902
gestureclass,4.8456,3567.806
gestureclass,4.8912,3522.176
gestureclass,4.9106,3502.804
gestureclass,4.9414,3567.597
gestureclass,4.9559,3553.117
gestureclass,4.9574,3551.676
gestureclass,4.9678,3614.837
gestureclass,4.9736,3609.120
gestureclass,5.0130,3569.677
gestureclass,5.0176,3705.653
gestureclass,5.0430,3680.204
gestureclass,5.0887,3634.613
gestureclass,5.0911,3783.255
gestureclass,5.1103,3764.087
gestureclass,5.1624,3712.005
gestureclass,5.1728,3772.571
gestureclass,5.1832,3762.186
gestureclass,5.1960,3749.449
gestureclass,5.2001,3839.062
gestureclass,5.2036,3835.713
gestureclass,5.2672,3772.030
gestureclass,5.3137,3810.675
gestureclass,5.3255,3798.956
gestureclass,5.3319,3792.583
gestureclass,5.3587,3845.121
gestureclass,5.4459,3757.948
gestureclass,5.4896,3714.266
gestureclass,5.5000,3774.879
gestureclass,5.5124,3762.516
gestureclass,5.5337,3741.148
gestureclass,5.5491,3796.731
gestureclass,5.5555,3790.379
gestureclass,5.5618,3784.080
gestureclass,5.5842,3843.634
gestureclass,5.6544,3773.553
gestureclass,5.6577,3770.216
gestureclass,5.6811,3829.217
gestureclass,5.7337,3776.687
gestureclass,5.7338,3776.598
gestureclass,5.7452,3836.424
gestureclass,5.7720,3809.646
gestureclass,5.8174,3764.215
gestureclass,5.8735,3804.293
gestureclass,5.8801,3797.730
gestureclass,5.8817,3796.170
gestureclass,5.8892,3884.630
gestureclass,5.9047,3869.125
gestureclass,5.9101,3863.690
gestureclass,5.9185,3926.913
gestureclass,5.9473,3898.138
gestureclass,5.9474,3898.056
gestureclass,5.9829,3944.958
gestureclass,5.9830,3944.848
gestureclass,6.0025,3925.364
gestureclass,6.0039,4030.784
gestureclass,6.0103,4024.424
gestureclass,6.0216,4013.125
gestureclass,6.0650,4041.405
gestureclass,6.0694,4037.018
gestureclass,6.1471,3959.300
gestureclass,6.1911,3985.764
gestureclass,6.1926,3984.286
gestureclass,6.1927,3984.195
gestureclass,6.1961,4052.230
gestureclass,6.2154,4032.907
gestureclass,6.3386,3909.750
gestureclass,6.3462,3972.606
gestureclass,6.3736,3945.140
gestureclass,6.3761,3942.720
gestureclass,6.4066,3983.674
gestureclass,6.4473,3943.009
gestureclass,6.4908,3899.590
gestureclass,6.5361,3924.936
gestureclass,6.5693,3891.743
gestureclass,6.5706,3890.418
gestureclass,6.5875,3944.948
gestureclass,6.5962,3936.311
gestureclass,6.6065,3925.957
gestureclass,6.6501,3953.039
gestureclass,6.6931,3910.092
gestureclass,6.7167,3886.477
gestureclass,6.7216,3952.583
gestureclass,6.7440,3930.224
gestureclass,6.7494,3924.805
gestureclass,6.7788,3966.109
gestureclass,6.7832,3961.735
gestureclass,6.8066,3938.340
gestureclass,6.8170,3999.240
gestureclass,6.8174,3998.944
gestureclass,6.8459,3970.406
gestureclass,6.8483,4038.262
gestureclass,6.9331,3953.446
gestureclass,6.9476,3939.033
gestureclass,6.9540,4003.672
gestureclass,6.9577,4000.076
gestureclass,6.9723,3985.474
gestureclass,7.0006,4027.846
gestureclass,7.0360,3992.399
gestureclass,7.0537,3974.764
gestureclass,7.1213,3978.103
gestureclass,7.1524,3946.990
gestureclass,7.1558,3943.645
gestureclass,7.2203,3949.358
gestureclass,7.2287,3941.000
gestureclass,7.2961,3873.590
gestureclass,7.3027,3938.221
gestureclass,7.3128,3928.187
gestureclass,7.3363,3904.713
gestureclass,7.3378,3973.692
gestureclass,7.3907,3920.804
gestureclass,7.3990,3912.491
gestureclass,7.4044,3978.587
gestureclass,7.4057,3977.279
gestureclass,7.4058,3977.223
gestureclass,7.4071,4045.917
gestureclass,7.4148,4038.268
gestureclass,7.4212,4031.964
gestureclass,7.4419,4082.481
gestureclass,7.4883,4036.144
gestureclass,7.5117,4012.750
gestureclass,7.5332,4061.538
gestureclass,7.5446,4050.094
gestureclass,7.5638,4030.979
gestureclass,7.5792,4086.817
gestureclass,7.5806,4085.454
gestureclass,7.5858,4080.211
gestureclass,7.5911,4145.616
gestureclass,7.5923,4144.364
gestureclass,7.6028,4133.964
gestureclass,7.6028,4205.470
gestureclass,7.6333,4175.045
gestureclass,7.6652,4143.095
gestureclass,7.6655,4213.622
gestureclass,7.6679,4211.331
gestureclass,7.7316,4147.635
gestureclass,7.7368,4213.296
gestureclass,7.7511,4199.065
gestureclass,7.7635,4186.640
gestureclass,7.7890,4231.468
gestureclass,7.8096,4210.917
gestureclass,7.8550,4165.553
gestureclass,7.8585,4232.926
gestureclass,7.8791,4212.377
gestureclass,7.8876,4203.840
gestureclass,7.9020,4260.207
gestureclass,7.9855,4176.677
gestureclass,7.9960,4166.261
gestureclass,8.0194,4213.924
gestureclass,8.0338,4199.540
gestureclass,8.0358,4197.479
gestureclass,8.0371,4266.545
gestureclass,8.0689,4234.766
gestureclass,8.0693,4234.420
gestureclass,8.0736,4301.346
gestureclass,8.0924,4282.569
gestureclass,8.0998,4275.198
gestureclass,8.1122,4332.957
gestureclass,8.1246,4320.568
gestureclass,8.1247,4320.450
gestureclass,8.1685,4347.745
gestureclass,8.2496,4266.667
gestureclass,8.2643,4251.998
gestureclass,8.2717,4314.860
gestureclass,8.3178,4268.805
gestureclass,8.3282,4258.369
gestureclass,8.3479,4309.677
gestureclass,8.3893,4268.262
gestureclass,8.3977,4259.847
gestureclass,8.4356,4292.741
gestureclass,8.4594,4268.945
gestureclass,8.4798,4248.521
gestureclass,8.5152,4284.315
gestureclass,8.5153,4284.230
gestureclass,8.5227,4276.900
gestureclass,8.5271,4342.878
gestureclass,8.5334,4336.551
gestureclass,8.5417,4328.250
gestureclass,8.5470,4393.987
gestureclass,8.5594,4381.666
gestureclass,8.5657,4375.332
gestureclass,8.5774,4434.189
gestureclass,8.5909,4420.723
gestureclass,8.5962,4415.394
gestureclass,8.6149,4467.712
gestureclass,8.6391,4443.496
gestureclass,8.6695,4413.089
gestureclass,8.6741,4478.926
gestureclass,8.6940,4458.972
gestureclass,8.7216,4431.476
gestureclass,8.7229,4501.583
gestureclass,8.7345,4490.037
gestureclass,8.7538,4470.703
gestureclass,8.7592,4535.561
gestureclass,8.7959,4498.865
gestureclass,8.8214,4473.437
gestureclass,8.8255,4540.810
gestureclass,8.8379,4528.469
gestureclass,8.9047,4461.704
gestureclass,8.9201,4516.561
gestureclass,8.9486,4488.127
gestureclass,8.9984,4438.269
gestureclass,9.0100,4498.161
gestureclass,9.0125,4495.627
gestureclass,9.0170,4491.221
gestureclass,9.0315,4547.189
gestureclass,9.0417,4536.997
gestureclass,9.0580,4520.684
gestureclass,9.0855,4564.543
gestureclass,9.1154,4534.620
gestureclass,9.1366,4513.452
gestureclass,9.1940,4526.650
gestureclass,9.2661,4454.552
gestureclass,9.2922,4428.538
gestureclass,9.3309,4460.734
gestureclass,9.3414,4450.252
gestureclass,9.3438,4447.862
gestureclass,9.3612,4500.945
gestureclass,9.4134,4448.739
gestureclass,9.4158,4446.357
gestureclass,9.4245,4509.242
gestureclass,9.4452,4488.539
gestureclass,9.4561,4477.658
gestureclass,9.4577,4546.500
gestureclass,9.5405,4463.643
gestureclass,9.5560,4448.273
gestureclass,9.5624,4513.140
gestureclass,9.5728,4502.778
gestureclass,9.5728,4502.714
gestureclass,9.5888,4557.317
gestureclass,9.6216,4524.562
gestureclass,9.6380,4508.165
gestureclass,9.6675,4550.003
gestureclass,9.6810,4536.499
gestureclass,9.7104,4507.131
gestureclass,9.7242,4563.607
gestureclass,9.7446,4543.220
gestureclass,9.7840,4503.851
gestureclass,9.8706,4488.403
gestureclass,9.8820,4477.005
gestureclass,9.9500,4409.077
gestureclass,9.9524,4477.119
gestureclass,9.9717,4457.782
gestureclass,9.9861,4443.436
