task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0001,1780.5305,1771.4833,1121.4357,0.0038,648.7206,3.5958,0.0,9.0472,1778624165334211402,1
nyudepth,fifo,0.4812,1681.7181,424.7298,422.8005,0.0032,0.8795,1246.1886,0.0,1256.9883,1778624167057897963,1
nyudepth,fifo,0.9486,1622.8468,403.2067,401.1308,0.0044,1.0266,1210.0184,0.0,1219.6401,1778624167489154940,1
nyudepth,fifo,1.4255,1989.1026,843.4881,400.0258,0.0032,147.4471,1142.76,0.0,1145.6145,1778624167898785402,1
nyudepth,fifo,1.4813,1935.148,843.4881,400.0258,0.0032,147.4471,1087.0073,0.0,1091.6599,1778624167898785402,1
nyudepth,fifo,1.4998,1918.9816,843.4881,400.0258,0.0032,147.4471,1068.471,0.0,1075.4935,1778624167898785402,1
nyudepth,fifo,1.7908,2039.362,850.1086,408.3572,0.0053,204.9224,1186.6205,0.0,1189.2533,1778624168307955203,1
nyudepth,fifo,2.071,1761.0989,850.1086,408.3572,0.0053,204.9224,906.4367,0.0,910.9903,1778624168307955203,1
nyudepth,fifo,2.6959,1979.6007,862.7737,417.6682,0.0037,110.9867,1113.7736,0.0,1116.827,1778624169140206188,1
nyudepth,fifo,2.7126,1965.5802,862.7737,417.6682,0.0037,110.9867,1097.1034,0.0,1102.8065,1778624169140206188,1
nyudepth,fifo,2.9221,1759.578,862.7737,417.6682,0.0037,110.9867,887.6591,0.0,896.8043,1778624169140206188,1
nyudepth,fifo,2.9358,1747.5154,862.7737,417.6682,0.0037,110.9867,873.9073,0.0,884.7417,1778624169140206188,1
nyudepth,fifo,3.1536,1599.5755,465.4594,412.621,0.0034,4.7829,1078.9671,0.0,1134.1161,1778624169563013919,1
nyudepth,fifo,3.4993,1256.9163,465.4594,412.621,0.0034,4.7829,733.2242,0.0,791.4569,1778624169563013919,1
nyudepth,fifo,3.5773,1179.6341,465.4594,412.621,0.0034,4.7829,655.1826,0.0,714.1747,1778624169563013919,1
nyudepth,fifo,3.8232,1261.4334,428.5544,426.047,0.0029,0.3607,826.8938,0.0,832.879,1778624169980569177,1
nyudepth,fifo,3.8544,1232.1255,428.5544,426.047,0.0029,0.3607,795.6605,0.0,803.5712,1778624169980569177,1
nyudepth,fifo,3.8723,1216.1989,428.5544,426.047,0.0029,0.3607,777.7796,0.0,787.6446,1778624169980569177,1
nyudepth,fifo,3.9351,1155.6606,428.5544,426.047,0.0029,0.3607,715.0087,0.0,727.1063,1778624169980569177,1
nyudepth,fifo,4.116,1379.7765,408.2859,405.4711,0.0029,0.7629,965.6005,0.0,971.4906,1778624170412072166,1
nyudepth,fifo,4.1984,1299.2585,408.2859,405.4711,0.0029,0.7629,883.2314,0.0,890.9726,1778624170412072166,1
nyudepth,fifo,4.448,1476.881,425.1171,422.7115,0.0028,0.7332,1044.7776,0.0,1051.7639,1778624170823249500,1
nyudepth,fifo,4.4931,1433.7428,425.1171,422.7115,0.0028,0.7332,999.6824,0.0,1008.6256,1778624170823249500,1
nyudepth,fifo,4.8603,1491.4467,424.8734,422.3932,0.0024,0.7983,1060.6062,0.0,1066.5733,1778624171251403289,1
nyudepth,fifo,5.105,1249.6243,424.8734,422.3932,0.0024,0.7983,815.8913,0.0,824.7509,1778624171251403289,1
nyudepth,fifo,5.2366,2035.8908,918.6019,491.8668,0.0022,85.0568,1112.0028,0.0,1117.289,1778624171679138483,1
nyudepth,fifo,5.3204,1954.0114,918.6019,491.8668,0.0022,85.0568,1028.291,0.0,1035.4096,1778624171679138483,1
nyudepth,fifo,5.4106,1865.7155,918.6019,491.8668,0.0022,85.0568,938.0367,0.0,947.1136,1778624171679138483,1
nyudepth,fifo,5.4273,1850.9767,918.6019,491.8668,0.0022,85.0568,921.3431,0.0,932.3748,1778624171679138483,1
nyudepth,fifo,5.462,1818.2876,918.6019,491.8668,0.0022,85.0568,886.6284,0.0,899.6857,1778624171679138483,1
nyudepth,fifo,5.599,1683.7068,432.5679,399.8199,0.0037,1.7925,1248.5838,0.0,1251.1388,1778624172178032146,1
nyudepth,fifo,5.6769,1607.676,432.5679,399.8199,0.0037,1.7925,1170.65,0.0,1175.1081,1778624172178032146,1
nyudepth,fifo,5.93,1356.5207,432.5679,399.8199,0.0037,1.7925,917.5627,0.0,923.9527,1778624172178032146,1
nyudepth,fifo,6.071,1217.3905,432.5679,399.8199,0.0037,1.7925,776.5083,0.0,784.8226,1778624172178032146,1
nyudepth,fifo,6.1189,1599.0932,441.718,439.3071,0.003,0.264,1150.2943,0.0,1157.3752,1778624172599670838,1
nyudepth,fifo,6.2117,1508.8229,441.718,439.3071,0.003,0.264,1057.4636,0.0,1067.1049,1778624172599670838,1
nyudepth,fifo,6.3411,1381.7055,441.718,439.3071,0.003,0.264,928.1168,0.0,939.9875,1778624172599670838,1
nyudepth,fifo,6.4082,1316.4785,441.718,439.3071,0.003,0.264,861.0046,0.0,874.7605,1778624172599670838,1
nyudepth,fifo,6.4727,1253.8064,441.718,439.3071,0.003,0.264,796.4814,0.0,812.0884,1778624172599670838,1
nyudepth,fifo,6.6488,1479.3496,409.4353,404.8036,0.003,1.1549,1065.1472,0.0,1069.9143,1778624173044387465,1
nyudepth,fifo,6.7078,1422.7917,409.4353,404.8036,0.003,1.1549,1006.1393,0.0,1013.3564,1778624173044387465,1
nyudepth,fifo,6.9751,1157.8388,409.4353,404.8036,0.003,1.1549,738.7714,0.0,748.4035,1778624173044387465,1
nyudepth,fifo,7.2528,1295.2077,416.8997,414.4553,0.0032,0.4477,871.2337,0.0,878.308,1778624173454510927,1
nyudepth,fifo,7.4703,1080.1418,416.8997,414.4553,0.0032,0.4477,653.7175,0.0,663.2421,1778624173454510927,1
