task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,1424,4.9103,57.828,48.618,98.487,136.658,30.686,21.587,0.003,7.076,11.483,27.142
vocseg,sharing,1467,5.0586,58.92,49.345,101.132,135.12,31.158,21.648,0.003,7.19,11.793,27.762
