task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_mps,315,1.0862,67.524,61.81,108.269,112.035,63.503,62.046,0.003,1.005,3.078,4.021
gestureclass,no_sharing_mps,315,1.0862,62.257,55.605,90.649,101.457,57.312,55.617,0.003,1.219,3.986,4.945
