task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,2906,4.9254,64.188,56.725,110.176,143.712,54.586,52.869,0.002,1.111,8.711,0.0,9.601
gestureclass,no_sharing,2996,5.078,73.823,64.227,124.758,165.132,61.662,59.842,0.002,1.177,11.236,0.0,12.161
heartrate,no_sharing,2990,5.0678,64.537,57.796,112.47,150.055,54.452,52.829,0.002,1.073,9.226,0.0,10.085
