task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,5,1,1.9562,2.0565,100.2052,100.2052,89.4195,88.5436,0.0031,0.5292,4.0858,10.7857,1775521016674284102,0
nyudepth,5,1,2.0565,2.156,99.5798,99.5798,89.0934,88.2169,0.0027,0.5366,3.9172,10.4864,1775521016774334181,0
nyudepth,5,1,2.1561,2.256,99.9846,99.9846,89.4442,88.6119,0.0026,0.5008,3.9432,10.5404,1775521016873951322,0
nyudepth,5,1,2.2561,2.3562,100.112,100.112,88.1293,87.2745,0.0032,0.5273,5.3463,11.9827,1775521016975349708,0
nyudepth,5,1,2.3562,2.4555,99.3052,99.3052,89.0422,87.9487,0.0023,0.7908,3.6132,10.2629,1775521017073739345,0
nyudepth,5,1,2.4555,2.5552,99.725,99.725,87.9422,87.0824,0.0033,0.5455,5.471,11.7828,1775521017174913146,0
nyudepth,5,1,2.5552,2.6558,100.6107,100.6107,89.7815,88.8895,0.0034,0.5628,4.3571,10.8292,1775521017273535038,0
nyudepth,5,1,2.6558,2.7552,99.3047,99.3047,88.8245,87.9564,0.0029,0.531,3.9139,10.4801,1775521017373713570,0
nyudepth,5,1,2.7552,2.8551,99.9169,99.9169,88.1158,87.2419,0.0029,0.5116,5.1682,11.8011,1775521017474284109,0
nyudepth,5,1,2.8551,2.9546,99.5004,99.5004,87.6882,86.8697,0.0026,0.5042,5.3666,11.8122,1775521017574409870,0
nyudepth,5,1,2.9546,3.0545,99.885,99.885,87.8241,86.9798,0.0027,0.5282,5.3837,12.0609,1775521017673937929,0
nyudepth,5,1,3.0545,3.1542,99.7384,99.7384,89.1538,88.3054,0.0035,0.53,4.0946,10.5846,1775521017772553891,0
nyudepth,5,1,3.1543,3.2545,100.2495,100.2495,88.2415,87.4119,0.0027,0.5236,5.3799,12.008,1775521017873588019,0
nyudepth,5,1,3.2545,3.354,99.478,99.478,87.9051,87.0847,0.0029,0.5041,5.0704,11.5729,1775521017973538677,0
nyudepth,5,1,3.354,3.4538,99.7775,99.7775,89.5675,88.7707,0.0024,0.4966,3.8152,10.21,1775521018071771601,0
nyudepth,5,1,3.4538,3.5547,100.908,100.908,88.8419,88.0086,0.004,0.5068,5.3821,12.0662,1775521018173126365,0
nyudepth,5,1,3.5547,3.6548,100.0512,100.0512,89.6753,88.8014,0.0034,0.5546,3.8388,10.3759,1775521018272502832,0
nyudepth,5,1,3.6548,3.7539,99.1383,99.1383,87.329,86.5064,0.0029,0.5068,5.2955,11.8093,1775521018374021840,0
nyudepth,5,1,3.7539,3.854,100.107,100.107,89.1173,88.293,0.0031,0.5127,4.3173,10.9897,1775521018472193533,0
nyudepth,5,1,3.854,3.9536,99.5455,99.5455,87.645,86.7516,0.0027,0.529,5.3191,11.9005,1775521018573314193,0
nyudepth,5,1,3.9536,4.0538,100.2085,100.2085,88.7385,87.8868,0.003,0.5293,4.9129,11.4701,1775521018672463095,0
nyudepth,5,1,4.0538,4.1534,99.5553,99.5553,88.9266,88.0668,0.0028,0.5356,4.185,10.6287,1775521018771955723,0
nyudepth,5,1,4.1534,4.2537,100.2948,100.2948,88.3183,87.4539,0.0027,0.5227,5.3124,11.9765,1775521018872649065,0
nyudepth,5,1,4.2537,4.3529,99.1788,99.1788,88.6533,87.839,0.0024,0.5025,4.0448,10.5255,1775521018971685975,0
nyudepth,5,1,4.3529,4.4528,99.8974,99.8974,89.0568,88.2405,0.0033,0.5083,4.3366,10.8406,1775521019071167433,0
nyudepth,5,1,4.4528,4.553,100.2278,100.2278,89.4031,88.2207,0.0031,0.5085,4.1592,10.8248,1775521019170897827,0
nyudepth,5,1,4.553,4.6525,99.4394,99.4394,87.8304,86.9628,0.0035,0.5591,5.0893,11.609,1775521019272066907,0
nyudepth,5,1,4.6525,4.7524,99.9224,99.9224,88.9502,88.1144,0.0027,0.5249,4.148,10.9723,1775521019370575517,0
nyudepth,5,1,4.7524,4.8521,99.6475,99.6475,88.9076,88.0629,0.0028,0.5243,4.3113,10.74,1775521019470671687,0
nyudepth,5,1,4.8521,4.952,99.9711,99.9711,89.4894,88.6724,0.0023,0.503,3.8569,10.4817,1775521019569875560,0
nyudepth,5,1,4.952,5.0518,99.7362,99.7362,89.2293,88.4152,0.0025,0.5003,3.9942,10.5069,1775521019669994141,0
nyudepth,5,1,5.0518,5.1517,99.9105,99.9105,89.5003,88.6321,0.0028,0.5173,3.7551,10.4102,1775521019769501740,0
nyudepth,5,1,5.1517,5.2513,99.6203,99.6203,89.2883,88.4531,0.0031,0.5091,3.9532,10.3321,1775521019869620851,0
nyudepth,5,1,5.2513,5.352,100.6567,100.6567,88.7673,87.9157,0.0031,0.534,5.2261,11.8895,1775521019970524707,0
nyudepth,5,1,5.352,5.4509,98.9239,98.9239,87.1547,86.3369,0.0029,0.5082,5.0805,11.7692,1775521020071046695,0
nyudepth,5,1,5.4509,5.5515,100.5285,100.5285,89.4512,88.23,0.0029,0.891,4.3747,11.0773,1775521020169276240,0
nyudepth,5,1,5.5515,5.6511,99.5839,99.5839,87.722,86.8631,0.0031,0.5448,5.1587,11.8619,1775521020270599064,0
nyudepth,5,1,5.6511,5.7514,100.3244,100.3244,88.199,87.3383,0.003,0.5517,5.4522,12.1254,1775521020370487261,0
nyudepth,5,1,5.7514,5.8503,98.8705,98.8705,90.8563,90.0271,0.0025,0.5214,1.59,8.0142,1775521020466959421,0
nyudepth,5,1,5.8503,5.9504,100.0915,100.0915,85.5032,84.5172,0.0026,0.6484,7.8793,14.5882,1775521020572129680,0
nyudepth,5,1,5.9504,6.0505,100.1356,100.1356,89.7217,88.8475,0.0032,0.515,3.9096,10.4139,1775521020668262094,0
nyudepth,5,1,6.0505,6.1502,99.6962,99.6962,89.219,88.3128,0.0041,0.5825,3.9971,10.4772,1775521020768495307,0
nyudepth,5,1,6.1503,6.2502,99.9782,99.9782,89.3159,88.4336,0.0027,0.5442,4.1387,10.6623,1775521020868343533,0
nyudepth,5,1,6.2502,6.3514,101.1121,101.1121,88.5065,87.5972,0.0035,0.5642,5.513,12.6056,1775521020969706978,0
nyudepth,5,1,6.3515,6.4493,97.7647,97.7647,86.192,85.3436,0.0028,0.5334,4.9734,11.5727,1775521021070417151,0
nyudepth,5,1,6.4493,6.5497,100.4789,100.4789,88.5829,87.3263,0.0032,0.9321,5.446,11.896,1775521021168665126,0
nyudepth,5,1,6.5498,6.6492,99.4391,99.4391,86.5338,85.5684,0.0032,0.6103,6.1111,12.9054,1775521021269819856,0
nyudepth,5,1,6.6492,6.7492,99.9644,99.9644,89.4292,88.5788,0.003,0.5352,4.0579,10.5351,1775521021367216625,0
nyudepth,5,1,6.7492,6.8484,99.2095,99.2095,87.3554,86.4821,0.0027,0.5393,5.4731,11.8542,1775521021468607381,0
nyudepth,5,1,6.8484,6.9482,99.757,99.757,88.8061,87.9678,0.003,0.5182,4.5249,10.9509,1775521021566879266,0
nyudepth,5,1,6.9482,7.0481,99.9026,99.9026,89.0054,88.1538,0.0031,0.5314,4.3125,10.8972,1775521021666434936,0
nyudepth,5,1,7.0481,7.1485,100.3888,100.3888,87.7489,86.9061,0.0028,0.5249,5.9595,12.6399,1775521021767994775,0
nyudepth,5,1,7.1485,7.2483,99.7682,99.7682,87.3457,86.5168,0.0026,0.5281,5.8174,12.4224,1775521021868251939,0
nyudepth,5,1,7.2483,7.3481,99.8492,99.8492,88.3651,87.3818,0.0033,0.6124,4.8397,11.4841,1775521021967052784,0
nyudepth,5,1,7.3481,7.448,99.8423,99.8423,86.8898,86.0491,0.0025,0.5062,6.2926,12.9525,1775521022068365879,0
nyudepth,5,1,7.448,7.5485,100.4975,100.4975,88.7495,87.5246,0.003,0.9059,5.1832,11.7479,1775521022167109623,0
nyudepth,5,1,7.5485,7.6478,99.2742,99.2742,88.1383,87.282,0.0026,0.5519,4.2632,11.1358,1775521022266697674,0
nyudepth,5,1,7.6478,7.747,99.2737,99.2737,87.4108,86.5488,0.0034,0.5311,5.4264,11.8629,1775521022367146271,0
nyudepth,5,1,7.7471,7.8471,100.0865,100.0865,87.5092,86.681,0.0033,0.5141,5.8341,12.5773,1775521022466837954,0
nyudepth,5,1,7.8471,7.9467,99.5133,99.5133,87.9902,87.1618,0.0028,0.5065,5.1274,11.5231,1775521022566228831,0
nyudepth,5,1,7.9467,8.0463,99.6161,99.6161,88.044,87.1935,0.0031,0.5353,5.1095,11.5721,1775521022665734700,0
nyudepth,5,1,8.0463,8.1461,99.8077,99.8077,88.3888,87.5368,0.0034,0.5311,4.9276,11.4189,1775521022765178788,0
nyudepth,5,1,8.1461,8.2467,100.5909,100.5909,89.7787,88.9459,0.0025,0.4978,4.1263,10.8123,1775521022864196638,0
nyudepth,5,1,8.2467,8.3465,99.7446,99.7446,88.0751,87.2255,0.0038,0.5244,5.1301,11.6695,1775521022965801718,0
nyudepth,5,1,8.3465,8.4464,99.8969,99.8969,88.0609,87.2159,0.0027,0.5279,5.2695,11.836,1775521023065696185,0
nyudepth,5,1,8.4464,8.5465,100.1496,100.1496,89.3593,88.4167,0.0031,0.6093,4.1959,10.7903,1775521023164529751,0
nyudepth,5,1,8.5465,8.6463,99.7715,99.7715,87.4166,86.6117,0.0026,0.5141,5.4958,12.3549,1775521023265989258,0
nyudepth,5,1,8.6463,8.7455,99.1566,99.1566,87.9767,87.1392,0.0025,0.525,4.5812,11.1799,1775521023364857645,0
nyudepth,5,1,8.7455,8.8453,99.8473,99.8473,88.0496,87.2017,0.0028,0.5361,5.3191,11.7977,1775521023464762042,0
nyudepth,5,1,8.8453,8.945,99.6912,99.6912,87.5254,86.6737,0.0029,0.5367,5.6703,12.1658,1775521023564970684,0
nyudepth,5,1,8.9451,9.0452,100.1306,100.1306,88.3594,87.5082,0.0028,0.5389,5.2009,11.7712,1775521023664203528,0
nyudepth,5,1,9.0452,9.1443,99.133,99.133,87.5188,86.5736,0.0034,0.5209,5.1527,11.6142,1775521023764296539,0
nyudepth,5,1,9.1443,9.2442,99.8609,99.8609,88.2423,87.3996,0.0029,0.5242,5.1231,11.6186,1775521023863410181,0
nyudepth,5,1,9.2442,9.3443,100.1301,100.1301,88.2782,87.4134,0.0029,0.5284,5.1777,11.8518,1775521023963336038,0
nyudepth,5,1,9.3443,9.4445,100.1041,100.1041,88.002,87.1642,0.0032,0.5327,5.4109,12.1021,1775521024063709794,0
nyudepth,5,1,9.4445,9.5444,99.987,99.987,88.0955,87.2074,0.0034,0.5731,5.2264,11.8915,1775521024163639711,0
nyudepth,5,1,9.5445,9.6443,99.8528,99.8528,87.8529,86.6839,0.0022,0.5266,5.3277,11.9999,1775521024263740012,0
nyudepth,5,1,9.6443,9.7433,98.9964,98.9964,86.8692,86.0424,0.0025,0.5153,5.6958,12.1272,1775521024363971895,0
nyudepth,5,1,9.7433,9.8431,99.7906,99.7906,88.7388,87.9211,0.0029,0.5096,4.4205,11.0518,1775521024461704690,0
nyudepth,5,1,9.8431,9.9435,100.3392,100.3392,88.5593,87.6928,0.0028,0.5421,5.1103,11.7799,1775521024562196078,0
nyudepth,5,1,9.9435,10.0433,99.8473,99.8473,89.1896,88.3447,0.003,0.5329,4.01,10.6577,1775521024661445473,0
nyudepth,5,1,10.0433,10.143,99.7002,99.7002,87.7203,86.8616,0.0029,0.5307,5.3859,11.9799,1775521024762681205,0
nyudepth,5,1,10.1431,10.2431,100.0767,100.0767,89.3713,88.5333,0.0029,0.5283,4.1978,10.7054,1775521024861203406,0
nyudepth,5,1,10.2431,10.3428,99.6971,99.6971,87.7231,86.9173,0.0027,0.4909,5.441,11.974,1775521024962533590,0
nyudepth,5,1,10.3429,10.4426,99.7851,99.7851,88.7156,87.8416,0.0031,0.5068,4.5252,11.0695,1775521025061327065,0
nyudepth,5,1,10.4426,10.5424,99.7703,99.7703,88.8058,87.9088,0.0034,0.5816,4.3745,10.9645,1775521025160972427,0
nyudepth,5,1,10.5424,10.6424,99.9041,99.9041,88.217,86.9964,0.003,0.919,5.0516,11.6871,1775521025261451535,0
nyudepth,5,1,10.6424,10.7419,99.5061,99.5061,87.669,86.8229,0.0034,0.528,5.435,11.8372,1775521025361749900,0
nyudepth,5,1,10.7419,10.8414,99.5677,99.5677,87.816,86.979,0.003,0.5102,5.3039,11.7516,1775521025461136117,0
nyudepth,5,1,10.8415,10.9416,100.1403,100.1403,88.4376,87.5192,0.0025,0.5524,5.0306,11.7027,1775521025560441032,0
nyudepth,5,1,10.9416,11.0413,99.6957,99.6957,87.8109,86.9659,0.0025,0.5389,5.2774,11.8848,1775521025660838869,0
nyudepth,5,1,11.0413,11.1413,99.9632,99.9632,88.1986,87.3321,0.0029,0.5437,5.4309,11.7646,1775521025760699065,0
nyudepth,5,1,11.1413,11.2408,99.5235,99.5235,87.3236,86.5064,0.0026,0.4979,5.7371,12.1999,1775521025860979679,0
nyudepth,5,1,11.2408,11.3406,99.7658,99.7658,89.4099,88.6082,0.0028,0.4944,4.0319,10.3559,1775521025958808276,0
nyudepth,5,1,11.3406,11.4411,100.477,100.477,89.7988,88.9909,0.0022,0.5043,4.0233,10.6782,1775521026058575910,0
nyudepth,5,1,11.4411,11.5406,99.5271,99.5271,87.6308,86.756,0.003,0.5546,5.4829,11.8964,1775521026160524086,0
nyudepth,5,1,11.5406,11.6405,99.8313,99.8313,91.8137,90.5902,0.0023,0.9228,1.5721,8.0177,1775521026256151431,0
nyudepth,5,1,11.6405,11.7397,99.2208,99.2208,87.3259,86.5193,0.0027,0.4925,5.3558,11.8949,1775521026359777709,0
nyudepth,5,1,11.7397,11.84,100.3103,100.3103,89.6852,88.8471,0.0027,0.5184,4.138,10.6251,1775521026457791160,0
nyudepth,5,1,11.84,11.9395,99.4997,99.4997,89.0835,88.2706,0.0029,0.5057,4.0262,10.4162,1775521026558001643,0
nyudepth,5,1,11.9395,12.0392,99.6742,99.6742,88.9302,88.0952,0.0025,0.5289,4.2467,10.7441,1775521026657732816,0
nyudepth,5,1,12.0392,12.1393,100.0509,100.0509,88.8867,88.0453,0.0028,0.5282,4.5652,11.1642,1775521026757736075,0
nyudepth,5,1,12.1393,12.2388,99.5464,99.5464,87.4848,86.6918,0.003,0.4907,5.4195,12.0617,1775521026858652391,0
nyudepth,5,1,12.2388,12.3393,100.4949,100.4949,89.3365,88.4619,0.0034,0.5434,4.5505,11.1583,1775521026957340105,0
nyudepth,5,1,12.3393,12.4394,100.0781,100.0781,89.11,88.1682,0.0035,0.6251,4.3876,10.9681,1775521027057683370,0
nyudepth,5,1,12.4395,12.5399,100.4038,100.4038,88.3056,87.3106,0.0031,0.6289,5.4138,12.0982,1775521027158822051,0
nyudepth,5,1,12.5399,12.6395,99.6075,99.6075,87.8033,86.607,0.0025,0.8746,5.3065,11.8041,1775521027259130186,0
nyudepth,5,1,12.6395,12.7389,99.4518,99.4518,88.6147,87.7552,0.0037,0.5317,4.4332,10.8371,1775521027357875400,0
nyudepth,5,1,12.739,12.8391,100.1544,100.1544,87.4065,86.5844,0.003,0.5101,5.9705,12.7479,1775521027458874738,0
nyudepth,5,1,12.8391,12.9387,99.5865,99.5865,88.816,87.9513,0.0023,0.5168,4.2558,10.7705,1775521027557325177,0
nyudepth,5,1,12.9387,13.0387,99.9494,99.9494,86.7155,85.8398,0.0028,0.5037,6.5792,13.2339,1775521027659246083,0
nyudepth,5,1,13.0387,13.1385,99.8209,99.8209,87.7229,86.8465,0.0036,0.5076,5.6875,12.098,1775521027758314484,0
nyudepth,5,1,13.1385,13.2384,99.8805,99.8805,89.3334,88.493,0.0027,0.5243,4.106,10.5471,1775521027856572339,0
nyudepth,5,1,13.2384,13.3384,99.9708,99.9708,87.8263,86.9732,0.0034,0.5348,5.578,12.1445,1775521027957935794,0
nyudepth,5,1,13.3384,13.4377,99.3097,99.3097,87.4698,86.6442,0.002,0.5128,5.3258,11.8398,1775521028057665288,0
nyudepth,5,1,13.4377,13.5387,101.033,101.033,89.297,88.2908,0.0037,0.6187,5.2907,11.7359,1775521028156950603,0
nyudepth,5,1,13.5388,13.638,99.2978,99.2978,88.2665,87.4007,0.0029,0.5519,4.4396,11.0313,1775521028257142695,0
nyudepth,5,1,13.6381,13.738,99.91,99.91,89.1048,88.2686,0.0027,0.5331,4.3826,10.8052,1775521028356394049,0
nyudepth,5,1,13.738,13.8378,99.7841,99.7841,87.9089,87.0772,0.0031,0.5112,5.3022,11.8753,1775521028457234325,0
nyudepth,5,1,13.8378,13.9373,99.5533,99.5533,87.9077,87.0702,0.0023,0.5193,5.0724,11.6456,1775521028556799104,0
nyudepth,5,1,13.9373,14.0373,99.997,99.997,88.9594,88.1232,0.003,0.5272,4.3654,11.0377,1775521028655656141,0
nyudepth,5,1,14.0373,14.1369,99.5491,99.5491,87.86,87.0316,0.003,0.5156,5.2855,11.689,1775521028756583778,0
nyudepth,5,1,14.1369,14.2365,99.5662,99.5662,88.6502,87.8093,0.0035,0.5279,4.267,10.916,1775521028855124839,0
nyudepth,5,1,14.2365,14.3365,100.0254,100.0254,88.217,87.3653,0.0031,0.5029,5.3329,11.8085,1775521028955768050,0
nyudepth,5,1,14.3365,14.4366,100.0772,100.0772,89.262,88.4125,0.0035,0.5117,4.1888,10.8151,1775521029054659727,0
nyudepth,5,1,14.4366,14.5366,100.0054,100.0054,87.8156,86.9634,0.0033,0.5389,5.4853,12.1898,1775521029156043723,0
nyudepth,5,1,14.5366,14.6364,99.7758,99.7758,88.8398,87.9826,0.0032,0.5347,4.2267,10.936,1775521029254800728,0
nyudepth,5,1,14.6364,14.7359,99.4515,99.4515,87.4268,86.2533,0.0026,0.4929,5.5645,12.0247,1775521029355925348,0
nyudepth,5,1,14.7359,14.8362,100.3132,100.3132,88.9555,88.1271,0.0025,0.5233,4.6601,11.3577,1775521029454482589,0
nyudepth,5,1,14.8362,14.936,99.7989,99.7989,89.3793,88.5253,0.0025,0.5396,3.9458,10.4196,1775521029554091140,0
nyudepth,5,1,14.936,15.0357,99.7071,99.7071,87.5955,86.7736,0.0028,0.4966,5.4832,12.1116,1775521029655437715,0
nyudepth,5,1,15.0357,15.1356,99.9198,99.9198,89.2434,88.3764,0.0034,0.5191,4.0698,10.6764,1775521029753741501,0
nyudepth,5,1,15.1357,15.2355,99.8743,99.8743,87.3858,86.5386,0.0026,0.5372,5.5747,12.4885,1775521029855176627,0
nyudepth,5,1,15.2355,15.3352,99.6621,99.6621,87.7768,86.94,0.0032,0.524,5.4095,11.8853,1775521029954895601,0
nyudepth,5,1,15.3352,15.4349,99.6771,99.6771,87.9686,87.1402,0.0025,0.4926,5.1708,11.7084,1775521030054329089,0
nyudepth,5,1,15.4349,15.535,100.0819,100.0819,88.1842,87.2693,0.0026,0.5677,5.1253,11.8977,1775521030153971120,0
nyudepth,5,1,15.535,15.635,100.0276,100.0276,88.9505,88.1051,0.0035,0.5104,4.4172,11.0771,1775521030253355767,0
nyudepth,5,1,15.635,15.7347,99.6523,99.6523,87.9056,86.6609,0.003,0.8991,5.3139,11.7467,1775521030354289964,0
nyudepth,5,1,15.7347,15.8346,99.8816,99.8816,87.8933,87.0543,0.0029,0.5283,5.2567,11.9883,1775521030453895835,0
nyudepth,5,1,15.8346,15.9337,99.1466,99.1466,87.4305,86.6208,0.0025,0.4992,5.235,11.7161,1775521030553766442,0
nyudepth,5,1,15.9337,16.034,100.3118,100.3118,88.2831,87.4399,0.0023,0.5298,5.5165,12.0287,1775521030653205529,0
nyudepth,5,1,16.0341,16.1346,100.5061,100.5061,88.4711,87.4244,0.0039,0.6698,5.4021,12.035,1775521030753413012,0
nyudepth,5,1,16.1346,16.2338,99.2663,99.2663,88.3219,87.5074,0.0025,0.502,4.4215,10.9444,1775521030852948732,0
nyudepth,5,1,16.2339,16.3342,100.3051,100.3051,88.1408,87.2569,0.0031,0.5358,5.4798,12.1643,1775521030953282927,0
nyudepth,5,1,16.3342,16.4328,98.6602,98.6602,87.6694,86.8723,0.0025,0.4877,4.4296,10.9908,1775521031052547862,0
nyudepth,5,1,16.4328,16.5339,101.0547,101.0547,88.5039,87.6617,0.0025,0.5389,5.4069,12.5507,1775521031152195344,0
nyudepth,5,1,16.5339,16.6329,99.0353,99.0353,84.2474,83.4408,0.0023,0.4965,8.2095,14.7879,1775521031256062897,0
nyudepth,5,1,16.6329,16.7339,100.9777,100.9777,88.7827,87.5294,0.0037,0.8921,5.42,12.1949,1775521031352318794,0
nyudepth,5,1,16.7339,16.8324,98.4738,98.4738,86.4599,85.6229,0.0033,0.506,5.5795,12.0139,1775521031453465244,0
nyudepth,5,1,16.8324,16.9328,100.3716,100.3716,88.5514,87.7234,0.0026,0.5105,5.2857,11.8202,1775521031551655498,0
nyudepth,5,1,16.9328,17.0323,99.4639,99.4639,87.8882,87.0607,0.0024,0.5228,4.9539,11.5758,1775521031651705308,0
nyudepth,5,1,17.0323,17.1318,99.535,99.535,87.3987,86.5733,0.0038,0.5036,5.6667,12.1363,1775521031751894120,0
nyudepth,5,1,17.1318,17.2318,99.9634,99.9634,87.7723,86.9465,0.0024,0.5012,5.4774,12.1912,1775521031851249817,0
nyudepth,5,1,17.2318,17.3319,100.0662,100.0662,89.1058,88.2631,0.0025,0.5053,4.1945,10.9603,1775521031949940530,0
nyudepth,5,1,17.3319,17.4318,99.967,99.967,87.7574,86.9587,0.0025,0.4975,5.625,12.2096,1775521032051447828,0
nyudepth,5,1,17.4318,17.5319,100.0218,100.0218,87.537,86.6718,0.0027,0.5311,5.542,12.4848,1775521032151342585,0
nyudepth,5,1,17.5319,17.6315,99.6277,99.6277,88.2483,87.4139,0.0023,0.521,4.6833,11.3795,1775521032250517608,0
nyudepth,5,1,17.6315,17.7316,100.0431,100.0431,88.0886,86.8934,0.0027,0.8954,5.4486,11.9545,1775521032350920504,0
nyudepth,5,1,17.7316,17.8309,99.3116,99.3116,87.2488,86.3887,0.0027,0.5018,5.4345,12.0628,1775521032450959234,0
nyudepth,5,1,17.8309,17.9311,100.23,100.23,88.3994,87.5454,0.0032,0.5294,5.1951,11.8306,1775521032550041445,0
nyudepth,5,1,17.9311,18.0306,99.4744,99.4744,85.4618,84.6538,0.0027,0.4966,7.6385,14.0127,1775521032652724225,0
nyudepth,5,1,18.0306,18.1312,100.5657,100.5657,89.7803,88.8758,0.0039,0.5701,4.1447,10.7854,1775521032748714677,0
nyudepth,5,1,18.1312,18.2308,99.6146,99.6146,88.4966,87.6272,0.0027,0.5181,4.384,11.1181,1775521032849530431,0
nyudepth,5,1,18.2308,18.3305,99.6759,99.6759,88.6764,87.8241,0.0036,0.5086,4.4737,10.9995,1775521032949244044,0
nyudepth,5,1,18.3305,18.4303,99.7868,99.7868,88.8407,87.978,0.0032,0.5442,4.389,10.9461,1775521033048853716,0
nyudepth,5,1,18.4303,18.5307,100.4088,100.4088,88.4321,87.5755,0.0032,0.5348,5.1873,11.9767,1775521033149448566,0
nyudepth,5,1,18.5307,18.6302,99.4616,99.4616,91.0854,90.1737,0.003,0.5421,1.884,8.3762,1775521033246564149,0
nyudepth,5,1,18.6302,18.7291,98.8543,98.8543,88.2798,87.4213,0.0023,0.5183,4.1718,10.5745,1775521033348323542,0
nyudepth,5,1,18.7291,18.8299,100.8627,100.8627,88.9367,88.148,0.0028,0.5079,5.501,11.9261,1775521033448517184,0
nyudepth,5,1,18.8299,18.9292,99.246,99.246,88.6965,87.8548,0.0028,0.5321,4.0035,10.5495,1775521033547892291,0
nyudepth,5,1,18.9292,19.0292,99.9599,99.9599,89.2134,88.3519,0.0026,0.5264,4.1418,10.7464,1775521033647286398,0
nyudepth,5,1,19.0292,19.1292,100.0586,100.0586,87.4981,86.6486,0.0029,0.5352,5.9052,12.5604,1775521033749018810,0
nyudepth,5,1,19.1292,19.2285,99.3011,99.3011,86.3072,85.482,0.0025,0.5186,6.3939,12.9939,1775521033849575820,0
nyudepth,5,1,19.2285,19.3283,99.74,99.74,87.951,87.1065,0.0032,0.5276,5.3034,11.789,1775521033947796284,0
nyudepth,5,1,19.3283,19.4287,100.4581,100.4581,89.6197,88.7949,0.0028,0.5077,4.3621,10.8384,1775521034046604990,0
nyudepth,5,1,19.4288,19.5285,99.7286,99.7286,88.8842,88.0317,0.003,0.5087,4.3869,10.8444,1775521034147098658,0
nyudepth,5,1,19.5285,19.6277,99.1967,99.1967,88.1225,87.266,0.0028,0.4965,4.4601,11.0742,1775521034246910353,0
nyudepth,5,1,19.6277,19.7281,100.3616,100.3616,85.5003,84.6342,0.0026,0.5577,8.2667,14.8613,1775521034349924360,0
nyudepth,5,1,19.7281,19.8279,99.8352,99.8352,89.3827,88.182,0.0021,0.5215,4.1339,10.4525,1775521034446163576,0
nyudepth,5,1,19.8279,19.9273,99.3514,99.3514,86.8445,86.0213,0.0033,0.5181,5.7557,12.5069,1775521034547630663,0
nyudepth,5,1,19.9273,20.0275,100.1704,100.1704,89.3217,88.4759,0.0034,0.5066,4.3809,10.8487,1775521034645616803,0
nyudepth,5,1,20.0275,20.1271,99.6192,99.6192,88.5252,87.6822,0.0042,0.5274,4.4889,11.0939,1775521034745906228,0
