task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,7.8654,114.6243,64.7434,42.9216,0.002,7.1513,48.7373,49.8809,1775946731841318752
ecgclass,slot_0:ecgclass,sharing,7.8781,101.9504,64.7434,42.9216,0.002,7.1513,35.9774,37.207,1775946731841318752
ecgclass,slot_0:ecgclass,sharing,7.8829,97.3239,64.7434,42.9216,0.002,7.1513,31.2123,32.5805,1775946731841318752
ecgclass,slot_0:ecgclass,sharing,8.0544,55.7179,53.1368,52.0447,0.0027,0.731,1.6673,2.5811,1775946731983346145
ecgclass,slot_0:ecgclass,sharing,8.0992,61.7707,50.1576,49.0453,0.0027,0.7189,10.6754,11.6131,1775946732037118355
ecgclass,slot_0:ecgclass,sharing,8.1384,72.777,49.5779,48.4215,0.0026,0.7374,22.2642,23.1991,1775946732087866145
ecgclass,slot_0:ecgclass,sharing,8.2314,54.4045,51.7819,50.0881,0.0025,1.3384,1.6811,2.6226,1775946732160276606
ecgclass,slot_0:ecgclass,sharing,8.2511,78.867,43.605,42.6226,0.0021,0.6172,34.3649,35.262,1775946732212729651
ecgclass,slot_0:ecgclass,sharing,8.4423,57.7362,55.0198,53.9151,0.0026,0.7465,1.7638,2.7164,1775946732371295036
ecgclass,slot_0:ecgclass,sharing,8.5723,55.1031,52.1808,50.9308,0.0023,0.9088,1.7817,2.9222,1775946732501292919
ecgclass,slot_0:ecgclass,sharing,8.6041,70.6708,46.5203,45.5681,0.002,0.2927,23.1037,24.1506,1775946732554385621
ecgclass,slot_0:ecgclass,sharing,8.6248,49.9551,46.5203,45.5681,0.002,0.2927,2.3468,3.4348,1775946732554385621
ecgclass,slot_0:ecgclass,sharing,8.678,45.3002,42.8575,41.9525,0.0023,0.6034,1.5228,2.4427,1775946732606717215
ecgclass,slot_0:ecgclass,sharing,8.7077,61.4686,45.0931,42.2253,0.002,1.2614,15.3527,16.3755,1775946732650239939
ecgclass,slot_0:ecgclass,sharing,8.7154,53.7925,45.0931,42.2253,0.002,1.2614,7.6346,8.6993,1775946732650239939
ecgclass,slot_0:ecgclass,sharing,8.7665,45.0072,41.6926,40.7347,0.0021,0.5988,2.4292,3.3146,1775946732696127184
ecgclass,slot_0:ecgclass,sharing,8.9918,58.3537,55.6768,54.5581,0.0027,0.7489,1.7123,2.6769,1775946732920787494
ecgclass,slot_0:ecgclass,sharing,9.0924,56.5095,53.8255,52.7239,0.0027,0.7372,1.7633,2.684,1775946733021413474
ecgclass,slot_0:ecgclass,sharing,9.4004,54.1842,51.4709,50.3818,0.0025,0.7094,1.7636,2.7133,1775946733329345148
ecgclass,slot_0:ecgclass,sharing,9.6049,55.2237,52.4998,51.4381,0.0023,0.6848,1.7581,2.7239,1775946733533844463
ecgclass,slot_0:ecgclass,sharing,9.7173,53.9856,51.2895,50.2257,0.0024,0.6833,1.7865,2.6961,1775946733646338779
ecgclass,slot_0:ecgclass,sharing,9.9016,54.0707,51.3137,50.3065,0.0024,0.6753,1.7712,2.757,1775946733830611686
ecgclass,slot_0:ecgclass,sharing,9.9749,49.722,47.111,46.1256,0.0021,0.6303,1.6983,2.611,1775946733903822665
ecgclass,slot_0:ecgclass,sharing,10.0818,50.1244,47.5835,46.67,0.0022,0.6134,1.6646,2.5409,1775946734010735142
ecgclass,slot_0:ecgclass,sharing,10.1196,53.2348,40.2478,39.3962,0.002,0.5329,12.1028,12.987,1775946734058896718
ecgclass,slot_0:ecgclass,sharing,10.1422,66.9184,35.7579,34.9654,0.0017,0.5022,30.2894,31.1605,1775946734099688899
ecgclass,slot_0:ecgclass,sharing,10.3554,49.6337,46.9275,45.9945,0.0022,0.591,1.7469,2.7063,1775946734284395134
ecgclass,slot_0:ecgclass,sharing,10.3702,80.508,45.1193,40.7438,0.0019,2.0134,34.533,35.3887,1775946734331945790
ecgclass,slot_0:ecgclass,sharing,10.39,60.899,45.1193,40.7438,0.0019,2.0134,14.7514,15.7797,1775946734331945790
ecgclass,slot_0:ecgclass,sharing,10.4193,72.026,39.9485,38.9573,0.002,0.5816,31.3416,32.0775,1775946734377829737
ecgclass,slot_0:ecgclass,sharing,10.5164,42.0578,40.097,38.761,0.0022,0.5877,1.286,1.9608,1775946734444965519
ecgclass,slot_0:ecgclass,sharing,10.5579,40.0529,38.1421,37.2942,0.002,0.5688,1.1828,1.9108,1775946734486274093
ecgclass,slot_0:ecgclass,sharing,10.6261,40.118,38.1052,37.2569,0.0021,0.5589,1.2927,2.0128,1775946734554601977
ecgclass,slot_0:ecgclass,sharing,10.8425,52.2125,49.7556,48.7644,0.0023,0.6688,1.668,2.4568,1775946734771428991
ecgclass,slot_0:ecgclass,sharing,10.996,53.9458,51.4697,50.4017,0.0024,0.6857,1.6906,2.4761,1775946734924925346
ecgclass,slot_0:ecgclass,sharing,11.1132,54.816,52.2543,51.2383,0.0024,0.6866,1.683,2.5617,1775946735042087707
ecgclass,slot_0:ecgclass,sharing,11.1309,82.8035,45.0225,44.0626,0.0022,0.6237,37.0207,37.781,1775946735095127725
ecgclass,slot_0:ecgclass,sharing,11.2509,46.7546,44.5623,43.6456,0.0022,0.6163,1.4312,2.1923,1775946735179534069
ecgclass,slot_0:ecgclass,sharing,11.2944,46.5848,42.6458,41.6663,0.0023,0.6151,3.1362,3.939,1775946735224758807
ecgclass,slot_0:ecgclass,sharing,11.3078,77.0893,43.2854,42.3078,0.0022,0.6158,32.9766,33.8039,1775946735267983501
ecgclass,slot_0:ecgclass,sharing,11.3471,83.3755,45.0615,42.3779,0.0019,1.1523,37.5087,38.3139,1775946735311855892
ecgclass,slot_0:ecgclass,sharing,11.3547,75.8369,45.0615,42.3779,0.0019,1.1523,29.9582,30.7754,1775946735311855892
ecgclass,slot_0:ecgclass,sharing,11.4457,45.2356,43.0159,42.1048,0.002,0.6139,1.4572,2.2197,1775946735374379401
ecgclass,slot_0:ecgclass,sharing,11.5441,48.8505,46.6415,45.6971,0.0023,0.6362,1.3847,2.2091,1775946735472709680
ecgclass,slot_0:ecgclass,sharing,11.5725,66.3569,45.216,42.6098,0.002,1.1064,20.3092,21.1409,1775946735520059196
ecgclass,slot_0:ecgclass,sharing,11.5771,61.7757,45.216,42.6098,0.002,1.1064,15.7137,16.5597,1775946735520059196
ecgclass,slot_0:ecgclass,sharing,11.8502,53.7593,51.4293,50.4162,0.0022,0.6806,1.5266,2.3301,1775946735778971942
ecgclass,slot_0:ecgclass,sharing,11.9312,55.6898,53.3903,52.1249,0.0029,0.8646,1.4014,2.2995,1775946735859814406
ecgclass,slot_0:ecgclass,sharing,12.0791,54.7476,52.2402,51.2049,0.0024,0.6899,1.5917,2.5074,1775946736007941195
ecgclass,slot_0:ecgclass,sharing,12.1147,64.9991,45.3157,44.2938,0.0022,0.6181,18.9266,19.6834,1775946736060843498
ecgclass,slot_0:ecgclass,sharing,12.284,53.6563,51.2138,50.1989,0.0026,0.6846,1.6439,2.4425,1775946736212826690
ecgclass,slot_0:ecgclass,sharing,12.4469,69.021,66.2895,64.7947,0.0035,1.0046,1.6582,2.7315,1775946736375771868
ecgclass,slot_0:ecgclass,sharing,12.4556,110.508,49.6567,48.0228,0.0023,1.1773,60.0479,60.8513,1775946736442831717
ecgclass,slot_0:ecgclass,sharing,12.9997,53.916,51.349,50.337,0.0025,0.6817,1.7531,2.567,1775946736928640174
ecgclass,slot_0:ecgclass,sharing,13.0677,49.5536,46.9683,46.0103,0.0023,0.6444,1.6122,2.5854,1775946736996577761
ecgclass,slot_0:ecgclass,sharing,13.2065,55.0444,52.4139,51.397,0.0027,0.6822,1.7555,2.6305,1775946737135523273
ecgclass,slot_0:ecgclass,sharing,13.2303,76.9646,45.0824,44.0781,0.0021,0.6103,31.1465,31.8822,1775946737188661710
ecgclass,slot_0:ecgclass,sharing,13.3285,46.1459,43.7454,42.8332,0.0023,0.6152,1.5879,2.4005,1775946737257268102
ecgclass,slot_0:ecgclass,sharing,13.3571,59.9375,41.8664,40.8818,0.002,0.616,17.3087,18.071,1775946737301656390
ecgclass,slot_0:ecgclass,sharing,13.5193,55.7911,53.302,52.257,0.0025,0.7042,1.5836,2.4891,1775946737448130324
ecgclass,slot_0:ecgclass,sharing,13.565,55.6364,44.8478,43.8838,0.002,0.6228,10.0403,10.7886,1775946737502235288
ecgclass,slot_0:ecgclass,sharing,13.6428,45.1238,43.0328,42.1133,0.0021,0.6174,1.3051,2.091,1775946737571305425
ecgclass,slot_0:ecgclass,sharing,13.6961,43.9572,41.7977,40.8873,0.002,0.6151,1.3626,2.1595,1775946737624682391
ecgclass,slot_0:ecgclass,sharing,13.7712,45.6917,43.6932,42.7815,0.0021,0.6141,1.2555,1.9985,1775946737699705459
ecgclass,slot_0:ecgclass,sharing,13.8181,43.8259,41.7056,40.7961,0.0022,0.6151,1.3621,2.1202,1775946737746655267
ecgclass,slot_0:ecgclass,sharing,13.8811,45.2478,42.9557,42.0198,0.0022,0.6011,1.487,2.2921,1775946737809807011
ecgclass,slot_0:ecgclass,sharing,13.8826,87.1279,42.7711,41.7834,0.002,0.6191,43.5822,44.3569,1775946737853434671
ecgclass,slot_0:ecgclass,sharing,14.0429,49.2673,47.0547,46.0975,0.0024,0.6314,1.4124,2.2126,1775946737971591496
ecgclass,slot_0:ecgclass,sharing,14.2925,53.8237,51.478,50.4585,0.0024,0.6759,1.509,2.3457,1775946738221256637
ecgclass,slot_0:ecgclass,sharing,14.3505,48.0678,45.7799,44.8363,0.0022,0.6352,1.5342,2.2879,1775946738279308101
ecgclass,slot_0:ecgclass,sharing,14.6911,84.9476,82.1107,80.3136,0.0041,1.2166,1.7731,2.8368,1775946738620071811
ecgclass,slot_0:ecgclass,sharing,14.7078,123.9526,55.2009,54.112,0.0022,0.6735,67.9524,68.7518,1775946738703021961
ecgclass,slot_0:ecgclass,sharing,14.9861,89.8354,86.8704,84.9616,0.0044,1.2698,1.7736,2.965,1775946738915108267
ecgclass,slot_0:ecgclass,sharing,15.0239,110.9004,58.2399,56.5654,0.0023,0.6735,51.8086,52.6605,1775946739002916034
ecgclass,slot_0:ecgclass,sharing,15.0901,89.8082,44.5437,43.5266,0.0021,0.6236,44.4813,45.2645,1775946739061829189
ecgclass,slot_0:ecgclass,sharing,15.3333,55.5451,52.9064,51.8873,0.0024,0.6861,1.7381,2.6387,1775946739262221359
ecgclass,slot_0:ecgclass,sharing,15.346,89.828,46.384,45.3882,0.0021,0.3004,42.5954,43.444,1775946739315831590
ecgclass,slot_0:ecgclass,sharing,15.3657,70.1389,46.384,45.3882,0.0021,0.3004,22.8949,23.7549,1775946739315831590
ecgclass,slot_0:ecgclass,sharing,15.4991,57.4968,55.0697,53.8733,0.0028,0.7788,1.5633,2.4271,1775946739427857551
ecgclass,slot_0:ecgclass,sharing,15.5978,52.9156,50.5548,49.5519,0.0024,0.6656,1.5101,2.3608,1775946739526540519
ecgclass,slot_0:ecgclass,sharing,15.6263,69.9079,44.7857,43.8179,0.0024,0.6108,24.287,25.1222,1775946739577856375
ecgclass,slot_0:ecgclass,sharing,15.6709,67.7421,41.8889,40.9327,0.002,0.6088,25.1403,25.8532,1775946739623246159
ecgclass,slot_0:ecgclass,sharing,15.7457,43.8232,41.7635,40.847,0.002,0.6207,1.2889,2.0597,1775946739674240071
ecgclass,slot_0:ecgclass,sharing,15.9358,58.0482,55.5853,54.4577,0.0026,0.7622,1.5495,2.463,1775946739864618862
ecgclass,slot_0:ecgclass,sharing,15.9714,68.476,45.3065,43.8381,0.002,1.1413,22.4032,23.1695,1775946739921023961
ecgclass,slot_0:ecgclass,sharing,16.0481,44.7059,42.5091,41.5939,0.0022,0.6171,1.3747,2.1967,1775946739976674716
ecgclass,slot_0:ecgclass,sharing,16.0836,52.5489,42.6647,41.6674,0.0021,0.6154,9.0561,9.8842,1775946740019838457
ecgclass,slot_0:ecgclass,sharing,16.1139,64.5125,41.7518,40.794,0.0022,0.5958,22.0149,22.7607,1775946740063159695
ecgclass,slot_0:ecgclass,sharing,16.3277,53.6833,51.2922,50.2713,0.0024,0.6745,1.5154,2.391,1775946740256468584
ecgclass,slot_0:ecgclass,sharing,16.3826,48.2273,45.9301,44.9899,0.0022,0.6286,1.4713,2.2972,1775946740311267955
ecgclass,slot_0:ecgclass,sharing,16.517,55.6273,53.025,51.9991,0.0025,0.6907,1.7056,2.6024,1775946740445974375
ecgclass,slot_0:ecgclass,sharing,16.5467,73.3178,46.7388,45.7609,0.0021,0.3,25.6977,26.5789,1775946740499617729
ecgclass,slot_0:ecgclass,sharing,16.5664,53.6222,46.7388,45.7609,0.0021,0.3,5.9905,6.8834,1775946740499617729
ecgclass,slot_0:ecgclass,sharing,16.6802,48.0602,45.8859,44.942,0.0024,0.6208,1.3845,2.1743,1775946740608857104
ecgclass,slot_0:ecgclass,sharing,16.8216,53.9279,51.4566,50.4401,0.0024,0.6788,1.6468,2.4713,1775946740750429715
ecgclass,slot_0:ecgclass,sharing,16.9167,55.3706,53.0506,51.3282,0.0025,1.3495,1.4648,2.3199,1775946740845348498
ecgclass,slot_0:ecgclass,sharing,17.0352,53.8177,51.4207,50.3954,0.0023,0.6839,1.5509,2.397,1775946740963989725
ecgclass,slot_0:ecgclass,sharing,17.1372,53.8986,51.5106,50.4934,0.0023,0.6845,1.5547,2.388,1775946741066026487
ecgclass,slot_0:ecgclass,sharing,17.2464,53.8192,51.4793,50.4637,0.0023,0.6845,1.4818,2.3399,1775946741175063747
ecgclass,slot_0:ecgclass,sharing,17.4725,79.932,77.1867,75.5186,0.0038,1.1244,1.7412,2.7452,1775946741401475876
ecgclass,slot_0:ecgclass,sharing,17.7548,54.1477,51.5135,50.4584,0.0023,0.6795,1.718,2.6342,1775946741683759637
ecgclass,slot_0:ecgclass,sharing,17.8201,49.9003,47.6534,46.6906,0.0023,0.6497,1.4031,2.2468,1775946741748754360
ecgclass,slot_0:ecgclass,sharing,17.8306,82.6809,42.6176,41.692,0.0021,0.5963,39.3088,40.0633,1775946741797140924
ecgclass,slot_0:ecgclass,sharing,17.9705,69.4218,66.8832,65.4296,0.0033,0.9819,1.5776,2.5385,1775946741899302432
ecgclass,slot_0:ecgclass,sharing,18.0551,71.203,68.6075,67.1495,0.0034,0.9868,1.6496,2.5955,1775946741984004106
ecgclass,slot_0:ecgclass,sharing,18.2987,53.797,51.3383,50.3076,0.0025,0.6764,1.6451,2.4587,1775946742227551523
ecgclass,slot_0:ecgclass,sharing,18.4027,56.2282,53.64,52.6243,0.0023,0.6918,1.7052,2.5882,1775946742331613989
ecgclass,slot_0:ecgclass,sharing,18.4174,91.5387,49.3844,48.344,0.0023,0.6499,41.3747,42.1543,1775946742385991606
ecgclass,slot_0:ecgclass,sharing,18.5231,46.2782,43.9655,43.0359,0.0021,0.6134,1.5459,2.3128,1775946742451906318
ecgclass,slot_0:ecgclass,sharing,18.5796,45.7866,43.4576,42.5528,0.0021,0.6054,1.5256,2.329,1775946742508359945
ecgclass,slot_0:ecgclass,sharing,18.5913,79.8883,45.0341,42.4342,0.0021,1.1093,34.0171,34.8543,1775946742552499661
ecgclass,slot_0:ecgclass,sharing,18.6188,52.3305,45.0341,42.4342,0.0021,1.1093,6.4471,7.2964,1775946742552499661
ecgclass,slot_0:ecgclass,sharing,18.9665,78.0284,75.1691,73.5774,0.0038,1.0728,1.7455,2.8594,1775946742895483193
ecgclass,slot_0:ecgclass,sharing,19.0062,96.8018,57.8358,56.7615,0.0024,0.3178,38.0671,38.9659,1775946742971500388
ecgclass,slot_0:ecgclass,sharing,19.0322,70.8652,57.8358,56.7615,0.0024,0.3178,12.1179,13.0293,1775946742971500388
ecgclass,slot_0:ecgclass,sharing,19.0767,70.8802,43.8497,42.8126,0.002,0.6105,26.2706,27.0305,1775946743030206242
ecgclass,slot_0:ecgclass,sharing,19.2829,53.58,50.9252,49.8769,0.0023,0.6719,1.7262,2.6549,1775946743211854970
ecgclass,slot_0:ecgclass,sharing,19.3917,55.3312,52.7074,51.6826,0.0025,0.7099,1.6999,2.6239,1775946743320633157
