task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0,239.9626
ecgclass,single_ecgclass,0.1206,129.3602
ecgclass,single_ecgclass,0.2382,21.704
ecgclass,single_ecgclass,0.357,11.42
ecgclass,single_ecgclass,0.3705,10.5376
ecgclass,single_ecgclass,0.3749,16.0944
ecgclass,single_ecgclass,0.4481,11.2145
ecgclass,single_ecgclass,0.5194,11.1902
ecgclass,single_ecgclass,0.6758,11.3811
ecgclass,single_ecgclass,0.6797,17.3244
ecgclass,single_ecgclass,0.7311,10.9015
ecgclass,single_ecgclass,0.7347,17.0791
ecgclass,single_ecgclass,0.7889,11.0266
ecgclass,single_ecgclass,0.8751,11.6055
ecgclass,single_ecgclass,0.8948,10.4964
ecgclass,single_ecgclass,0.9564,11.0862
ecgclass,single_ecgclass,0.9648,12.6169
ecgclass,single_ecgclass,0.9706,16.391
ecgclass,single_ecgclass,0.9845,12.2874
ecgclass,single_ecgclass,1.0298,10.833
ecgclass,single_ecgclass,1.0508,10.4799
ecgclass,single_ecgclass,1.1123,11.2503
ecgclass,single_ecgclass,1.1233,10.9065
ecgclass,single_ecgclass,1.2154,11.4107
ecgclass,single_ecgclass,1.2769,11.2224
ecgclass,single_ecgclass,1.3092,10.6854
ecgclass,single_ecgclass,1.33,10.3416
ecgclass,single_ecgclass,1.3544,10.3612
ecgclass,single_ecgclass,1.3567,18.1141
ecgclass,single_ecgclass,1.3658,18.6765
ecgclass,single_ecgclass,1.4006,10.7253
ecgclass,single_ecgclass,1.4194,10.4356
ecgclass,single_ecgclass,1.4829,11.3707
ecgclass,single_ecgclass,1.5184,10.4253
ecgclass,single_ecgclass,1.5299,9.9699
ecgclass,single_ecgclass,1.5539,10.2262
ecgclass,single_ecgclass,1.5853,10.448
ecgclass,single_ecgclass,1.6028,10.155
ecgclass,single_ecgclass,1.619,10.1476
ecgclass,single_ecgclass,1.6622,10.6091
ecgclass,single_ecgclass,1.6769,10.1347
ecgclass,single_ecgclass,1.7442,11.1198
ecgclass,single_ecgclass,1.8134,11.41
ecgclass,single_ecgclass,1.8679,10.7667
ecgclass,single_ecgclass,1.8712,17.0779
ecgclass,single_ecgclass,1.9284,10.7872
ecgclass,single_ecgclass,1.9963,10.9878
ecgclass,single_ecgclass,2.0524,10.7491
ecgclass,single_ecgclass,2.0662,10.1199
ecgclass,single_ecgclass,2.0824,10.1683
ecgclass,single_ecgclass,2.0906,11.5838
