task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,4114,24.2,637.055,657.756,942.801,1049.139,361.528,357.261,0.002,0.187,272.575,0.0,275.527
gestureclass,stfq,10170,59.8235,15452.573,17265.104,33806.32,35108.633,287.492,284.23,0.002,0.116,15162.897,0.0,15165.081
