req_idx,send_time,latency_ms
0,1773594712.885244,254.704
1,1773594712.888656,261.698
2,1773594712.889888,470.512
3,1773594712.893108,467.298
4,1773594712.895333,465.138
5,1773594712.896545,463.929
6,1773594712.896627,463.896
7,1773594712.896873,463.659
8,1773594712.898067,462.597
9,1773594712.898327,462.382
10,1773594712.899506,461.236
11,1773594712.905721,455.050
12,1773594712.910974,449.815
13,1773594712.913205,448.144
14,1773594712.914413,446.939
15,1773594712.916623,444.732
16,1773594712.918833,442.524
17,1773594712.920044,441.320
18,1773594712.922251,439.115
19,1773594712.926522,434.846
20,1773594712.927735,433.636
21,1773594712.930940,430.433
22,1773594712.931024,430.351
23,1773594712.933260,428.140
24,1773594712.934471,426.939
25,1773594712.936676,425.097
26,1773594712.938879,423.006
27,1773594712.944097,417.792
28,1773594712.946319,415.572
29,1773594712.947527,414.379
30,1773594712.953731,408.195
31,1773594712.954947,619.575
32,1773594712.956203,618.322
33,1773594712.958401,616.128
34,1773594712.959598,614.937
35,1773594712.961795,612.947
36,1773594712.965998,608.803
37,1773594712.968214,606.589
38,1773594712.976414,598.555
39,1773594712.977654,597.373
40,1773594712.978933,596.127
41,1773594712.980138,594.924
42,1773594712.982351,592.750
43,1773594712.983542,591.597
44,1773594712.984785,590.391
45,1773594712.986983,588.210
46,1773594712.993202,582.097
47,1773594712.998422,576.897
48,1773594712.999645,575.718
49,1773594713.002986,572.410
50,1773594713.004193,571.229
51,1773594713.007396,568.377
52,1773594713.008607,567.212
53,1773594713.010811,565.093
54,1773594713.012019,564.129
55,1773594713.013224,562.927
56,1773594713.015463,560.740
57,1773594713.017670,558.596
58,1773594713.019875,556.411
59,1773594713.023094,553.194
60,1773594713.023231,553.060
61,1773594713.024411,551.882
62,1773594713.025604,550.691
63,1773594713.027811,761.092
64,1773594713.029023,759.883
65,1773594713.032233,756.675
66,1773594713.037454,751.475
67,1773594713.038688,750.301
68,1773594713.044902,744.094
69,1773594713.048199,740.960
70,1773594713.051422,737.756
71,1773594713.053653,735.616
72,1773594713.053800,735.501
73,1773594713.056000,733.338
74,1773594713.057216,732.141
