task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,1598.8228,1595.3636,1454.6815,0.0027,121.4429,2.6736,3.4592,1775864368262066936
ecgclass,slot_0:ecgclass,sharing,2.405,31.0876,25.3766,24.5665,0.0021,0.4918,5.2481,5.711,1775864370669471878
ecgclass,slot_0:ecgclass,sharing,4.7416,67.652,34.9068,26.631,0.0021,7.1151,32.0218,32.7452,1775864373032841967
ecgclass,slot_0:ecgclass,sharing,7.1253,30.0221,25.9537,24.675,0.0018,0.9592,3.5737,4.0685,1775864375388180396
ecgclass,slot_0:ecgclass,sharing,7.4057,31.1885,25.6112,24.8344,0.0018,0.4723,5.0502,5.5773,1775864375670007997
ecgclass,slot_0:ecgclass,sharing,7.492,29.7606,25.4697,24.7083,0.0018,0.4723,3.8121,4.2909,1775864375755082056
ecgclass,slot_0:ecgclass,sharing,8.9446,57.0145,25.1454,24.3723,0.0018,0.4673,31.3773,31.8691,1775864377235219690
ecgclass,slot_0:ecgclass,sharing,10.3554,50.2298,25.6962,24.8448,0.0026,0.5304,23.7401,24.5336,1775864378638400351
ecgclass,slot_0:ecgclass,sharing,13.4785,40.5593,26.0256,25.2796,0.0015,0.2256,14.0214,14.5337,1775864381751829554
ecgclass,slot_0:ecgclass,sharing,13.5582,30.905,24.8372,24.119,0.0015,0.4595,5.6808,6.0678,1775864381823132497
ecgclass,slot_0:ecgclass,sharing,14.6048,31.1329,26.0419,25.1908,0.0023,0.4899,4.4296,5.091,1775864382868493449
ecgclass,slot_0:ecgclass,sharing,14.6756,53.0291,26.3511,25.1109,0.0022,0.4921,26.1483,26.678,1775864382961011344
ecgclass,slot_0:ecgclass,sharing,15.7658,32.2807,26.9837,25.5486,0.0023,1.0452,4.8177,5.297,1775864384029852722
ecgclass,slot_0:ecgclass,sharing,17.4961,56.5746,24.7915,24.0603,0.0017,0.4361,31.3556,31.7831,1775864385786706545
ecgclass,slot_0:ecgclass,sharing,17.8827,31.0719,25.7761,24.9627,0.0023,0.4923,4.8215,5.2958,1775864386146773418
ecgclass,slot_0:ecgclass,sharing,19.1141,29.7623,25.2952,24.5469,0.002,0.4637,3.9809,4.4671,1775864387377360968
ecgclass,slot_0:ecgclass,sharing,19.2685,29.1948,25.1658,24.3959,0.0022,0.4703,3.5529,4.0291,1775864387531342150
ecgclass,slot_0:ecgclass,sharing,19.3593,29.433,25.1391,24.4225,0.002,0.4503,3.8636,4.2939,1775864387622475447
ecgclass,slot_0:ecgclass,sharing,19.6743,66.6873,25.9581,25.1334,0.0022,0.515,40.23,40.7292,1775864387973840240
ecgclass,slot_0:ecgclass,sharing,20.5753,84.97,26.2999,25.4294,0.0022,0.5277,58.1489,58.6701,1775864388892691772
ecgclass,slot_0:ecgclass,sharing,20.9888,76.3924,25.8926,25.0357,0.0025,0.5189,49.9461,50.4998,1775864389298002786
