task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,2,1,8.1411,8.4485,307.3802,307.3802,294.937,293.7156,0.0039,0.7957,5.0693,12.4432,1775521747035827888,0
nyudepth,2,1,8.4485,8.7566,308.1431,308.1431,296.9344,295.7428,0.0046,0.7677,4.6067,11.2087,1775521747342763426,0
nyudepth,2,1,8.7567,9.0669,310.2589,310.2589,298.4733,297.288,0.0043,0.7802,4.9915,11.7856,1775521747651304584,0
nyudepth,2,1,9.0669,9.3769,309.9535,309.9535,298.7179,297.5521,0.0038,0.7781,4.6501,11.2355,1775521747961235691,0
nyudepth,2,1,9.3769,9.687,310.1184,310.1184,298.5721,297.3883,0.0036,0.7807,4.9026,11.5464,1775521748271473054,0
nyudepth,2,1,9.687,9.9966,309.5644,309.5644,298.2056,297.0652,0.0039,0.7421,4.8029,11.3588,1775521748581506139,0
nyudepth,2,1,9.9966,10.3075,310.8861,310.8861,299.2959,298.1387,0.0043,0.7508,4.8041,11.5902,1775521748891085017,0
nyudepth,2,1,10.3075,10.6176,310.1013,310.1013,298.4237,297.2648,0.0042,0.7532,4.9937,11.6776,1775521749202174965,0
nyudepth,2,1,10.6176,10.9274,309.7205,309.7205,297.2025,296.0551,0.004,0.7338,5.9726,12.518,1775521749513267014,0
nyudepth,2,1,10.9274,11.238,310.6468,310.6468,297.5023,296.3064,0.0042,0.7848,6.4898,13.1445,1775521749823517203,0
nyudepth,2,1,11.238,11.5477,309.6604,309.6604,297.0712,295.9307,0.0042,0.7618,6.0766,12.5892,1775521750133762875,0
nyudepth,2,1,11.5477,11.858,310.2736,310.2736,297.7876,296.6275,0.0043,0.7668,5.8615,12.486,1775521750443221308,0
nyudepth,2,1,11.858,12.1684,310.3707,310.3707,299.0634,297.8737,0.0039,0.7829,4.6494,11.3073,1775521750752295991,0
nyudepth,2,1,12.1684,12.4784,310.0674,310.0674,293.4234,292.252,0.0043,0.7525,9.9034,16.644,1775521751067935231,0
nyudepth,2,1,12.4785,12.7886,310.143,310.143,298.7368,297.5421,0.0045,0.774,4.7727,11.4061,1775521751372885014,0
nyudepth,2,1,12.7886,13.0992,310.5795,310.5795,299.0836,297.9338,0.0044,0.7556,4.7584,11.4959,1775521751683027529,0
nyudepth,2,1,13.0992,13.4096,310.3771,310.3771,298.8695,297.248,0.0051,0.7782,4.8523,11.5076,1775521751993718195,0
nyudepth,2,1,13.4096,13.7194,309.762,309.762,297.0715,295.9107,0.0045,0.7799,5.8653,12.6905,1775521752305121482,0
nyudepth,2,1,13.7194,14.0295,310.1628,310.1628,297.3956,296.2311,0.0042,0.7499,6.0561,12.7672,1775521752615087531,0
nyudepth,2,1,14.0296,14.3397,310.1795,310.1795,298.8641,297.7067,0.0042,0.7709,4.6394,11.3154,1775521752923847569,0
nyudepth,2,1,14.3397,14.6496,309.8071,309.8071,298.2656,297.1103,0.0044,0.7478,4.9324,11.5415,1775521753234333446,0
nyudepth,2,1,14.6496,14.9598,310.2255,310.2255,299.1759,298.0295,0.0042,0.7637,4.4863,11.0495,1775521753543707699,0
nyudepth,2,1,14.9598,15.2701,310.2736,310.2736,298.4664,297.3245,0.0039,0.7734,5.1305,11.8073,1775521753854589872,0
nyudepth,2,1,15.2701,15.5803,310.2283,310.2283,298.6466,297.4543,0.0045,0.7933,4.8475,11.5818,1775521754164593379,0
nyudepth,2,1,15.5803,15.89,309.7115,309.7115,296.9513,295.746,0.0039,0.7824,6.1114,12.7602,1775521754476099755,0
nyudepth,2,1,15.8901,16.2001,310.0634,310.0634,298.7903,297.6216,0.0043,0.7815,4.6175,11.273,1775521754784329543,0
nyudepth,2,1,16.2001,16.5103,310.1637,310.1637,297.7282,296.0568,0.0036,1.2736,5.8854,12.4355,1775521755095674352,0
nyudepth,2,1,16.5103,16.8202,309.9091,309.9091,297.1708,295.9715,0.0042,0.8038,5.9526,12.7383,1775521755405919335,0
nyudepth,2,1,16.8202,17.1299,309.6337,309.6337,297.8839,296.7449,0.0042,0.753,5.1641,11.7498,1775521755715055084,0
nyudepth,2,1,17.1299,17.4401,310.2288,310.2288,298.7862,297.5549,0.0044,0.8199,4.7178,11.4427,1775521756024255391,0
nyudepth,2,1,17.4401,17.7499,309.8195,309.8195,298.3225,297.136,0.0042,0.7715,4.8981,11.4969,1775521756334677750,0
nyudepth,2,1,17.75,18.0599,309.9232,309.9232,298.5663,297.39,0.0042,0.7835,4.6933,11.3569,1775521756644305279,0
nyudepth,2,1,18.0599,18.37,310.1065,310.1065,294.6828,293.4633,0.0044,0.799,8.7788,15.4237,1775521756958328558,0
nyudepth,2,1,18.37,18.6797,309.7122,309.7122,296.9756,295.8056,0.0037,0.7566,6.1452,12.7366,1775521757265814481,0
nyudepth,2,1,18.6797,18.9896,309.8397,309.8397,298.1829,296.9851,0.0042,0.7781,5.0578,11.6568,1775521757574451861,0
nyudepth,2,1,18.9896,19.2998,310.2124,310.2124,298.5212,297.3473,0.0047,0.7755,4.9744,11.6912,1775521757884221952,0
nyudepth,2,1,19.2998,19.6099,310.06,310.06,297.297,295.6724,0.0047,1.2109,6.1698,12.763,1775521758195645026,0
nyudepth,2,1,19.6099,19.9194,309.516,309.516,298.0148,296.9266,0.0045,0.7134,4.848,11.5012,1775521758504396018,0
nyudepth,2,1,19.9194,20.2298,310.4258,310.4258,298.713,297.5596,0.0043,0.7753,4.9353,11.7127,1775521758814012182,0
nyudepth,2,1,20.2299,20.5398,309.9198,309.9198,298.0036,296.8169,0.0056,0.762,5.2102,11.9162,1775521759124727205,0
nyudepth,2,1,20.5398,20.8498,310.0126,310.0126,290.3871,289.1887,0.0037,0.7611,12.9938,19.6255,1775521759442444899,0
nyudepth,2,1,20.8498,21.1601,310.3027,310.3027,298.7564,297.5638,0.004,0.7911,4.8525,11.5463,1775521759744329392,0
nyudepth,2,1,21.1601,21.4699,309.792,309.792,297.4167,296.254,0.0038,0.7487,5.7223,12.3754,1775521760055514539,0
nyudepth,2,1,21.4699,21.7801,310.1311,310.1311,297.726,296.5725,0.0045,0.7637,5.7783,12.4051,1775521760365377030,0
nyudepth,2,1,21.7801,22.09,309.9267,309.9267,298.7868,297.6613,0.0049,0.7578,4.5109,11.14,1775521760674253423,0
nyudepth,2,1,22.09,22.4002,310.1377,310.1377,297.6742,296.4921,0.0038,0.7739,5.841,12.4636,1775521760985523095,0
nyudepth,2,1,22.4002,22.7106,310.4002,310.4002,298.6095,296.9938,0.0049,1.2242,5.0898,11.7907,1775521761294923443,0
nyudepth,2,1,22.7106,23.02,309.4544,309.4544,296.7522,295.5442,0.0045,0.8001,5.9912,12.7023,1775521761606238865,0
nyudepth,2,1,23.0201,23.3302,310.1132,310.1132,298.8784,297.6957,0.0044,0.7637,4.6344,11.2348,1775521761914350819,0
nyudepth,2,1,23.3302,23.6403,310.1311,310.1311,298.8909,297.6986,0.0038,0.7709,4.5898,11.2402,1775521762224432416,0
nyudepth,2,1,23.6403,23.9504,310.1077,310.1077,298.9645,297.7663,0.0046,0.7646,4.5543,11.1432,1775521762534541360,0
nyudepth,2,1,23.9505,24.2604,309.9289,309.9289,296.3927,295.171,0.0049,0.8088,6.8181,13.5362,1775521762846927160,0
nyudepth,2,1,24.2604,24.5704,310.035,310.035,298.1392,296.9754,0.0039,0.7748,5.0859,11.8958,1775521763155137226,0
nyudepth,2,1,24.5704,24.8805,310.0405,310.0405,298.5467,297.3331,0.0035,0.7732,4.7998,11.4938,1775521763464899142,0
nyudepth,2,1,24.8805,25.1905,309.9611,309.9611,297.1644,295.9201,0.0038,0.7497,6.0453,12.7967,1775521763776200485,0
nyudepth,2,1,25.1905,25.5003,309.8216,309.8216,297.1827,295.9894,0.0039,0.7687,6.0666,12.6389,1775521764086196257,0
nyudepth,2,1,25.5003,25.8103,309.9446,309.9446,298.1721,297.0,0.004,0.7705,5.0859,11.7725,1775521764395051186,0
nyudepth,2,1,25.8103,26.1207,310.4792,310.4792,296.7163,295.5643,0.0042,0.745,7.0543,13.7628,1775521764706977443,0
nyudepth,2,1,26.1208,26.4299,309.1788,309.1788,297.202,296.048,0.0042,0.7565,5.3444,11.9768,1775521765015759607,0
nyudepth,2,1,26.43,26.7402,310.2582,310.2582,298.5769,297.3874,0.0045,0.7775,4.9784,11.6813,1775521765324586018,0
nyudepth,2,1,26.7402,27.05,309.8238,309.8238,298.0174,296.8842,0.0039,0.7557,5.1377,11.8064,1775521765635017251,0
nyudepth,2,1,27.0501,27.3604,310.2958,310.2958,298.5953,297.3871,0.0048,0.7998,4.9608,11.7005,1775521765944677050,0
nyudepth,2,1,27.3604,27.6701,309.7572,309.7572,297.0618,295.9024,0.004,0.7523,6.0339,12.6955,1775521766256060541,0
nyudepth,2,1,27.6701,27.9801,309.9327,309.9327,298.4912,297.2966,0.0043,0.798,4.7901,11.4415,1775521766564586775,0
nyudepth,2,1,27.9801,28.2899,309.7734,309.7734,298.4368,297.2843,0.0041,0.742,4.7576,11.3366,1775521766874499653,0
nyudepth,2,1,28.2899,28.6003,310.4568,310.4568,297.5047,296.2674,0.0044,0.8313,6.1364,12.9521,1775521767185665107,0
nyudepth,2,1,28.6003,28.9095,309.1676,309.1676,297.3449,296.2146,0.0038,0.7269,5.2941,11.8228,1775521767495292783,0
nyudepth,2,1,28.9095,29.2198,310.2975,310.2975,297.8152,296.2054,0.0038,0.7689,5.9216,12.4823,1775521767805101394,0
nyudepth,2,1,29.2198,29.5298,309.9287,309.9287,297.4452,296.2553,0.0049,0.7902,5.7909,12.4835,1775521768115281060,0
nyudepth,2,1,29.5298,29.8396,309.8621,309.8621,298.1802,297.0009,0.0043,0.7532,4.9181,11.6819,1775521768424350737,0
nyudepth,2,1,29.8397,30.1494,309.7618,309.7618,296.5478,295.3498,0.0042,0.7693,6.5672,13.214,1775521768735875905,0
nyudepth,2,1,30.1494,30.4594,309.984,309.984,297.1347,295.9462,0.0049,0.7589,6.1274,12.8492,1775521769045211137,0
nyudepth,2,1,30.4594,30.7695,310.0352,310.0352,298.3401,297.1583,0.0043,0.7443,4.9474,11.6951,1775521769354029259,0
nyudepth,2,1,30.7695,31.0793,309.8357,309.8357,297.8877,296.7049,0.0047,0.7589,5.2803,11.948,1775521769664411009,0
nyudepth,2,1,31.0793,31.3894,310.123,310.123,298.4061,297.1868,0.0044,0.752,5.1541,11.7169,1775521769974134454,0
nyudepth,2,1,31.3895,31.6995,310.0579,310.0579,298.5759,297.4054,0.0039,0.7528,4.8375,11.482,1775521770283954488,0
nyudepth,2,1,31.6995,32.0095,309.9611,309.9611,297.5406,296.3816,0.0044,0.7443,5.7428,12.4205,1775521770594930189,0
nyudepth,2,1,32.0095,32.3198,310.2872,310.2872,297.7358,296.0841,0.0042,1.2443,5.9493,12.5515,1775521770905110987,0
nyudepth,2,1,32.3198,32.6296,309.7529,309.7529,298.148,296.9454,0.0048,0.7715,4.8573,11.6049,1775521771214320499,0
nyudepth,2,1,32.6296,32.9394,309.804,309.804,297.2381,296.0041,0.0046,0.8025,5.9369,12.5658,1775521771525166030,0
nyudepth,2,1,32.9394,33.2496,310.2529,310.2529,298.3139,297.0991,0.0041,0.7802,5.173,11.939,1775521771834220040,0
nyudepth,2,1,33.2497,33.5593,309.654,309.654,296.8431,295.6364,0.0044,0.7496,6.2056,12.8109,1775521772145520383,0
nyudepth,2,1,33.5593,33.8693,309.9444,309.9444,297.197,296.0653,0.0045,0.7302,6.1915,12.7474,1775521772455173300,0
nyudepth,2,1,33.8693,34.1797,310.4246,310.4246,298.7768,297.6088,0.0044,0.774,4.9214,11.6477,1775521772763861598,0
nyudepth,2,1,34.1797,34.4898,310.0824,310.0824,297.5176,296.3015,0.0038,0.7785,5.831,12.5649,1775521773075208953,0
nyudepth,2,1,34.4898,34.7996,309.8259,309.8259,298.1743,296.985,0.0046,0.7675,5.0018,11.6516,1775521773384476527,0
nyudepth,2,1,34.7997,35.1096,309.9422,309.9422,298.1519,296.9552,0.0041,0.7706,5.1739,11.7903,1775521773694487913,0
nyudepth,2,1,35.1096,35.4201,310.4935,310.4935,298.7255,296.9822,0.0043,1.3132,5.1062,11.7679,1775521774004375710,0
nyudepth,2,1,35.4201,35.7298,309.725,309.725,297.9785,296.7778,0.0051,0.7899,5.0139,11.7465,1775521774314790104,0
nyudepth,2,1,35.7299,36.0399,310.0688,310.0688,297.4916,296.2986,0.005,0.7788,5.7883,12.5773,1775521774625304411,0
nyudepth,2,1,36.0399,36.3498,309.8316,309.8316,297.0351,295.8561,0.0045,0.7563,6.1281,12.7965,1775521774935730120,0
nyudepth,2,1,36.3498,36.6601,310.3127,310.3127,297.2803,296.0949,0.0042,0.7929,6.1872,13.0324,1775521775245633968,0
nyudepth,2,1,36.6601,36.9697,309.5946,309.5946,296.5536,295.3996,0.0044,0.7679,6.4096,13.041,1775521775556184568,0
nyudepth,2,1,36.9697,37.28,310.3049,310.3049,297.3736,296.1796,0.0042,0.7906,6.2432,12.9313,1775521775865626787,0
nyudepth,2,1,37.28,37.5901,310.0443,310.0443,298.3962,297.2136,0.0036,0.7653,4.957,11.6481,1775521776174659730,0
nyudepth,2,1,37.5901,37.9002,310.0901,310.0901,298.3631,297.1417,0.0039,0.8182,4.9133,11.727,1775521776484674946,0
nyudepth,2,1,37.9002,38.2099,309.7303,309.7303,297.9827,296.792,0.0039,0.8036,5.029,11.7476,1775521776794897355,0
nyudepth,2,1,38.21,38.5203,310.3833,310.3833,297.4967,295.8793,0.0037,1.2205,6.18,12.8866,1775521777105792163,0
nyudepth,2,1,38.5204,38.8295,309.1567,309.1567,297.2616,296.1173,0.0049,0.742,5.3687,11.895,1775521777415378498,0
nyudepth,2,1,38.8295,39.1397,310.1287,310.1287,298.5751,297.4098,0.0043,0.7458,4.8175,11.5536,1775521777723997457,0
nyudepth,2,1,39.1397,39.4497,310.06,310.06,297.331,296.133,0.0042,0.7742,5.9373,12.7291,1775521778035259147,0
nyudepth,2,1,39.4497,39.7598,310.0827,310.0827,296.9448,295.7442,0.0042,0.7732,6.2351,13.1379,1775521778345631743,0
nyudepth,2,1,39.7598,40.0694,309.5684,309.5684,296.7715,295.6069,0.0046,0.7246,6.0854,12.7969,1775521778655577833,0
nyudepth,2,1,40.0694,40.3798,310.4138,310.4138,298.6322,297.4337,0.0046,0.8033,4.9815,11.7816,1775521778964056683,0
nyudepth,2,1,40.3798,40.6894,309.5591,309.5591,296.7199,295.5291,0.0042,0.7923,6.12,12.8392,1775521779275621363,0
nyudepth,2,1,40.6894,40.9994,309.9766,309.9766,297.4678,296.2875,0.0043,0.7776,5.7333,12.5087,1775521779584807569,0
nyudepth,2,1,40.9994,41.3093,309.8533,309.8533,298.3437,297.1664,0.005,0.7769,4.7474,11.5096,1775521779893812079,0
nyudepth,2,1,41.3093,41.6191,309.7968,309.7968,296.8675,295.6891,0.004,0.78,6.2222,12.9293,1775521780205153514,0
nyudepth,2,1,41.6191,41.9294,310.318,310.318,297.6724,296.5101,0.0038,0.719,6.0239,12.6456,1775521780514764548,0
nyudepth,2,1,41.9294,42.2389,309.4742,309.4742,298.1847,297.0428,0.0041,0.7521,4.642,11.2895,1775521780823714243,0
nyudepth,2,1,42.2389,42.5488,309.9275,309.9275,298.4543,297.3279,0.0037,0.7501,4.7774,11.4731,1775521781133353705,0
nyudepth,2,1,42.5489,42.8592,310.293,310.293,298.3251,297.1411,0.0048,0.7657,5.096,11.9678,1775521781443612685,0
nyudepth,2,1,42.8592,43.1688,309.6557,309.6557,294.9259,293.6933,0.0039,0.7873,7.9803,14.7298,1775521781756803877,0
nyudepth,2,1,43.1688,43.4787,309.8681,309.8681,298.4206,297.231,0.0045,0.7589,4.6234,11.4475,1775521782063116307,0
nyudepth,2,1,43.4787,43.7886,309.8471,309.8471,298.026,296.8386,0.0044,0.7578,5.0154,11.8211,1775521782373389828,0
nyudepth,2,1,43.7886,44.0988,310.1878,310.1878,298.3945,297.2105,0.0039,0.7723,4.9884,11.7933,1775521782683224031,0
nyudepth,2,1,44.0988,44.4086,309.7694,309.7694,296.9417,295.7086,0.0038,0.7898,6.0341,12.8277,1775521782994470936,0
nyudepth,2,1,44.4086,44.7188,310.2388,310.2388,298.0647,296.8335,0.0048,0.7885,5.3055,12.1742,1775521783303525828,0
nyudepth,2,1,44.7188,45.0291,310.3058,310.3058,298.1874,296.4172,0.0044,0.8131,5.2598,12.1185,1775521783613747331,0
nyudepth,2,1,45.0292,45.3381,308.9836,308.9836,296.0945,294.9404,0.004,0.7601,6.0823,12.889,1775521783924889524,0
nyudepth,2,1,45.3381,45.6482,310.0517,310.0517,293.7545,292.5246,0.0043,0.804,9.557,16.2972,1775521784237360597,0
nyudepth,2,1,45.6482,45.958,309.7491,309.7491,297.9216,296.7354,0.0037,0.7712,5.0044,11.8276,1775521784542875024,0
nyudepth,2,1,45.958,46.2678,309.7999,309.7999,296.9219,295.7634,0.0045,0.752,6.2571,12.878,1775521784853890358,0
nyudepth,2,1,46.2678,46.5778,309.9928,309.9928,297.2701,296.0803,0.0044,0.7728,6.0515,12.7227,1775521785163499648,0
nyudepth,2,1,46.5778,46.8877,309.8679,309.8679,297.9556,296.7765,0.0048,0.7701,5.2416,11.9122,1775521785472697173,0
nyudepth,2,1,46.8877,47.1978,310.0703,310.0703,298.7606,297.5916,0.0043,0.7676,4.6129,11.3097,1775521785781948611,0
nyudepth,2,1,47.1978,47.5079,310.1556,310.1556,298.6251,297.4196,0.0045,0.7814,4.7696,11.5305,1775521786092193396,0
nyudepth,2,1,47.5079,47.8176,309.6452,309.6452,297.126,295.8947,0.0036,0.7854,5.8901,12.5191,1775521786403482897,0
nyudepth,2,1,47.8176,48.1278,310.2312,310.2312,297.4002,295.6936,0.004,1.2738,6.2623,12.831,1775521786713513991,0
nyudepth,2,1,48.1278,48.4376,309.7723,309.7723,297.1234,295.9083,0.0047,0.7856,5.893,12.6489,1775521787023389677,0
nyudepth,2,1,48.4376,48.7475,309.8547,309.8547,296.7461,295.5641,0.0038,0.7502,6.4633,13.1086,1775521787333746325,0
nyudepth,2,1,48.7475,49.0575,310.0002,310.0002,298.3233,297.1615,0.0042,0.7444,5.038,11.6769,1775521787642189627,0
nyudepth,2,1,49.0575,49.3676,310.0524,310.0524,297.6166,296.4664,0.0045,0.7697,5.8246,12.4358,1775521787952989953,0
nyudepth,2,1,49.3676,49.678,310.4355,310.4355,297.5273,296.3514,0.0038,0.7768,6.1643,12.9083,1775521788263396748,0
nyudepth,2,1,49.678,49.9877,309.6409,309.6409,297.5942,296.4383,0.0045,0.7291,5.2407,12.0467,1775521788572923802,0
nyudepth,2,1,49.9877,50.2977,309.9968,309.9968,297.3849,296.2022,0.0038,0.7721,6.0182,12.612,1775521788883355649,0
nyudepth,2,1,50.2977,50.6078,310.1082,310.1082,298.5848,297.3984,0.0043,0.7877,4.7982,11.5233,1775521789192145553,0
nyudepth,2,1,50.6078,50.9179,310.1132,310.1132,298.536,297.3588,0.005,0.7777,4.8478,11.5772,1775521789502317659,0
nyudepth,2,1,50.9179,51.2282,310.2365,310.2365,298.5204,296.8365,0.0042,1.2628,5.0597,11.716,1775521789812657573,0
nyudepth,2,1,51.2282,51.5377,309.5274,309.5274,296.646,295.465,0.0038,0.7792,6.1429,12.8814,1775521790123990077,0
nyudepth,2,1,51.5377,51.8476,309.8466,309.8466,298.3426,297.1953,0.0049,0.7477,4.9198,11.5041,1775521790432307616,0
nyudepth,2,1,51.8476,52.1578,310.2186,310.2186,297.817,296.6456,0.0043,0.7571,5.7898,12.4015,1775521790743037705,0
nyudepth,2,1,52.1578,52.4682,310.3564,310.3564,297.8966,296.6872,0.0042,0.8053,5.6682,12.4598,1775521791053147611,0
nyudepth,2,1,52.4682,52.7781,309.8786,309.8786,297.1569,295.9647,0.0052,0.7747,5.9917,12.7217,1775521791363842133,0
nyudepth,2,1,52.7781,53.0877,309.6349,309.6349,296.4894,295.3528,0.0043,0.7275,6.4182,13.1455,1775521791674159952,0
nyudepth,2,1,53.0877,53.3978,310.1122,310.1122,297.625,296.4841,0.0047,0.7531,5.8002,12.4872,1775521791983189408,0
nyudepth,2,1,53.3979,53.7079,310.0512,310.0512,298.1053,296.9083,0.0038,0.7935,5.203,11.9459,1775521792292718110,0
nyudepth,2,1,53.7079,54.0177,309.7811,309.7811,298.3035,297.1317,0.0033,0.7744,4.8451,11.4776,1775521792602426978,0
nyudepth,2,1,54.0177,54.3285,310.7333,310.7333,298.8022,297.1489,0.0037,1.2484,5.1966,11.9312,1775521792912573578,0
nyudepth,2,1,54.3285,54.6378,309.3495,309.3495,297.3549,296.1655,0.0038,0.7874,5.1811,11.9946,1775521793223306526,0
nyudepth,2,1,54.6378,54.9478,309.9194,309.9194,297.1952,296.0194,0.0046,0.7492,6.0506,12.7242,1775521793533539489,0
nyudepth,2,1,54.9478,55.258,310.2076,310.2076,297.5522,296.3649,0.0047,0.7821,5.9729,12.6554,1775521793843394294,0
nyudepth,2,1,55.258,55.5677,309.7093,309.7093,296.6981,295.5547,0.0042,0.7422,6.3224,13.0112,1775521794153965605,0
nyudepth,2,1,55.5677,55.8779,310.1635,310.1635,297.5415,296.388,0.0037,0.7413,5.9376,12.622,1775521794463302865,0
nyudepth,2,1,55.8779,56.1877,309.8443,309.8443,297.4418,296.2957,0.0044,0.7543,5.7719,12.4024,1775521794773313040,0
nyudepth,2,1,56.1877,56.4978,310.0953,310.0953,298.4383,297.2748,0.004,0.7573,4.9706,11.657,1775521795082369019,0
nyudepth,2,1,56.4979,56.8077,309.8326,309.8326,298.6776,297.5337,0.0051,0.754,4.5671,11.155,1775521795392074582,0
nyudepth,2,1,56.8077,57.1179,310.1802,310.1802,297.7717,296.6029,0.0043,0.7879,5.6868,12.4085,1775521795703039899,0
nyudepth,2,1,57.1179,57.428,310.0715,310.0715,291.4229,290.2795,0.0041,0.7436,11.7755,18.6485,1775521796019322728,0
nyudepth,2,1,57.428,57.7385,310.4756,310.4756,298.6526,297.4637,0.0043,0.7806,5.0261,11.823,1775521796322659783,0
nyudepth,2,1,57.7385,58.0482,309.7346,309.7346,298.1898,297.002,0.0045,0.7952,4.8101,11.5448,1775521796632932975,0
nyudepth,2,1,58.0482,58.3583,310.0817,310.0817,298.4354,297.2572,0.0036,0.7623,4.9338,11.6463,1775521796942806047,0
nyudepth,2,1,58.3583,58.6684,310.0965,310.0965,297.0521,295.8554,0.0043,0.8043,6.2363,13.0444,1775521797254202535,0
nyudepth,2,1,58.6684,58.9787,310.2918,310.2918,297.5885,296.4008,0.0042,0.7582,5.8124,12.7033,1775521797563888893,0
nyudepth,2,1,58.9787,59.2887,310.003,310.003,298.269,297.0714,0.0041,0.768,4.8919,11.7341,1775521797873274227,0
nyudepth,2,1,59.2887,59.5987,309.9995,309.9995,297.2028,296.0044,0.0042,0.7672,6.0592,12.7966,1775521798184457322,0
nyudepth,2,1,59.5988,59.9088,310.0278,310.0278,298.3972,297.2403,0.0043,0.7505,4.8857,11.6306,1775521798493296886,0
nyudepth,2,1,59.9088,60.2189,310.0951,310.0951,298.2209,297.0397,0.0045,0.7693,5.2285,11.8742,1775521798803681189,0
