req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776729738.145293,1776729738.1452987,1776729738.1506171,1776729738.1827645,1776729738.184026,0.0057220458984375,3.714919090270996,32.14740753173828,2.864956855773926,38.73300552368164,29.080304,0.00483,1.408207
3,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776729738.1461642,1776729738.1461682,1776729738.151593,1776729738.1867268,1776729738.1886706,0.0040531158447265625,4.586696624755859,35.13383865356445,2.7818679809570312,42.50645637512207,32.249226,0.013231,1.670168
5,0.0,site2,192.168.245.191:8000,dinosmall,nyudepth,1776729738.1474884,1776729738.1474924,1776729738.1680863,1776729738.1991472,1776729738.2190223,0.0040531158447265625,12.028694152832031,31.06093406677246,28.440237045288086,71.5339183807373,28.807647,0.003026,1.025146
1,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore,1776729738.1455016,1776729738.1455069,1776729738.1810648,1776729738.2124104,1776729738.2222798,0.005245208740234375,33.954501152038574,31.345605850219727,11.472821235656738,76.77817344665527,29.574993,0.00283,0.68711
2,0.0,site2,192.168.245.194:8000,swinsmall,eurosatclass,1776729738.1456716,1776729738.1456761,1776729738.157395,1776729738.2129078,1776729738.222428,0.0045299530029296875,3.7009716033935547,55.51290512084961,17.538070678710938,76.75647735595703,53.394406,0.003067,1.284551
6,0.0,site2,192.168.245.193:8000,momentbase,sysbp,1776729738.1479921,1776729738.1479957,1776729738.1855102,1776729738.215735,1776729738.2225287,0.0035762786865234375,36.67640686035156,30.22480010986328,7.631778717041016,74.53656196594238,28.2841,0.00349,1.016573
7,0.0,site2,192.168.245.191:8000,dinosmall,vocseg,1776729738.1481526,1776729738.1481564,1776729738.2051032,1776729738.2386274,1776729738.2559547,0.003814697265625,48.38156700134277,33.524274826049805,25.89249610900879,107.80215263366699,27.429479,0.004056,2.093249
4,0.0,site2,192.168.245.194:8000,swinsmall,imgclass10,1776729738.1463134,1776729738.1463172,1776729738.2119865,1776729738.2578347,1776729738.2596025,0.003814697265625,57.651519775390625,45.84813117980957,9.785652160644531,113.28911781311035,44.97149,0.001506,0.40834
8,0.06327305120725943,site2,192.168.245.191:8000,dinosmall,nyudepth,1776729738.2062175,1776729738.2062228,1776729738.2371008,1776729738.2703533,1776729738.2872696,0.005245208740234375,22.31287956237793,33.25247764587402,25.481462478637695,81.05206489562988,31.120616000000002,0.003107,1.09087
9,0.10690838771807691,site2,192.168.245.194:8000,swinsmall,eurosatclass,1776729738.2596703,1776729738.2596762,1776729738.2670605,1776729738.309752,1776729738.3109837,0.0059604644775390625,-0.6334781646728516,42.69146919250488,9.249448776245117,51.31340026855469,41.332845999999996,0.0029170000000000003,0.723827
10,0.13945438589517303,site2,192.168.245.195:8000,papageissvri,etth1fore,1776729738.2934413,1776729738.2934463,1776729738.2956886,1776729738.324312,1776729738.3256335,0.0050067901611328125,0.6388425827026367,28.623342514038086,2.9250383377075195,32.192230224609375,26.28711,0.0038929999999999998,1.02454
11,0.14359762297772477,site2,192.168.245.195:8000,papageissvri,etth1fore,1776729738.2936456,1776729738.2936502,1776729738.3233323,1776729738.3621483,1776729738.3634555,0.0045299530029296875,28.078675270080566,38.815975189208984,2.910733222961426,69.8099136352539,36.585561000000006,0.006494,0.9835060000000001
12,0.3018225119056611,site2,192.168.245.191:8000,dinosmall,vocseg,1776729738.4440718,1776729738.444077,1776729738.4524522,1776729738.4764447,1776729738.4939795,0.005245208740234375,-0.1900196075439453,23.992538452148438,26.09992027282715,49.907684326171875,21.782472000000002,0.002953,1.2008699999999999
14,0.37653982095115296,site2,192.168.245.193:8000,momentbase,sysbp,1776729738.51923,1776729738.5192354,1776729738.51999,1776729738.5510385,1776729738.5528827,0.0054836273193359375,-0.08344650268554688,31.04853630065918,2.682209014892578,33.65278244018555,29.035457,0.003376,1.00825
13,0.3211664061733033,site2,192.168.245.194:8000,swinsmall,imgclass10,1776729738.4651062,1776729738.4651115,1776729738.472725,1776729738.5591183,1776729738.5604103,0.005245208740234375,-0.40435791015625,86.39335632324219,9.309768676757812,95.30401229858398,84.615122,0.003537,0.7359559999999999
15,0.38364482826844526,site2,192.168.245.191:8000,dinosmall,nyudepth,1776729738.5261185,1776729738.5261238,1776729738.5344412,1776729738.5637994,1776729738.5833476,0.005245208740234375,-0.24771690368652344,29.3581485748291,28.113365173339844,57.229042053222656,26.254342,0.003277,1.86458
16,0.40153496348497486,site2,192.168.245.191:8000,dinosmall,vocseg,1776729738.544203,1776729738.544208,1776729738.562317,1776729738.5963151,1776729738.613842,0.0050067901611328125,9.543657302856445,33.99825096130371,26.092052459716797,69.63896751403809,31.659357,0.0030800000000000003,1.2260909999999998
18,0.4454463035298972,site2,192.168.245.195:8000,papageissvri,diasbp,1776729738.589311,1776729738.5893161,1776729738.5910525,1776729738.6159532,1776729738.619736,0.005245208740234375,0.1329183578491211,24.90067481994629,5.386233329772949,30.425071716308594,22.792798,0.00318,1.148907
17,0.428444678207049,site2,192.168.245.194:8000,swinsmall,imgclass10,1776729738.5709517,1776729738.5709567,1776729738.5786026,1776729738.652522,1776729738.6538944,0.0050067901611328125,-0.3719329833984375,73.91953468322754,9.390115737915039,82.94272422790527,72.213476,0.012969000000000001,0.732324
19,0.6314435227206293,site2,192.168.245.193:8000,momentbase,heartrate,1776729738.774522,1776729738.7745275,1776729738.775297,1776729738.808345,1776729738.810091,0.0054836273193359375,-0.06866455078125,33.048152923583984,2.5839805603027344,35.568952560424805,31.050879,0.003754,1.051512
20,0.6746549164189573,site2,192.168.245.191:8000,dinosmall,vocseg,1776729738.8176162,1776729738.8176212,1776729738.8263137,1776729738.8515065,1776729738.8688893,0.0050067901611328125,0.12731552124023438,25.192737579345703,25.948047637939453,51.27310752868652,22.935569,0.0031200000000000004,1.205611
