task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth__app1,no_sharing_tpc,366,0.6203,43224.785,43315.791,58325.799,59505.371,9535.769,9518.161,0.003,0.515,33625.661,0.0,33689.016
vocseg__app1,no_sharing_tpc,324,0.5492,41324.725,40919.525,58906.481,59441.268,9725.177,9578.778,0.003,4.542,31545.525,0.0,31599.548
nyudepth__app2,no_sharing_tpc,341,0.578,41040.854,41150.172,58073.781,59519.557,9586.086,9564.905,0.004,0.629,31405.99,0.0,31454.768
vocseg__app2,no_sharing_tpc,294,0.4983,45412.906,46732.844,58839.718,59611.345,9655.352,9512.984,0.003,4.412,35698.289,0.0,35757.554
nyudepth__app3,no_sharing_tpc,315,0.5339,45247.176,47575.686,58979.077,59579.317,9511.211,9493.45,0.004,0.519,35679.665,0.0,35735.965
vocseg__app3,no_sharing_tpc,373,0.6322,39983.823,39432.662,57893.439,59507.216,9844.544,9695.598,0.003,4.611,30078.85,0.0,30139.278
