task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,103,10.3,22.333,20.371,39.055,46.263,8.889,6.387,0.001,2.151,8.597,13.444
vocseg,sharing,86,8.6,23.799,21.253,42.763,44.943,9.087,6.443,0.002,2.381,9.91,14.712
