req_idx,send_time,latency_ms
0,1773554061.500190,289.964
1,1773554061.509858,499.171
2,1773554061.513105,495.928
3,1773554061.523366,485.671
4,1773554061.525658,483.382
5,1773554061.552974,456.069
6,1773554061.556281,452.765
7,1773554061.561494,447.554
8,1773554061.563705,445.345
9,1773554061.565911,443.143
10,1773554061.572118,436.938
11,1773554061.577329,431.730
12,1773554061.582567,426.494
13,1773554061.585787,423.276
14,1773554061.587990,421.075
15,1773554061.607207,401.860
16,1773554061.613479,395.590
17,1773554061.615699,393.372
18,1773554061.617954,391.119
19,1773554061.624177,384.898
20,1773554061.624190,384.888
21,1773554061.633683,375.399
22,1773554061.640907,368.177
23,1773554061.647136,361.950
24,1773554061.648344,360.744
25,1773554061.653548,355.544
26,1773554061.653688,355.405
27,1773554061.655859,353.236
28,1773554061.661057,348.040
29,1773554061.662262,346.838
30,1773554061.668490,340.612
31,1773554061.669696,550.968
32,1773554061.672878,547.790
33,1773554061.680081,540.590
34,1773554061.681284,539.389
35,1773554061.685465,535.211
36,1773554061.688663,532.015
37,1773554061.693869,526.812
38,1773554061.695091,525.593
39,1773554061.698477,522.212
40,1773554061.700652,520.039
41,1773554061.710837,509.857
42,1773554061.711046,509.650
43,1773554061.712207,508.492
44,1773554061.713379,507.322
45,1773554061.715553,505.151
46,1773554061.720737,499.969
47,1773554061.726930,493.778
48,1773554061.732151,488.560
49,1773554061.734341,486.372
50,1773554061.748529,472.186
51,1773554061.749760,470.958
52,1773554061.763204,457.518
53,1773554061.765387,455.338
54,1773554061.766605,454.122
55,1773554061.769787,450.943
56,1773554061.770977,449.755
57,1773554061.778164,442.571
58,1773554061.779397,441.343
59,1773554061.780629,440.112
60,1773554061.784820,647.442
61,1773554061.788017,644.249
62,1773554061.791229,641.039
63,1773554061.800320,631.952
64,1773554061.804592,627.681
65,1773554061.809813,622.464
66,1773554061.812049,620.229
67,1773554061.822261,610.020
68,1773554061.829508,602.775
69,1773554061.854831,577.454
70,1773554061.855112,577.175
71,1773554061.857315,574.974
72,1773554061.867523,564.768
73,1773554061.877754,554.539
74,1773554061.881973,550.323
75,1773554061.883185,549.113
76,1773554061.888378,543.921
77,1773554061.891572,540.729
78,1773554061.892768,539.536
79,1773554061.894955,537.351
80,1773554061.896144,536.163
81,1773554061.904330,527.979
82,1773554061.910613,521.699
83,1773554061.916838,515.476
84,1773554061.920074,512.242
85,1773554061.923289,509.029
86,1773554061.925504,506.816
87,1773554061.927715,504.607
88,1773554061.930927,501.397
89,1773554061.958168,474.158
90,1773554061.972479,459.849
91,1773554061.976743,455.586
92,1773554061.979977,664.356
