task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,2906,4.9254,24.967,21.801,39.82,54.035,18.754,17.427,0.003,0.757,3.163,0.0,6.213
vocseg,no_sharing,2990,5.0678,25.33,21.993,40.433,57.139,18.801,17.431,0.002,0.807,3.395,0.0,6.529
