task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,197,19.7,27.438,24.626,47.689,54.365,11.837,7.238,0.002,3.841,9.785,15.601
vocseg,no_sharing,197,19.7,26.58,22.153,47.243,98.225,12.556,7.723,0.002,3.948,8.13,14.024
