task,t_center,count,throughput_rps,p50_ms,p99_ms,mean_ms
trafficfore,168.5,77,77.0,146.7583179473877,245.5288600921631,149.85558893773464
trafficfore,169.5,61,61.0,109.14349555969238,201.83606147766113,107.96743142800253
trafficfore,170.5,55,55.0,104.8903465270996,150.95221042633057,99.61046305569735
trafficfore,171.5,81,81.0,134.28425788879397,445.6514358520508,167.55654193736888
trafficfore,172.5,75,75.0,314.7304058074951,571.175413131714,265.1802285512288
trafficfore,173.5,73,73.0,168.45035552978516,372.0247745513916,175.71041355394337
trafficfore,174.5,71,71.0,86.9598388671875,213.9189720153808,102.67773480482505
trafficfore,175.5,77,77.0,89.40505981445312,217.65685081481917,101.25228646513703
trafficfore,176.5,66,66.0,96.31526470184326,284.8402976989744,110.48393899744207
trafficfore,177.5,76,76.0,129.4342279434204,325.0068426132202,150.67530619470696
trafficfore,178.5,70,70.0,116.87934398651123,237.82758951187137,125.17068045479911
trafficfore,179.5,59,59.0,97.47791290283205,230.29778957366946,108.88708648035082
trafficfore,180.5,11,11.0,145.76315879821777,185.48021316528323,136.225548657504
