task,device,t_center,count,throughput_rps,p50_ms,p99_ms
heartrate,192.168.245.194:8000,85.5,3,3.0,73.66275787353516,95.70858955383301
heartrate,192.168.245.194:8000,86.5,1,1.0,70.20211219787598,70.20211219787598
heartrate,192.168.245.194:8000,87.5,8,8.0,78.90331745147705,116.13498210906984
heartrate,192.168.245.194:8000,88.5,4,4.0,106.55379295349123,135.20531177520752
heartrate,192.168.245.194:8000,89.5,3,3.0,63.25721740722656,90.11857986450195
heartrate,192.168.245.194:8000,90.5,6,6.0,109.39550399780273,198.93711805343625
heartrate,192.168.245.194:8000,91.5,4,4.0,218.10734272003174,347.99809455871576
heartrate,192.168.245.194:8000,92.5,5,5.0,261.0509395599365,302.40777015686035
heartrate,192.168.245.194:8000,93.5,5,5.0,144.69575881958008,311.0453414916992
heartrate,192.168.245.194:8000,94.5,6,6.0,148.54884147644043,232.72659778594968
heartrate,192.168.245.194:8000,95.5,3,3.0,68.34006309509277,82.33594417572021
heartrate,192.168.245.194:8000,96.5,4,4.0,116.54973030090332,172.02095985412598
heartrate,192.168.245.194:8000,97.5,5,5.0,106.96911811828612,148.24315071105957
heartrate,192.168.245.194:8000,98.5,2,2.0,58.231353759765625,63.90788555145264
heartrate,192.168.245.194:8000,99.5,3,3.0,169.32010650634766,213.10872554779053
heartrate,192.168.245.194:8000,100.5,9,9.0,274.350643157959,357.36176490783686
heartrate,192.168.245.194:8000,101.5,4,4.0,158.2711935043335,215.14495134353635
heartrate,192.168.245.194:8000,102.5,6,6.0,88.90581130981445,151.2094020843506
heartrate,192.168.245.194:8000,103.5,4,4.0,88.69028091430664,107.58487939834595
heartrate,192.168.245.194:8000,104.5,5,5.0,79.7722339630127,127.77009963989258
heartrate,192.168.245.194:8000,105.5,5,5.0,54.01015281677246,71.31080627441406
heartrate,192.168.245.194:8000,106.5,3,3.0,127.57682800292967,155.41998863220215
heartrate,192.168.245.194:8000,107.5,5,5.0,120.09596824645996,165.76377868652344
heartrate,192.168.245.194:8000,108.5,10,10.0,109.28583145141602,179.43907737731936
heartrate,192.168.245.194:8000,109.5,6,6.0,152.32765674591064,236.80965900421143
heartrate,192.168.245.194:8000,111.5,4,4.0,107.74052143096924,130.89317083358765
heartrate,192.168.245.194:8000,112.5,9,9.0,83.22596549987793,111.80777549743652
heartrate,192.168.245.194:8000,113.5,1,1.0,43.05672645568848,43.05672645568848
heartrate,192.168.245.194:8000,114.5,6,6.0,155.40218353271484,247.83663749694824
heartrate,192.168.245.194:8000,115.5,9,9.0,175.3835678100586,258.951473236084
heartrate,192.168.245.194:8000,116.5,2,2.0,136.74652576446533,154.2986798286438
heartrate,192.168.245.194:8000,117.5,3,3.0,73.73166084289551,129.45910453796387
heartrate,192.168.245.194:8000,118.5,5,5.0,69.74458694458008,121.3150691986084
heartrate,192.168.245.194:8000,119.5,8,8.0,123.2767105102539,224.7888422012329
heartrate,192.168.245.194:8000,120.5,1,1.0,112.1673583984375,112.1673583984375
heartrate,192.168.245.194:8000,121.5,5,5.0,205.6427001953125,366.41308784484863
heartrate,192.168.245.194:8000,122.5,7,7.0,258.1195831298828,324.3054246902466
heartrate,192.168.245.194:8000,123.5,4,4.0,179.5978546142578,361.79928541183466
heartrate,192.168.245.194:8000,124.5,3,3.0,120.6815242767334,228.9419460296631
heartrate,192.168.245.194:8000,125.5,7,7.0,121.7796802520752,179.7648048400879
heartrate,192.168.245.194:8000,126.5,5,5.0,66.73860549926758,73.49787712097168
heartrate,192.168.245.194:8000,127.5,2,2.0,170.41349411010742,189.53566074371338
heartrate,192.168.245.194:8000,128.5,4,4.0,99.4945764541626,124.81828927993773
heartrate,192.168.245.194:8000,129.5,6,6.0,154.6090841293335,270.3650236129761
heartrate,192.168.245.194:8000,130.5,3,3.0,113.7404441833496,114.51032161712646
heartrate,192.168.245.194:8000,131.5,5,5.0,138.75675201416016,147.87363052368164
heartrate,192.168.245.194:8000,132.5,6,6.0,95.4972505569458,113.48448991775511
heartrate,192.168.245.194:8000,133.5,8,8.0,152.5963544845581,261.94509744644165
heartrate,192.168.245.194:8000,134.5,6,6.0,251.8206834793091,355.09122610092163
heartrate,192.168.245.194:8000,135.5,5,5.0,127.96306610107422,321.38463020324707
heartrate,192.168.245.194:8000,136.5,6,6.0,278.7712812423706,316.53023958206177
heartrate,192.168.245.194:8000,137.5,8,8.0,310.8144998550415,415.50617218017584
heartrate,192.168.245.194:8000,138.5,9,9.0,299.99542236328125,399.8096179962158
heartrate,192.168.245.194:8000,139.5,6,6.0,83.69934558868408,137.68383264541626
heartrate,192.168.245.194:8000,140.5,3,3.0,148.67711067199707,163.69380950927734
heartrate,192.168.245.194:8000,141.5,5,5.0,227.45943069458008,290.042724609375
heartrate,192.168.245.194:8000,142.5,8,8.0,236.669659614563,363.94131660461426
heartrate,192.168.245.194:8000,143.5,5,5.0,140.57469367980957,152.4337673187256
heartrate,192.168.245.194:8000,144.5,3,3.0,115.90909957885742,331.6822624206543
heartrate,192.168.245.194:8000,145.5,6,6.0,325.583815574646,462.5299572944641
heartrate,192.168.245.194:8000,146.5,8,8.0,537.1462106704712,754.4712662696838
heartrate,192.168.245.194:8000,147.5,5,5.0,487.4575138092041,703.5481929779053
heartrate,192.168.245.194:8000,148.5,2,2.0,136.41810417175293,158.1697702407837
heartrate,192.168.245.194:8000,149.5,3,3.0,112.2431755065918,118.91295433044434
heartrate,192.168.245.194:8000,150.5,4,4.0,161.6543531417847,217.05580234527588
heartrate,192.168.245.194:8000,151.5,1,1.0,283.05792808532715,283.05792808532715
heartrate,192.168.245.194:8000,152.5,4,4.0,100.56591033935548,106.55740022659302
heartrate,192.168.245.194:8000,153.5,5,5.0,109.94601249694824,232.0681095123291
heartrate,192.168.245.194:8000,154.5,4,4.0,63.072919845581055,76.28841161727905
heartrate,192.168.245.194:8000,155.5,2,2.0,84.25724506378174,92.27740526199341
heartrate,192.168.245.194:8000,156.5,4,4.0,120.17393112182617,131.97009563446045
heartrate,192.168.245.194:8000,157.5,5,5.0,413.61260414123535,563.5483455657959
heartrate,192.168.245.194:8000,158.5,1,1.0,663.205623626709,663.205623626709
heartrate,192.168.245.194:8000,159.5,9,9.0,336.7476463317871,364.3676280975341
heartrate,192.168.245.194:8000,160.5,3,3.0,95.12782096862792,136.96242332458496
heartrate,192.168.245.194:8000,161.5,4,4.0,85.1292610168457,140.2814269065857
heartrate,192.168.245.194:8000,162.5,5,5.0,300.7855415344238,315.3798770904541
heartrate,192.168.245.194:8000,163.5,7,7.0,385.4694366455078,524.2361259460449
heartrate,192.168.245.194:8000,164.5,10,10.0,347.07844257354736,496.33655071258545
heartrate,192.168.245.194:8000,165.5,7,7.0,96.954345703125,433.0359601974486
heartrate,192.168.245.194:8000,166.5,6,6.0,91.81809425354004,102.6758074760437
heartrate,192.168.245.194:8000,167.5,5,5.0,125.22625923156738,170.39339065551758
heartrate,192.168.245.194:8000,168.5,4,4.0,176.446795463562,206.00117921829224
heartrate,192.168.245.194:8000,169.5,4,4.0,172.71995544433594,198.23156118392944
heartrate,192.168.245.194:8000,170.5,6,6.0,111.41502857208252,140.87990522384644
heartrate,192.168.245.194:8000,171.5,6,6.0,176.26750469207767,301.5442490577698
heartrate,192.168.245.194:8000,172.5,8,8.0,414.4793748855591,589.9705505371094
heartrate,192.168.245.194:8000,173.5,5,5.0,215.0437831878662,375.73893547058105
heartrate,192.168.245.194:8000,174.5,3,3.0,76.94721221923828,92.82981872558594
heartrate,192.168.245.194:8000,175.5,4,4.0,90.03221988677979,117.2197699546814
heartrate,192.168.245.194:8000,176.5,4,4.0,131.39104843139648,281.6929292678833
heartrate,192.168.245.194:8000,177.5,4,4.0,179.01551723480225,298.57569694519043
heartrate,192.168.245.194:8000,178.5,5,5.0,101.79519653320312,199.07086372375488
heartrate,192.168.245.194:8000,179.5,2,2.0,86.54248714447021,111.59738302230835
trafficfore,192.168.245.191:8000,0.5,12,12.0,43.558597564697266,62.140543460845954
trafficfore,192.168.245.191:8000,1.5,25,25.0,87.79788017272949,145.35558700561523
trafficfore,192.168.245.191:8000,2.5,14,14.0,62.39521503448486,99.73758220672606
trafficfore,192.168.245.191:8000,3.5,15,15.0,63.39478492736816,104.24866199493408
trafficfore,192.168.245.191:8000,4.5,15,15.0,63.80915641784668,111.8458890914917
trafficfore,192.168.245.191:8000,5.5,9,9.0,80.28411865234375,147.47663497924805
trafficfore,192.168.245.191:8000,6.5,13,13.0,76.7979621887207,131.1728191375732
trafficfore,192.168.245.191:8000,7.5,13,13.0,54.88467216491699,108.85821342468259
trafficfore,192.168.245.191:8000,8.5,15,15.0,80.34467697143555,140.24896621704102
trafficfore,192.168.245.191:8000,9.5,16,16.0,62.07621097564697,97.8759527206421
trafficfore,192.168.245.191:8000,10.5,13,13.0,97.29719161987305,144.3885612487793
trafficfore,192.168.245.191:8000,11.5,16,16.0,62.17610836029053,93.84353160858154
trafficfore,192.168.245.191:8000,12.5,15,15.0,79.46372032165527,122.02648162841795
trafficfore,192.168.245.191:8000,13.5,14,14.0,55.17160892486572,93.61851930618285
trafficfore,192.168.245.191:8000,14.5,14,14.0,70.93024253845215,118.28901529312134
trafficfore,192.168.245.191:8000,15.5,8,8.0,66.50590896606445,94.62031602859497
trafficfore,192.168.245.191:8000,16.5,15,15.0,57.03377723693848,108.90990257263182
trafficfore,192.168.245.191:8000,17.5,23,23.0,70.41072845458984,122.31228351593018
trafficfore,192.168.245.191:8000,18.5,14,14.0,73.56774806976318,140.8851957321167
trafficfore,192.168.245.191:8000,19.5,16,16.0,121.64843082427979,165.97977876663208
trafficfore,192.168.245.191:8000,20.5,21,21.0,65.30284881591797,112.93258666992188
trafficfore,192.168.245.191:8000,21.5,18,18.0,50.29606819152832,103.06214094161987
trafficfore,192.168.245.191:8000,22.5,20,20.0,45.5859899520874,86.90627336502075
trafficfore,192.168.245.191:8000,23.5,14,14.0,44.73412036895752,63.648653030395515
trafficfore,192.168.245.191:8000,24.5,15,15.0,71.88105583190918,101.48496150970459
trafficfore,192.168.245.191:8000,25.5,20,20.0,83.94718170166016,134.0130090713501
trafficfore,192.168.245.191:8000,26.5,17,17.0,56.30683898925781,83.66107940673828
trafficfore,192.168.245.191:8000,27.5,19,19.0,54.79049682617188,109.8728322982788
trafficfore,192.168.245.191:8000,28.5,12,12.0,69.68915462493896,101.74625635147095
trafficfore,192.168.245.191:8000,29.5,14,14.0,64.61942195892334,87.10063934326172
trafficfore,192.168.245.191:8000,30.5,11,11.0,61.62714958190918,99.28200244903564
trafficfore,192.168.245.191:8000,31.5,14,14.0,113.31772804260254,148.0075979232788
trafficfore,192.168.245.191:8000,32.5,24,24.0,92.97072887420654,139.33311939239502
trafficfore,192.168.245.191:8000,33.5,11,11.0,52.00862884521485,74.54509735107422
trafficfore,192.168.245.191:8000,34.5,10,10.0,93.48750114440918,139.64980602264401
trafficfore,192.168.245.191:8000,35.5,18,18.0,60.24301052093506,116.90526008605951
trafficfore,192.168.245.191:8000,36.5,15,15.0,65.14549255371094,99.47608470916748
trafficfore,192.168.245.191:8000,37.5,13,13.0,60.46342849731445,90.63534736633298
trafficfore,192.168.245.191:8000,38.5,23,23.0,87.22901344299316,131.2067747116089
trafficfore,192.168.245.191:8000,39.5,17,17.0,52.84428596496582,87.41897583007812
trafficfore,192.168.245.191:8000,40.5,21,21.0,75.99973678588867,106.41818046569826
trafficfore,192.168.245.191:8000,41.5,15,15.0,52.741289138793945,88.12489986419678
trafficfore,192.168.245.191:8000,42.5,12,12.0,63.67087364196777,122.91484355926515
trafficfore,192.168.245.191:8000,43.5,22,22.0,79.90062236785889,123.75049829483031
trafficfore,192.168.245.191:8000,44.5,12,12.0,50.45211315155029,87.32322931289673
trafficfore,192.168.245.191:8000,45.5,9,9.0,75.04582405090332,143.06304931640625
trafficfore,192.168.245.191:8000,46.5,17,17.0,100.58021545410156,144.70082283020022
trafficfore,192.168.245.191:8000,47.5,15,15.0,63.06862831115723,100.73558807373045
trafficfore,192.168.245.191:8000,48.5,15,15.0,80.43503761291504,100.67389488220215
trafficfore,192.168.245.191:8000,49.5,19,19.0,89.3094539642334,120.16242504119873
trafficfore,192.168.245.191:8000,50.5,13,13.0,50.145864486694336,80.89175224304198
trafficfore,192.168.245.191:8000,51.5,16,16.0,80.11960983276367,113.8927459716797
trafficfore,192.168.245.191:8000,52.5,11,11.0,59.114933013916016,79.72464561462402
trafficfore,192.168.245.191:8000,53.5,20,20.0,56.70487880706787,101.5706181526184
trafficfore,192.168.245.191:8000,54.5,17,17.0,58.44378471374512,96.50556564331055
trafficfore,192.168.245.191:8000,55.5,21,21.0,82.49998092651367,128.31025123596194
trafficfore,192.168.245.191:8000,56.5,14,14.0,54.87632751464844,88.5362696647644
trafficfore,192.168.245.191:8000,57.5,17,17.0,87.43667602539062,121.50870323181154
trafficfore,192.168.245.191:8000,58.5,13,13.0,56.13923072814941,103.96245002746582
trafficfore,192.168.245.191:8000,59.5,15,15.0,85.24036407470703,123.65008831024169
trafficfore,192.168.245.191:8000,60.5,44,44.0,327.3826837539673,528.7015748023987
trafficfore,192.168.245.191:8000,61.5,48,48.0,145.23303508758545,475.5299758911133
trafficfore,192.168.245.191:8000,62.5,37,37.0,91.24016761779784,142.3232650756836
trafficfore,192.168.245.191:8000,63.5,34,34.0,74.2710828781128,144.10006046295166
trafficfore,192.168.245.191:8000,64.5,33,33.0,95.0307846069336,181.66512489318845
trafficfore,192.168.245.191:8000,65.5,35,35.0,87.54968643188477,184.13675308227533
trafficfore,192.168.245.191:8000,66.5,27,27.0,62.79444694519043,164.9136877059935
trafficfore,192.168.245.191:8000,67.5,30,30.0,76.09820365905762,119.16983604431152
trafficfore,192.168.245.191:8000,68.5,29,29.0,68.87125968933105,100.78847885131833
trafficfore,192.168.245.191:8000,69.5,28,28.0,72.29256629943848,109.86259698867796
trafficfore,192.168.245.191:8000,70.5,27,27.0,75.41990280151367,127.76079654693602
trafficfore,192.168.245.191:8000,71.5,35,35.0,89.86449241638184,118.68477821350098
trafficfore,192.168.245.191:8000,72.5,31,31.0,79.82468605041504,125.03480911254883
trafficfore,192.168.245.191:8000,73.5,43,43.0,105.96299171447754,183.98361206054688
trafficfore,192.168.245.191:8000,74.5,42,42.0,109.97605323791504,167.5770330429077
trafficfore,192.168.245.191:8000,75.5,37,37.0,80.88040351867676,118.58859062194826
trafficfore,192.168.245.191:8000,76.5,32,32.0,75.70505142211914,130.42728185653687
trafficfore,192.168.245.191:8000,77.5,35,35.0,78.36365699768066,132.04191207885737
trafficfore,192.168.245.191:8000,78.5,34,34.0,77.93176174163818,138.85897874832156
trafficfore,192.168.245.191:8000,79.5,27,27.0,69.75007057189941,102.52933979034421
trafficfore,192.168.245.191:8000,80.5,38,38.0,79.21993732452393,149.64583396911624
trafficfore,192.168.245.191:8000,81.5,29,29.0,71.01321220397949,113.70189666748047
trafficfore,192.168.245.191:8000,82.5,38,38.0,114.83263969421387,196.17323637008673
trafficfore,192.168.245.191:8000,83.5,42,42.0,89.28811550140381,227.6883602142333
trafficfore,192.168.245.191:8000,84.5,33,33.0,78.27281951904297,128.27723503112793
trafficfore,192.168.245.191:8000,85.5,25,25.0,64.60928916931152,102.3871040344238
trafficfore,192.168.245.191:8000,86.5,40,40.0,115.05639553070068,227.48905658721918
trafficfore,192.168.245.191:8000,87.5,34,34.0,94.65515613555908,186.41847848892212
trafficfore,192.168.245.191:8000,88.5,40,40.0,115.5402660369873,204.21918392181396
trafficfore,192.168.245.191:8000,89.5,37,37.0,95.11256217956544,162.1115493774414
trafficfore,192.168.245.191:8000,90.5,26,26.0,72.25370407104492,128.44741344451904
trafficfore,192.168.245.191:8000,91.5,29,29.0,78.40585708618164,132.34455108642578
trafficfore,192.168.245.191:8000,92.5,40,40.0,147.0510959625244,266.4138627052307
trafficfore,192.168.245.191:8000,93.5,45,45.0,129.60481643676758,222.96978950500494
trafficfore,192.168.245.191:8000,94.5,22,22.0,67.53456592559814,109.68339920043945
trafficfore,192.168.245.191:8000,95.5,30,30.0,78.2938003540039,145.59076070785525
trafficfore,192.168.245.191:8000,96.5,32,32.0,97.00727462768555,131.32591247558594
trafficfore,192.168.245.191:8000,97.5,30,30.0,113.94143104553223,207.38956451416018
trafficfore,192.168.245.191:8000,98.5,49,49.0,306.37240409851074,443.5111999511718
trafficfore,192.168.245.191:8000,99.5,44,44.0,226.75585746765137,338.653781414032
trafficfore,192.168.245.191:8000,100.5,30,30.0,116.02139472961426,190.04240751266482
trafficfore,192.168.245.191:8000,101.5,44,44.0,127.1219253540039,303.8909602165222
trafficfore,192.168.245.191:8000,102.5,25,25.0,68.73750686645508,97.34016418457031
trafficfore,192.168.245.191:8000,103.5,39,39.0,87.95595169067383,188.14426898956296
trafficfore,192.168.245.191:8000,104.5,35,35.0,90.29722213745116,139.70617771148676
trafficfore,192.168.245.191:8000,105.5,31,31.0,86.30561828613281,121.03400230407715
trafficfore,192.168.245.191:8000,106.5,29,29.0,71.91324234008789,106.49684906005858
trafficfore,192.168.245.191:8000,107.5,47,47.0,164.4282341003418,276.0828495025635
trafficfore,192.168.245.191:8000,108.5,36,36.0,74.52034950256348,229.38166856765747
trafficfore,192.168.245.191:8000,109.5,40,40.0,90.26706218719482,172.38327026367188
trafficfore,192.168.245.191:8000,110.5,39,39.0,105.00335693359376,199.54497814178467
trafficfore,192.168.245.191:8000,111.5,38,38.0,116.43576622009277,181.50846958160406
trafficfore,192.168.245.191:8000,112.5,28,28.0,70.13106346130371,103.48239183425905
trafficfore,192.168.245.191:8000,113.5,37,37.0,79.31637763977051,158.9933681488037
trafficfore,192.168.245.191:8000,114.5,33,33.0,152.15229988098145,263.7807559967041
trafficfore,192.168.245.191:8000,115.5,57,57.0,313.53211402893066,511.85346603393543
trafficfore,192.168.245.191:8000,116.5,35,35.0,76.80630683898926,113.26147556304932
trafficfore,192.168.245.191:8000,117.5,37,37.0,89.53166007995605,161.2546157836914
trafficfore,192.168.245.191:8000,118.5,40,40.0,88.16945552825928,182.4555492401123
trafficfore,192.168.245.191:8000,119.5,33,33.0,94.3589210510254,166.02203369140625
trafficfore,192.168.245.191:8000,120.5,38,38.0,98.54674339294434,180.16065120697027
trafficfore,192.168.245.191:8000,121.5,32,32.0,97.159743309021,186.82494401931768
trafficfore,192.168.245.191:8000,122.5,30,30.0,80.59310913085938,144.6718239784241
trafficfore,192.168.245.191:8000,123.5,35,35.0,80.11770248413086,138.81343364715573
trafficfore,192.168.245.191:8000,124.5,36,36.0,92.77200698852539,188.32237720489502
trafficfore,192.168.245.191:8000,125.5,39,39.0,106.74357414245604,165.08206367492673
trafficfore,192.168.245.191:8000,126.5,38,38.0,113.602876663208,189.47483539581307
trafficfore,192.168.245.191:8000,127.5,37,37.0,86.55285835266113,149.19062614440918
trafficfore,192.168.245.191:8000,128.5,42,42.0,109.53044891357422,222.19619750976557
trafficfore,192.168.245.191:8000,129.5,31,31.0,67.81220436096191,104.26349639892578
trafficfore,192.168.245.191:8000,130.5,36,36.0,79.31554317474365,134.30306911468506
trafficfore,192.168.245.191:8000,131.5,23,23.0,92.19002723693848,142.7567481994629
trafficfore,192.168.245.191:8000,132.5,31,31.0,67.63052940368652,112.9204750061035
trafficfore,192.168.245.191:8000,133.5,41,41.0,84.71226692199707,127.82397270202637
trafficfore,192.168.245.191:8000,134.5,40,40.0,98.82497787475586,170.03372192382812
trafficfore,192.168.245.191:8000,135.5,32,32.0,77.5827169418335,111.21169805526735
trafficfore,192.168.245.191:8000,136.5,44,44.0,167.29414463043213,259.68329429626465
trafficfore,192.168.245.191:8000,137.5,20,20.0,71.6933012008667,118.3245325088501
trafficfore,192.168.245.191:8000,138.5,36,36.0,90.10756015777588,186.58368587493894
trafficfore,192.168.245.191:8000,139.5,40,40.0,97.40400314331055,205.00647068023682
trafficfore,192.168.245.191:8000,140.5,30,30.0,99.3812084197998,213.99766206741333
trafficfore,192.168.245.191:8000,141.5,35,35.0,85.84260940551758,215.99236011505124
trafficfore,192.168.245.191:8000,142.5,36,36.0,103.67441177368164,167.7954316139221
trafficfore,192.168.245.191:8000,143.5,33,33.0,82.9315185546875,125.70542335510254
trafficfore,192.168.245.191:8000,144.5,39,39.0,90.34037590026855,182.94717311859125
trafficfore,192.168.245.191:8000,145.5,42,42.0,195.78075408935547,322.40569114685053
trafficfore,192.168.245.191:8000,146.5,37,37.0,94.11215782165527,151.7924690246582
trafficfore,192.168.245.191:8000,147.5,34,34.0,78.05013656616211,155.31528711318973
trafficfore,192.168.245.191:8000,148.5,37,37.0,85.29376983642578,142.5746250152588
