task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,315,1.0862,51.984,51.819,58.844,74.107,32.586,29.912,0.006,2.039,4.666,19.398
vocseg,no_sharing,283,0.9759,49.295,47.655,62.105,79.668,29.371,25.679,0.004,3.07,5.075,19.924
