task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,285,0.9828,35285.731,35897.285,56177.216,59659.036,15997.08,12009.088,0.008,65.372,19279.05,19288.652
gestureclass,no_sharing_tpc,254,0.8759,29744.635,29405.442,56634.386,59637.677,13825.014,13808.17,0.008,3.187,15909.907,15919.62
heartrate,no_sharing_tpc,273,0.9414,38288.985,42303.668,58775.084,59813.185,18462.728,8731.993,0.006,101.415,19818.047,19826.257
diasbp,no_sharing_tpc,210,0.7241,22853.199,17249.211,57007.441,58876.265,822.477,814.883,0.004,0.116,22021.682,22030.722
sysbp,no_sharing_tpc,274,0.9448,30036.488,29688.942,56734.137,59504.328,9975.143,7589.986,0.005,56.046,20053.406,20061.346
