task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass__app2,4.4334,148.871,147.271,0
ecgclass__app1,4.4338,148.978,147.733,0
ecgclass,4.5102,142.661,141.079,0
ecgclass__app3,4.5314,143.272,141.554,0
ecgclass__app1,4.5828,143.362,142.050,0
ecgclass__app2,4.5823,144.779,143.374,0
ecgclass,4.6528,145.386,143.784,0
ecgclass__app3,4.6747,144.436,142.730,0
ecgclass__app1,4.7262,145.085,143.541,0
ecgclass__app2,4.7271,144.617,142.839,0
ecgclass,4.7982,145.412,143.795,0
ecgclass__app3,4.8191,143.603,141.972,0
ecgclass__app2,4.8717,145.155,143.790,0
ecgclass__app1,4.8713,146.424,144.996,0
ecgclass,4.9437,141.990,140.352,0
ecgclass__app3,4.9628,145.462,143.860,0
ecgclass__app2,5.0169,148.481,146.806,0
ecgclass__app1,5.0177,147.978,146.499,0
ecgclass,5.0857,143.725,142.072,0
ecgclass__app3,5.1083,143.140,141.451,0
ecgclass__app1,5.1657,147.154,145.739,0
ecgclass__app2,5.1654,150.783,149.490,0
ecgclass,5.2294,144.434,142.766,0
ecgclass__app3,5.2514,143.172,141.424,0
ecgclass__app1,5.3129,144.099,142.535,0
ecgclass__app2,5.3162,145.846,144.453,0
ecgclass,5.3739,141.680,139.987,0
ecgclass__app3,5.3946,142.672,141.017,0
ecgclass__app1,5.4570,145.851,144.430,0
ecgclass__app2,5.4620,145.266,143.756,0
ecgclass,5.5156,142.406,140.920,0
ecgclass__app3,5.5373,142.118,140.455,0
ecgclass__app1,5.6029,144.883,143.203,0
ecgclass__app2,5.6073,146.514,144.927,0
ecgclass,5.6580,144.801,143.113,0
ecgclass__app3,5.6794,143.889,142.277,0
ecgclass__app1,5.7478,144.662,143.139,0
ecgclass__app2,5.7539,143.649,142.057,0
ecgclass,5.8029,144.665,143.116,0
ecgclass__app3,5.8234,145.197,143.565,0
ecgclass__app1,5.8925,144.388,142.805,0
ecgclass__app2,5.8975,145.112,143.774,0
ecgclass,5.9475,143.837,142.161,0
ecgclass__app3,5.9686,144.077,142.406,0
ecgclass__app1,6.0369,144.103,142.671,0
ecgclass__app2,6.0427,147.919,146.414,0
ecgclass,6.0914,144.290,142.549,0
ecgclass__app3,6.1127,144.321,142.645,0
ecgclass__app1,6.1810,144.743,143.195,0
ecgclass__app2,6.1906,143.905,142.403,0
ecgclass,6.2357,144.009,142.375,0
ecgclass__app3,6.2570,143.051,141.412,0
ecgclass__app1,6.3257,149.060,147.533,0
ecgclass__app2,6.3345,144.404,143.083,0
ecgclass,6.3797,142.961,141.372,0
ecgclass__app3,6.4001,145.049,143.315,0
ecgclass__app1,6.4748,148.542,146.806,0
ecgclass__app2,6.4790,147.801,146.290,0
ecgclass,6.5227,144.348,142.826,0
ecgclass__app3,6.5452,142.345,140.707,0
ecgclass__app1,6.6234,143.846,142.202,0
ecgclass__app2,6.6268,145.890,144.488,0
ecgclass,6.6671,142.545,140.927,0
ecgclass__app3,6.6875,144.444,142.746,0
ecgclass__app1,6.7673,148.398,146.810,0
ecgclass__app2,6.7727,145.953,144.514,0
ecgclass,6.8097,142.950,141.412,0
ecgclass__app3,6.8320,146.145,144.475,0
ecgclass__app1,6.9157,146.683,145.026,0
ecgclass__app2,6.9187,145.797,144.361,0
ecgclass,6.9526,143.551,141.913,0
ecgclass__app3,6.9782,145.663,144.170,0
ecgclass__app1,7.0624,145.854,144.306,0
ecgclass__app2,7.0645,148.186,146.679,0
ecgclass,7.0962,143.047,141.546,0
ecgclass__app3,7.1239,141.651,140.189,0
ecgclass__app1,7.2083,145.040,143.420,0
ecgclass__app2,7.2127,145.682,144.149,0
ecgclass,7.2393,146.652,145.180,0
ecgclass__app3,7.2655,146.089,144.579,0
ecgclass__app1,7.3533,145.005,143.310,0
ecgclass__app2,7.3584,143.677,142.197,0
ecgclass,7.3859,142.137,140.705,0
ecgclass__app3,7.4116,144.628,143.157,0
ecgclass__app1,7.4983,148.396,146.699,0
ecgclass__app2,7.5021,148.064,146.591,0
ecgclass,7.5281,145.153,143.756,0
ecgclass__app3,7.5563,142.586,140.959,0
ecgclass__app1,7.6468,145.498,143.901,0
ecgclass__app2,7.6502,146.590,145.007,0
ecgclass,7.6732,142.540,141.130,0
ecgclass__app3,7.6989,142.754,141.236,0
ecgclass__app1,7.7923,148.352,146.782,0
ecgclass__app2,7.7968,146.099,144.596,0
ecgclass,7.8158,143.320,141.833,0
ecgclass__app3,7.8417,142.443,140.883,0
ecgclass__app1,7.9407,144.041,142.690,0
ecgclass__app2,7.9429,145.024,143.556,0
ecgclass,7.9592,144.390,142.714,0
ecgclass__app3,7.9841,144.020,142.460,0
ecgclass__app1,8.0847,144.470,143.053,0
ecgclass__app2,8.0880,144.344,143.084,0
ecgclass,8.1036,146.596,145.194,0
ecgclass__app3,8.1282,143.966,142.483,0
ecgclass__app1,8.2292,147.396,145.955,0
ecgclass__app2,8.2323,144.743,143.584,0
ecgclass,8.2502,143.884,142.422,0
ecgclass__app3,8.2722,146.212,144.603,0
ecgclass__app1,8.3766,145.531,144.182,0
ecgclass__app2,8.3771,145.634,144.412,0
ecgclass,8.3941,142.035,140.538,0
ecgclass__app3,8.4184,145.668,144.153,0
ecgclass__app1,8.5222,144.517,143.140,0
ecgclass__app2,8.5227,144.859,143.443,0
ecgclass,8.5361,144.469,143.007,0
ecgclass__app3,8.5641,144.306,142.849,0
ecgclass__app1,8.6667,144.861,143.433,0
ecgclass__app2,8.6676,144.495,143.098,0
ecgclass,8.6806,143.725,142.299,0
ecgclass__app3,8.7084,143.068,141.535,0
ecgclass__app2,8.8121,147.305,145.913,0
ecgclass__app1,8.8116,148.141,146.514,0
ecgclass,8.8244,142.375,140.954,0
ecgclass__app3,8.8515,143.240,141.772,0
ecgclass__app2,8.9594,144.939,143.448,0
ecgclass__app1,8.9597,144.958,143.519,0
ecgclass,8.9668,143.824,142.399,0
ecgclass__app3,8.9948,144.603,143.184,0
ecgclass__app1,9.1047,144.779,143.414,0
ecgclass__app2,9.1044,145.692,144.402,0
ecgclass,9.1106,146.553,145.234,0
ecgclass__app3,9.1394,143.369,141.860,0
ecgclass__app1,9.2495,146.289,144.912,0
ecgclass__app2,9.2501,147.231,145.838,0
ecgclass,9.2572,145.190,143.792,0
ecgclass__app3,9.2828,142.724,141.209,0
ecgclass__app2,9.3974,143.430,141.924,0
ecgclass__app1,9.3958,145.731,144.248,0
ecgclass,9.4024,144.377,143.028,0
ecgclass__app3,9.4255,142.720,141.296,0
ecgclass__app1,9.5416,146.650,145.222,0
ecgclass__app2,9.5408,148.247,147.015,0
ecgclass,9.5468,146.014,144.633,0
ecgclass__app3,9.5683,143.174,141.678,0
ecgclass__app1,9.6882,146.509,144.993,0
ecgclass__app2,9.6891,146.929,145.494,0
ecgclass,9.6928,146.397,145.274,0
ecgclass__app3,9.7115,141.958,140.385,0
ecgclass__app2,9.8360,144.038,142.436,0
ecgclass__app1,9.8348,145.663,144.007,0
ecgclass,9.8392,144.730,143.452,0
ecgclass__app3,9.8535,142.107,140.660,0
ecgclass__app1,9.9805,148.203,146.832,0
ecgclass__app2,9.9801,149.862,148.442,0
ecgclass,9.9839,148.240,146.874,0
ecgclass__app3,9.9956,143.693,142.447,0
ecgclass__app1,10.1287,147.479,146.166,0
ecgclass__app2,10.1300,146.567,145.063,0
ecgclass,10.1322,147.331,145.928,0
ecgclass__app3,10.1393,144.037,142.801,0
ecgclass__app1,10.2762,145.562,144.116,0
ecgclass__app2,10.2765,145.719,144.463,0
ecgclass,10.2795,146.625,145.299,0
ecgclass__app3,10.2834,145.726,144.555,0
ecgclass__app2,10.4223,146.397,144.879,0
ecgclass__app1,10.4217,147.876,146.471,0
ecgclass,10.4262,146.343,144.957,0
ecgclass__app3,10.4291,146.429,145.227,0
ecgclass__app2,10.5687,145.691,144.189,0
ecgclass__app1,10.5696,145.669,144.511,0
ecgclass,10.5725,145.619,144.277,0
ecgclass__app3,10.5755,145.919,144.721,0
ecgclass__app2,10.7144,146.270,144.783,0
ecgclass__app1,10.7153,146.297,145.116,0
ecgclass,10.7182,146.275,144.891,0
ecgclass__app3,10.7215,146.066,144.842,0
ecgclass__app1,10.8616,145.975,144.689,0
ecgclass__app2,10.8607,148.719,147.236,0
ecgclass,10.8645,147.264,145.909,0
ecgclass__app3,10.8676,146.552,145.366,0
ecgclass__app1,11.0076,144.755,143.341,0
ecgclass__app2,11.0094,146.321,144.935,0
ecgclass,11.0118,146.571,145.212,0
ecgclass__app3,11.0142,145.006,143.811,0
ecgclass__app1,11.1524,143.264,141.554,0
ecgclass__app2,11.1558,148.448,147.065,0
ecgclass__app3,11.1592,145.969,144.695,0
ecgclass,11.1584,147.257,146.011,0
ecgclass__app1,11.2957,146.110,144.458,0
ecgclass__app2,11.3042,142.170,140.869,0
ecgclass,11.3056,146.543,145.271,0
ecgclass__app3,11.3052,147.897,146.710,0
ecgclass__app1,11.4418,146.841,145.411,0
ecgclass__app2,11.4464,146.568,145.303,0
ecgclass__app3,11.4531,143.879,142.476,0
ecgclass,11.4522,145.193,143.554,0
ecgclass__app1,11.5887,146.679,145.124,0
ecgclass__app2,11.5930,149.504,148.198,0
ecgclass__app3,11.5970,146.683,145.313,0
ecgclass,11.5974,149.293,148.081,0
ecgclass__app1,11.7354,143.080,141.657,0
ecgclass__app2,11.7425,146.132,144.696,0
ecgclass__app3,11.7437,145.166,143.374,0
ecgclass,11.7467,145.447,144.072,0
ecgclass__app1,11.8785,142.302,140.833,0
ecgclass__app2,11.8887,146.842,145.135,0
ecgclass__app3,11.8889,147.476,146.043,0
ecgclass,11.8922,145.986,144.720,0
ecgclass__app1,12.0208,148.198,146.687,0
ecgclass__app2,12.0355,146.741,145.214,0
ecgclass__app3,12.0363,148.610,147.351,0
ecgclass,12.0382,147.604,146.454,0
ecgclass__app1,12.1690,143.923,142.191,0
ecgclass__app2,12.1823,146.980,145.298,0
ecgclass__app3,12.1850,147.741,146.386,0
ecgclass,12.1858,149.631,148.379,0
ecgclass__app1,12.3130,142.066,140.305,0
ecgclass__app2,12.3293,146.034,144.362,0
ecgclass,12.3354,144.357,143.115,0
ecgclass__app3,12.3327,147.820,146.517,0
ecgclass__app1,12.4550,140.767,139.053,0
ecgclass__app2,12.4754,148.452,146.878,0
ecgclass__app3,12.4806,146.190,144.803,0
ecgclass,12.4798,150.275,148.935,0
ecgclass__app1,12.5958,143.492,141.774,0
ecgclass__app2,12.6238,147.143,145.583,0
ecgclass__app3,12.6268,145.140,143.712,0
ecgclass,12.6301,144.672,143.423,0
ecgclass__app1,12.7394,145.336,143.630,0
ecgclass__app2,12.7710,147.076,145.519,0
ecgclass__app3,12.7719,146.272,144.426,0
ecgclass,12.7748,147.310,146.078,0
ecgclass__app1,12.8847,144.408,142.865,0
ecgclass__app3,12.9182,148.458,146.839,0
ecgclass,12.9221,145.143,143.954,0
ecgclass__app2,12.9181,150.121,148.802,0
ecgclass__app1,13.0291,145.909,144.229,0
ecgclass__app3,13.0667,145.910,144.203,0
ecgclass__app2,13.0682,144.563,143.062,0
ecgclass,13.0673,149.028,147.724,0
ecgclass__app1,13.1751,139.788,138.062,0
ecgclass__app2,13.2128,146.916,145.441,0
ecgclass__app3,13.2126,148.119,146.459,0
ecgclass,13.2163,147.320,146.032,0
ecgclass__app1,13.3149,143.560,141.873,0
ecgclass__app3,13.3608,147.252,145.619,0
ecgclass__app2,13.3597,148.466,146.903,0
ecgclass,13.3637,147.583,146.247,0
ecgclass__app1,13.4585,143.358,141.778,0
ecgclass__app3,13.5080,144.679,143.028,0
ecgclass__app2,13.5082,144.958,143.602,0
ecgclass,13.5113,145.147,143.834,0
ecgclass__app1,13.6018,143.493,141.906,0
ecgclass__app2,13.6532,146.613,145.167,0
ecgclass__app3,13.6527,147.916,146.568,0
ecgclass,13.6564,146.592,145.244,0
ecgclass__app1,13.7454,139.796,138.223,0
ecgclass__app2,13.7998,146.813,145.244,0
ecgclass__app3,13.8007,147.386,146.035,0
ecgclass,13.8030,145.984,144.725,0
ecgclass__app1,13.8852,143.415,141.854,0
ecgclass,13.9490,145.427,144.043,0
ecgclass__app3,13.9481,146.690,145.142,0
ecgclass__app2,13.9467,148.517,147.225,0
ecgclass__app1,14.0286,146.331,144.829,0
ecgclass,14.0945,146.955,145.385,0
ecgclass__app3,14.0948,147.387,146.102,0
ecgclass__app2,14.0952,147.217,145.806,0
ecgclass__app1,14.1750,141.401,139.680,0
ecgclass__app3,14.2422,146.196,144.824,0
ecgclass__app2,14.2424,146.118,144.671,0
ecgclass,14.2415,147.415,145.837,0
ecgclass__app1,14.3164,140.383,138.701,0
ecgclass,14.3889,146.727,145.294,0
ecgclass__app3,14.3884,148.054,146.578,0
ecgclass__app2,14.3885,148.283,146.703,0
ecgclass__app1,14.4568,142.305,140.712,0
ecgclass,14.5356,144.950,143.539,0
ecgclass__app2,14.5368,146.412,145.073,0
ecgclass__app3,14.5365,147.743,146.481,0
ecgclass__app1,14.5991,141.555,139.898,0
ecgclass,14.6806,147.144,145.539,0
ecgclass__app3,14.6842,146.878,145.682,0
ecgclass__app2,14.6833,148.144,146.892,0
ecgclass__app1,14.7407,142.450,140.771,0
ecgclass,14.8278,147.590,145.920,0
ecgclass__app2,14.8314,146.596,145.308,0
ecgclass__app3,14.8311,147.275,146.008,0
ecgclass__app1,14.8832,140.981,139.289,0
ecgclass,14.9754,147.287,145.511,0
ecgclass__app3,14.9784,147.550,146.386,0
ecgclass__app2,14.9780,148.344,146.968,0
ecgclass__app1,15.0242,141.001,139.461,0
ecgclass,15.1227,146.500,144.738,0
ecgclass__app3,15.1260,146.511,145.236,0
ecgclass__app2,15.1264,146.534,145.270,0
ecgclass__app1,15.1652,144.334,142.676,0
ecgclass,15.2692,147.012,145.444,0
ecgclass__app3,15.2725,146.202,144.834,0
ecgclass__app2,15.2730,147.292,146.051,0
ecgclass__app1,15.3095,139.710,138.094,0
ecgclass,15.4163,146.594,144.996,0
ecgclass__app3,15.4187,148.530,147.137,0
ecgclass__app2,15.4203,147.456,145.918,0
ecgclass__app1,15.4493,141.699,139.998,0
ecgclass,15.5629,145.717,143.979,0
ecgclass__app3,15.5673,146.190,144.752,0
ecgclass__app2,15.5677,146.112,144.645,0
ecgclass__app1,15.5910,138.912,137.384,0
ecgclass,15.7086,147.689,145.941,0
ecgclass__app3,15.7135,146.073,144.792,0
ecgclass__app2,15.7139,146.082,144.862,0
ecgclass__app1,15.7299,139.702,138.122,0
ecgclass,15.8563,149.362,147.692,0
ecgclass__app3,15.8596,146.698,145.533,0
ecgclass__app2,15.8599,146.714,145.565,0
ecgclass__app1,15.8697,142.261,140.833,0
ecgclass__app3,16.0063,145.042,143.704,0
ecgclass,16.0057,150.012,148.624,0
ecgclass__app2,16.0067,150.186,148.959,0
ecgclass__app1,16.0119,146.430,145.277,0
ecgclass__app3,16.1514,144.071,142.440,0
ecgclass__app2,16.1569,145.527,144.198,0
ecgclass,16.1557,147.443,146.300,0
ecgclass__app1,16.1584,146.613,145.317,0
ecgclass__app3,16.2955,144.681,143.160,0
ecgclass__app2,16.3024,147.637,146.036,0
ecgclass,16.3032,147.029,145.467,0
ecgclass__app1,16.3050,145.742,144.251,0
ecgclass__app3,16.4402,147.166,145.660,0
ecgclass__app2,16.4501,147.201,145.642,0
ecgclass,16.4502,147.548,146.030,0
ecgclass__app1,16.4508,147.384,146.024,0
ecgclass__app3,16.5873,139.963,138.437,0
ecgclass__app2,16.5973,147.336,145.817,0
ecgclass,16.5978,147.802,146.594,0
ecgclass__app1,16.5982,150.082,148.887,0
ecgclass__app3,16.7273,143.049,141.479,0
ecgclass,16.7456,146.765,145.310,0
ecgclass__app2,16.7447,149.458,148.155,0
ecgclass__app1,16.7483,147.704,146.541,0
ecgclass__app3,16.8704,142.441,140.862,0
ecgclass,16.8924,146.542,144.978,0
ecgclass__app2,16.8941,145.640,144.345,0
ecgclass__app1,16.8960,146.163,144.955,0
ecgclass__app3,17.0129,141.887,140.314,0
ecgclass,17.0390,147.840,146.263,0
ecgclass__app2,17.0398,147.911,146.689,0
ecgclass__app1,17.0422,147.173,146.003,0
ecgclass__app3,17.1548,140.540,138.920,0
ecgclass__app1,17.1893,146.370,145.103,0
ecgclass__app2,17.1877,148.353,147.019,0
ecgclass,17.1869,149.758,148.486,0
ecgclass__app3,17.2953,144.225,142.492,0
ecgclass__app2,17.3361,146.774,145.171,0
ecgclass,17.3366,146.380,144.895,0
ecgclass__app1,17.3357,147.517,145.758,0
ecgclass__app3,17.4396,140.750,139.079,0
ecgclass,17.4830,147.668,146.138,0
ecgclass__app1,17.4833,147.605,146.024,0
ecgclass__app2,17.4829,148.814,147.396,0
ecgclass__app3,17.5803,138.636,137.025,0
ecgclass__app2,17.6317,144.627,143.144,0
ecgclass,17.6307,150.478,148.927,0
ecgclass__app1,17.6309,151.114,149.785,0
ecgclass__app3,17.7190,145.008,143.309,0
ecgclass__app2,17.7764,145.545,143.940,0
ecgclass__app1,17.7820,144.234,142.931,0
ecgclass,17.7812,145.732,144.345,0
ecgclass__app3,17.8640,145.019,143.387,0
ecgclass__app2,17.9219,145.896,144.293,0
ecgclass__app1,17.9263,145.368,144.093,0
ecgclass,17.9269,146.190,144.834,0
ecgclass__app3,18.0091,143.096,141.561,0
ecgclass__app2,18.0678,146.728,145.142,0
ecgclass,18.0731,144.889,143.547,0
ecgclass__app1,18.0716,146.928,145.793,0
ecgclass__app3,18.1522,141.537,139.831,0
ecgclass__app2,18.2146,146.321,144.677,0
ecgclass,18.2181,145.675,144.239,0
ecgclass__app1,18.2186,147.636,146.326,0
ecgclass__app3,18.2937,145.969,144.226,0
ecgclass__app2,18.3609,145.650,144.023,0
ecgclass,18.3637,145.185,143.781,0
ecgclass__app1,18.3662,145.978,144.642,0
ecgclass__app3,18.4397,143.712,142.130,0
ecgclass,18.5089,146.307,144.832,0
ecgclass__app2,18.5066,148.829,146.930,0
ecgclass__app1,18.5122,146.054,144.785,0
ecgclass__app3,18.5835,139.960,138.398,0
ecgclass,18.6553,146.344,144.728,0
ecgclass__app2,18.6554,146.360,144.448,0
ecgclass__app1,18.6583,146.522,145.252,0
ecgclass__app3,18.7235,140.753,139.139,0
ecgclass,18.8016,147.317,145.715,0
ecgclass__app2,18.8018,147.266,145.472,0
ecgclass__app1,18.8048,147.117,145.776,0
ecgclass__app3,18.8643,141.828,140.116,0
ecgclass__app2,18.9491,146.441,144.940,0
ecgclass,18.9490,146.701,145.068,0
ecgclass__app1,18.9520,146.490,145.185,0
ecgclass__app3,19.0061,140.595,138.949,0
ecgclass__app2,19.0956,143.450,141.916,0
ecgclass,19.0957,147.052,145.653,0
ecgclass__app1,19.0985,145.814,144.565,0
ecgclass__app3,19.1467,144.465,142.878,0
ecgclass__app2,19.2390,147.771,146.236,0
ecgclass,19.2428,148.274,146.797,0
ecgclass__app1,19.2443,146.854,145.555,0
ecgclass__app3,19.2912,141.583,140.039,0
ecgclass__app2,19.3868,145.851,144.389,0
ecgclass__app1,19.3911,145.543,144.147,0
ecgclass,19.3910,147.041,145.580,0
ecgclass__app3,19.4328,141.076,139.422,0
ecgclass__app2,19.5327,144.899,143.414,0
ecgclass__app1,19.5367,145.606,144.245,0
ecgclass,19.5381,148.697,147.379,0
ecgclass__app3,19.5739,145.154,143.491,0
ecgclass__app2,19.6776,144.497,143.102,0
ecgclass__app1,19.6823,144.759,143.184,0
ecgclass,19.6868,145.822,144.357,0
ecgclass__app3,19.7191,143.102,141.444,0
ecgclass__app2,19.8221,143.879,142.353,0
ecgclass__app1,19.8271,148.427,146.970,0
ecgclass,19.8327,147.584,146.272,0
ecgclass__app3,19.8622,142.937,141.173,0
ecgclass__app2,19.9660,143.224,141.699,0
ecgclass__app1,19.9756,147.206,145.572,0
ecgclass,19.9803,145.976,144.721,0
ecgclass__app3,20.0052,143.562,141.935,0
ecgclass__app2,20.1093,143.829,142.333,0
ecgclass__app1,20.1228,144.409,142.810,0
ecgclass,20.1263,145.513,144.072,0
ecgclass__app3,20.1488,143.662,142.053,0
ecgclass__app2,20.2531,143.034,141.623,0
ecgclass__app1,20.2672,145.914,144.460,0
ecgclass,20.2718,144.578,143.329,0
ecgclass__app3,20.2925,144.953,143.304,0
ecgclass__app2,20.3962,145.317,143.924,0
ecgclass__app1,20.4132,144.829,143.287,0
ecgclass,20.4164,145.401,144.105,0
ecgclass__app3,20.4374,144.313,142.613,0
ecgclass__app2,20.5415,144.184,142.625,0
ecgclass__app1,20.5580,148.058,146.589,0
ecgclass,20.5618,144.916,143.652,0
ecgclass__app3,20.5818,143.847,142.179,0
ecgclass__app2,20.6857,143.583,142.085,0
ecgclass,20.7067,144.539,142.917,0
ecgclass__app1,20.7061,145.343,143.690,0
ecgclass__app3,20.7256,145.067,143.360,0
ecgclass__app2,20.8293,144.950,143.444,0
ecgclass,20.8513,144.817,143.049,0
ecgclass__app1,20.8515,144.860,143.278,0
ecgclass__app3,20.8707,144.895,143.181,0
ecgclass__app2,20.9743,145.068,143.467,0
ecgclass,20.9961,144.572,142.953,0
ecgclass__app1,20.9963,144.516,142.813,0
ecgclass__app3,21.0156,144.449,142.833,0
ecgclass__app2,21.1194,144.934,143.309,0
ecgclass,21.1407,145.630,143.986,0
ecgclass__app1,21.1408,145.661,144.218,0
ecgclass__app3,21.1601,143.439,141.819,0
ecgclass__app2,21.2643,145.974,144.343,0
ecgclass,21.2864,145.603,144.024,0
ecgclass__app1,21.2865,145.650,144.060,0
ecgclass__app3,21.3036,141.246,139.663,0
ecgclass__app2,21.4103,145.545,143.848,0
ecgclass__app1,21.4322,144.281,142.856,0
ecgclass,21.4320,145.579,144.117,0
ecgclass__app3,21.4448,142.822,141.413,0
ecgclass__app2,21.5559,141.273,139.579,0
ecgclass__app1,21.5765,152.657,151.377,0
ecgclass,21.5776,151.690,150.216,0
ecgclass__app3,21.5877,144.644,143.381,0
ecgclass__app2,21.6972,142.554,140.850,0
ecgclass,21.7293,147.390,146.030,0
ecgclass__app1,21.7292,147.639,146.064,0
ecgclass__app3,21.7323,147.531,146.117,0
ecgclass__app2,21.8398,141.171,139.540,0
ecgclass__app1,21.8768,144.641,143.197,0
ecgclass,21.8767,145.714,144.425,0
ecgclass__app3,21.8799,145.134,143.806,0
ecgclass__app2,21.9810,142.789,141.279,0
ecgclass__app1,22.0215,147.113,145.607,0
ecgclass,22.0224,148.458,147.004,0
