task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,293.5836
ecgclass,sharing,0.031,352.8163
ecgclass,sharing,0.0603,323.6885
ecgclass,sharing,0.0894,295.0022
ecgclass,sharing,0.0928,291.6951
ecgclass,sharing,0.0942,290.4508
ecgclass,sharing,0.112,272.7313
ecgclass,sharing,0.1315,255.6643
ecgclass,sharing,0.1694,217.772
ecgclass,sharing,0.1697,217.4461
ecgclass,sharing,0.183,204.1881
ecgclass,sharing,0.1836,203.5792
ecgclass,sharing,0.1973,189.8942
ecgclass,sharing,0.219,168.2162
ecgclass,sharing,0.2244,162.8001
ecgclass,sharing,0.2398,147.3992
ecgclass,sharing,0.2412,146.0059
ecgclass,sharing,0.2425,144.7155
ecgclass,sharing,0.2461,141.1088
ecgclass,sharing,0.2578,129.4026
ecgclass,sharing,0.2631,124.836
ecgclass,sharing,0.2781,109.9
ecgclass,sharing,0.2814,106.5352
ecgclass,sharing,0.3048,124.9382
ecgclass,sharing,0.3201,109.8373
ecgclass,sharing,0.3274,102.5569
ecgclass,sharing,0.3329,99.0934
ecgclass,sharing,0.3385,93.5016
ecgclass,sharing,0.3398,92.2124
ecgclass,sharing,0.3422,89.8178
ecgclass,sharing,0.3507,81.2507
ecgclass,sharing,0.3553,76.7019
ecgclass,sharing,0.3707,61.26
ecgclass,sharing,0.3812,50.8308
ecgclass,sharing,0.3829,49.1276
ecgclass,sharing,0.3891,67.944
ecgclass,sharing,0.3965,61.1324
ecgclass,sharing,0.4014,56.3314
ecgclass,sharing,0.4047,53.1602
ecgclass,sharing,0.4164,41.6906
ecgclass,sharing,0.4199,38.1773
ecgclass,sharing,0.4362,45.09
ecgclass,sharing,0.4534,28.3027
ecgclass,sharing,0.4683,34.806
ecgclass,sharing,0.4683,34.9472
ecgclass,sharing,0.4828,20.5076
ecgclass,sharing,0.4999,20.0768
ecgclass,sharing,0.5139,26.2477
ecgclass,sharing,0.5173,23.1557
ecgclass,sharing,0.521,42.7425
ecgclass,sharing,0.5225,41.5261
ecgclass,sharing,0.5272,36.8326
ecgclass,sharing,0.5272,36.875
ecgclass,sharing,0.5298,34.3635
ecgclass,sharing,0.5466,35.2089
ecgclass,sharing,0.5963,27.7655
ecgclass,sharing,0.6035,40.4406
ecgclass,sharing,0.6069,37.2927
ecgclass,sharing,0.6113,32.9475
ecgclass,sharing,0.6168,27.4255
ecgclass,sharing,0.6181,26.1152
ecgclass,sharing,0.6315,31.9531
ecgclass,sharing,0.6483,37.5171
ecgclass,sharing,0.6676,40.7145
ecgclass,sharing,0.7338,36.4816
ecgclass,sharing,0.761,26.8934
ecgclass,sharing,0.781,29.2404
ecgclass,sharing,0.794,36.1478
ecgclass,sharing,0.8014,28.8472
ecgclass,sharing,0.8014,28.837
ecgclass,sharing,0.8134,40.9529
ecgclass,sharing,0.8212,33.185
ecgclass,sharing,0.8408,34.8885
ecgclass,sharing,0.8655,28.6868
ecgclass,sharing,0.87,24.296
ecgclass,sharing,0.87,24.3263
ecgclass,sharing,0.8823,30.7679
ecgclass,sharing,0.9142,20.0195
ecgclass,sharing,0.9246,31.0087
ecgclass,sharing,0.9509,23.6919
ecgclass,sharing,0.9607,35.0113
ecgclass,sharing,0.9767,39.6063
ecgclass,sharing,0.98,36.5264
ecgclass,sharing,0.9823,34.384
ecgclass,sharing,0.9836,33.1521
ecgclass,sharing,0.9849,31.8775
ecgclass,sharing,0.9862,30.6101
ecgclass,sharing,1.0069,32.5589
ecgclass,sharing,1.0125,27.2086
ecgclass,sharing,1.0179,21.8685
ecgclass,sharing,1.0296,30.93
ecgclass,sharing,1.032,28.6763
ecgclass,sharing,1.0565,24.3514
ecgclass,sharing,1.0721,32.7075
ecgclass,sharing,1.0758,29.3329
ecgclass,sharing,1.0791,26.1042
ecgclass,sharing,1.0851,42.7999
ecgclass,sharing,1.0895,38.6152
ecgclass,sharing,1.0895,38.7182
ecgclass,sharing,1.0963,31.9183
ecgclass,sharing,1.1247,26.9809
ecgclass,sharing,1.1366,40.9129
ecgclass,sharing,1.1751,24.4577
ecgclass,sharing,1.2007,13.7522
ecgclass,sharing,1.2155,20.5193
ecgclass,sharing,1.2382,39.001
ecgclass,sharing,1.2471,30.5538
ecgclass,sharing,1.261,41.4135
ecgclass,sharing,1.2653,37.1215
ecgclass,sharing,1.2687,33.803
ecgclass,sharing,1.2948,32.4543
ecgclass,sharing,1.2972,29.9954
ecgclass,sharing,1.2996,27.7309
ecgclass,sharing,1.3024,24.8835
ecgclass,sharing,1.3148,32.5215
ecgclass,sharing,1.3206,26.7565
ecgclass,sharing,1.3284,38.1923
ecgclass,sharing,1.3555,31.5323
ecgclass,sharing,1.375,34.3654
ecgclass,sharing,1.3902,40.4303
ecgclass,sharing,1.3917,38.9395
ecgclass,sharing,1.407,23.6709
ecgclass,sharing,1.4125,40.9091
ecgclass,sharing,1.4139,39.5279
ecgclass,sharing,1.4193,34.1659
ecgclass,sharing,1.4193,34.1873
ecgclass,sharing,1.4307,22.8796
ecgclass,sharing,1.4434,30.2789
ecgclass,sharing,1.4467,26.9299
ecgclass,sharing,1.448,25.6364
ecgclass,sharing,1.4818,18.6977
ecgclass,sharing,1.4916,29.1281
ecgclass,sharing,1.5109,31.4443
ecgclass,sharing,1.5153,27.1149
ecgclass,sharing,1.5358,29.4881
ecgclass,sharing,1.5566,27.5018
ecgclass,sharing,1.557,27.1606
ecgclass,sharing,1.6256,26.2413
ecgclass,sharing,1.634,42.155
ecgclass,sharing,1.6513,25.084
ecgclass,sharing,1.654,22.4392
ecgclass,sharing,1.6663,31.3628
ecgclass,sharing,1.6707,27.0028
ecgclass,sharing,1.6905,28.0969
ecgclass,sharing,1.696,22.6583
ecgclass,sharing,1.7061,36.6471
ecgclass,sharing,1.7124,30.3712
ecgclass,sharing,1.7218,44.2402
ecgclass,sharing,1.7281,37.93
