task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,589,0.9983,61.155,57.794,88.155,105.571,55.228,53.081,0.003,1.244,4.966,5.927
gestureclass,sharing,621,1.0525,61.853,58.182,88.232,108.595,55.494,53.318,0.003,1.254,5.406,6.359
