task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,36.7484,35.3702,33.8518,0.0031,0.8774,0.8397,1.3782,1776332287695583837
ecgclass,slot_0:ecgclass,single_ecgclass,0.6025,51.1413,48.7465,46.9681,0.0033,0.9718,1.5843,2.3948,1776332288298800477
ecgclass,slot_0:ecgclass,single_ecgclass,1.1864,51.7259,49.0067,47.1831,0.0037,0.9647,1.7443,2.7191,1776332288882810167
ecgclass,slot_0:ecgclass,single_ecgclass,1.7828,52.6323,49.8415,47.9803,0.0036,0.9674,1.8501,2.7909,1776332289479344732
ecgclass,slot_0:ecgclass,single_ecgclass,1.8516,48.8291,46.4862,44.4275,0.0248,1.1437,1.3967,2.3429,1776332289547677379
ecgclass,slot_0:ecgclass,single_ecgclass,1.8732,66.3376,40.2545,38.5003,0.0035,0.9406,25.1849,26.083,1776332289593020699
ecgclass,slot_0:ecgclass,single_ecgclass,2.237,63.8947,61.0813,59.0844,0.0035,1.025,1.7836,2.8134,1776332289933447775
ecgclass,slot_0:ecgclass,single_ecgclass,2.5904,73.266,70.5365,68.4804,0.0036,0.998,1.7302,2.7295,1776332290286778950
ecgclass,slot_0:ecgclass,single_ecgclass,3.3705,58.814,56.1543,53.7348,0.0044,1.2801,1.6866,2.6598,1776332291066877894
ecgclass,slot_0:ecgclass,single_ecgclass,3.3903,85.5525,47.9578,46.0983,0.0035,0.9505,36.8199,37.5946,1776332291121762555
ecgclass,slot_0:ecgclass,single_ecgclass,3.6522,56.5979,53.9252,51.6754,0.004,1.208,1.7068,2.6728,1776332291348554154
ecgclass,slot_0:ecgclass,single_ecgclass,3.6689,86.2513,47.7588,45.928,0.0034,0.9383,37.6625,38.4924,1776332291401286751
ecgclass,slot_0:ecgclass,single_ecgclass,3.9415,70.2376,67.6126,65.5593,0.0034,1.0284,1.6744,2.6251,1776332291637908043
ecgclass,slot_0:ecgclass,single_ecgclass,4.3743,56.0322,53.3626,51.4716,0.0033,0.9725,1.7531,2.6696,1776332292070784004
ecgclass,slot_0:ecgclass,single_ecgclass,4.4716,55.3761,52.7853,51.0003,0.0033,0.9607,1.7004,2.5908,1776332292167977825
ecgclass,slot_0:ecgclass,single_ecgclass,4.7794,57.385,54.6636,52.1236,0.0064,1.2509,1.7736,2.7214,1776332292475835402
ecgclass,slot_0:ecgclass,single_ecgclass,4.8171,66.9906,48.8569,46.7129,0.004,1.0712,17.2594,18.1337,1776332292529055164
ecgclass,slot_0:ecgclass,single_ecgclass,4.84,87.9776,45.1034,43.0623,0.0041,1.0019,42.0246,42.8743,1776332292576674392
ecgclass,slot_0:ecgclass,single_ecgclass,4.9193,51.6319,44.1623,42.5103,0.0034,0.9313,6.6006,7.4696,1776332292620604277
ecgclass,slot_0:ecgclass,single_ecgclass,5.1443,55.7916,53.2793,51.5388,0.0039,0.942,1.6649,2.5123,1776332292840673206
ecgclass,slot_0:ecgclass,single_ecgclass,5.2474,59.9935,57.3409,55.4259,0.0035,0.9457,1.7173,2.6526,1776332292943758794
ecgclass,slot_0:ecgclass,single_ecgclass,5.5598,55.7964,52.8363,51.0518,0.0036,0.9437,1.6999,2.96,1776332293256158524
ecgclass,slot_0:ecgclass,single_ecgclass,5.615,51.1265,48.4871,45.8014,0.0037,1.9466,1.7512,2.6394,1776332293311465259
ecgclass,slot_0:ecgclass,single_ecgclass,6.0767,54.8368,52.2235,50.4932,0.0035,0.9681,1.724,2.6132,1776332293773145723
ecgclass,slot_0:ecgclass,single_ecgclass,6.382,52.5043,49.8307,48.1159,0.0035,0.9632,1.7469,2.6736,1776332294078423034
ecgclass,slot_0:ecgclass,single_ecgclass,6.5458,53.1352,50.4391,48.5978,0.0034,0.9715,1.7669,2.696,1776332294242241181
ecgclass,slot_0:ecgclass,single_ecgclass,6.6501,53.7779,51.1065,49.3808,0.0036,0.9686,1.7443,2.6714,1776332294346572390
ecgclass,slot_0:ecgclass,single_ecgclass,6.7641,80.4253,76.6369,73.9911,0.0043,1.2957,2.7947,3.7884,1776332294461629977
ecgclass,slot_0:ecgclass,single_ecgclass,6.7829,150.4762,89.9425,76.756,0.0036,6.0354,59.3898,60.5337,1776332294536969264
ecgclass,slot_0:ecgclass,single_ecgclass,6.8277,105.7348,89.9425,76.756,0.0036,6.0354,14.6236,15.7923,1776332294536969264
ecgclass,slot_0:ecgclass,single_ecgclass,6.9986,55.8035,53.0935,51.1765,0.0034,0.9657,1.7657,2.7101,1776332294695081280
ecgclass,slot_0:ecgclass,single_ecgclass,7.0957,55.547,53.0359,51.2778,0.0035,0.9478,1.6384,2.511,1776332294791974967
ecgclass,slot_0:ecgclass,single_ecgclass,7.4126,55.6333,53.0691,51.2971,0.0036,0.9559,1.6673,2.5642,1776332295108979463
ecgclass,slot_0:ecgclass,single_ecgclass,7.5896,55.8834,53.2125,51.4356,0.0034,0.9591,1.7438,2.6709,1776332295286001735
ecgclass,slot_0:ecgclass,single_ecgclass,7.6487,49.5994,47.1372,45.425,0.0034,0.9313,1.5893,2.4622,1776332295344940490
ecgclass,slot_0:ecgclass,single_ecgclass,7.7635,86.5405,82.9908,80.7522,0.0036,1.0478,2.5606,3.5496,1776332295460761883
ecgclass,slot_0:ecgclass,single_ecgclass,7.9243,55.7263,53.0557,51.204,0.0033,0.9627,1.7786,2.6706,1776332295620796794
ecgclass,slot_0:ecgclass,single_ecgclass,8.0103,53.6182,51.0414,49.3141,0.0035,0.9629,1.6661,2.5768,1776332295706643673
ecgclass,slot_0:ecgclass,single_ecgclass,8.0911,51.2507,48.6911,46.9783,0.0116,0.9282,1.662,2.5596,1776332295787470649
ecgclass,slot_0:ecgclass,single_ecgclass,8.3107,55.5849,52.9548,51.2138,0.0033,0.9555,1.7023,2.6301,1776332296007096417
ecgclass,slot_0:ecgclass,single_ecgclass,8.3855,50.9496,48.4208,46.7136,0.0034,0.9324,1.6177,2.5287,1776332296081811465
ecgclass,slot_0:ecgclass,single_ecgclass,8.7179,60.4851,57.8025,55.8004,0.004,0.9742,1.7629,2.6826,1776332296414355542
ecgclass,slot_0:ecgclass,single_ecgclass,9.0668,53.9162,51.2584,49.4442,0.0036,0.978,1.8024,2.6578,1776332296763337954
ecgclass,slot_0:ecgclass,single_ecgclass,9.3372,61.7023,59.0326,56.1409,0.004,1.188,1.7886,2.6696,1776332297033625072
ecgclass,slot_0:ecgclass,single_ecgclass,9.3549,91.4452,48.7214,46.9415,0.0033,0.917,41.8234,42.7238,1776332297091448754
ecgclass,slot_0:ecgclass,single_ecgclass,9.6387,55.3765,52.7686,51.0194,0.0034,0.957,1.7085,2.6079,1776332297335142647
ecgclass,slot_0:ecgclass,single_ecgclass,9.9776,55.6452,53.0022,51.1596,0.0038,0.9398,1.73,2.6431,1776332297673992271
ecgclass,slot_0:ecgclass,single_ecgclass,10.2576,89.5154,86.908,84.2391,0.005,1.3074,1.6339,2.6075,1776332297953931432
ecgclass,slot_0:ecgclass,single_ecgclass,10.3274,76.3211,57.9066,55.9723,0.0035,0.9923,17.5071,18.4145,1776332298039578033
ecgclass,slot_0:ecgclass,single_ecgclass,10.4079,49.5024,47.0393,45.0321,0.0044,1.0467,1.5666,2.4631,1776332298104175176
ecgclass,slot_0:ecgclass,single_ecgclass,10.4496,51.0037,44.2959,42.53,0.0034,0.9397,5.8537,6.7078,1776332298150153464
ecgclass,slot_0:ecgclass,single_ecgclass,10.5378,48.7206,46.2539,44.1292,0.0041,1.0811,1.538,2.4667,1776332298234053074
ecgclass,slot_0:ecgclass,single_ecgclass,10.5435,86.3554,44.6844,42.5915,0.0042,1.0764,40.8275,41.671,1776332298279061060
ecgclass,slot_0:ecgclass,single_ecgclass,10.5853,87.6882,44.2538,42.5996,0.0034,0.9417,42.5644,43.4344,1776332298322508205
ecgclass,slot_0:ecgclass,single_ecgclass,10.9144,55.5906,52.9676,51.2059,0.0034,0.9742,1.6868,2.6231,1776332298610757250
ecgclass,slot_0:ecgclass,single_ecgclass,11.9151,54.0841,51.3895,49.6582,0.0034,0.9691,1.7788,2.6946,1776332299611549896
ecgclass,slot_0:ecgclass,single_ecgclass,12.0534,52.2535,49.7427,48.013,0.0034,0.9698,1.6484,2.5108,1776332299749761078
ecgclass,slot_0:ecgclass,single_ecgclass,12.1249,47.7045,45.2334,43.5428,0.0033,0.9455,1.6296,2.4711,1776332299821207681
ecgclass,slot_0:ecgclass,single_ecgclass,12.2238,51.723,49.1273,47.3072,0.0038,0.9619,1.672,2.5957,1776332299920185777
ecgclass,slot_0:ecgclass,single_ecgclass,12.3148,51.3465,48.8828,46.7617,0.0042,1.1685,1.5585,2.4638,1776332300011010194
ecgclass,slot_0:ecgclass,single_ecgclass,12.3465,60.5917,42.1895,40.414,0.0035,0.9459,17.5202,18.4022,1776332300058729229
ecgclass,slot_0:ecgclass,single_ecgclass,12.6175,51.465,48.8842,47.1473,0.0033,0.9728,1.6997,2.5808,1776332300313896587
ecgclass,slot_0:ecgclass,single_ecgclass,12.9624,51.748,49.1352,47.2739,0.0036,0.9329,1.7145,2.6129,1776332300658841058
ecgclass,slot_0:ecgclass,single_ecgclass,13.3387,52.7029,50.0636,47.7373,0.0034,0.9599,1.7364,2.6393,1776332301035096708
ecgclass,slot_0:ecgclass,single_ecgclass,14.6688,52.6297,49.9636,48.1126,0.0035,0.9669,1.7734,2.6661,1776332302365282745
ecgclass,slot_0:ecgclass,single_ecgclass,15.1931,53.0977,50.3965,48.6519,0.0036,0.9644,1.7688,2.7012,1776332302889547905
ecgclass,slot_0:ecgclass,single_ecgclass,15.6047,54.0655,51.3881,49.5516,0.0034,0.9656,1.754,2.6773,1776332303301160049
ecgclass,slot_0:ecgclass,single_ecgclass,15.8662,54.1875,51.4856,49.6505,0.0034,0.9555,1.812,2.7019,1776332303562655972
ecgclass,slot_0:ecgclass,single_ecgclass,16.0126,54.9386,52.4614,50.1886,0.0047,1.1352,1.5528,2.4771,1776332303708844139
ecgclass,slot_0:ecgclass,single_ecgclass,16.0244,85.6435,43.7846,42.0949,0.0034,0.9754,40.9415,41.8589,1776332303759989806
ecgclass,slot_0:ecgclass,single_ecgclass,16.2634,86.7147,83.1624,80.9211,0.0036,1.0535,2.641,3.5523,1776332303960687714
ecgclass,slot_0:ecgclass,single_ecgclass,16.4183,55.7017,53.1215,51.3574,0.0035,0.9726,1.6963,2.5802,1776332304114720197
ecgclass,slot_0:ecgclass,single_ecgclass,16.7955,55.788,53.1182,51.2105,0.0033,0.96,1.7309,2.6698,1776332304491947511
ecgclass,slot_0:ecgclass,single_ecgclass,17.3029,55.4724,52.7442,50.8849,0.0035,0.9622,1.7841,2.7282,1776332304999410735
ecgclass,slot_0:ecgclass,single_ecgclass,17.3857,51.9109,49.334,47.1607,0.0049,1.1247,1.6434,2.5769,1776332305081982308
ecgclass,slot_0:ecgclass,single_ecgclass,17.3984,79.6831,41.9004,40.2684,0.0037,0.9124,36.9394,37.7826,1776332305130022883
ecgclass,slot_0:ecgclass,single_ecgclass,17.6294,51.3484,48.7641,47.0478,0.0038,0.9693,1.668,2.5844,1776332305325759688
ecgclass,slot_0:ecgclass,single_ecgclass,18.2685,90.4725,87.7373,85.4253,0.0037,1.0412,1.7426,2.7351,1776332305964941649
ecgclass,slot_0:ecgclass,single_ecgclass,18.4733,55.4419,52.7657,50.881,0.0034,0.9674,1.7755,2.6762,1776332306169729871
ecgclass,slot_0:ecgclass,single_ecgclass,19.0074,55.6235,52.9373,51.1425,0.0034,0.9669,1.7607,2.6862,1776332306703807045
ecgclass,slot_0:ecgclass,single_ecgclass,19.1943,55.8238,53.2559,51.5082,0.0034,0.9651,1.662,2.5679,1776332306890661151
ecgclass,slot_0:ecgclass,single_ecgclass,19.5226,55.1856,52.5559,50.6539,0.0035,0.9784,1.687,2.6296,1776332307218945137
ecgclass,slot_0:ecgclass,single_ecgclass,19.595,50.7357,48.2124,46.1668,0.0039,1.1124,1.5993,2.5233,1776332307291258353
ecgclass,slot_0:ecgclass,single_ecgclass,19.6277,59.1314,42.2505,39.6491,0.0041,1.0794,15.954,16.8809,1776332307338358710
ecgclass,slot_0:ecgclass,single_ecgclass,19.6649,59.5477,38.8471,36.8123,0.0042,1.0886,19.7885,20.7005,1776332307379381940
ecgclass,slot_0:ecgclass,single_ecgclass,19.693,76.8166,46.5951,44.9962,0.0032,0.4279,29.2578,30.2215,1776332307416991669
ecgclass,slot_0:ecgclass,single_ecgclass,19.7078,62.1197,46.5951,44.9962,0.0032,0.4279,14.5383,15.5246,1776332307416991669
ecgclass,slot_0:ecgclass,single_ecgclass,20.1364,51.5079,48.924,47.1635,0.0034,0.9687,1.7023,2.584,1776332307832813940
ecgclass,slot_0:ecgclass,single_ecgclass,20.2482,81.3758,78.6548,76.4497,0.0037,1.0369,1.7104,2.721,1776332307944555679
ecgclass,slot_0:ecgclass,single_ecgclass,20.3448,90.6761,88.0088,85.7774,0.0043,1.029,1.6849,2.6673,1776332308041125347
ecgclass,slot_0:ecgclass,single_ecgclass,20.5797,56.4005,53.7354,51.5418,0.0044,1.0654,1.7521,2.6651,1776332308276184258
ecgclass,slot_0:ecgclass,single_ecgclass,20.6255,56.9544,47.6091,45.8977,0.0035,0.956,8.4579,9.3452,1776332308328668740
ecgclass,slot_0:ecgclass,single_ecgclass,21.1051,55.5775,53.0153,51.2099,0.0034,0.9679,1.6773,2.5622,1776332308801442311
ecgclass,slot_0:ecgclass,single_ecgclass,21.4291,55.9361,53.2991,51.4484,0.0033,0.9699,1.7302,2.637,1776332309125513537
ecgclass,slot_0:ecgclass,single_ecgclass,21.5102,53.1683,50.6125,48.029,0.0037,1.7559,1.6434,2.5558,1776332309206575929
ecgclass,slot_0:ecgclass,single_ecgclass,21.56,48.6665,46.0704,44.3311,0.0034,0.965,1.7183,2.5961,1776332309256417577
ecgclass,slot_0:ecgclass,single_ecgclass,21.6929,50.1018,47.6332,45.9303,0.0038,0.982,1.6205,2.4686,1776332309389228231
ecgclass,slot_0:ecgclass,single_ecgclass,21.7702,46.8199,44.2784,42.1554,0.004,1.0942,1.6239,2.5415,1776332309466543375
ecgclass,slot_0:ecgclass,single_ecgclass,21.788,67.9498,40.1617,38.5339,0.0033,0.9389,26.9201,27.788,1776332309509583390
ecgclass,slot_0:ecgclass,single_ecgclass,21.9141,42.17,39.7961,38.1875,0.0033,0.9001,1.4968,2.3739,1776332309610322025
ecgclass,slot_0:ecgclass,single_ecgclass,22.478,90.2035,87.5254,85.2629,0.0035,1.0403,1.7424,2.6781,1776332310174426933
ecgclass,slot_0:ecgclass,single_ecgclass,22.7295,70.0154,67.3648,65.1009,0.0036,1.042,1.663,2.6507,1776332310425888847
ecgclass,slot_0:ecgclass,single_ecgclass,23.5014,55.9292,53.2731,51.352,0.0035,0.9745,1.7383,2.6561,1776332311197856556
ecgclass,slot_0:ecgclass,single_ecgclass,24.012,55.0363,52.3675,50.5439,0.0035,0.9808,1.7412,2.6688,1776332311708414039
ecgclass,slot_0:ecgclass,single_ecgclass,24.2914,91.8727,89.1912,85.7666,0.0037,1.0312,1.74,2.6815,1776332311987844409
ecgclass,slot_0:ecgclass,single_ecgclass,24.7538,86.6017,83.9084,81.6434,0.0035,1.0271,1.7047,2.6933,1776332312450227964
ecgclass,slot_0:ecgclass,single_ecgclass,24.9357,56.6826,54.0718,52.2976,0.0036,0.9541,1.6742,2.6108,1776332312632062233
ecgclass,slot_0:ecgclass,single_ecgclass,25.2028,64.235,61.6868,58.9848,0.0032,1.8962,1.6277,2.5482,1776332312899076384
ecgclass,slot_0:ecgclass,single_ecgclass,25.2972,82.8216,80.1625,77.6511,0.0047,1.2951,1.7228,2.6591,1776332312993622349
ecgclass,slot_0:ecgclass,single_ecgclass,25.352,81.3231,54.591,52.6978,0.0036,0.9707,25.8403,26.7321,1776332313072511484
ecgclass,slot_0:ecgclass,single_ecgclass,25.8889,92.1035,89.272,86.4413,0.0053,1.3652,1.8392,2.8314,1776332313585461485
ecgclass,slot_0:ecgclass,single_ecgclass,25.9237,148.8533,92.752,89.7275,0.0053,0.5883,54.9891,56.1013,1776332313673402460
ecgclass,slot_0:ecgclass,single_ecgclass,25.9705,102.0763,92.752,89.7275,0.0053,0.5883,8.1875,9.3243,1776332313673402460
ecgclass,slot_0:ecgclass,single_ecgclass,26.0493,110.3866,88.7348,86.3961,0.0041,1.0807,20.7064,21.6518,1776332313764681184
ecgclass,slot_0:ecgclass,single_ecgclass,26.29,56.0305,53.3518,51.5052,0.0035,0.9684,1.781,2.6787,1776332313986447724
ecgclass,slot_0:ecgclass,single_ecgclass,26.3932,55.413,52.8278,51.046,0.0034,0.9707,1.699,2.5852,1776332314089615785
ecgclass,slot_0:ecgclass,single_ecgclass,26.5649,55.4771,52.8774,51.0977,0.0033,0.9579,1.7068,2.5998,1776332314261320575
ecgclass,slot_0:ecgclass,single_ecgclass,27.1051,82.4351,79.7321,77.5704,0.0037,1.0364,1.7378,2.7031,1776332314801481432
ecgclass,slot_0:ecgclass,single_ecgclass,27.49,55.5911,52.9843,51.1974,0.0036,0.9722,1.7033,2.6068,1776332315186355770
ecgclass,slot_0:ecgclass,single_ecgclass,27.784,91.6181,88.9442,85.9906,0.005,1.4597,1.7257,2.6739,1776332315480377869
ecgclass,slot_0:ecgclass,single_ecgclass,27.8258,107.394,59.0948,57.1636,0.0037,0.9771,47.4243,48.2992,1776332315567860832
ecgclass,slot_0:ecgclass,single_ecgclass,28.1225,55.722,53.1886,51.3398,0.004,0.9918,1.6611,2.5334,1776332315818852273
ecgclass,slot_0:ecgclass,single_ecgclass,28.2364,71.218,68.6279,65.9986,0.0046,1.3145,1.6425,2.5901,1776332315932773023
ecgclass,slot_0:ecgclass,single_ecgclass,28.2672,94.2867,55.1865,53.2445,0.0036,0.9868,38.234,39.1002,1776332316000115531
ecgclass,slot_0:ecgclass,single_ecgclass,28.3667,49.6883,47.2684,45.2219,0.0033,1.2194,1.5256,2.42,1776332316062907917
ecgclass,slot_0:ecgclass,single_ecgclass,28.3844,75.6438,44.6441,42.4608,0.0037,0.8964,30.1669,30.9997,1776332316109258967
ecgclass,slot_0:ecgclass,single_ecgclass,28.6134,55.4481,52.9076,51.1576,0.0034,0.9715,1.6515,2.5404,1776332316309712628
ecgclass,slot_0:ecgclass,single_ecgclass,28.8562,64.7354,62.0884,60.2075,0.0034,0.9796,1.7512,2.647,1776332316552605623
ecgclass,slot_0:ecgclass,single_ecgclass,28.9311,51.9109,49.4016,47.2721,0.0043,1.1623,1.6205,2.5093,1776332316627426640
ecgclass,slot_0:ecgclass,single_ecgclass,28.9419,85.3937,45.4538,43.6713,0.0035,0.9329,39.1128,39.9398,1776332316675673096
ecgclass,slot_0:ecgclass,single_ecgclass,29.6241,90.3254,87.6174,85.3259,0.0036,1.0417,1.7502,2.7079,1776332317320493791
ecgclass,slot_0:ecgclass,single_ecgclass,29.8257,55.5074,52.9249,51.1561,0.0037,0.9623,1.7064,2.5825,1776332317522077481
ecgclass,slot_0:ecgclass,single_ecgclass,30.1977,55.3391,52.7601,51.0007,0.0034,0.9647,1.6878,2.579,1776332317894051691
ecgclass,slot_0:ecgclass,single_ecgclass,30.2862,53.9048,51.2933,49.5339,0.0037,0.9266,1.7238,2.6115,1776332317982643526
ecgclass,slot_0:ecgclass,single_ecgclass,30.7057,55.7172,53.1453,51.3177,0.0033,0.97,1.6596,2.5719,1776332318402027072
ecgclass,slot_0:ecgclass,single_ecgclass,31.1159,56.8419,54.1935,51.8665,0.0038,1.2275,1.7622,2.6483,1776332318812366330
ecgclass,slot_0:ecgclass,single_ecgclass,31.1387,80.8041,47.9944,46.1696,0.0034,0.9428,31.9593,32.8097,1776332318865350527
ecgclass,slot_0:ecgclass,single_ecgclass,32.499,53.7355,51.0564,49.2135,0.0033,0.9681,1.7796,2.6791,1776332320195421855
ecgclass,slot_0:ecgclass,single_ecgclass,32.665,52.381,49.7933,48.065,0.0034,0.9634,1.688,2.5877,1776332320361343886
ecgclass,slot_0:ecgclass,single_ecgclass,33.0148,53.1485,50.4944,48.7705,0.0035,0.9666,1.7545,2.6541,1776332320711258020
ecgclass,slot_0:ecgclass,single_ecgclass,33.0752,47.2786,44.8258,43.1899,0.0036,0.9374,1.5776,2.4529,1776332320771431677
ecgclass,slot_0:ecgclass,single_ecgclass,33.3218,51.3809,48.7315,47.0082,0.0034,0.9526,1.7738,2.6494,1776332321018292143
ecgclass,slot_0:ecgclass,single_ecgclass,33.3924,47.6048,45.1761,43.5335,0.0034,0.9315,1.5528,2.4287,1776332321088665516
ecgclass,slot_0:ecgclass,single_ecgclass,33.7966,90.5974,87.8355,85.5572,0.0037,1.0321,1.7691,2.7619,1776332321493016909
ecgclass,slot_0:ecgclass,single_ecgclass,33.9124,55.6648,53.0565,51.2969,0.0034,0.9709,1.7033,2.6083,1776332321608767287
ecgclass,slot_0:ecgclass,single_ecgclass,34.1074,56.2088,53.6548,51.2547,0.0034,0.9755,1.672,2.554,1776332321803722812
ecgclass,slot_0:ecgclass,single_ecgclass,34.2388,69.4842,66.9109,64.8658,0.0038,1.003,1.6551,2.5733,1776332321935159516
ecgclass,slot_0:ecgclass,single_ecgclass,34.4286,55.4218,52.8846,51.1054,0.0036,0.9651,1.6406,2.5373,1776332322124918539
