task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,29,1,0.0,0.3,299.978,299.978,294.465,285.1697,0.0024,4.7724,5.513,1775515205991472432,0
ecgclass,29,1,0.3,0.3287,28.686,28.686,20.73,20.0064,0.0012,7.4136,7.956,1775515206294103437,0
ecgclass,29,1,0.3287,0.3587,29.9597,29.9597,20.9661,20.2499,0.0013,8.4696,8.9936,1775515206323854602,0
ecgclass,29,1,0.3587,0.3858,27.0717,27.0717,21.1117,20.3934,0.0009,5.5335,5.96,1775515206350887332,0
ecgclass,29,1,0.3858,0.4124,26.6335,26.6335,20.2102,19.6273,0.0008,6.0453,6.4233,1775515206378478855,0
ecgclass,29,1,0.4124,0.4392,26.7653,26.7653,20.2378,19.3883,0.0008,6.0792,6.5276,1775515206405151118,0
ecgclass,29,1,0.4392,0.4671,27.9245,27.9245,20.1585,19.4749,0.0008,7.3626,7.766,1775515206433205631,0
ecgclass,29,1,0.4671,0.4966,29.4604,29.4604,20.0207,19.4308,0.0009,9.0783,9.4397,1775515206462851601,0
ecgclass,29,1,0.4966,0.5233,26.7022,26.7022,19.8769,19.301,0.0008,6.4361,6.8252,1775515206489675082,0
ecgclass,29,1,0.5233,0.5467,23.4158,23.4158,19.558,18.8975,0.0011,3.4907,3.8578,1775515206513437632,0
ecgclass,29,1,0.5467,0.5738,27.0648,27.0648,19.8501,19.1413,0.0008,6.8517,7.2147,1775515206540219600,0
ecgclass,29,1,0.5738,0.6004,26.6447,26.6447,19.9134,19.2748,0.001,6.3236,6.7313,1775515206566760619,0
ecgclass,29,1,0.6004,0.6263,25.9128,25.9128,20.7563,19.8885,0.0009,4.7357,5.1565,1775515206591822314,0
ecgclass,29,1,0.6264,0.6516,25.2824,25.2824,20.3586,19.7105,0.0013,4.4496,4.9238,1775515206617454264,0
ecgclass,29,1,0.6516,0.6795,27.8707,27.8707,20.858,20.1464,0.0012,6.4445,7.0127,1775515206644739414,0
ecgclass,29,1,0.6795,0.7059,26.3281,26.3281,20.3144,19.6778,0.0008,5.6193,6.0137,1775515206671793414,0
ecgclass,29,1,0.7059,0.7319,26.0236,26.0236,20.9216,20.0017,0.0022,4.4787,5.1021,1775515206696986825,0
ecgclass,29,1,0.7319,0.758,26.1436,26.1436,21.127,20.4694,0.0009,4.6117,5.0166,1775515206723153867,0
ecgclass,29,1,0.758,0.7852,27.1316,27.1316,19.8728,19.1234,0.0009,6.8543,7.2588,1775515206751547894,0
ecgclass,29,1,0.7852,0.8113,26.0925,26.0925,19.7573,19.1318,0.0009,5.9953,6.3353,1775515206777826212,0
ecgclass,29,1,0.8113,0.8366,25.2824,25.2824,20.314,19.6751,0.0009,4.5698,4.9684,1775515206802498850,0
ecgclass,29,1,0.8366,0.8626,26.0544,26.0544,20.0853,19.3556,0.0009,5.6078,5.9691,1775515206828824960,0
ecgclass,29,1,0.8626,0.888,25.3782,25.3782,20.3504,19.8119,0.0008,4.6427,5.0279,1775515206853918856,0
ecgclass,29,1,0.888,0.9141,26.0901,26.0901,20.4367,19.7158,0.001,5.2402,5.6534,1775515206879900661,0
ecgclass,29,1,0.9141,0.943,28.8994,28.8994,20.1069,19.5404,0.0008,8.4245,8.7926,1775515206909180705,0
ecgclass,29,1,0.943,0.9659,22.8887,22.8887,20.1298,19.5397,0.0008,2.357,2.7589,1775515206932018106,0
ecgclass,29,1,0.9659,0.9908,24.9379,24.9379,19.908,19.3124,0.0009,4.6537,5.0299,1775515206957209087,0
ecgclass,29,1,0.9908,1.0172,26.3062,26.3062,19.9488,19.2534,0.001,5.9462,6.3573,1775515206983445102,0
ecgclass,29,1,1.0172,1.0423,25.1245,25.1245,20.003,19.436,0.0009,4.7247,5.1215,1775515207008534959,0
ecgclass,29,1,1.0423,1.0715,29.1743,29.1743,20.2818,19.6702,0.0009,8.4188,8.8925,1775515207037359505,0
ecgclass,29,1,1.0715,1.0962,24.7049,24.7049,19.9162,19.3484,0.0008,4.3983,4.7887,1775515207062521614,0
ecgclass,29,1,1.0962,1.1225,26.279,26.279,20.9533,20.2589,0.001,4.8985,5.3257,1775515207087731676,0
ecgclass,29,1,1.1225,1.1488,26.3631,26.3631,20.103,19.2128,0.0009,5.8675,6.2601,1775515207114985065,0
ecgclass,29,1,1.1488,1.1749,26.1111,26.1111,20.444,19.8069,0.0008,5.2612,5.6671,1775515207140746929,0
ecgclass,29,1,1.175,1.2001,25.1923,25.1923,19.9589,19.2978,0.0009,4.8509,5.2334,1775515207166452713,0
ecgclass,29,1,1.2001,1.2252,25.0862,25.0862,20.0165,19.2642,0.0009,4.6804,5.0696,1775515207191479396,0
ecgclass,29,1,1.2252,1.251,25.7514,25.7514,20.1986,19.5243,0.0009,5.1887,5.5528,1775515207217078755,0
ecgclass,29,1,1.251,1.279,28.0328,28.0328,19.9798,19.3084,0.0008,7.695,8.053,1775515207245341156,0
ecgclass,29,1,1.279,1.3061,27.107,27.107,20.5649,19.8944,0.0008,6.1769,6.5421,1775515207271860923,0
ecgclass,29,1,1.3061,1.3314,25.2454,25.2454,20.3334,19.6575,0.0008,4.5497,4.912,1775515207297345467,0
ecgclass,29,1,1.3314,1.3565,25.1274,25.1274,19.9843,19.3802,0.001,4.7808,5.1431,1775515207322827230,0
ecgclass,29,1,1.3565,1.3832,26.6984,26.6984,20.4175,19.7425,0.0015,5.7585,6.2809,1775515207348937480,0
ecgclass,29,1,1.3832,1.4119,28.6267,28.6267,21.1872,19.9507,0.0013,6.9201,7.4394,1775515207376805665,0
ecgclass,29,1,1.4119,1.4374,25.5098,25.5098,20.3227,19.6991,0.0009,4.765,5.1872,1775515207403285910,0
ecgclass,29,1,1.4374,1.4621,24.7283,24.7283,20.0576,19.4982,0.0008,4.2918,4.6707,1775515207428329325,0
ecgclass,29,1,1.4621,1.4882,26.1133,26.1133,20.0505,19.4488,0.0008,5.6763,6.0628,1775515207454447395,0
ecgclass,29,1,1.4882,1.5139,25.6639,25.6639,19.993,19.4178,0.0008,5.3146,5.6709,1775515207480203650,0
ecgclass,29,1,1.5139,1.5395,25.5694,25.5694,20.4232,19.8091,0.0008,4.7393,5.1462,1775515207505297747,0
ecgclass,29,1,1.5395,1.5645,25.0256,25.0256,19.9966,19.3546,0.0008,4.6425,5.029,1775515207530777160,0
ecgclass,29,1,1.5645,1.5907,26.1474,26.1474,19.9319,19.3345,0.0008,5.8675,6.2155,1775515207557032746,0
ecgclass,29,1,1.5907,1.6162,25.5029,25.5029,20.0822,19.3843,0.0008,5.0445,5.4207,1775515207582361773,0
ecgclass,29,1,1.6162,1.6425,26.2883,26.2883,20.4856,19.7326,0.0009,5.4102,5.8027,1775515207608235143,0
ecgclass,29,1,1.6425,1.6693,26.809,26.809,20.386,19.7629,0.0011,6.0284,6.423,1775515207635147097,0
ecgclass,29,1,1.6693,1.6948,25.5113,25.5113,20.3959,19.7189,0.001,4.7681,5.1153,1775515207660701153,0
ecgclass,29,1,1.6948,1.7206,25.8007,25.8007,20.4151,19.7706,0.0013,4.9472,5.3856,1775515207686396746,0
ecgclass,29,1,1.7206,1.7528,32.1591,32.1591,25.2849,24.5348,0.0011,6.35,6.8742,1775515207713606493,0
ecgclass,29,1,1.7528,1.7897,36.885,36.885,30.3761,29.5559,0.0015,5.8968,6.5089,1775515207745320141,0
ecgclass,29,1,1.7897,1.8218,32.0923,32.0923,23.4408,22.7631,0.0012,8.286,8.6515,1775515207784603011,0
ecgclass,29,1,1.8218,1.8534,31.6477,31.6477,22.5738,21.9513,0.0009,8.6858,9.0739,1775515207817101192,0
ecgclass,29,1,1.8534,1.884,30.5917,30.5917,22.7161,22.1144,0.0008,7.5068,7.8757,1775515207847577098,0
ecgclass,29,1,1.884,1.9103,26.2549,26.2549,23.2374,22.5387,0.0019,2.5012,3.0175,1775515207873168746,0
ecgclass,29,1,1.9103,1.9453,35.0168,35.0168,26.227,25.3016,0.0014,8.2307,8.7898,1775515207905161266,0
ecgclass,29,1,1.9453,1.979,33.6661,33.6661,23.5407,22.7429,0.0024,9.5766,10.1255,1775515207941532562,0
ecgclass,29,1,1.979,2.0114,32.4638,32.4638,24.9226,23.8459,0.001,7.1447,7.5411,1775515207972775470,0
ecgclass,29,1,2.0115,2.0418,30.3092,30.3092,23.7747,23.1048,0.0008,6.108,6.5345,1775515208004209296,0
ecgclass,29,1,2.0418,2.0714,29.6056,29.6056,23.1954,22.583,0.001,6.0327,6.4102,1775515208034449672,0
ecgclass,29,1,2.0714,2.1052,33.8116,33.8116,27.2763,26.2795,0.0031,5.882,6.5353,1775515208063910005,0
ecgclass,29,1,2.1052,2.1417,36.4952,36.4952,27.0592,26.2927,0.002,8.848,9.436,1775515208100699708,0
ecgclass,29,1,2.1417,2.1699,28.1568,28.1568,20.3984,19.6082,0.0014,7.2832,7.7583,1775515208135640414,0
ecgclass,29,1,2.1699,2.1977,27.8492,27.8492,19.9521,19.3232,0.0013,7.447,7.8971,1775515208163970048,0
ecgclass,29,1,2.1977,2.2267,28.9433,28.9433,20.2415,19.5709,0.0011,8.1501,8.7018,1775515208192532842,0
ecgclass,29,1,2.2267,2.2534,26.7551,26.7551,20.9992,20.2687,0.0018,5.1689,5.7559,1775515208218502156,0
ecgclass,29,1,2.2534,2.2806,27.1554,27.1554,20.6728,19.9264,0.0019,5.8601,6.4826,1775515208245956804,0
ecgclass,29,1,2.2806,2.3049,24.2891,24.2891,20.7549,19.6506,0.0014,3.0611,3.5342,1775515208270322689,0
ecgclass,29,1,2.3049,2.333,28.1112,28.1112,21.6327,20.7086,0.0027,5.7979,6.4785,1775515208297357299,0
ecgclass,29,1,2.333,2.3626,29.5432,29.5432,20.2737,19.5965,0.0013,8.8024,9.2694,1775515208328484162,0
ecgclass,29,1,2.3626,2.3928,30.1807,30.1807,20.384,19.7241,0.0009,9.3951,9.7967,1775515208358628643,0
ecgclass,29,1,2.3928,2.4186,25.7847,25.7847,20.3915,19.6948,0.0016,4.9415,5.3932,1775515208384364157,0
ecgclass,29,1,2.4186,2.4481,29.5322,29.5322,20.5893,19.8373,0.0013,8.4169,8.9429,1775515208413632162,0
ecgclass,29,1,2.4481,2.4783,30.196,30.196,20.5764,19.8864,0.0008,9.2046,9.6195,1775515208443960511,0
ecgclass,29,1,2.4783,2.5013,23.0236,23.0236,20.0432,19.4475,0.0009,2.588,2.9804,1775515208467547184,0
ecgclass,29,1,2.5013,2.5319,30.5939,30.5939,19.7062,19.113,0.0009,10.474,10.8877,1775515208498462498,0
ecgclass,29,1,2.5319,2.5578,25.8179,25.8179,19.6104,18.9929,0.0008,5.8277,6.2075,1775515208524415641,0
ecgclass,29,1,2.5578,2.5846,26.825,26.825,20.4758,19.4124,0.0009,5.9769,6.3492,1775515208550388455,0
ecgclass,29,1,2.5846,2.6112,26.5622,26.5622,20.0426,19.3732,0.0008,6.1305,6.5196,1775515208577371933,0
ecgclass,29,1,2.6112,2.6424,31.2676,31.2676,24.479,23.6714,0.0026,6.223,6.7887,1775515208604031156,0
ecgclass,29,1,2.6424,2.6688,26.35,26.35,20.1589,19.4932,0.0008,5.7673,6.1911,1775515208634853266,0
ecgclass,29,1,2.6688,2.6951,26.355,26.355,19.9562,19.3584,0.0009,5.9502,6.3988,1775515208661393474,0
ecgclass,29,1,2.6952,2.7219,26.7813,26.7813,20.4051,19.7083,0.0009,6.0022,6.3763,1775515208687807257,0
ecgclass,29,1,2.7219,2.7456,23.6583,23.6583,19.6503,19.0655,0.0009,3.6414,4.0079,1775515208712233406,0
ecgclass,29,1,2.7456,2.7715,25.9049,25.9049,19.5544,18.959,0.0008,5.9931,6.3505,1775515208738249261,0
ecgclass,29,1,2.7715,2.8014,29.9242,29.9242,20.0481,19.3348,0.0009,9.4788,9.8761,1775515208767645331,0
ecgclass,29,1,2.8014,2.8281,26.6788,26.6788,20.231,19.5368,0.0008,6.0129,6.4478,1775515208794109246,0
ecgclass,29,1,2.8281,2.8552,27.0264,27.0264,20.362,19.6758,0.0009,6.2835,6.6644,1775515208821065362,0
ecgclass,29,1,2.8552,2.8824,27.2005,27.2005,20.7144,19.7381,0.0009,6.1345,6.4861,1775515208847948345,0
ecgclass,29,1,2.8824,2.9131,30.746,30.746,20.1198,19.4411,0.0008,10.2394,10.6262,1775515208879258206,0
ecgclass,29,1,2.9131,2.9412,28.0464,28.0464,20.006,19.4317,0.0009,7.6389,8.0404,1775515208907408293,0
ecgclass,29,1,2.9412,2.9722,31.0698,31.0698,20.5951,19.8899,0.0008,10.0639,10.4747,1775515208937885068,0
ecgclass,29,1,2.9722,2.9986,26.3112,26.3112,19.624,19.0172,0.0008,6.3052,6.6871,1775515208965201510,0
ecgclass,29,1,2.9986,3.0266,28.0881,28.0881,20.012,19.3137,0.0008,7.7157,8.0761,1775515208992927759,0
ecgclass,29,1,3.0267,3.0571,30.457,30.457,19.7208,19.1149,0.0008,10.3147,10.7362,1775515209023619963,0
ecgclass,29,1,3.0571,3.0844,27.2744,27.2744,19.8808,19.3448,0.0008,7.0224,7.3936,1775515209050790738,0
ecgclass,29,1,3.0844,3.1107,26.3357,26.3357,21.1082,20.4056,0.001,4.807,5.2275,1775515209075854464,0
ecgclass,29,1,3.1107,3.1363,25.5198,25.5198,20.0,19.4067,0.0009,5.1169,5.5198,1775515209102505957,0
ecgclass,29,1,3.1363,3.1613,25.0556,25.0556,19.8651,18.9444,0.0009,4.8134,5.1906,1775515209127727909,0
ecgclass,29,1,3.1613,3.1877,26.3875,26.3875,20.0207,19.4076,0.0008,5.9714,6.3667,1775515209153946713,0
ecgclass,29,1,3.1877,3.2107,22.9769,22.9769,19.8613,19.2438,0.0008,2.7614,3.1156,1775515209177130029,0
