task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0002,517.6053,509.6465,454.5666,0.0034,54.2162,3.7508,0.0,7.9588,1778737402028448512,1
nyudepth,fifo,0.481,57.2755,17.3173,16.1443,0.003,0.6048,36.849,0.0,39.9582,1778737402542353443,1
nyudepth,fifo,0.9486,20.7603,16.0321,14.9352,0.0028,0.5245,2.0373,0.0,4.7282,1778737402975218443,1
nyudepth,fifo,1.4254,21.997,17.476,14.8121,0.0031,2.0996,1.8866,0.0,4.521,1778737403451864897,1
nyudepth,fifo,1.4812,24.3664,19.3283,16.7103,0.0047,1.5567,1.9054,0.0,5.0381,1778737403507675885,1
nyudepth,fifo,1.4988,28.0676,18.9225,16.2385,0.0022,2.1586,6.7306,0.0,9.1451,1778737403530088288,1
nyudepth,fifo,1.7893,21.759,17.463,14.7435,0.0029,2.1637,1.7786,0.0,4.296,1778737403815577672,1
nyudepth,fifo,2.0712,20.9675,16.1792,15.042,0.0032,0.5646,1.9522,0.0,4.7883,1778737404097717088,1
nyudepth,fifo,2.6966,23.1445,18.6785,15.9479,0.0031,2.0734,1.8981,0.0,4.4659,1778737404723024225,1
nyudepth,fifo,2.7122,26.9928,17.0965,14.4441,0.0025,2.1729,7.4658,0.0,9.8963,1778737404744246781,1
nyudepth,fifo,2.9218,23.741,19.2476,16.5365,0.0034,2.1518,1.9021,0.0,4.4934,1778737404948245864,1
nyudepth,fifo,2.9366,28.3322,17.1029,14.4383,0.0022,2.1571,8.765,0.0,11.2293,1778737404969937371,1
nyudepth,fifo,3.153,20.3257,15.881,14.7983,0.003,0.5168,1.8802,0.0,4.4447,1778737405179411833,1
nyudepth,fifo,3.4997,22.1751,17.7835,15.0717,0.0028,2.164,1.8804,0.0,4.3916,1778737405526135958,1
nyudepth,fifo,3.5773,27.8552,22.3518,20.8868,0.0041,0.6548,2.6832,0.0,5.5034,1778737405604548598,1
nyudepth,fifo,3.8234,23.3729,18.7551,16.0861,0.0034,2.1694,2.0738,0.0,4.6178,1778737405850040283,1
nyudepth,fifo,3.8539,21.1685,16.6956,14.0438,0.0025,2.1716,1.5645,0.0,4.4729,1778737405880037679,1
nyudepth,fifo,3.8734,20.7949,16.2748,13.6252,0.0025,2.1912,2.0967,0.0,4.5201,1778737405900022414,1
nyudepth,fifo,3.9352,23.7451,18.741,16.0269,0.0032,2.1675,1.7624,0.0,5.0041,1778737405961521450,1
nyudepth,fifo,4.1155,20.1614,15.8222,14.5469,0.003,0.7025,1.7295,0.0,4.3392,1778737406141769353,1
nyudepth,fifo,4.1981,23.6733,18.5568,15.7899,0.0033,2.1562,1.9948,0.0,5.1165,1778737406224637139,1
nyudepth,fifo,4.4479,22.7864,18.502,15.7829,0.0049,1.9846,1.7092,0.0,4.2843,1778737406474123385,1
