task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0,287.6422
ecgclass,no_sharing,0.0604,256.6006
ecgclass,no_sharing,0.1192,197.8924
ecgclass,no_sharing,0.1799,137.6724
ecgclass,no_sharing,0.1854,132.1213
ecgclass,no_sharing,0.1879,129.7138
ecgclass,no_sharing,0.2247,92.8571
ecgclass,no_sharing,0.2594,58.1849
ecgclass,no_sharing,0.3377,14.1082
ecgclass,no_sharing,0.34,24.3137
ecgclass,no_sharing,0.3658,13.7639
ecgclass,no_sharing,0.3672,23.9644
ecgclass,no_sharing,0.3942,12.9025
ecgclass,no_sharing,0.4381,12.9938
ecgclass,no_sharing,0.4484,14.286
ecgclass,no_sharing,0.4788,14.0188
ecgclass,no_sharing,0.4823,29.5117
ecgclass,no_sharing,0.4847,27.2353
ecgclass,no_sharing,0.4924,31.774
ecgclass,no_sharing,0.515,21.1813
ecgclass,no_sharing,0.5247,22.959
ecgclass,no_sharing,0.5561,22.0587
ecgclass,no_sharing,0.5617,33.3235
ecgclass,no_sharing,0.6091,12.5005
ecgclass,no_sharing,0.6389,13.0157
ecgclass,no_sharing,0.655,12.9864
ecgclass,no_sharing,0.6653,15.6548
ecgclass,no_sharing,0.6774,16.849
ecgclass,no_sharing,0.6787,15.4648
ecgclass,no_sharing,0.683,32.1562
ecgclass,no_sharing,0.7001,33.7451
ecgclass,no_sharing,0.7097,24.1575
ecgclass,no_sharing,0.7412,12.3851
ecgclass,no_sharing,0.7597,19.397
ecgclass,no_sharing,0.7653,27.8971
ecgclass,no_sharing,0.7767,16.6643
ecgclass,no_sharing,0.7926,17.9977
ecgclass,no_sharing,0.802,30.4625
ecgclass,no_sharing,0.8093,23.3645
ecgclass,no_sharing,0.8312,16.9117
ecgclass,no_sharing,0.8388,21.7919
ecgclass,no_sharing,0.8725,13.4928
ecgclass,no_sharing,0.9074,12.2378
ecgclass,no_sharing,0.9347,12.6112
ecgclass,no_sharing,0.9363,22.9166
ecgclass,no_sharing,0.9645,13.272
ecgclass,no_sharing,0.9979,12.5601
ecgclass,no_sharing,1.026,12.8269
ecgclass,no_sharing,1.0333,19.3758
ecgclass,no_sharing,1.0409,34.3549
ecgclass,no_sharing,1.0455,29.7472
ecgclass,no_sharing,1.0548,33.288
ecgclass,no_sharing,1.0548,33.3829
ecgclass,no_sharing,1.0592,28.955
ecgclass,no_sharing,1.0923,12.4996
ecgclass,no_sharing,1.1914,13.006
ecgclass,no_sharing,1.2055,13.2036
ecgclass,no_sharing,1.2128,18.5313
ecgclass,no_sharing,1.2232,20.8538
ecgclass,no_sharing,1.2325,23.7353
ecgclass,no_sharing,1.2349,21.3592
ecgclass,no_sharing,1.2624,12.6729
ecgclass,no_sharing,1.2968,12.5003
ecgclass,no_sharing,1.3345,13.3297
ecgclass,no_sharing,1.4683,12.8498
ecgclass,no_sharing,1.5194,13.2151
ecgclass,no_sharing,1.5624,20.4642
ecgclass,no_sharing,1.5872,12.8939
ecgclass,no_sharing,1.6022,12.3999
ecgclass,no_sharing,1.6024,24.055
ecgclass,no_sharing,1.6263,12.7044
ecgclass,no_sharing,1.6421,13.4282
ecgclass,no_sharing,1.6806,12.5058
ecgclass,no_sharing,1.7312,13.6285
ecgclass,no_sharing,1.7387,18.1687
ecgclass,no_sharing,1.74,16.8707
ecgclass,no_sharing,1.7633,12.6271
ecgclass,no_sharing,1.8268,12.5744
ecgclass,no_sharing,1.8475,12.6572
ecgclass,no_sharing,1.9007,12.9931
ecgclass,no_sharing,1.9194,12.2368
ecgclass,no_sharing,1.9525,13.4406
ecgclass,no_sharing,1.96,19.0883
ecgclass,no_sharing,1.9635,15.8525
ecgclass,no_sharing,1.967,24.8961
ecgclass,no_sharing,1.9703,21.6305
ecgclass,no_sharing,1.9716,20.3578
ecgclass,no_sharing,2.0141,14.0827
ecgclass,no_sharing,2.0249,22.9893
ecgclass,no_sharing,2.0353,30.1368
ecgclass,no_sharing,2.0583,23.155
ecgclass,no_sharing,2.0627,18.7762
ecgclass,no_sharing,2.1107,12.6476
ecgclass,no_sharing,2.1439,13.8912
ecgclass,no_sharing,2.1514,18.7726
ecgclass,no_sharing,2.1567,13.4916
ecgclass,no_sharing,2.1698,12.7964
ecgclass,no_sharing,2.1774,18.2703
ecgclass,no_sharing,2.1797,15.8935
ecgclass,no_sharing,2.1921,15.5687
ecgclass,no_sharing,2.248,12.7993
ecgclass,no_sharing,2.2731,13.1285
