req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),gpu_alloc_peak_mb
1,0.0,site2,192.168.245.195:8010,papageissvri,etth1fore,1776815806.1072001,1776815806.1072125,1776815806.1120424,1776815806.1420236,1776815806.1434457,0.01239776611328125,2.4640560150146484,29.981136322021484,3.787994384765625,36.24558448791504,28.003716,0.00304,0.6597270000000001,27.6416015625
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776815806.1069906,1776815806.1069965,1776815806.11157,1776815806.1423318,1776815806.1438036,0.0059604644775390625,3.1107664108276367,30.7619571685791,2.9343366622924805,36.81302070617676,29.017357,0.0035,0.9514229999999999,27.51708984375
7,0.0,site2,192.168.245.193:8010,momentbase,sysbp,1776815806.1094038,1776815806.109408,1776815806.1150625,1776815806.144858,1776815806.1473365,0.0040531158447265625,-2.262592315673828,29.795408248901367,10.39576530456543,37.932634353637695,28.20592,0.002798,0.801851,443.064453125
4,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776815806.1080365,1776815806.1080413,1776815806.1127071,1776815806.1561437,1776815806.1585805,0.00476837158203125,3.9598941802978516,43.436527252197266,3.142833709716797,50.544023513793945,41.324252,0.004563,1.130763,443.064453125
6,0.0,site2,192.168.245.191:8000,dinosmall,nyudepth,1776815806.1087058,1776815806.1087098,1776815806.1306214,1776815806.1609545,1776815806.177433,0.0040531158447265625,11.287808418273926,30.33304214477539,27.102351188659668,68.72725486755371,27.996987,0.003506,1.2200710000000001,92.642578125
8,0.0,site2,192.168.245.191:8010,dinosmall,vocseg,1776815806.1095603,1776815806.109564,1776815806.134758,1776815806.162427,1776815806.189699,0.003814697265625,14.823675155639648,27.66895294189453,37.64224052429199,80.1386833190918,25.620478,0.0038299999999999996,1.241794,92.671875
2,0.0,site2,192.168.245.195:8010,papageissvri,etth1fore,1776815806.1074014,1776815806.107406,1776815806.1429813,1776815806.1727407,1776815806.1926625,0.0045299530029296875,33.20956230163574,29.75940704345703,22.287607192993164,85.26110649108887,28.508248,0.002502,0.272427,27.6435546875
10,0.014027292730991302,site2,192.168.245.195:8010,papageissvri,etth1fore,1776815806.1180382,1776815806.1180441,1776815806.1429813,1776815806.1727407,1776815806.1928723,0.0059604644775390625,22.571325302124023,29.75940704345703,22.49741554260254,74.83410835266113,28.508248,0.002502,0.272427,27.6435546875
9,0.009833093555733693,site2,192.168.245.193:8010,momentbase,sysbp,1776815806.1161544,1776815806.1161602,1776815806.1461797,1776815806.1796439,1776815806.1987886,0.0057220458984375,22.10235595703125,33.46419334411621,27.061939239501953,82.63421058654785,32.278537,0.0020310000000000003,0.318231,443.251953125
11,0.02854769096825911,site2,192.168.245.193:8010,momentbase,sysbp,1776815806.1329668,1776815806.132972,1776815806.1461797,1776815806.1796439,1776815806.1989162,0.005245208740234375,5.290508270263672,33.46419334411621,27.18949317932129,65.9494400024414,32.278537,0.0020310000000000003,0.318231,443.251953125
