task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,44.302,42.6075,40.9576,0.0032,0.9238,0.8957,1.6945,1776326893050429932
ecgclass,slot_0:ecgclass,single_ecgclass,0.8033,54.6649,51.9175,50.0715,0.0033,0.9845,1.7738,2.7474,1776326893854535660
ecgclass,slot_0:ecgclass,single_ecgclass,1.5819,89.2322,86.5756,84.2793,0.0035,1.0737,1.7369,2.6566,1776326894633056391
ecgclass,slot_0:ecgclass,single_ecgclass,2.376,54.7998,52.0669,50.3121,0.0032,0.9786,1.7807,2.7329,1776326895427202668
ecgclass,slot_0:ecgclass,single_ecgclass,2.469,54.3051,51.7421,49.5522,0.004,1.0764,1.5788,2.563,1776326895520014911
ecgclass,slot_0:ecgclass,single_ecgclass,2.4977,70.029,45.8247,44.1254,0.0032,0.9544,23.3185,24.2043,1776326895570496671
ecgclass,slot_0:ecgclass,single_ecgclass,2.9833,54.5847,52.0126,50.1816,0.003,0.9726,1.7059,2.5721,1776326896034496146
ecgclass,slot_0:ecgclass,single_ecgclass,3.4535,52.5806,49.8154,48.0922,0.0034,0.981,1.8072,2.7652,1776326896504761239
ecgclass,slot_0:ecgclass,single_ecgclass,4.4942,53.7117,51.0361,48.2547,0.0035,1.165,1.7664,2.6755,1776326897545455883
ecgclass,slot_0:ecgclass,single_ecgclass,4.52,70.55,43.8105,41.9862,0.0032,0.9742,25.8329,26.7395,1776326897595303184
ecgclass,slot_0:ecgclass,single_ecgclass,4.869,90.1768,87.4759,84.5061,0.0051,1.2495,1.724,2.7009,1776326897920196308
ecgclass,slot_0:ecgclass,single_ecgclass,4.8918,153.1296,87.2262,84.9523,0.0034,1.039,64.9228,65.9034,1776326898006159062
ecgclass,slot_0:ecgclass,single_ecgclass,5.2553,54.2574,51.5868,49.8145,0.0031,0.96,1.7412,2.6706,1776326898306488311
ecgclass,slot_0:ecgclass,single_ecgclass,5.8333,74.43,71.7299,69.5463,0.0034,1.0354,1.7366,2.7001,1776326898884432362
ecgclass,slot_0:ecgclass,single_ecgclass,5.9609,55.4345,52.8093,50.9521,0.0033,0.9727,1.698,2.6251,1776326899012045522
ecgclass,slot_0:ecgclass,single_ecgclass,6.3719,90.5201,87.8301,84.9322,0.0045,1.3239,1.7304,2.69,1776326899423039021
ecgclass,slot_0:ecgclass,single_ecgclass,6.4236,115.097,77.5766,62.7286,0.0032,6.924,36.4575,37.5204,1776326899509503819
ecgclass,slot_0:ecgclass,single_ecgclass,6.4533,85.3736,77.5766,62.7286,0.0032,6.924,6.7098,7.797,1776326899509503819
ecgclass,slot_0:ecgclass,single_ecgclass,6.5589,52.7465,50.2133,48.4484,0.0033,0.9704,1.6575,2.5333,1776326899610040653
ecgclass,slot_0:ecgclass,single_ecgclass,6.8591,55.583,51.9477,50.1717,0.0032,0.9828,2.6824,3.6353,1776326899911234666
ecgclass,slot_0:ecgclass,single_ecgclass,6.9969,59.5653,51.7652,49.9374,0.0036,1.0383,6.8347,7.8001,1776326900053169382
ecgclass,slot_0:ecgclass,single_ecgclass,7.413,54.8398,52.1267,50.2675,0.0032,0.981,1.7779,2.7131,1776326900464201094
ecgclass,slot_0:ecgclass,single_ecgclass,7.487,51.2295,48.6881,46.9842,0.0031,0.9512,1.6274,2.5414,1776326900538104485
ecgclass,slot_0:ecgclass,single_ecgclass,8.1,53.3202,50.6783,48.8673,0.0031,0.9757,1.7757,2.6419,1776326901151211909
ecgclass,slot_0:ecgclass,single_ecgclass,8.5088,52.9788,50.1772,48.3022,0.0032,0.9906,1.8289,2.8016,1776326901560108451
ecgclass,slot_0:ecgclass,single_ecgclass,8.7271,53.04,50.3302,48.5692,0.0032,0.9835,1.7645,2.7098,1776326901778358031
ecgclass,slot_0:ecgclass,single_ecgclass,8.8664,53.9529,51.2201,49.43,0.0034,0.9699,1.8013,2.7328,1776326901917690554
ecgclass,slot_0:ecgclass,single_ecgclass,9.0177,56.705,54.0392,51.7744,0.0044,1.0796,1.708,2.6658,1776326902068815533
ecgclass,slot_0:ecgclass,single_ecgclass,9.0434,75.2268,45.6447,43.5104,0.0039,1.12,28.7256,29.5821,1776326902121582492
ecgclass,slot_0:ecgclass,single_ecgclass,9.1026,53.7496,38.9427,36.9156,0.003,0.8987,13.9225,14.8068,1776326902165955333
ecgclass,slot_0:ecgclass,single_ecgclass,9.3327,57.265,54.7152,52.8818,0.0036,0.9746,1.6227,2.5498,1776326902383753084
ecgclass,slot_0:ecgclass,single_ecgclass,9.4622,61.4772,58.8439,56.9992,0.0033,0.9534,1.7383,2.6333,1776326902513375166
ecgclass,slot_0:ecgclass,single_ecgclass,9.8832,54.5471,51.8535,50.0828,0.0032,0.9691,1.7452,2.6936,1776326902934391968
ecgclass,slot_0:ecgclass,single_ecgclass,10.1191,54.744,52.0225,50.1774,0.0033,0.9818,1.7707,2.7215,1776326903170326058
ecgclass,slot_0:ecgclass,single_ecgclass,10.198,51.477,48.9813,47.2704,0.003,0.9401,1.6599,2.4957,1776326903249120764
ecgclass,slot_0:ecgclass,single_ecgclass,10.3518,79.459,76.7801,74.5413,0.0032,1.0454,1.7071,2.6788,1776326903402948226
ecgclass,slot_0:ecgclass,single_ecgclass,10.5666,54.805,52.0977,50.2339,0.0031,0.9747,1.7548,2.7074,1776326903617792963
ecgclass,slot_0:ecgclass,single_ecgclass,10.6796,54.3745,51.7969,50.0181,0.0031,0.9917,1.6847,2.5775,1776326903730748947
ecgclass,slot_0:ecgclass,single_ecgclass,10.7872,54.3742,51.8105,50.0381,0.0031,0.9729,1.735,2.5637,1776326903838396376
ecgclass,slot_0:ecgclass,single_ecgclass,11.082,71.6012,68.9818,66.9807,0.0032,0.9962,1.7068,2.6193,1776326904133152027
ecgclass,slot_0:ecgclass,single_ecgclass,11.1808,54.5456,51.9345,50.116,0.0032,0.9752,1.7314,2.6112,1776326904232000407
ecgclass,slot_0:ecgclass,single_ecgclass,11.6239,54.5108,51.9174,50.1497,0.0034,0.9725,1.7188,2.5934,1776326904675085821
ecgclass,slot_0:ecgclass,single_ecgclass,12.089,54.6782,52.0187,50.153,0.0032,0.9706,1.7631,2.6595,1776326905140220073
ecgclass,slot_0:ecgclass,single_ecgclass,12.4492,54.8303,52.22,50.0976,0.0038,1.1258,1.7502,2.6103,1776326905500377357
ecgclass,slot_0:ecgclass,single_ecgclass,12.473,74.1715,44.242,42.4424,0.0033,0.9619,29.0504,29.9295,1776326905551461118
ecgclass,slot_0:ecgclass,single_ecgclass,12.8516,85.8042,83.2053,80.9861,0.0044,1.0915,1.6651,2.5989,1776326905902726809
ecgclass,slot_0:ecgclass,single_ecgclass,13.303,54.8549,52.1722,50.2813,0.003,0.9885,1.7943,2.6826,1776326906354196776
ecgclass,slot_0:ecgclass,single_ecgclass,13.6773,54.9781,52.2771,50.4106,0.0035,0.9935,1.75,2.701,1776326906728500353
ecgclass,slot_0:ecgclass,single_ecgclass,13.7705,53.179,50.5136,48.7635,0.0032,0.9631,1.7242,2.6654,1776326906821670585
ecgclass,slot_0:ecgclass,single_ecgclass,13.8769,94.2013,91.4897,86.6806,0.0271,1.5314,1.7121,2.7116,1776326906928062054
ecgclass,slot_0:ecgclass,single_ecgclass,13.9327,95.3143,58.5076,56.5825,0.0033,0.9854,35.9464,36.8067,1776326907018051539
ecgclass,slot_0:ecgclass,single_ecgclass,14.0502,50.8025,48.1996,46.1435,0.0041,1.112,1.7183,2.6028,1776326907101359386
ecgclass,slot_0:ecgclass,single_ecgclass,14.0579,87.5862,45.6521,43.4773,0.0039,1.0484,41.0681,41.9341,1776326907148459154
ecgclass,slot_0:ecgclass,single_ecgclass,14.1132,74.5502,43.4618,41.7896,0.0032,0.9368,30.2572,31.0884,1776326907192902867
ecgclass,slot_0:ecgclass,single_ecgclass,14.5523,61.6302,59.0058,57.1553,0.0033,0.9761,1.7462,2.6244,1776326907603478379
ecgclass,slot_0:ecgclass,single_ecgclass,15.8854,54.9126,52.1491,50.2993,0.0032,0.9899,1.8153,2.7635,1776326908936616689
ecgclass,slot_0:ecgclass,single_ecgclass,16.0716,51.8441,49.1027,47.2613,0.0032,0.9878,1.7931,2.7414,1776326909122836885
ecgclass,slot_0:ecgclass,single_ecgclass,16.1657,51.7368,49.0915,47.3501,0.0032,0.9749,1.6952,2.6453,1776326909216801430
ecgclass,slot_0:ecgclass,single_ecgclass,16.2987,52.1226,49.4569,47.6997,0.0034,0.9762,1.7166,2.6657,1776326909349813530
ecgclass,slot_0:ecgclass,single_ecgclass,16.419,53.7374,51.0618,48.8577,0.0041,1.2164,1.7462,2.6756,1776326909470204761
ecgclass,slot_0:ecgclass,single_ecgclass,16.4628,51.8038,43.0526,41.224,0.003,0.9779,7.827,8.7513,1776326909520060363
ecgclass,slot_0:ecgclass,single_ecgclass,16.8241,62.6972,59.9118,57.7376,0.0032,1.0119,1.7605,2.7854,1776326909875280247
ecgclass,slot_0:ecgclass,single_ecgclass,17.2823,51.0092,48.358,46.5647,0.0037,0.9929,1.7774,2.6512,1776326910333558753
ecgclass,slot_0:ecgclass,single_ecgclass,17.785,51.3699,48.7737,46.9604,0.0031,0.9732,1.7066,2.5962,1776326910836122632
ecgclass,slot_0:ecgclass,single_ecgclass,19.5562,52.3274,49.6874,47.8401,0.0033,0.9798,1.7488,2.64,1776326912607424192
ecgclass,slot_0:ecgclass,single_ecgclass,20.2574,52.8061,50.0969,48.3723,0.0032,0.9747,1.8163,2.7093,1776326913308647421
ecgclass,slot_0:ecgclass,single_ecgclass,20.8059,53.0655,50.4215,48.5855,0.0035,0.9846,1.7488,2.644,1776326913857049780
ecgclass,slot_0:ecgclass,single_ecgclass,21.1534,53.8785,51.1546,49.3021,0.0031,0.9772,1.7679,2.7239,1776326914204597141
ecgclass,slot_0:ecgclass,single_ecgclass,21.3516,69.7241,67.1318,64.7951,0.0043,1.238,1.7133,2.5922,1776326914402759494
