task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,288.0309
ecgclass,sharing,0.1205,199.2667
ecgclass,sharing,0.2373,82.6023
ecgclass,sharing,0.3571,24.5304
ecgclass,sharing,0.3708,33.8142
ecgclass,sharing,0.3753,29.3708
ecgclass,sharing,0.4478,16.6023
ecgclass,sharing,0.5185,17.5917
ecgclass,sharing,0.6747,16.3217
ecgclass,sharing,0.6782,32.836
ecgclass,sharing,0.7307,34.3788
ecgclass,sharing,0.7343,30.8893
ecgclass,sharing,0.7897,20.8247
ecgclass,sharing,0.875,15.8262
ecgclass,sharing,0.8949,12.6259
ecgclass,sharing,0.9567,20.3805
ecgclass,sharing,0.9642,33.9482
ecgclass,sharing,0.9686,29.4824
ecgclass,sharing,0.9841,34.3022
ecgclass,sharing,1.0289,29.1936
ecgclass,sharing,1.0505,26.6399
ecgclass,sharing,1.112,21.3761
ecgclass,sharing,1.1232,29.6917
ecgclass,sharing,1.2151,14.2922
ecgclass,sharing,1.2766,25.2762
ecgclass,sharing,1.31,15.9669
ecgclass,sharing,1.33,17.3995
ecgclass,sharing,1.3535,30.4177
ecgclass,sharing,1.357,27.149
ecgclass,sharing,1.366,38.358
ecgclass,sharing,1.4006,26.0336
ecgclass,sharing,1.4197,29.5959
ecgclass,sharing,1.4824,16.1955
ecgclass,sharing,1.5188,16.9084
ecgclass,sharing,1.5306,23.4849
ecgclass,sharing,1.5528,20.0744
ecgclass,sharing,1.585,13.4134
ecgclass,sharing,1.6025,36.0203
ecgclass,sharing,1.6188,19.7244
ecgclass,sharing,1.6628,15.6851
ecgclass,sharing,1.6775,19.1917
ecgclass,sharing,1.7442,15.9252
ecgclass,sharing,1.8137,28.0435
ecgclass,sharing,1.8688,16.0728
ecgclass,sharing,1.8712,30.74
ecgclass,sharing,1.9285,32.4206
ecgclass,sharing,1.9962,17.5941
ecgclass,sharing,2.0522,13.2313
ecgclass,sharing,2.0655,22.5523
ecgclass,sharing,2.0818,24.775
ecgclass,sharing,2.0904,38.1746
ecgclass,sharing,2.1077,41.0504
ecgclass,sharing,2.1091,39.7236
ecgclass,sharing,2.1173,31.46
ecgclass,sharing,2.183,17.8831
ecgclass,sharing,2.3839,20.4461
ecgclass,sharing,2.4117,30.4315
ecgclass,sharing,2.4251,17.019
ecgclass,sharing,2.4456,40.7283
ecgclass,sharing,2.4629,23.4549
ecgclass,sharing,2.4702,35.6317
ecgclass,sharing,2.5243,17.9632
ecgclass,sharing,2.593,15.3971
ecgclass,sharing,2.6692,14.329
ecgclass,sharing,2.934,16.0661
ecgclass,sharing,3.0392,13.3255
ecgclass,sharing,3.1217,18.5132
ecgclass,sharing,3.1731,17.3216
ecgclass,sharing,3.2045,17.0851
ecgclass,sharing,3.2048,40.4551
ecgclass,sharing,3.2534,17.3144
ecgclass,sharing,3.2848,35.1689
ecgclass,sharing,3.3601,16.3138
ecgclass,sharing,3.4606,18.1429
ecgclass,sharing,3.4772,21.2164
ecgclass,sharing,3.4798,18.5323
ecgclass,sharing,3.526,34.7695
ecgclass,sharing,3.6544,18.5361
ecgclass,sharing,3.695,17.6554
ecgclass,sharing,3.8011,16.0835
ecgclass,sharing,3.8391,12.7001
ecgclass,sharing,3.9058,13.8469
ecgclass,sharing,3.9194,18.2419
ecgclass,sharing,3.9258,34.6506
ecgclass,sharing,3.9331,27.4441
ecgclass,sharing,3.9387,21.8642
ecgclass,sharing,3.942,40.9732
ecgclass,sharing,4.0281,16.6385
ecgclass,sharing,4.0502,28.0988
ecgclass,sharing,4.0709,25.5802
ecgclass,sharing,4.116,20.8158
ecgclass,sharing,4.1265,28.8281
ecgclass,sharing,4.2213,16.8254
ecgclass,sharing,4.2863,18.9497
ecgclass,sharing,4.3021,23.217
ecgclass,sharing,4.3124,34.3029
ecgclass,sharing,4.3395,27.3988
ecgclass,sharing,4.3548,37.8218
ecgclass,sharing,4.3582,34.4026
ecgclass,sharing,4.3834,32.445
ecgclass,sharing,4.4956,14.8594
ecgclass,sharing,4.5463,27.652
ecgclass,sharing,4.7008,18.7085
ecgclass,sharing,4.8038,17.879
ecgclass,sharing,4.8583,35.3336
ecgclass,sharing,4.9513,18.0206
ecgclass,sharing,4.9872,26.4478
ecgclass,sharing,5.0408,19.6886
ecgclass,sharing,5.0602,21.2266
ecgclass,sharing,5.0707,27.9036
ecgclass,sharing,5.1778,17.8103
ecgclass,sharing,5.1853,30.0775
ecgclass,sharing,5.1954,43.1132
ecgclass,sharing,5.2098,28.688
ecgclass,sharing,5.2586,16.6664
ecgclass,sharing,5.2794,31.7447
ecgclass,sharing,5.3132,19.3391
ecgclass,sharing,5.4217,14.1284
ecgclass,sharing,5.4986,16.3684
ecgclass,sharing,5.5571,18.0588
ecgclass,sharing,5.5659,28.2707
ecgclass,sharing,5.6253,17.709
ecgclass,sharing,5.6481,14.8342
ecgclass,sharing,5.6536,28.7361
ecgclass,sharing,5.6741,29.7043
ecgclass,sharing,5.6775,26.309
ecgclass,sharing,5.7229,17.2296
ecgclass,sharing,5.7728,27.0367
ecgclass,sharing,5.7862,36.2833
ecgclass,sharing,5.7888,33.7591
ecgclass,sharing,5.9267,18.2254
ecgclass,sharing,5.9667,30.7298
ecgclass,sharing,6.04,15.7526
ecgclass,sharing,6.0579,17.7367
ecgclass,sharing,6.1417,12.743
ecgclass,sharing,6.2241,14.6787
ecgclass,sharing,6.2286,29.1765
ecgclass,sharing,6.4999,18.7523
