task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,3523,5.9712,46.711,35.85,85.863,125.399,36.776,35.348,0.002,0.82,7.038,0.0,9.935
vocseg,no_sharing,3571,6.0525,47.159,36.402,88.261,126.654,36.821,35.305,0.002,0.921,7.31,0.0,10.338
