task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,589,0.9983,21.709,21.372,22.228,32.462,16.734,15.535,0.002,0.641,2.088,0.0,4.975
vocseg,no_sharing,593,1.0051,21.963,21.482,22.509,37.396,16.825,15.576,0.003,0.695,2.21,0.0,5.138
