req_id,req_time,site_manager,device,backbone,task,latency
3987,62.60795748694964,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.655237197875977
3988,62.610818153347964,site2,http://10.100.20.53:8001,chronostiny,heartrate,23.08368682861328
3989,62.61396076300922,site2,http://10.100.20.53:8001,chronostiny,heartrate,20.130157470703125
3990,62.62766620933449,site2,http://10.100.20.53:8001,chronostiny,heartrate,18.329858779907227
3991,62.630461300080576,site2,http://10.100.20.53:8001,chronostiny,ecgclass,16.587257385253906
3992,62.637820531076684,site2,http://10.100.20.53:8001,chronostiny,sysbp,25.161266326904297
3993,62.63975565473233,site2,http://10.100.20.53:8001,chronostiny,heartrate,23.515701293945312
3994,62.65458373583789,site2,http://10.100.20.53:8001,chronostiny,diasbp,17.221689224243164
3995,62.6911740432215,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.357690811157227
3996,62.69594480545935,site2,http://10.100.20.53:8001,chronostiny,diasbp,16.813993453979492
3997,62.69897846527172,site2,http://10.100.20.53:8001,chronostiny,ecgclass,21.715879440307617
3998,62.69897846527172,site2,http://10.100.20.53:8001,chronostiny,heartrate,21.445751190185547
3999,62.714705551331306,site2,http://10.100.20.53:8001,chronostiny,sysbp,14.831304550170898
4000,62.736995756828925,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.273933410644531
4001,62.736995756828925,site2,http://10.100.20.53:8001,chronostiny,diasbp,17.788171768188477
4002,62.755080563421906,site2,http://10.100.20.53:8001,chronostiny,ecgclass,4.632472991943359
4003,62.759218246167414,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.045600891113281
4004,62.78927483142737,site2,http://10.100.20.53:8001,chronostiny,heartrate,18.882036209106445
4005,62.78927483142737,site2,http://10.100.20.53:8001,chronostiny,sysbp,26.123523712158203
4006,62.79053262750756,site2,http://10.100.20.53:8001,chronostiny,sysbp,25.545120239257812
4007,62.89535056827938,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.95635986328125
4008,62.90682212786726,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.398221969604492
4009,62.90849064022076,site2,http://10.100.20.53:8001,chronostiny,ecgclass,11.08860969543457
4010,62.93678386736199,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.458065032958984
4011,62.94977239514767,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.298086166381836
4012,62.973142779384006,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.458065032958984
4013,62.98088909263275,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.443977355957031
4014,62.98341633864784,site2,http://10.100.20.53:8001,chronostiny,diasbp,15.567779541015625
4015,62.98683185391733,site2,http://10.100.20.53:8001,chronostiny,ecgclass,12.646675109863281
4016,63.00976561463925,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.467363357543945
4017,63.02047421554969,site2,http://10.100.20.53:8001,chronostiny,diasbp,13.69476318359375
4018,63.020706368660214,site2,http://10.100.20.53:8001,chronostiny,ecgclass,12.891769409179688
4019,63.02514518728262,site2,http://10.100.20.53:8001,chronostiny,ecgclass,20.940303802490234
4020,63.02848139339607,site2,http://10.100.20.53:8001,chronostiny,diasbp,18.123626708984375
4021,63.05340909454328,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.248495101928711
4022,63.05873762048412,site2,http://10.100.20.53:8001,chronostiny,ecgclass,7.974147796630859
4023,63.06753616981046,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.218931198120117
4024,63.06934585014923,site2,http://10.100.20.53:8001,chronostiny,ecgclass,19.420146942138672
4025,63.06949604475173,site2,http://10.100.20.53:8001,chronostiny,diasbp,27.294158935546875
4026,63.07005588259166,site2,http://10.100.20.53:8001,chronostiny,diasbp,35.22300720214844
4027,63.074275877835866,site2,http://10.100.20.53:8001,chronostiny,heartrate,39.33215141296387
4028,63.08642163445513,site2,http://10.100.20.53:8001,chronostiny,diasbp,35.31026840209961
4029,63.087480867255266,site2,http://10.100.20.53:8001,chronostiny,sysbp,43.10274124145508
4030,63.09366351953266,site2,http://10.100.20.53:8001,chronostiny,heartrate,45.723915100097656
4031,63.09652913618283,site2,http://10.100.20.53:8001,chronostiny,diasbp,51.08213424682617
4032,63.117483392412886,site2,http://10.100.20.53:8001,chronostiny,heartrate,37.86635398864746
4033,63.117810385776494,site2,http://10.100.20.53:8001,chronostiny,sysbp,41.176795959472656
4034,63.124957386358716,site2,http://10.100.20.53:8001,chronostiny,ecgclass,43.78795623779297
4035,63.126806768287,site2,http://10.100.20.53:8001,chronostiny,diasbp,49.2551326751709
4036,63.129828519841894,site2,http://10.100.20.53:8001,chronostiny,heartrate,54.60786819458008
4037,63.13217644495846,site2,http://10.100.20.53:8001,chronostiny,diasbp,60.38236618041992
4038,63.13958223047605,site2,http://10.100.20.53:8001,chronostiny,heartrate,61.472415924072266
4039,63.14363482415627,site2,http://10.100.20.53:8001,chronostiny,sysbp,65.7956600189209
4040,63.15368323257064,site2,http://10.100.20.53:8001,chronostiny,diasbp,63.68374824523926
4041,63.164169464723535,site2,http://10.100.20.53:8001,chronostiny,heartrate,62.24703788757324
4042,63.164169464723535,site2,http://10.100.20.53:8001,chronostiny,diasbp,70.1911449432373
4043,63.1648891985598,site2,http://10.100.20.53:8001,chronostiny,diasbp,77.92520523071289
4044,63.16787479389135,site2,http://10.100.20.53:8001,chronostiny,sysbp,79.32853698730469
4045,63.16787479389135,site2,http://10.100.20.53:8001,chronostiny,ecgclass,82.59940147399902
4046,63.17461590678924,site2,http://10.100.20.53:8001,chronostiny,ecgclass,80.11627197265625
4047,63.17461590678924,site2,http://10.100.20.53:8001,chronostiny,ecgclass,87.88371086120605
4048,63.17948580133142,site2,http://10.100.20.53:8001,chronostiny,diasbp,91.78423881530762
4049,63.180878299647155,site2,http://10.100.20.53:8001,chronostiny,diasbp,99.51186180114746
4050,63.190584310841835,site2,http://10.100.20.53:8001,chronostiny,diasbp,97.36227989196777
4051,63.19322840499425,site2,http://10.100.20.53:8001,chronostiny,heartrate,103.51395606994629
4052,63.22455614373298,site2,http://10.100.20.53:8001,chronostiny,diasbp,80.95407485961914
4053,63.23183699477882,site2,http://10.100.20.53:8001,chronostiny,diasbp,81.6946029663086
4054,63.274146262150744,site2,http://10.100.20.53:8001,chronostiny,diasbp,47.72806167602539
4055,63.274146262150744,site2,http://10.100.20.53:8001,chronostiny,sysbp,55.20510673522949
4056,63.292198834004964,site2,http://10.100.20.53:8001,chronostiny,diasbp,37.49537467956543
4057,63.32302749305726,site2,http://10.100.20.53:8001,chronostiny,ecgclass,10.800600051879883
4058,63.36019852891329,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.624481201171875
4059,63.37334953012564,site2,http://10.100.20.53:8001,chronostiny,heartrate,17.870187759399414
4060,63.37334953012564,site2,http://10.100.20.53:8001,chronostiny,diasbp,17.570018768310547
4061,63.37842157204414,site2,http://10.100.20.53:8001,chronostiny,ecgclass,16.032934188842773
4062,63.4140211647911,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.745597839355469
4063,63.43776972082673,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.414724349975586
4064,63.453371723072266,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.188579559326172
4065,63.45755446143058,site2,http://10.100.20.53:8001,chronostiny,sysbp,16.14689826965332
4066,63.4915728267023,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.159015655517578
4067,63.49988282185493,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.833263397216797
4068,63.51223480220271,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.989500045776367
4069,63.57446318056426,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.709409713745117
4070,63.61525844437733,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.609149932861328
4071,63.617459128453305,site2,http://10.100.20.53:8001,chronostiny,diasbp,26.484012603759766
4072,63.62299814254726,site2,http://10.100.20.53:8001,chronostiny,heartrate,25.372743606567383
4073,63.62299814254726,site2,http://10.100.20.53:8001,chronostiny,ecgclass,28.21040153503418
4074,63.632960444179744,site2,http://10.100.20.53:8001,chronostiny,ecgclass,19.59538459777832
4075,63.694069196629016,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.154962539672852
4076,63.73649131875839,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.306596755981445
4077,63.77215213424852,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.212182998657227
4078,63.78051064743418,site2,http://10.100.20.53:8001,chronostiny,ecgclass,14.421224594116211
4079,63.78051064743418,site2,http://10.100.20.53:8001,chronostiny,diasbp,13.984441757202148
4080,63.816134300074594,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.428314208984375
