task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass,8.7848,127.836,85.829,0
ecgclass__app2,8.7853,128.333,86.902,0
ecgclass__app3,8.8305,127.616,49.981,0
ecgclass__app2,8.9136,126.530,85.471,0
ecgclass,8.9127,127.817,85.790,0
ecgclass__app1,8.9122,128.502,86.122,0
ecgclass__app3,8.9581,126.258,48.574,0
ecgclass,9.0405,125.601,85.073,0
ecgclass__app1,9.0408,125.743,85.739,0
ecgclass__app2,9.0401,126.920,86.275,0
ecgclass__app3,9.0844,127.582,50.058,0
ecgclass,9.1661,127.520,85.168,0
ecgclass__app2,9.1671,127.085,85.708,0
ecgclass__app1,9.1665,127.906,86.072,0
ecgclass__app3,9.2120,127.442,49.986,0
ecgclass__app1,9.2944,127.371,86.023,0
ecgclass,9.2937,128.478,86.312,0
ecgclass__app2,9.2942,128.214,86.714,0
ecgclass__app3,9.3394,127.182,49.129,0
ecgclass__app2,9.4224,126.788,86.017,0
ecgclass,9.4222,127.156,86.117,0
ecgclass__app1,9.4218,128.015,86.998,0
ecgclass__app3,9.4666,127.185,49.159,0
ecgclass,9.5493,124.872,83.849,0
ecgclass__app1,9.5498,124.660,84.178,0
ecgclass__app2,9.5492,125.561,84.639,0
ecgclass__app3,9.5938,124.844,48.760,0
ecgclass,9.6742,126.348,85.313,0
ecgclass__app1,9.6745,126.291,85.360,0
ecgclass__app2,9.6748,126.278,85.711,0
ecgclass__app3,9.7187,126.263,49.416,0
ecgclass,9.8006,125.232,84.315,0
ecgclass__app1,9.8008,125.374,84.812,0
ecgclass__app2,9.8011,125.443,85.259,0
ecgclass__app3,9.8450,125.777,49.063,0
ecgclass__app2,9.9265,126.438,85.568,0
ecgclass__app1,9.9262,126.897,85.661,0
ecgclass,9.9258,127.487,85.736,0
ecgclass__app3,9.9708,126.495,48.919,0
ecgclass__app2,10.0530,124.898,84.058,0
ecgclass,10.0533,125.092,84.576,0
ecgclass__app1,10.0531,125.669,84.847,0
ecgclass__app3,10.0973,126.662,50.357,0
ecgclass__app2,10.1779,127.748,85.346,0
ecgclass,10.1784,127.539,85.841,0
ecgclass__app1,10.1788,127.508,86.293,0
ecgclass__app3,10.2240,127.248,49.778,0
ecgclass__app1,10.3063,127.213,85.897,0
ecgclass__app2,10.3057,128.196,86.049,0
ecgclass,10.3060,128.106,86.611,0
ecgclass__app3,10.3512,127.819,49.911,0
ecgclass,10.4341,127.735,86.073,0
ecgclass__app1,10.4335,128.609,86.120,0
ecgclass__app2,10.4339,128.401,86.154,0
ecgclass__app3,10.4791,128.286,50.028,0
ecgclass__app2,10.5623,127.090,85.514,0
ecgclass__app1,10.5622,127.334,85.598,0
ecgclass,10.5619,128.005,86.241,0
ecgclass__app3,10.6074,126.468,48.947,0
ecgclass__app1,10.6895,124.951,84.248,0
ecgclass,10.6899,125.039,84.892,0
ecgclass__app2,10.6894,125.931,85.186,0
ecgclass__app3,10.7338,126.284,49.852,0
ecgclass__app1,10.8145,127.617,85.614,0
ecgclass__app2,10.8153,127.248,86.124,0
ecgclass,10.8149,128.112,86.717,0
ecgclass__app3,10.8601,127.530,49.664,0
ecgclass,10.9430,126.488,85.275,0
ecgclass__app1,10.9421,127.554,85.379,0
ecgclass__app2,10.9426,127.131,85.411,0
ecgclass__app3,10.9877,126.205,48.885,0
ecgclass__app1,11.0697,125.295,84.581,0
ecgclass,11.0696,125.855,85.212,0
ecgclass__app2,11.0697,126.028,85.519,0
ecgclass__app3,11.1139,125.914,48.909,0
ecgclass,11.1954,125.278,84.204,0
ecgclass__app1,11.1950,125.849,84.254,0
ecgclass__app2,11.1958,125.441,84.921,0
ecgclass__app3,11.2398,125.709,49.232,0
ecgclass__app2,11.3212,125.397,84.454,0
ecgclass__app1,11.3208,126.266,85.009,0
ecgclass,11.3207,126.646,85.039,0
ecgclass__app3,11.3656,126.024,49.080,0
ecgclass__app1,11.4471,125.382,84.109,0
ecgclass,11.4474,125.261,84.342,0
ecgclass__app2,11.4466,126.320,85.049,0
ecgclass__app3,11.4916,125.335,49.074,0
ecgclass__app1,11.5725,125.388,84.430,0
ecgclass,11.5726,125.623,84.778,0
ecgclass__app2,11.5729,125.569,85.149,0
ecgclass__app3,11.6170,126.330,49.466,0
ecgclass__app1,11.6979,125.613,83.742,0
ecgclass,11.6983,125.611,84.147,0
ecgclass__app2,11.6985,125.758,84.684,0
ecgclass__app3,11.7433,124.968,48.846,0
ecgclass__app1,11.8236,125.501,84.263,0
ecgclass,11.8239,125.568,84.793,0
ecgclass__app2,11.8243,125.916,85.647,0
ecgclass__app3,11.8683,127.529,50.843,0
ecgclass__app2,11.9502,127.146,85.006,0
ecgclass,11.9495,128.375,85.379,0
ecgclass__app1,11.9491,128.889,85.492,0
ecgclass__app3,11.9958,126.546,49.311,0
ecgclass,12.0779,126.021,85.056,0
ecgclass__app1,12.0780,126.262,85.351,0
ecgclass__app2,12.0774,127.125,85.805,0
ecgclass__app3,12.1224,126.331,49.196,0
ecgclass,12.2039,126.059,84.735,0
ecgclass__app2,12.2045,125.839,85.084,0
ecgclass__app1,12.2042,126.196,85.118,0
ecgclass__app3,12.2488,126.522,49.630,0
ecgclass__app1,12.3304,126.296,85.073,0
ecgclass__app2,12.3304,126.790,85.474,0
ecgclass,12.3300,127.261,85.507,0
ecgclass__app3,12.3753,126.223,49.147,0
ecgclass__app2,12.4572,125.750,84.982,0
ecgclass,12.4573,126.059,85.314,0
ecgclass__app1,12.4568,126.756,85.431,0
ecgclass__app3,12.5015,127.219,50.297,0
ecgclass,12.5833,127.095,85.240,0
ecgclass__app1,12.5835,127.025,85.327,0
ecgclass__app2,12.5829,127.920,85.993,0
ecgclass__app3,12.6288,127.004,49.712,0
ecgclass__app1,12.7105,126.118,84.556,0
ecgclass,12.7104,126.561,85.102,0
ecgclass__app2,12.7109,126.907,85.734,0
ecgclass__app3,12.7558,127.062,50.271,0
ecgclass__app1,12.8367,127.682,85.238,0
ecgclass,12.8370,127.765,85.582,0
ecgclass__app2,12.8378,127.075,85.615,0
ecgclass__app3,12.8829,126.385,49.131,0
ecgclass__app1,12.9644,127.006,85.626,0
ecgclass__app2,12.9649,126.932,85.986,0
ecgclass,12.9648,127.249,86.380,0
ecgclass__app3,13.0093,127.137,49.374,0
ecgclass__app1,13.0914,126.640,85.131,0
ecgclass,13.0920,126.368,85.538,0
ecgclass__app2,13.0918,126.924,86.087,0
ecgclass__app3,13.1364,126.650,49.240,0
ecgclass__app2,13.2187,125.509,84.595,0
ecgclass,13.2184,126.352,85.242,0
ecgclass__app1,13.2181,126.818,85.278,0
ecgclass__app3,13.2631,126.011,48.705,0
ecgclass__app1,13.3449,125.035,84.467,0
ecgclass__app2,13.3443,126.050,84.876,0
ecgclass,13.3448,125.784,85.268,0
ecgclass__app3,13.3891,126.070,49.613,0
ecgclass,13.4706,124.883,83.809,0
ecgclass__app2,13.4703,125.529,84.389,0
ecgclass__app1,13.4700,126.445,84.931,0
ecgclass__app3,13.5152,125.295,49.141,0
ecgclass__app1,13.5964,125.489,84.932,0
ecgclass,13.5955,126.915,85.633,0
ecgclass__app2,13.5959,127.572,86.729,0
ecgclass__app3,13.6405,126.658,49.150,0
ecgclass__app1,13.7219,126.735,84.997,0
ecgclass,13.7224,126.693,85.385,0
ecgclass__app2,13.7235,125.930,85.780,0
ecgclass__app3,13.7672,126.475,49.211,0
ecgclass,13.8491,125.387,84.389,0
ecgclass__app2,13.8494,125.636,84.992,0
ecgclass__app1,13.8487,126.467,85.126,0
ecgclass__app3,13.8937,125.839,49.228,0
ecgclass__app2,13.9751,126.541,85.252,0
ecgclass__app1,13.9751,126.575,85.345,0
ecgclass,13.9745,127.408,85.434,0
ecgclass__app3,14.0196,126.563,49.608,0
ecgclass__app1,14.1017,125.901,84.929,0
ecgclass__app2,14.1016,126.526,85.647,0
ecgclass,14.1019,126.466,85.866,0
ecgclass__app3,14.1461,126.734,49.253,0
ecgclass,14.2284,125.976,84.649,0
ecgclass__app1,14.2276,126.903,84.743,0
ecgclass__app2,14.2282,126.720,85.188,0
ecgclass__app3,14.2729,126.439,49.256,0
ecgclass,14.3544,125.792,84.321,0
ecgclass__app1,14.3546,126.195,85.041,0
ecgclass__app2,14.3549,126.050,85.074,0
ecgclass__app3,14.3993,125.902,48.948,0
ecgclass,14.4802,126.663,84.692,0
ecgclass__app2,14.4810,126.193,84.859,0
ecgclass__app1,14.4808,126.707,85.074,0
ecgclass__app3,14.5253,126.491,49.501,0
ecgclass__app1,14.6075,125.928,85.115,0
ecgclass__app2,14.6072,126.393,85.205,0
ecgclass,14.6069,126.938,85.696,0
ecgclass__app3,14.6518,126.561,49.422,0
ecgclass,14.7339,126.439,85.502,0
ecgclass__app2,14.7336,127.155,85.837,0
ecgclass__app1,14.7334,127.378,85.926,0
ecgclass__app3,14.7783,126.515,48.965,0
ecgclass__app2,14.8607,125.894,85.213,0
ecgclass__app1,14.8608,126.193,85.732,0
ecgclass,14.8603,126.973,86.002,0
ecgclass__app3,14.9049,127.469,50.017,0
ecgclass__app2,14.9866,127.660,85.584,0
ecgclass__app1,14.9870,127.643,86.000,0
ecgclass,14.9873,127.593,86.091,0
ecgclass__app3,15.0324,127.648,49.990,0
ecgclass__app1,15.1147,128.520,86.917,0
ecgclass__app2,15.1143,129.232,87.243,0
ecgclass,15.1149,128.907,87.671,0
ecgclass__app3,15.1600,128.672,49.690,0
ecgclass__app1,15.2432,127.187,85.345,0
ecgclass__app2,15.2436,127.224,85.830,0
ecgclass,15.2438,127.218,86.072,0
ecgclass__app3,15.2887,127.685,50.264,0
ecgclass__app1,15.3704,128.376,86.048,0
ecgclass,15.3710,127.904,86.117,0
ecgclass__app2,15.3708,128.498,86.699,0
ecgclass__app3,15.4164,127.525,49.617,0
ecgclass,15.4990,126.977,85.743,0
ecgclass__app1,15.4988,127.480,86.023,0
ecgclass__app2,15.4993,127.269,86.432,0
ecgclass__app3,15.5440,127.510,49.661,0
ecgclass__app2,15.6266,126.355,85.145,0
ecgclass,15.6260,127.484,85.547,0
ecgclass__app1,15.6263,127.234,85.618,0
ecgclass__app3,15.6715,127.421,50.312,0
ecgclass__app2,15.7530,127.404,85.193,0
ecgclass,15.7535,127.420,85.827,0
ecgclass__app1,15.7536,127.677,86.157,0
ecgclass__app3,15.7989,127.527,50.319,0
ecgclass__app1,15.8813,127.500,85.556,0
ecgclass__app2,15.8804,128.508,85.684,0
ecgclass,15.8809,128.231,85.770,0
ecgclass__app3,15.9265,127.444,49.742,0
ecgclass,16.0091,126.442,85.330,0
ecgclass__app1,16.0088,127.398,85.922,0
ecgclass__app2,16.0089,127.571,86.051,0
ecgclass__app3,16.0539,128.443,51.056,0
ecgclass,16.1356,129.060,86.486,0
ecgclass__app2,16.1365,128.370,86.592,0
ecgclass__app1,16.1362,129.139,87.173,0
ecgclass__app3,16.1824,127.545,50.506,0
ecgclass,16.2647,126.612,84.912,0
ecgclass__app2,16.2649,126.830,85.435,0
ecgclass__app1,16.2653,126.666,85.753,0
ecgclass__app3,16.3100,126.966,49.686,0
ecgclass__app1,16.3920,126.751,85.587,0
ecgclass,16.3913,127.940,86.104,0
ecgclass__app2,16.3917,127.758,86.197,0
ecgclass__app3,16.4369,127.260,49.833,0
ecgclass__app1,16.5188,127.201,85.187,0
ecgclass,16.5193,127.264,85.534,0
ecgclass__app2,16.5195,127.154,85.783,0
ecgclass__app3,16.5642,127.238,49.593,0
ecgclass__app2,16.6466,126.068,84.763,0
ecgclass,16.6465,126.748,85.287,0
ecgclass__app1,16.6461,127.444,85.356,0
ecgclass__app3,16.6915,127.129,50.119,0
ecgclass__app1,16.7736,126.750,85.368,0
ecgclass,16.7733,127.509,85.968,0
ecgclass__app2,16.7727,128.454,86.258,0
ecgclass__app3,16.8186,127.796,50.237,0
ecgclass__app1,16.9004,127.988,85.623,0
ecgclass__app2,16.9012,127.682,86.385,0
ecgclass,16.9008,128.346,86.601,0
ecgclass__app3,16.9464,127.522,49.616,0
ecgclass__app2,17.0289,126.980,85.299,0
ecgclass__app1,17.0284,127.627,85.579,0
ecgclass,17.0292,127.138,85.905,0
ecgclass__app3,17.0740,128.264,50.886,0
ecgclass,17.1563,127.391,85.104,0
ecgclass__app1,17.1560,127.929,85.200,0
ecgclass__app2,17.1559,128.402,85.721,0
ecgclass__app3,17.2023,126.921,49.909,0
ecgclass,17.2837,126.752,84.781,0
ecgclass__app2,17.2843,126.712,85.300,0
ecgclass__app1,17.2839,127.364,85.450,0
ecgclass__app3,17.3292,127.006,49.847,0
ecgclass__app2,17.4110,127.166,85.351,0
ecgclass,17.4105,127.844,85.458,0
ecgclass__app1,17.4113,127.449,86.261,0
ecgclass__app3,17.4562,127.929,50.083,0
ecgclass__app2,17.5382,127.895,85.656,0
ecgclass,17.5384,128.081,85.942,0
ecgclass__app1,17.5388,127.954,86.387,0
ecgclass__app3,17.5842,126.411,48.743,0
ecgclass__app2,17.6661,125.643,84.709,0
ecgclass__app1,17.6667,125.435,85.022,0
ecgclass,17.6665,126.197,85.685,0
ecgclass__app3,17.7106,126.978,49.938,0
ecgclass__app1,17.7922,127.345,85.269,0
ecgclass,17.7927,127.035,85.373,0
ecgclass__app2,17.7918,128.253,85.871,0
ecgclass__app3,17.8376,127.215,49.707,0
ecgclass__app2,17.9201,126.823,85.485,0
ecgclass,17.9197,127.327,85.627,0
ecgclass__app1,17.9196,127.859,86.250,0
ecgclass__app3,17.9648,127.190,49.523,0
ecgclass__app1,18.0474,126.902,85.796,0
ecgclass__app2,18.0469,127.848,86.153,0
ecgclass,18.0471,128.058,86.610,0
ecgclass__app3,18.0920,128.469,50.464,0
ecgclass__app1,18.1744,128.349,85.599,0
ecgclass__app2,18.1748,128.061,85.690,0
ecgclass,18.1751,127.923,85.782,0
ecgclass__app3,18.2205,126.546,48.926,0
ecgclass,18.3031,125.693,85.061,0
ecgclass__app1,18.3027,126.188,85.176,0
ecgclass__app2,18.3028,126.394,85.871,0
ecgclass__app3,18.3471,125.864,49.091,0
ecgclass__app2,18.4292,123.973,83.611,0
ecgclass__app1,18.4289,124.869,84.351,0
ecgclass,18.4288,125.268,84.422,0
ecgclass__app3,18.4730,125.562,49.310,0
ecgclass__app1,18.5538,125.962,84.740,0
ecgclass,18.5541,126.059,85.061,0
ecgclass__app2,18.5532,127.156,85.643,0
ecgclass__app3,18.5985,126.070,49.209,0
ecgclass__app1,18.6798,125.719,84.288,0
ecgclass,18.6801,125.747,84.633,0
ecgclass__app2,18.6804,125.578,84.714,0
ecgclass__app3,18.7246,125.708,49.128,0
ecgclass__app2,18.8060,125.491,84.618,0
ecgclass,18.8059,125.928,85.068,0
ecgclass__app1,18.8055,126.594,85.454,0
ecgclass__app3,18.8504,126.114,49.107,0
ecgclass__app2,18.9315,126.296,84.790,0
ecgclass,18.9318,126.372,85.325,0
ecgclass__app1,18.9321,126.555,85.748,0
ecgclass__app3,18.9765,126.660,49.626,0
ecgclass__app2,19.0578,127.494,85.705,0
ecgclass,19.0582,127.470,86.089,0
ecgclass__app1,19.0587,127.104,86.173,0
ecgclass__app3,19.1032,126.961,50.081,0
ecgclass__app1,19.1858,126.042,84.987,0
ecgclass,19.1857,126.267,85.084,0
ecgclass__app2,19.1853,126.990,85.530,0
