task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass,3.6279,47.011,24.245,0
ecgclass__app1,3.6515,46.876,24.151,0
ecgclass,3.6749,47.071,24.381,0
ecgclass__app1,3.6984,47.254,24.351,0
ecgclass,3.7220,47.348,24.460,0
ecgclass__app1,3.7456,47.414,24.387,0
ecgclass,3.7694,47.151,24.335,0
ecgclass__app1,3.7931,47.163,24.319,0
ecgclass,3.8166,47.283,24.423,0
ecgclass__app1,3.8402,47.221,24.267,0
ecgclass,3.8639,47.541,24.665,0
ecgclass__app1,3.8875,47.442,24.292,0
ecgclass,3.9114,47.715,24.925,0
ecgclass__app1,3.9349,47.881,24.875,0
ecgclass,3.9592,47.171,24.323,0
ecgclass__app1,3.9828,47.114,24.393,0
ecgclass,4.0064,47.232,24.452,0
ecgclass__app1,4.0300,47.040,24.134,0
ecgclass,4.0536,46.947,24.194,0
ecgclass__app1,4.0770,47.333,24.475,0
ecgclass,4.1006,47.327,24.318,0
ecgclass__app1,4.1244,47.078,24.223,0
ecgclass,4.1479,46.932,24.121,0
ecgclass__app1,4.1715,47.313,24.716,0
ecgclass,4.1949,47.389,24.202,0
ecgclass__app1,4.2188,46.950,24.206,0
ecgclass,4.2423,46.996,24.214,0
ecgclass__app1,4.2658,47.102,24.331,0
ecgclass,4.2893,47.106,24.265,0
ecgclass__app1,4.3129,46.702,23.984,0
ecgclass,4.3364,46.553,24.019,0
ecgclass__app1,4.3596,46.795,24.135,0
ecgclass,4.3830,47.449,24.736,0
ecgclass__app1,4.4064,47.607,24.799,0
ecgclass,4.4304,47.015,24.113,0
ecgclass__app1,4.4540,46.926,24.140,0
ecgclass,4.4775,46.904,24.168,0
ecgclass__app1,4.5010,46.757,24.051,0
ecgclass,4.5244,46.866,24.192,0
ecgclass__app1,4.5477,46.920,24.100,0
ecgclass,4.5713,46.912,24.157,0
ecgclass__app1,4.5947,46.851,24.187,0
ecgclass,4.6182,46.865,24.237,0
ecgclass__app1,4.6415,46.934,24.142,0
ecgclass,4.6651,47.011,24.304,0
ecgclass__app1,4.6885,47.201,24.375,0
ecgclass,4.7121,47.176,24.367,0
ecgclass__app1,4.7357,47.268,24.529,0
ecgclass,4.7593,47.296,24.413,0
ecgclass__app1,4.7830,47.005,24.161,0
ecgclass,4.8066,47.122,24.401,0
ecgclass__app1,4.8300,47.509,24.478,0
ecgclass,4.8537,47.768,24.777,0
ecgclass__app1,4.8775,47.443,24.694,0
ecgclass,4.9015,47.021,24.249,0
ecgclass__app1,4.9250,46.981,24.173,0
ecgclass,4.9486,47.075,24.353,0
ecgclass__app1,4.9720,47.028,24.142,0
ecgclass,4.9957,47.184,24.528,0
ecgclass__app1,5.0190,47.362,24.265,0
ecgclass,5.0429,46.976,24.236,0
ecgclass__app1,5.0664,47.000,24.293,0
ecgclass,5.0899,47.030,24.210,0
ecgclass__app1,5.1134,46.929,24.183,0
ecgclass,5.1369,46.898,24.121,0
ecgclass__app1,5.1604,46.979,24.275,0
ecgclass,5.1838,47.462,24.632,0
ecgclass__app1,5.2074,48.886,24.547,0
ecgclass,5.2313,47.412,24.485,0
ecgclass__app1,5.2563,45.919,24.257,0
ecgclass,5.2787,46.889,24.115,0
ecgclass__app1,5.3022,46.743,23.986,0
ecgclass,5.3256,47.565,24.955,0
ecgclass__app1,5.3490,47.880,24.908,0
ecgclass,5.3732,47.367,24.379,0
ecgclass__app1,5.3969,47.679,24.648,0
ecgclass,5.4206,47.523,24.256,0
ecgclass__app1,5.4446,47.487,24.615,0
ecgclass,5.4681,47.590,24.429,0
ecgclass__app1,5.4921,47.251,24.357,0
ecgclass,5.5158,47.130,24.288,0
ecgclass__app1,5.5393,47.052,24.263,0
ecgclass,5.5629,47.362,24.556,0
ecgclass__app1,5.5864,47.487,24.426,0
ecgclass,5.6103,47.255,24.356,0
ecgclass__app1,5.6339,47.252,24.312,0
ecgclass,5.6576,47.311,24.323,0
ecgclass__app1,5.6812,47.540,24.607,0
ecgclass,5.7049,47.591,24.468,0
ecgclass__app1,5.7287,47.467,24.462,0
ecgclass,5.7525,47.359,24.496,0
ecgclass__app1,5.7762,47.498,24.637,0
ecgclass,5.7999,48.114,25.130,0
ecgclass__app1,5.8237,48.149,25.048,0
ecgclass,5.8480,47.715,24.640,0
ecgclass__app1,5.8719,47.685,24.627,0
ecgclass,5.8957,47.537,24.520,0
ecgclass__app1,5.9196,47.411,24.513,0
ecgclass,5.9433,47.453,24.612,0
ecgclass__app1,5.9670,47.567,24.606,0
ecgclass,5.9907,47.310,24.283,0
ecgclass__app1,6.0146,47.266,24.509,0
ecgclass,6.0381,47.270,24.329,0
ecgclass__app1,6.0619,47.203,24.516,0
ecgclass,6.0854,47.296,24.303,0
ecgclass__app1,6.1091,47.191,24.376,0
ecgclass,6.1327,47.297,24.513,0
ecgclass__app1,6.1563,47.405,24.445,0
ecgclass,6.1800,47.843,24.958,0
ecgclass__app1,6.2037,47.844,24.439,0
ecgclass,6.2278,47.262,24.355,0
ecgclass__app1,6.2516,47.155,24.503,0
ecgclass,6.2751,47.814,25.039,0
ecgclass__app1,6.2988,47.781,24.867,0
ecgclass,6.3230,47.055,24.132,0
ecgclass__app1,6.3466,46.949,24.264,0
ecgclass,6.3700,47.037,24.203,0
ecgclass__app1,6.3935,47.345,24.595,0
ecgclass,6.4171,47.379,24.278,0
ecgclass__app1,6.4409,47.029,24.224,0
ecgclass,6.4645,46.818,24.101,0
ecgclass__app1,6.4879,46.720,24.076,0
ecgclass,6.5113,46.898,24.251,0
ecgclass__app1,6.5347,47.081,24.296,0
ecgclass,6.5582,47.007,24.172,0
ecgclass__app1,6.5818,46.837,24.164,0
ecgclass,6.6052,46.995,24.275,0
ecgclass__app1,6.6286,47.014,24.231,0
ecgclass,6.6523,46.772,24.086,0
ecgclass__app1,6.6757,47.036,24.420,0
ecgclass,6.6990,47.150,24.225,0
ecgclass__app1,6.7227,47.014,24.189,0
ecgclass,6.7462,47.290,24.441,0
ecgclass__app1,6.7697,47.320,24.715,0
ecgclass,6.7935,47.048,24.225,0
ecgclass__app1,6.8171,47.462,24.671,0
ecgclass,6.8406,47.492,24.238,0
ecgclass__app1,6.8646,47.160,24.335,0
ecgclass,6.8881,47.332,24.411,0
ecgclass__app1,6.9117,47.306,24.426,0
ecgclass,6.9354,47.225,24.327,0
ecgclass__app1,6.9590,47.346,24.410,0
ecgclass,6.9827,47.277,24.241,0
ecgclass__app1,7.0064,47.020,24.252,0
ecgclass,7.0300,46.937,24.163,0
ecgclass__app1,7.0534,47.152,24.343,0
ecgclass,7.0769,47.394,24.327,0
ecgclass__app1,7.1006,47.174,24.160,0
ecgclass,7.1243,47.045,24.344,0
ecgclass__app1,7.1478,47.162,24.305,0
ecgclass,7.1714,47.227,24.328,0
ecgclass__app1,7.1950,47.558,24.601,0
ecgclass,7.2186,48.023,24.777,0
ecgclass__app1,7.2426,47.793,24.875,0
ecgclass,7.2667,47.489,24.341,0
ecgclass__app1,7.2904,47.432,24.311,0
ecgclass,7.3142,47.310,24.338,0
ecgclass__app1,7.3378,47.330,24.167,0
ecgclass,7.3615,47.432,24.403,0
ecgclass__app1,7.3852,47.674,24.357,0
ecgclass,7.4090,47.647,24.639,0
ecgclass__app1,7.4329,47.298,24.292,0
ecgclass,7.4566,47.128,24.296,0
ecgclass__app1,7.4802,47.173,24.346,0
ecgclass,7.5038,47.033,24.198,0
ecgclass__app1,7.5274,46.893,24.084,0
ecgclass,7.5508,47.027,24.304,0
ecgclass__app1,7.5743,47.110,24.124,0
ecgclass,7.5978,46.932,24.162,0
ecgclass__app1,7.6214,46.942,24.236,0
ecgclass,7.6448,47.077,24.192,0
ecgclass__app1,7.6684,47.134,24.300,0
ecgclass,7.6919,47.698,24.820,0
ecgclass__app1,7.7155,47.539,24.733,0
ecgclass,7.7396,47.143,24.446,0
ecgclass__app1,7.7631,47.403,24.429,0
ecgclass,7.7868,47.231,24.194,0
ecgclass__app1,7.8105,47.122,24.353,0
ecgclass,7.8340,47.051,24.168,0
ecgclass__app1,7.8576,46.952,24.220,0
ecgclass,7.8811,47.024,24.272,0
ecgclass__app1,7.9046,47.005,24.195,0
ecgclass,7.9281,46.941,24.148,0
ecgclass__app1,7.9516,47.005,24.311,0
ecgclass,7.9751,47.261,24.388,0
ecgclass__app1,7.9986,47.791,24.790,0
ecgclass,8.0223,47.886,24.511,0
ecgclass__app1,8.0464,47.465,24.447,0
ecgclass,8.0702,47.638,24.554,0
ecgclass__app1,8.0939,47.678,24.521,0
ecgclass,8.1179,47.480,24.386,0
ecgclass__app1,8.1416,47.613,24.481,0
ecgclass,8.1654,48.112,25.014,0
ecgclass__app1,8.1893,48.368,25.196,0
ecgclass,8.2135,47.840,24.366,0
ecgclass__app1,8.2376,47.566,24.478,0
ecgclass,8.2614,47.568,24.399,0
ecgclass__app1,8.2852,47.472,24.472,0
ecgclass,8.3090,47.534,24.444,0
ecgclass__app1,8.3327,47.574,24.348,0
ecgclass,8.3565,47.544,24.340,0
ecgclass__app1,8.3803,47.569,24.445,0
ecgclass,8.4041,48.335,25.219,0
ecgclass__app1,8.4279,48.285,24.340,0
ecgclass,8.4524,47.333,24.336,0
ecgclass__app1,8.4762,47.294,24.328,0
ecgclass,8.4998,47.449,24.339,0
ecgclass__app1,8.5235,47.409,24.433,0
ecgclass,8.5472,47.721,24.762,0
ecgclass__app1,8.5709,47.790,24.389,0
ecgclass,8.5950,47.392,24.331,0
ecgclass__app1,8.6187,47.343,24.285,0
ecgclass,8.6424,47.875,24.772,0
ecgclass__app1,8.6661,47.945,24.842,0
ecgclass,8.6903,47.403,24.407,0
ecgclass__app1,8.7140,47.375,24.363,0
ecgclass,8.7377,47.483,24.308,0
ecgclass__app1,8.7614,47.546,24.453,0
ecgclass,8.7852,47.545,24.430,0
ecgclass__app1,8.8090,47.779,24.661,0
ecgclass,8.8328,47.923,24.556,0
ecgclass__app1,8.8568,47.756,24.434,0
ecgclass,8.8807,47.652,24.526,0
ecgclass__app1,8.9046,47.615,24.438,0
ecgclass,8.9284,47.870,24.634,0
ecgclass__app1,8.9522,47.758,24.449,0
ecgclass,8.9762,47.628,24.636,0
ecgclass__app1,9.0000,47.756,24.583,0
ecgclass,9.0239,47.803,24.615,0
ecgclass__app1,9.0477,47.985,24.632,0
ecgclass,9.0717,47.916,24.587,0
ecgclass__app1,9.0957,47.851,24.586,0
ecgclass,9.1196,48.385,25.082,0
ecgclass__app1,9.1436,48.186,25.015,0
ecgclass,9.1680,47.519,24.495,0
ecgclass__app1,9.1918,48.212,25.029,0
ecgclass,9.2156,48.604,24.916,0
ecgclass__app1,9.2400,47.929,24.501,0
ecgclass,9.2642,47.563,24.461,0
ecgclass__app1,9.2880,47.657,24.615,0
ecgclass,9.3118,47.771,24.619,0
ecgclass__app1,9.3356,47.941,24.659,0
ecgclass,9.3596,47.796,24.402,0
ecgclass__app1,9.3836,47.659,24.466,0
ecgclass,9.4074,47.979,24.722,0
ecgclass__app1,9.4313,47.796,24.490,0
ecgclass,9.4554,47.373,24.425,0
ecgclass__app1,9.4791,47.595,24.537,0
ecgclass,9.5028,47.833,24.662,0
ecgclass__app1,9.5267,47.589,24.388,0
ecgclass,9.5506,47.402,24.437,0
ecgclass__app1,9.5743,47.673,24.613,0
ecgclass,9.5980,48.317,24.963,0
ecgclass__app1,9.6220,48.002,24.937,0
ecgclass,9.6464,47.636,24.475,0
ecgclass__app1,9.6700,48.113,24.839,0
ecgclass,9.6940,47.972,24.621,0
ecgclass__app1,9.7182,47.728,24.526,0
ecgclass,9.7420,47.760,24.541,0
ecgclass__app1,9.7659,47.581,24.312,0
ecgclass,9.7898,47.542,24.369,0
ecgclass__app1,9.8135,47.704,24.472,0
ecgclass,9.8373,47.681,24.435,0
ecgclass__app1,9.8612,47.555,24.420,0
ecgclass,9.8850,47.720,24.656,0
ecgclass__app1,9.9088,47.621,24.407,0
ecgclass,9.9328,47.472,24.459,0
ecgclass__app1,9.9564,47.591,24.596,0
ecgclass,9.9802,47.693,24.489,0
ecgclass__app1,10.0040,47.705,24.368,0
ecgclass,10.0279,47.495,24.325,0
ecgclass__app1,10.0517,47.423,24.349,0
ecgclass,10.0755,48.012,24.869,0
ecgclass__app1,10.0992,48.108,24.915,0
ecgclass,10.1235,47.798,24.607,0
ecgclass__app1,10.1473,47.796,24.526,0
ecgclass,10.1713,47.627,24.465,0
ecgclass__app1,10.1951,48.034,24.854,0
ecgclass,10.2189,47.987,24.418,0
ecgclass__app1,10.2432,47.602,24.591,0
ecgclass,10.2669,47.557,24.390,0
ecgclass__app1,10.2908,47.481,24.326,0
ecgclass,10.3145,47.495,24.297,0
ecgclass__app1,10.3383,47.335,24.296,0
ecgclass,10.3620,47.231,24.251,0
ecgclass__app1,10.3856,47.726,24.722,0
ecgclass,10.4093,47.889,24.722,0
ecgclass__app1,10.4334,47.551,24.376,0
ecgclass,10.4572,47.573,24.460,0
ecgclass__app1,10.4809,47.491,24.320,0
ecgclass,10.5048,47.311,24.251,0
ecgclass__app1,10.5284,47.356,24.429,0
ecgclass,10.5521,48.006,24.888,0
ecgclass__app1,10.5758,48.047,24.923,0
ecgclass,10.6001,47.503,24.373,0
ecgclass__app1,10.6239,47.534,24.450,0
ecgclass,10.6476,47.688,24.477,0
ecgclass__app1,10.6714,47.831,24.549,0
ecgclass,10.6953,47.830,24.566,0
ecgclass__app1,10.7193,47.666,24.557,0
ecgclass,10.7432,47.691,24.677,0
ecgclass__app1,10.7670,47.680,24.557,0
ecgclass,10.7909,47.425,24.433,0
ecgclass__app1,10.8147,47.508,24.449,0
ecgclass,10.8383,47.676,24.577,0
ecgclass__app1,10.8622,47.534,24.411,0
ecgclass,10.8860,47.363,24.290,0
ecgclass__app1,10.9097,47.367,24.205,0
ecgclass,10.9334,47.401,24.339,0
ecgclass__app1,10.9571,47.855,24.791,0
ecgclass,10.9808,47.937,24.489,0
ecgclass__app1,11.0050,47.579,24.429,0
ecgclass,11.0288,47.994,24.847,0
ecgclass__app1,11.0526,48.070,24.883,0
ecgclass,11.0768,47.754,24.436,0
ecgclass__app1,11.1007,47.652,24.495,0
ecgclass,11.1246,47.681,24.468,0
ecgclass__app1,11.1483,47.557,24.395,0
ecgclass,11.1723,47.457,24.516,0
ecgclass__app1,11.1959,47.947,24.864,0
ecgclass,11.2197,47.845,24.251,0
ecgclass__app1,11.2439,47.431,24.296,0
ecgclass,11.2676,47.340,24.362,0
ecgclass__app1,11.2913,47.519,24.432,0
ecgclass,11.3149,47.686,24.400,0
ecgclass__app1,11.3389,47.647,24.529,0
ecgclass,11.3626,47.600,24.409,0
ecgclass__app1,11.3865,47.800,24.667,0
ecgclass,11.4103,47.930,24.619,0
ecgclass__app1,11.4343,47.487,24.316,0
ecgclass,11.4582,47.307,24.455,0
ecgclass__app1,11.4819,47.187,24.421,0
ecgclass,11.5055,47.581,24.857,0
ecgclass__app1,11.5291,47.661,24.955,0
ecgclass,11.5531,47.154,24.310,0
ecgclass__app1,11.5767,47.249,24.580,0
ecgclass,11.6003,47.228,24.420,0
ecgclass__app1,11.6240,47.184,24.429,0
ecgclass,11.6475,47.195,24.447,0
ecgclass__app1,11.6712,46.980,24.240,0
ecgclass,11.6947,46.868,24.273,0
ecgclass__app1,11.7182,47.015,24.377,0
ecgclass,11.7416,47.175,24.380,0
ecgclass__app1,11.7652,47.172,24.425,0
ecgclass,11.7888,47.003,24.254,0
ecgclass__app1,11.8124,47.124,24.479,0
ecgclass,11.8358,47.246,24.408,0
ecgclass__app1,11.8596,47.257,24.596,0
ecgclass,11.8831,47.194,24.362,0
ecgclass__app1,11.9068,46.911,24.298,0
ecgclass,11.9303,47.098,24.391,0
ecgclass__app1,11.9537,47.246,24.462,0
ecgclass,11.9774,47.771,24.894,0
ecgclass__app1,12.0010,47.698,24.915,0
ecgclass,12.0252,47.346,24.446,0
ecgclass__app1,12.0487,47.491,24.489,0
ecgclass,12.0726,47.296,24.374,0
ecgclass__app1,12.0962,47.218,24.264,0
ecgclass,12.1199,47.184,24.306,0
ecgclass__app1,12.1435,47.193,24.436,0
ecgclass,12.1671,47.126,24.271,0
ecgclass__app1,12.1907,47.242,24.532,0
ecgclass,12.2142,47.425,24.484,0
ecgclass__app1,12.2379,47.246,24.308,0
ecgclass,12.2617,47.156,24.351,0
ecgclass__app1,12.2852,47.323,24.491,0
ecgclass,12.3088,47.403,24.460,0
ecgclass__app1,12.3325,47.333,24.487,0
ecgclass,12.3563,47.426,24.620,0
ecgclass__app1,12.3799,47.345,24.350,0
ecgclass,12.4037,47.603,24.858,0
ecgclass__app1,12.4272,47.867,24.747,0
ecgclass,12.4513,48.199,25.032,0
ecgclass__app1,12.4751,47.956,24.861,0
ecgclass,12.4995,47.232,24.466,0
ecgclass__app1,12.5231,47.164,24.227,0
ecgclass,12.5468,47.160,24.316,0
ecgclass__app1,12.5703,47.292,24.262,0
ecgclass,12.5940,47.169,24.199,0
ecgclass__app1,12.6176,47.112,24.243,0
ecgclass,12.6412,47.117,24.266,0
ecgclass__app1,12.6647,47.123,24.343,0
ecgclass,12.6883,47.231,24.347,0
ecgclass__app1,12.7119,47.183,24.323,0
ecgclass,12.7355,47.017,24.280,0
ecgclass__app1,12.7591,47.066,24.245,0
ecgclass,12.7826,47.129,24.317,0
ecgclass__app1,12.8062,47.159,24.274,0
ecgclass,12.8297,47.301,24.355,0
ecgclass__app1,12.8533,47.383,24.466,0
ecgclass,12.8770,47.344,24.368,0
ecgclass__app1,12.9007,47.230,24.256,0
ecgclass,12.9244,47.620,24.825,0
ecgclass__app1,12.9480,47.593,24.702,0
ecgclass,12.9720,47.316,24.434,0
ecgclass__app1,12.9956,47.536,24.530,0
ecgclass,13.0194,47.550,24.529,0
ecgclass__app1,13.0432,47.221,24.259,0
ecgclass,13.0669,47.146,24.367,0
ecgclass__app1,13.0904,47.331,24.396,0
ecgclass,13.1141,47.108,24.115,0
ecgclass__app1,13.1377,47.050,24.228,0
ecgclass,13.1612,47.129,24.144,0
ecgclass__app1,13.1848,47.383,24.553,0
ecgclass,13.2084,47.561,24.373,0
ecgclass__app1,13.2322,47.185,24.137,0
ecgclass,13.2559,47.042,24.353,0
ecgclass__app1,13.2794,47.021,24.206,0
ecgclass,13.3030,46.901,24.103,0
ecgclass__app1,13.3264,46.930,24.163,0
ecgclass,13.3499,46.985,24.257,0
ecgclass__app1,13.3734,47.050,24.205,0
ecgclass,13.3969,48.008,25.073,0
ecgclass__app1,13.4205,48.098,24.873,0
ecgclass,13.4449,47.256,24.315,0
ecgclass__app1,13.4686,47.330,24.480,0
ecgclass,13.4922,47.387,24.390,0
ecgclass__app1,13.5159,47.239,24.177,0
ecgclass,13.5396,47.103,24.307,0
ecgclass__app1,13.5632,47.145,24.253,0
ecgclass,13.5867,47.230,24.411,0
ecgclass__app1,13.6103,47.111,24.267,0
ecgclass,13.6340,47.079,24.302,0
ecgclass__app1,13.6575,47.160,24.277,0
ecgclass,13.6811,46.986,24.134,0
ecgclass__app1,13.7046,46.985,24.202,0
ecgclass,13.7281,47.102,24.247,0
ecgclass__app1,13.7516,47.078,24.281,0
ecgclass,13.7752,46.996,24.189,0
ecgclass__app1,13.7987,46.941,24.202,0
ecgclass,13.8222,47.129,24.378,0
ecgclass__app1,13.8457,47.250,24.256,0
ecgclass,13.8693,47.671,24.830,0
ecgclass__app1,13.8929,47.575,24.768,0
ecgclass,13.9170,47.035,24.221,0
ecgclass__app1,13.9405,47.078,24.249,0
ecgclass,13.9641,46.968,24.111,0
ecgclass__app1,13.9876,46.916,24.202,0
ecgclass,14.0111,46.931,24.134,0
ecgclass__app1,14.0346,46.909,24.171,0
ecgclass,14.0580,46.904,24.073,0
ecgclass__app1,14.0815,46.914,24.145,0
ecgclass,14.1049,47.011,24.252,0
ecgclass__app1,14.1284,47.123,24.300,0
ecgclass,14.1520,47.091,24.305,0
ecgclass__app1,14.1756,47.197,24.346,0
ecgclass,14.1991,47.528,24.693,0
ecgclass__app1,14.2228,47.576,24.486,0
ecgclass,14.2466,47.223,24.309,0
ecgclass__app1,14.2704,47.141,24.421,0
ecgclass,14.2939,47.129,24.296,0
ecgclass__app1,14.3175,47.256,24.446,0
ecgclass,14.3410,47.955,25.021,0
ecgclass__app1,14.3648,47.841,24.877,0
ecgclass,14.3890,47.546,24.623,0
ecgclass__app1,14.4126,47.477,24.396,0
ecgclass,14.4365,47.335,24.562,0
ecgclass__app1,14.4602,47.354,24.424,0
ecgclass,14.4839,47.227,24.383,0
ecgclass__app1,14.5075,47.271,24.496,0
ecgclass,14.5311,47.250,24.412,0
ecgclass__app1,14.5548,47.306,24.395,0
ecgclass,14.5784,47.263,24.460,0
ecgclass__app1,14.6021,47.183,24.366,0
ecgclass,14.6257,47.052,24.185,0
ecgclass__app1,14.6493,46.996,24.304,0
ecgclass,14.6727,47.162,24.390,0
ecgclass__app1,14.6964,47.386,24.504,0
ecgclass,14.7199,47.528,24.522,0
ecgclass__app1,14.7438,47.574,24.575,0
ecgclass,14.7675,47.553,24.478,0
ecgclass__app1,14.7913,47.322,24.433,0
ecgclass,14.8150,48.199,25.255,0
ecgclass__app1,14.8387,48.298,25.043,0
ecgclass,14.8632,47.393,24.430,0
ecgclass__app1,14.8870,47.308,24.359,0
ecgclass,14.9107,47.272,24.355,0
ecgclass__app1,14.9343,47.230,24.412,0
ecgclass,14.9579,47.275,24.282,0
