task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0,300.1094
gestureclass,single_gestureclass,0.0034,325.4359
gestureclass,single_gestureclass,0.0047,324.2891
gestureclass,single_gestureclass,0.006,323.0009
gestureclass,single_gestureclass,0.0253,303.9927
gestureclass,single_gestureclass,0.0527,276.6225
gestureclass,single_gestureclass,0.0581,271.306
gestureclass,single_gestureclass,0.0805,249.0666
gestureclass,single_gestureclass,0.0829,246.784
gestureclass,single_gestureclass,0.1002,229.5196
gestureclass,single_gestureclass,0.1105,219.1973
gestureclass,single_gestureclass,0.1269,203.6326
gestureclass,single_gestureclass,0.1843,146.2374
gestureclass,single_gestureclass,0.1958,134.7072
gestureclass,single_gestureclass,0.2162,114.315
gestureclass,single_gestureclass,0.2356,94.9237
gestureclass,single_gestureclass,0.2356,94.9123
gestureclass,single_gestureclass,0.2382,92.4599
gestureclass,single_gestureclass,0.2445,86.1435
gestureclass,single_gestureclass,0.2599,70.7586
gestureclass,single_gestureclass,0.2712,59.4265
gestureclass,single_gestureclass,0.3273,15.625
gestureclass,single_gestureclass,0.3408,13.751
gestureclass,single_gestureclass,0.3687,12.9824
gestureclass,single_gestureclass,0.3713,22.2392
gestureclass,single_gestureclass,0.4057,13.3049
gestureclass,single_gestureclass,0.4057,29.2716
gestureclass,single_gestureclass,0.4163,18.676
gestureclass,single_gestureclass,0.4211,25.7623
gestureclass,single_gestureclass,0.4466,12.696
gestureclass,single_gestureclass,0.453,18.7082
gestureclass,single_gestureclass,0.4625,21.8289
gestureclass,single_gestureclass,0.4708,13.5343
gestureclass,single_gestureclass,0.4739,22.4998
gestureclass,single_gestureclass,0.5105,12.8384
gestureclass,single_gestureclass,0.5335,13.211
gestureclass,single_gestureclass,0.5335,25.6877
gestureclass,single_gestureclass,0.5453,13.9632
gestureclass,single_gestureclass,0.5548,16.6745
gestureclass,single_gestureclass,0.5613,22.2785
gestureclass,single_gestureclass,0.5713,25.3258
gestureclass,single_gestureclass,0.5726,23.999
gestureclass,single_gestureclass,0.5867,22.579
gestureclass,single_gestureclass,0.588,21.2648
gestureclass,single_gestureclass,0.6027,18.2581
gestureclass,single_gestureclass,0.6411,13.1457
gestureclass,single_gestureclass,0.6434,23.5906
gestureclass,single_gestureclass,0.6457,21.297
gestureclass,single_gestureclass,0.653,14.0636
gestureclass,single_gestureclass,0.6752,12.8183
gestureclass,single_gestureclass,0.6961,12.9101
gestureclass,single_gestureclass,0.6994,21.8527
gestureclass,single_gestureclass,0.6994,21.9104
gestureclass,single_gestureclass,0.7635,12.8164
gestureclass,single_gestureclass,0.7864,12.6293
gestureclass,single_gestureclass,0.8022,12.5012
gestureclass,single_gestureclass,0.8145,12.306
gestureclass,single_gestureclass,0.8369,12.8922
gestureclass,single_gestureclass,0.8519,12.619
gestureclass,single_gestureclass,0.8797,13.2434
gestureclass,single_gestureclass,0.8912,13.4885
gestureclass,single_gestureclass,0.8925,24.1706
gestureclass,single_gestureclass,0.894,22.7683
gestureclass,single_gestureclass,0.9229,12.3925
gestureclass,single_gestureclass,0.9384,12.4805
gestureclass,single_gestureclass,0.963,13.0186
gestureclass,single_gestureclass,0.9695,18.5716
gestureclass,single_gestureclass,0.9982,12.9249
gestureclass,single_gestureclass,0.9996,23.236
gestureclass,single_gestureclass,1.0339,13.4385
gestureclass,single_gestureclass,1.0415,17.5364
gestureclass,single_gestureclass,1.0892,13.5098
gestureclass,single_gestureclass,1.0957,19.0766
gestureclass,single_gestureclass,1.1108,15.6639
gestureclass,single_gestureclass,1.1736,12.5854
gestureclass,single_gestureclass,1.1873,12.161
gestureclass,single_gestureclass,1.2597,12.9669
gestureclass,single_gestureclass,1.2712,13.0482
gestureclass,single_gestureclass,1.2884,12.4075
gestureclass,single_gestureclass,1.3169,13.0827
gestureclass,single_gestureclass,1.3492,12.9933
gestureclass,single_gestureclass,1.3683,12.7046
gestureclass,single_gestureclass,1.3871,12.8806
gestureclass,single_gestureclass,1.3944,17.3607
gestureclass,single_gestureclass,1.4229,12.7392
gestureclass,single_gestureclass,1.4333,14.0846
gestureclass,single_gestureclass,1.4595,13.1319
gestureclass,single_gestureclass,1.463,21.6193
gestureclass,single_gestureclass,1.4807,15.7857
gestureclass,single_gestureclass,1.4996,12.6357
gestureclass,single_gestureclass,1.512,12.7671
gestureclass,single_gestureclass,1.5174,19.7988
gestureclass,single_gestureclass,1.5245,25.0731
gestureclass,single_gestureclass,1.5309,18.7173
gestureclass,single_gestureclass,1.5362,13.4962
gestureclass,single_gestureclass,1.5719,12.9924
gestureclass,single_gestureclass,1.617,13.0262
gestureclass,single_gestureclass,1.6422,12.9149
gestureclass,single_gestureclass,1.6592,12.7888
gestureclass,single_gestureclass,1.6625,21.7392
gestureclass,single_gestureclass,1.6731,23.2384
gestureclass,single_gestureclass,1.7574,12.4912
gestureclass,single_gestureclass,1.78,13.3228
gestureclass,single_gestureclass,1.7886,16.7985
gestureclass,single_gestureclass,1.8084,12.2714
gestureclass,single_gestureclass,1.8258,12.712
gestureclass,single_gestureclass,1.8527,12.7656
