batch_start_ns,observed_batch_size,send_time_rel_first
1775258060259773357,1,24.850063
1775258061599922511,1,26.18429
1775258062543056362,1,27.097445
1775258064515353900,1,10.001065
1775258064559867439,4,10.00108
1775258064611206725,6,10.00948
1775258064660417913,6,10.020035
1775258064711443150,6,10.028805
1775258064764681398,6,10.041938
1775258064817286659,6,10.072226
1775258064869305644,6,10.08914
1775258064912867557,6,10.101702
1775258064963433342,4,10.117265
1775258065012327791,6,10.12314
1775258065062336981,6,10.129261
1775258065116147504,5,10.143675
1775258065166076832,6,10.152949
1775258065217048488,5,10.167734
1775258065276407234,7,10.171956
1775258065325586901,5,10.195858
1775258065376742502,6,10.206716
1775258065428292804,6,10.218773
1775258065474939822,6,10.232548
1775258065527239054,6,10.246414
1775258065579956988,6,10.280202
1775258065633507554,6,10.30009
1775258065684593643,6,10.326196
1775258065743882707,6,10.333105
1775258065798783111,6,10.348579
1775258065843089874,5,10.357187
1775258065891817219,5,10.374799
1775258065937868440,4,10.386854
1775258065996173667,5,10.399887
1775258066044857370,6,10.408989
1775258066095748524,6,10.424059
1775258066147936354,3,10.428382
1775258066192551625,5,10.432418
1775258066243460330,6,10.441782
1775258066295105684,6,10.445658
1775258066335027067,5,10.456114
1775258066383159486,4,10.465732
1775258066439106358,6,10.475101
1775258066483671829,5,10.497354
1775258066534134421,6,10.514061
1775258066575475973,4,10.520226
1775258066629100492,6,10.527259
1775258066678223547,6,10.539208
1775258066727875827,6,10.556184
1775258066774117553,5,10.575233
1775258066820228747,4,10.584628
1775258066878185724,7,10.595641
1775258066928479991,6,10.607532
1775258066973056112,5,10.619838
1775258067017795427,6,10.625088
1775258067070513071,4,10.638442
1775258067115105963,6,10.64254
1775258067168708051,5,10.657676
1775258067220438908,6,10.666949
1775258067274071466,6,10.68242
1775258067317481826,6,10.702982
1775258067370315342,3,10.714214
1775258067420337032,6,10.721218
1775258067466624310,5,10.733483
1775258067513332130,6,10.741588
1775258067565511459,32,10.767156
1775258067635412583,10,10.836164
1775258067673590869,3,10.863425
1775258067725091849,5,10.871161
1775258067777400532,6,10.87941
1775258067824012739,5,10.887878
1775258067870236765,4,10.914192
1775258067914238350,5,10.920478
1775258067958596705,4,10.929785
1775258068014372282,7,10.937065
1775258068071145187,6,10.952003
1775258068124931761,5,10.968492
1775258068168027761,6,10.978881
1775258068224152708,5,10.994815
1775258068273886540,6,11.014023
1775258068319537060,5,11.023586
1775258068370527917,4,11.036062
1775258068419339714,6,11.045422
1775258068469869737,6,11.054277
1775258068519703522,6,11.07095
1775258068569463805,6,11.082034
1775258068611409524,6,11.090685
1775258068653605590,4,11.100636
1775258068707236129,5,11.10466
1775258068749440774,6,11.114903
1775258068793238764,5,11.130337
1775258068837539527,4,11.141089
1775258068879438755,3,11.146182
1775258068920957232,6,11.157646
1775258068958856470,5,11.166431
1775258069007561284,32,11.170374
1775258069086394373,11,11.240459
1775258069138930612,6,11.261616
1775258069190634878,6,11.27848
1775258069233166103,5,11.290785
1775258069272181182,5,11.300622
1775258069316361641,3,11.315542
1775258069360128710,5,11.322451
1775258069408708741,6,11.345466
1775258069448414958,5,11.37134
1775258069503450425,5,11.381919
1775258069563752457,7,11.395552
